2023-03-15 00:20:46 , udn , 2024立委戰／苗栗縣長選後新局 藍擬大和解 綠有新勢力 , https://udn.com/news/story/6656/7031943?from=udn-ch1_breaknews-1-0-news
2023-03-15 12:41:02 , udn , 增量30%！萊爾富「318國際早餐日」推3款厚菠蘿麵包新品 會員點數5倍送 , https://udn.com/news/story/7270/7032746?from=udn-ch1_breaknews-1-0-news
2023-03-15 12:41:08 , udn , 余姓男子邀朋友到汽車旅館開毒趴，林姓少年邀14歲的女友前來，她喝下一杯毒咖啡、再乾吞一包咖啡粉後，隨即全身癱軟、意識模糊... , https://udn.com/news/story/7317/7032764?from=udn-ch1_breaknews-1-0-news
2023-03-15 12:41:28 , udn , NBA／就差你一隊 史上僅剩巫師未曾單場投進20顆三分球 , https://udn.com/news/story/7002/7032763?from=udn-ch1_breaknews-1-0-news
2023-03-15 12:41:39 , udn , 儘管已經無緣季後賽，馬刺隊今天迎戰魔術隊的比賽單場命中22顆三分球，改寫隊史紀錄，不僅以132：114擊敗魔術，還拋下巫... , https://udn.com/news/story/7002/7032763?from=udn-ch1_breaknews-1-0-news
2023-03-15 12:41:55 , udn , 今年打疫苗了嗎？雲林20鄉鎮「疫苗快打站」啟動催打 , https://udn.com/news/story/7326/7032780?from=udn-ch1_breaknews-1-0-news
2023-03-15 12:41:59 , udn , 經典賽／回絕美國只為加拿大出賽 弗里曼忍淚：為亡母而戰 , https://udn.com/news/story/10785/7032657?from=udn-ch1_breaknews-1-0-news
2023-03-15 12:42:05 , udn , 雲林縣COVID-19疫苗涵蓋率，第1劑90.5%、第2劑86.1%、第3劑73.6%，但第4劑僅20.7%，為增加覆蓋... , https://udn.com/news/story/7326/7032780?from=udn-ch1_breaknews-1-0-news
2023-03-15 12:42:10 , udn , 美國隊在近兩屆經典賽皆能排出眾星雲集的打線，也讓不少打者爭相加入。不過，道奇隊明星野手弗里曼（Freddie Freeman）卻婉拒美國隊邀請，轉而加入加拿大隊，而背後原因，來自他與已故母親的羈絆。 , https://udn.com/news/story/10785/7032657?from=udn-ch1_breaknews-1-0-news
2023-03-15 12:42:30 , udn , 大陸民調：逾八成民眾對消費環境「總體滿意」 , https://udn.com/news/story/7333/7032760?from=udn-ch1_breaknews-1-0-news
2023-03-15 12:42:41 , udn , 大陸年度「315」打假日已經到來，中國消費者協會發布調查指出，超過八成受訪者對大陸消費環境「總體表示滿意」，多數受訪者對... , https://udn.com/news/story/7333/7032760?from=udn-ch1_breaknews-1-0-news
2023-03-15 12:43:01 , udn , NCC主委因鏡電視案被列被告？陳耀祥強調：我是清白的 , https://udn.com/news/story/7238/7032759?from=udn-ch1_breaknews-1-0-news
2023-03-15 12:43:04 , udn , 等權重指數 逾兩年度指數報酬率破百 , https://udn.com/news/story/123006/7032737?from=udn-ch1_breaknews-1-0-news
2023-03-15 12:43:11 , udn , 鏡電視案風波不斷，媒體消息指出，北檢已將NCC（國家通訊傳播委員會）主委陳耀祥列為《貪汙治罪條例》、瀆職罪被告，列「他字... , https://udn.com/news/story/7238/7032759?from=udn-ch1_breaknews-1-0-news
2023-03-15 12:43:14 , udn , 近兩年多金融市場走過新冠病毒疫情並邁向最近疫後復甦，投資人對於交易方式相對透明與便捷的ETF資產，提升青睞度與題材聚焦度... , https://udn.com/news/story/123006/7032737?from=udn-ch1_breaknews-1-0-news
2023-03-15 12:47:55 , udn , 預估股息提早卡位上漲行情！ 專家：鈊象（3293）潛在殖利率竟然還有6% , https://udn.com/news/story/7252/7032257?from=udn-ch1_breaknews-1-0-news
2023-03-15 12:48:06 , udn , 又到了台股公布除權息旺季的時候了！每年從二月底開始，各家上市企業就會陸續公布自己的財報，很多時候公司也會同步宣布預計要配息的數字。

不過股利開獎這件事情可以說是「幾家歡樂幾家愁」，當股利政策超乎股民的預期，股價就是硬挺挺、紅通通，如果你稍微小氣一點吼...股民也是不講道理的呢；至於要怎麼把握除權息的行情？財經專家阿格力不藏私分享心法。 , https://udn.com/news/story/7252/7032257?from=udn-ch1_breaknews-1-0-news
2023-03-15 12:48:26 , udn , 近3個月染疫死亡比率上升 新冠重症住院率高於流感 , https://udn.com/news/story/7266/7032798?from=udn-ch1_breaknews-1-0-news
2023-03-15 12:48:36 , udn , 再過不到一周，新冠輕症就可以正式免隔離，台灣社會向常態生活邁進一大步，剩下部分場所口罩令還在，接下來，何時可以完全脫離大... , https://udn.com/news/story/7266/7032798?from=udn-ch1_breaknews-1-0-news
2023-03-15 12:48:57 , udn , 防制空汙環署修空汙費率 環團批太寬鬆、漲幅不足 , https://udn.com/news/story/7266/7032795?from=udn-ch1_breaknews-1-0-news
2023-03-15 12:49:07 , udn , 環保署今年2月1日預告修正「固定汙染源空氣汙染防制費收費費率」草案，祭出棒子與蘿蔔，除新增空汙大戶費率，調升空汙季費率，... , https://udn.com/news/story/7266/7032795?from=udn-ch1_breaknews-1-0-news
2023-03-15 12:49:28 , udn , 國安基金績效未公布遭批淪空白支票 財長：目前是賺的 , https://udn.com/news/story/7238/7032794?from=udn-ch1_breaknews-1-0-news
2023-03-15 12:49:38 , udn , 全球股市持續動盪，國安基金去年7月進場護盤，創下史上最長停留天數，至今還未退場。立委今天早上質詢，股民跟著國安基金進場，... , https://udn.com/news/story/7238/7032794?from=udn-ch1_breaknews-1-0-news
2023-03-15 12:49:59 , udn , 農藥、提神飲料空瓶別亂丟 竹市辦活動回收送好禮 , https://udn.com/news/story/7323/7032797?from=udn-ch1_breaknews-1-0-news
2023-03-15 12:50:09 , udn , 農藥與提神飲料空瓶別亂丟。新竹市環境保護局今天指出，22日與4月19日將與農會合作舉辦「農藥空瓶及提神飲料玻璃空瓶回收兌... , https://udn.com/news/story/7323/7032797?from=udn-ch1_breaknews-1-0-news
2023-03-15 12:50:30 , udn , 新台幣午盤升3.3分  暫收30.587元 , https://udn.com/news/story/7239/7032771?from=udn-ch1_breaknews-1-0-news
2023-03-15 12:50:40 , udn , 台北外匯市場新台幣兌美元今天中午暫收30.587元，升3.3分，成交金額5.65億美元 , https://udn.com/news/story/7239/7032771?from=udn-ch1_breaknews-1-0-news
2023-03-15 12:51:00 , udn , 身份證有9享79折、免費送蛋！王品「就饗鐵板燒」開幕 , https://udn.com/news/story/7270/7032790?from=udn-ch1_breaknews-1-0-news
2023-03-15 12:51:11 , udn , 王品集團旗下全新品牌「就饗鐵板燒」，自即日起於台北東區商圈正式開幕。店內標榜主打「牛排＋海鮮」的雙主餐設定，還有自助吧吃... , https://udn.com/news/story/7270/7032790?from=udn-ch1_breaknews-1-0-news
2023-03-15 12:51:31 , udn , 台宏斷交危機？ 宏都拉斯大使上午抵外交部說明 , https://udn.com/news/story/7314/7032793?from=udn-ch1_breaknews-1-0-news
2023-03-15 12:51:42 , udn , 宏都拉斯總統秀瑪菈．卡斯楚（Xiomara Castro）在推特發文表示，已指示外長處理和中國大陸建立外交關係事宜。外交部今表示，已向宏國政府表達嚴正關切，宏都拉斯駐台大使布羅德（Harold Burgos）今上午11點左右抵達外交部說明。

宏國駐台大使布羅德上午抵外交部時面露微笑向媒體招手，但未做任何回應。 , https://udn.com/news/story/7314/7032793?from=udn-ch1_breaknews-1-0-news
2023-03-15 12:52:02 , udn , 西班牙男子到蘭嶼玩險丟小命 醫師提醒春天出遊要注意 , https://udn.com/news/story/7266/7032786?from=udn-ch1_breaknews-1-0-news
2023-03-15 12:52:12 , udn , 別來無「恙」嗎？這句自古以來的問候語，其中「恙」指的就是恙蟲，未治療甚至可能引發死亡，在春天外出郊遊踏青，要特別避免恙蟲... , https://udn.com/news/story/7266/7032786?from=udn-ch1_breaknews-1-0-news
2023-03-15 12:53:56 , udn , 影集「和平歸來」嘉義大林萬國戲院18日夜 2集搶先看 , https://udn.com/news/story/7326/7032819?from=udn-ch1_breaknews-1-0-news
2023-03-15 12:54:07 , udn , 以2003年台灣爆發SARS為背景改編創作的迷你影集，國際橋牌社外傳「和平歸來」將於本周六18日晚間6點，在嘉義縣大林萬... , https://udn.com/news/story/7326/7032819?from=udn-ch1_breaknews-1-0-news
2023-03-15 12:54:27 , udn , 高雄轎車闖紅燈釀2傷 機車女騎士被撞噴飛 , https://udn.com/news/story/7320/7032817?from=udn-ch1_breaknews-1-0-news
2023-03-15 12:54:37 , udn , 高雄市小港區沿海ㄧ路與康莊路口，昨天發生2傷車禍，鐘姓男子駕駛轎車闖紅燈，衝撞綠燈左轉的2輛機車，其中1名女騎士被撞得騰... , https://udn.com/news/story/7320/7032817?from=udn-ch1_breaknews-1-0-news
2023-03-15 12:54:58 , udn , 民進黨：高金素梅質詢用簡體字「價值錯亂」 是中共給的稿子嗎？ , https://udn.com/news/story/6656/7032818?from=udn-ch1_breaknews-1-0-news
2023-03-15 12:55:08 , udn , 民進黨新聞部主任張志豪今天表示，立委高金素梅昨天在立法院質詢簡報檔使用簡體字，這種意識形態、價值錯亂的國會議員，當國家面... , https://udn.com/news/story/6656/7032818?from=udn-ch1_breaknews-1-0-news
2023-03-15 12:55:29 , udn , 陳耀祥涉護航鏡電視列被告 時力要他自行迴避以正視聽 , https://udn.com/news/story/6656/7032813?from=udn-ch1_breaknews-1-0-news
2023-03-15 12:55:39 , udn , 士林地檢署偵辦鏡電視執照申設案，NCC主委陳耀祥被列為瀆職罪被告，時代力量立委邱顯智表示，陳耀祥應該要自行迴避鏡電視的審... , https://udn.com/news/story/6656/7032813?from=udn-ch1_breaknews-1-0-news
2023-03-15 12:56:00 , udn , 曾銘宗向莊翠雲道歉「沒歧視女性」 財長回：謝謝委員 , https://udn.com/news/story/7238/7032809?from=udn-ch1_breaknews-1-0-news
2023-03-15 12:56:10 , udn , 國民黨立委曾銘宗先前在立法院會質詢，批行政院長陳建仁組閣用人不專業，因說了莊翠雲被延攬入閣擔任財政部長只是「為了多一名女... , https://udn.com/news/story/7238/7032809?from=udn-ch1_breaknews-1-0-news
2023-03-15 12:56:54 , udn , 餵養難民孩子的希臘老奶奶：艾米利亞逝世，生命見證的人性光輝 , https://udn.com/news/story/6812/7032832?from=udn-ch1_breaknews-1-0-news
2023-03-15 12:57:04 , udn , 「三位曾善心救助難民的希臘老奶奶，用生命見證的人性光輝...」2015年震驚世人的歐洲難民危機，位於地中海的希臘，是許多難民抵達歐洲的第一站，當地也許有多熱心居民，長年來不斷對渡海尋求一線生機的難民伸出援手。其中三位住在希臘勒斯博島上的老奶奶，細心陪伴一名難民寶寶的動人時刻，在2015年10月被希臘攝影師Lefteris Partsalis拍下，成為援助難民的溫馨畫面之一。三位老奶奶已分別在2019、2022年離開人世，照片中將寶寶擁入懷中的老奶奶艾米莉亞（Emilia Kamvysi），則是在今年2023年3月13日，93歲高齡過世。艾米莉亞因為援助難民的義舉，在2016年得到諾貝爾和平獎提名；如今三人已告別人間，但難民危機以來的悲苦，卻沒有結束。 , https://udn.com/news/story/6812/7032832?from=udn-ch1_breaknews-1-0-news
2023-03-15 12:57:25 , udn , 鴻海法說今登場　將釋電動車、iPhone後市風向球 , https://udn.com/news/story/7240/7032834?from=udn-ch1_breaknews-1-0-news
2023-03-15 12:57:35 , udn , 鴻海集團法說會將在今日下午登場，預計公布2022年財報、今年景氣展望、iPhone新機導入情況、以及最受關注的電動車業務... , https://udn.com/news/story/7240/7032834?from=udn-ch1_breaknews-1-0-news
2023-03-15 12:57:56 , udn , 新竹風箏賽場網爆挖出馬桶蓋？綠議員批民眾黨操作粗糙 , https://udn.com/news/story/7324/7032829?from=udn-ch1_breaknews-1-0-news
2023-03-15 12:58:06 , udn , 新竹市國際風箏賽場挖出大量磚石，還有網友爆料指稱挖出廢棄馬桶蓋。民進黨議員劉康彥今天直言，民眾黨議員在網路出現爆料後隨即... , https://udn.com/news/story/7324/7032829?from=udn-ch1_breaknews-1-0-news
2023-03-15 12:58:27 , udn , 長庚經營土城醫院登最虧錢醫院 高層親曝三大虧損原因 , https://udn.com/news/story/7266/7032824?from=udn-ch1_breaknews-1-0-news
2023-03-15 12:58:37 , udn , 林口長庚醫院連6年成為全國最賺錢醫院，最虧錢醫院則是委託長庚醫院經營的新北市土城醫院，形成最賺錢與最虧錢的都與長庚有關。... , https://udn.com/news/story/7266/7032824?from=udn-ch1_breaknews-1-0-news
2023-03-15 12:58:57 , udn , 上任將滿百日好感度低?蔣萬安:一步步推政策讓市民有感 , https://udn.com/news/story/7323/7032825?from=udn-ch1_breaknews-1-0-news
2023-03-15 12:59:08 , udn , 台北市長蔣萬安上任將滿百日，蔣萬安今天被問及上任百日有何政績可以先透露？蔣萬安今表示，他上任到現在，推動許多都更政策，還... , https://udn.com/news/story/7323/7032825?from=udn-ch1_breaknews-1-0-news
2023-03-15 12:59:28 , udn , 群益期貨再增熱門CFD商品標的 總數達177檔 , https://udn.com/news/story/7239/7032816?from=udn-ch1_breaknews-1-0-news
2023-03-15 12:59:39 , udn , 日前臺灣期貨交易所公告更新表示，期貨商受託之期貨交易契約新增多檔美股選擇權。隨著近年交易美股差價契約(CFD)投資人逐漸... , https://udn.com/news/story/7239/7032816?from=udn-ch1_breaknews-1-0-news
2023-03-15 12:59:55 , udn , 微軟創始人+超級收藏家 遺產珍藏將拍美國寂寞大師畫作 , https://udn.com/news/story/7270/7032849?from=udn-ch1_breaknews-1-0-news
2023-03-15 13:00:05 , udn , 已故微軟聯合創始人兼超級收藏家保羅·艾倫 ( Paul Allen) ，家族與佳士得合作的「先鋒創見：保羅·艾倫珍藏」拍... , https://udn.com/news/story/7270/7032849?from=udn-ch1_breaknews-1-0-news
2023-03-15 13:00:36 , udn , 「三位曾善心救助難民的希臘老奶奶，用生命見證的人性光輝...」2015年震驚世人的歐洲難民危機，位於地中海的希臘，是許多難民抵達歐洲的第一站，當地也有許多熱心居民，長年來不斷對渡海尋求一線生機的難民伸出援手。其中三位住在希臘勒斯博島上的老奶奶，細心陪伴一名難民寶寶的動人時刻，在2015年10月被希臘攝影師Lefteris Partsalis拍下，成為援助難民的溫馨畫面之一。三位老奶奶已分別在2019、2022年離開人世，照片中將寶寶擁入懷中的老奶奶艾米莉亞（Emilia Kamvysi），則是在今年2023年3月13日，93歲高齡過世。艾米莉亞因為援助難民的義舉，在2016年得到諾貝爾和平獎提名；如今三人已告別人間，但難民危機以來的悲苦，卻沒有結束。 , https://udn.com/news/story/6812/7032832?from=udn-ch1_breaknews-1-0-news
2023-03-15 13:02:55 , udn , 基隆捷運經費暴增 王國材：基隆在土地開發有自主權 , https://udn.com/news/story/7266/7032853?from=udn-ch1_breaknews-1-0-news
2023-03-15 13:03:05 , udn , 基隆捷運在基隆市府分擔金額暴增，引發基隆市長謝國樑反彈，國民黨質疑，民進黨是要對藍營執政的北北基秋後算帳。交通部長王國材... , https://udn.com/news/story/7266/7032853?from=udn-ch1_breaknews-1-0-news
2023-03-15 13:03:25 , udn , MIH拚導入AI評測　執行長鄭顯聰：未來可用AI偵測是否酒駕 , https://udn.com/news/story/7240/7032850?from=udn-ch1_breaknews-1-0-news
2023-03-15 13:03:36 , udn , ChatGPT的熱潮為AI應用服務掀起無限想像，也讓各界關注AI規範與標準制定。MIH開放電動車聯盟（MIH Conso... , https://udn.com/news/story/7240/7032850?from=udn-ch1_breaknews-1-0-news
2023-03-15 13:04:57 , udn , 鴻海法說登場　將釋電動車、iPhone後市風向球 , https://udn.com/news/story/7240/7032834?from=udn-ch1_breaknews-1-0-news
2023-03-15 13:05:57 , udn , 一帶一路導致多國債務危機  中國不敢再好大喜功 , https://udn.com/news/story/7333/7032730?from=udn-ch1_breaknews-1-0-news
2023-03-15 13:05:58 , udn , 兩位「大賣空」本尊不同調 他警告SVB暴露問題才剛開始 , https://udn.com/news/story/6811/7032828?from=udn-ch1_breaknews-1-0-news
2023-03-15 13:06:07 , udn , 中國當局全球大撒幣推「一帶一路倡議」屆滿10年，卻導致多國陷入債務危機，如今北京改弦易轍要推「小而美」不再提布局全球的大... , https://udn.com/news/story/7333/7032730?from=udn-ch1_breaknews-1-0-news
