2023-03-25 00:17:48 , udn , 台中2車對撞釀重大車禍 9人傷2女一度昏迷送醫搶救 , https://udn.com/news/story/7320/7055148?from=udn-ch1_breaknews-1-0-news
2023-03-25 12:31:50 , udn , 台北市消防局今天表示，統計近5年共發生299件因電器使用不當釀成火災，其中電烤箱占多數，原因包含烘烤時間過長、油垢未定時... , https://udn.com/news/story/7320/7055744?from=udn-ch1_breaknews-1-0-news
2023-03-25 12:32:41 , udn , 久陽去年EPS3.02元創10年新高 擬配息2元 , https://udn.com/news/story/7238/7055735?from=udn-ch1_breaknews-1-0-news
2023-03-25 12:32:52 , udn , 久陽精密（5011）董事會通過去(2022)年度財務報表。去年累計歸屬母公司業主淨利為2.84億元，每股稅後盈餘（EPS... , https://udn.com/news/story/7238/7055735?from=udn-ch1_breaknews-1-0-news
2023-03-25 12:33:01 , udn , 影／日商讚台東鳳梨釋迦一級棒 今簽3年1000貨櫃合作備忘錄 , https://udn.com/news/story/7328/7055770?from=udn-ch1_breaknews-1-0-news
2023-03-25 12:33:12 , udn , 台東釋迦銷售再傳好消息，日本 Okamoto 商社今天到台東參觀釋迦果園後，稱讚台東鳳梨釋迦香氣足、清甜好吃，與台東釋迦... , https://udn.com/news/story/7328/7055770?from=udn-ch1_breaknews-1-0-news
2023-03-25 12:36:00 , udn , 影／小三通客運中轉首日 台商趕搭乘：費用省一半 , https://udn.com/news/story/7331/7055775?from=udn-ch1_breaknews-1-0-news
2023-03-25 12:36:11 , udn , 小三通客運中轉今天開放首日，吸引不少台商趕著搭乘，上午的航班每航次的搭乘人次都有上百人，有台商受訪時就表示，心情超開心，... , https://udn.com/news/story/7331/7055775?from=udn-ch1_breaknews-1-0-news
2023-03-25 12:36:31 , udn , 兒童節連假到新竹看表演 竹縣結合義民節文化辦行動劇 , https://udn.com/news/story/6898/7055778?from=udn-ch1_breaknews-1-0-news
2023-03-25 12:36:42 , udn , 新竹縣教育局及文化局為了讓孩子有不一樣的兒童節連假，4月1日及4月2日分別在竹北新瓦屋及遠百竹北演出行動劇及親子互動表演... , https://udn.com/news/story/6898/7055778?from=udn-ch1_breaknews-1-0-news
2023-03-25 12:37:02 , udn , 慘！ 大阿里山茶區久旱不雨 茶樹枯難吐芽 春茶採收腰斬 , https://udn.com/news/story/7326/7055779?from=udn-ch1_breaknews-1-0-news
2023-03-25 12:37:13 , udn , 嘉義縣山區乾旱季加上不雨，溪水盡乾枯，茶園缺水灌溉，嚴重影響大阿里山茶區春茶吐芽，部分茶園已乾枯、春芽難吐；茶農說，春茶... , https://udn.com/news/story/7326/7055779?from=udn-ch1_breaknews-1-0-news
2023-03-25 12:47:59 , udn , 斥資1億元  南科特定區2聯外道路完成路平 , https://udn.com/news/story/7326/7055810?from=udn-ch1_breaknews-1-0-news
2023-03-25 12:48:09 , udn , 南科特定區聯外道路的目加溜灣大道及西拉雅大道車水馬龍，台南市政府爭取新台幣1億元，陸續完成路平改善，也加強鋪面耐久美觀，... , https://udn.com/news/story/7326/7055810?from=udn-ch1_breaknews-1-0-news
2023-03-25 12:48:30 , udn , 新台幣午盤貶3.1分 暫收30.384元 , https://udn.com/news/story/7239/7055791?from=udn-ch1_breaknews-1-0-news
2023-03-25 12:48:40 , udn , 台北外匯市場新台幣兌美元今天中午暫收30.384元，貶3.1分，成交金額0.61億美元 , https://udn.com/news/story/7239/7055791?from=udn-ch1_breaknews-1-0-news
2023-03-25 12:49:01 , udn , 蘋果CEO庫克：過去30年蘋果與中國共同成長 雙方都很享受這樣關係 , https://udn.com/news/story/7332/7055804?from=udn-ch1_breaknews-1-0-news
2023-03-25 12:49:11 , udn , 蘋果公司CEO庫克（Tim Cook）今（25）日在「中國發展高層論壇」2023年年會上表示，今年是蘋果公司進入中國大陸... , https://udn.com/news/story/7332/7055804?from=udn-ch1_breaknews-1-0-news
2023-03-25 12:49:32 , udn , 根本是手上的小鋼砲！百年靈、芝柏打造動感綠色時光 , https://udn.com/news/story/7270/7055806?from=udn-ch1_breaknews-1-0-news
2023-03-25 12:49:42 , udn , 蔥鬱的綠色總給人森林、生機的聯想，同時也成近年高級鐘表領域的愛用色，例如近日便有百年靈（Breitling）、芝柏（Gi... , https://udn.com/news/story/7270/7055806?from=udn-ch1_breaknews-1-0-news
2023-03-25 12:50:03 , udn , 悼摩爾 張忠謀：半導體第一代共同奮鬥朋友所剩無幾 , https://udn.com/news/story/6811/7055774?from=udn-ch1_breaknews-1-0-news
2023-03-25 12:50:13 , udn , 英特爾共同創辦人摩爾（Gordon Moore）今天去世，享耆壽94歲。台積電創辦人張忠謀表達悲傷之意，他說，摩爾過世，... , https://udn.com/news/story/6811/7055774?from=udn-ch1_breaknews-1-0-news
2023-03-25 12:51:01 , udn , 為什麼非要喝保力達？工人笑說：我喝的是工地文化 , https://udn.com/news/story/7324/7055811?from=udn-ch1_breaknews-1-0-news
2023-03-25 12:51:04 , udn , 教團籲兒童節前夕發大禮 幼教師生比改善至1:12 , https://udn.com/news/story/6885/7055796?from=udn-ch1_breaknews-1-0-news
2023-03-25 12:51:11 , udn , 保力達和維士比等提神飲品因含有8%酒精，被歸類為藥品，僅限18歲以上成人購買，也只有在藥局或有藥師職業的賣場、門市櫃位才... , https://udn.com/news/story/7324/7055811?from=udn-ch1_breaknews-1-0-news
2023-03-25 12:51:14 , udn , 教育部近期推動全國各縣市幼兒園師生比逐年降低，但全國教師工會總聯合會2月下旬時召開記者會指出，目前全國僅金門縣、嘉義市幼... , https://udn.com/news/story/6885/7055796?from=udn-ch1_breaknews-1-0-news
2023-03-25 12:51:31 , udn , MLB／教士公布開幕戰先發投手 不再是達比修有扛 , https://udn.com/news/story/6999/7055784?from=udn-ch1_breaknews-1-0-news
2023-03-25 12:51:35 , udn , 屏縣長選舉訴訟驗票 法院今閉門重驗12個投開票所票匭 , https://udn.com/news/story/7321/7055799?from=udn-ch1_breaknews-1-0-news
2023-03-25 12:51:42 , udn , 大聯盟開季倒數，各隊開幕戰先發人選，無非是球迷關注焦點之一。教士隊稍早公布開幕戰先發投手，令人意外的是，人選非日籍強投達比修有，也不是去年大爆發的馬斯葛洛夫（Joe Musgrove），而是左投史奈爾 , https://udn.com/news/story/6999/7055784?from=udn-ch1_breaknews-1-0-news
2023-03-25 12:51:45 , udn , 去年屏東縣長選舉，國民黨蘇清泉以1萬多票落選，質疑選務不公、計票瑕疵，提出當選無效、選舉無效之訴，屏東地院今天上午打開1... , https://udn.com/news/story/7321/7055799?from=udn-ch1_breaknews-1-0-news
2023-03-25 12:52:06 , udn , 我國第三座離岸風場完工併聯 海能風場投入綠能發電 , https://udn.com/news/story/7238/7055783?from=udn-ch1_breaknews-1-0-news
2023-03-25 12:52:16 , udn , 經濟部今（25）日表示，海能風場47座風機全數完工併聯，加入綠能發電行列，也寫下台灣第三座風場里程碑。 , https://udn.com/news/story/7238/7055783?from=udn-ch1_breaknews-1-0-news
2023-03-25 12:53:57 , udn , 刑事「鑑識楷模」吸毒免職　主張「只影響自己健康」抗罰敗訴 , https://udn.com/news/story/7315/7055813?from=udn-ch1_breaknews-1-0-news
2023-03-25 12:54:08 , udn , 刑事警察局指紋科前警務正黎添來被查獲持有、施用安非他命，警政署、刑事局認警譽受損，處分他免職、記2大過，黎不服提告，主張... , https://udn.com/news/story/7315/7055813?from=udn-ch1_breaknews-1-0-news
2023-03-25 12:57:09 , udn , 帶有地中海度假風格的義大利時尚，總能與日常巧妙結合。TOD’S 2023春夏分別以Shapes of Italy、Ita... , https://udn.com/news/story/7270/7055818?from=udn-ch1_breaknews-1-0-news
2023-03-25 12:57:29 , udn , AIT：美強烈鼓勵所有國家與台擴大交往 站在民主一方 , https://udn.com/news/story/6656/7055742?from=udn-ch1_breaknews-1-0-news
2023-03-25 12:57:40 , udn , 台宏邦交岌岌可危，美國在台協會今天表示，中國常以不會兌現的承諾換取外交承認，台灣則可為合作夥伴帶來重大的持續性助益，美國... , https://udn.com/news/story/6656/7055742?from=udn-ch1_breaknews-1-0-news
2023-03-25 13:05:59 , udn , 全國大專閩南語演說第1名 她從小講不倫轉現想當播音員 , https://udn.com/news/story/6885/7055844?from=udn-ch1_breaknews-1-0-news
2023-03-25 13:06:10 , udn , 來自基隆的國立清華大學學生楊喆希，日前在全國大專校院學生本國語文競賽，獲得閩南語演說第1名，她從小說閩南語很不「倫轉」，... , https://udn.com/news/story/6885/7055844?from=udn-ch1_breaknews-1-0-news
2023-03-25 13:06:30 , udn , 民進黨列竹市立委艱困選區 前議員李妍慧表態爭取徵召 , https://udn.com/news/story/6656/7055843?from=udn-ch1_breaknews-1-0-news
2023-03-25 13:06:40 , udn , 2024年將迎來總統立委選舉，民進黨將新竹市立委選舉區列為全台16個艱困選區之一，人選將採徵召方式。民進黨黨內目前以前議... , https://udn.com/news/story/6656/7055843?from=udn-ch1_breaknews-1-0-news
2023-03-25 13:07:01 , udn , 千萬富翁是你嗎？1-2月統一發票開獎出爐 千萬特別獎獎號：06634385 , https://udn.com/news/story/7266/7055557?from=udn-ch1_breaknews-1-0-news
2023-03-25 13:07:11 , udn , 今（112）年1-2月期統一發票獎今天中午電視直播開獎。本期千萬特別獎獎號為：06634385 , https://udn.com/news/story/7266/7055557?from=udn-ch1_breaknews-1-0-news
2023-03-25 13:07:32 , udn , 台中已婚男警搭訕女報案人 徹夜不歸和她纏綿下場慘 , https://udn.com/news/story/7320/7055840?from=udn-ch1_breaknews-1-0-news
2023-03-25 13:07:42 , udn , 台中已婚蕭姓男警趁陳姓女子報案時記她手機號碼展開追求，常徹夜不歸和陳女纏綿，後來因陳女討不到零用錢對蕭提告性侵、上臉書爆... , https://udn.com/news/story/7320/7055840?from=udn-ch1_breaknews-1-0-news
2023-03-25 13:08:03 , udn , 出門倒垃圾警蜂擁而上 他將鑰匙拋下樓 屋藏驚人秘密 , https://udn.com/news/story/7315/7055834?from=udn-ch1_breaknews-1-0-news
2023-03-25 13:08:13 , udn , 高雄市刑大警方今年初查獲林姓男子販毒，溯源追查供毒的顏姓男子，發現顏落腳大樓套房，日前趁他外出倒垃圾圍捕，顏卻將鑰匙拋下... , https://udn.com/news/story/7315/7055834?from=udn-ch1_breaknews-1-0-news
2023-03-25 13:08:34 , udn , 漏水危及土城44年老社區 2336萬汰換水管今竣工 , https://udn.com/news/story/7323/7055832?from=udn-ch1_breaknews-1-0-news
2023-03-25 13:08:44 , udn , 新北市土城區國際公園城社區，社區已44年內有250戶，但因水管老舊多年前因長期漏水將造成社區山坡地土質疏鬆，影響居民居住... , https://udn.com/news/story/7323/7055832?from=udn-ch1_breaknews-1-0-news
2023-03-25 13:09:05 , udn , 建商捐台南4校光電設備 黃偉哲期待綠能永續造福學子 , https://udn.com/news/story/6885/7055828?from=udn-ch1_breaknews-1-0-news
2023-03-25 13:09:15 , udn , 永龍建設、子龍建設與晟龍營造捐贈台南市4所學校光電設備，今天在佳里區子龍國小光電球場舉辦捐贈感恩活動。市長黃偉哲代表受贈... , https://udn.com/news/story/6885/7055828?from=udn-ch1_breaknews-1-0-news
2023-03-25 13:09:35 , udn , TCS攜手台師大 大學校園內打造國際級實驗教育 , https://udn.com/news/story/6885/7055831?from=udn-ch1_breaknews-1-0-news
2023-03-25 13:09:46 , udn , 實驗教育三法通過後，許多優質的實驗教育機構相繼成立，一所標榜結合跨國資源的「TCS探索未來國際實驗教育機構」，在國立台灣... , https://udn.com/news/story/6885/7055831?from=udn-ch1_breaknews-1-0-news
2023-03-25 13:10:06 , udn , 清明連假車潮3月31日下午湧現 地雷路段、時段一次看 , https://udn.com/news/story/7266/7055830?from=udn-ch1_breaknews-1-0-news
2023-03-25 13:10:17 , udn , 清明節連假（4月1日至5日）將至，公路總局預估，連假車潮將自3月31日下午起陸續出現，觀光旅遊車潮將於4月1日至4日上午... , https://udn.com/news/story/7266/7055830?from=udn-ch1_breaknews-1-0-news
2023-03-25 13:10:37 , udn , 台塑攜產官學造「土水污染防治技術合作平台」今出新書 , https://udn.com/news/story/7241/7055829?from=udn-ch1_breaknews-1-0-news
2023-03-25 13:10:48 , udn , 台塑號召各界先進與專家學者攜手合作，2013年1月成立「台灣土水污染防治技術合作平台」，今宣布推出專書《重質非水相液體(... , https://udn.com/news/story/7241/7055829?from=udn-ch1_breaknews-1-0-news
2023-03-25 13:11:08 , udn , 清明連假衝屏東 墾丁台灣祭、大鵬灣帆船節熱力登場 , https://udn.com/news/story/7327/7055827?from=udn-ch1_breaknews-1-0-news
2023-03-25 13:11:19 , udn , 清明5天連假將至，屏東「大鵬灣帆船生活節」將於4月1日起熱鬧登場，今年延長至1個月，遊艇體驗、帆船賽、觀光市集、音樂表演... , https://udn.com/news/story/7327/7055827?from=udn-ch1_breaknews-1-0-news
2023-03-25 13:11:39 , udn , NBA／巫師4人破20分 97年以來首度橫掃馬刺 , https://udn.com/news/story/7002/7055815?from=udn-ch1_breaknews-1-0-news
2023-03-25 13:11:49 , udn , 眼見排名逐漸被公牛甩開，可能將失去附加賽資格，巫師今天趕緊拿後段班的馬刺進補。靠著全隊4人破20分的強勢火力，136比124中止近期4連敗的頹勢。

基斯佩特（Corey Kispert）砍進6顆 , https://udn.com/news/story/7002/7055815?from=udn-ch1_breaknews-1-0-news
2023-03-25 13:11:58 , udn , 亞運／開箱主場館「大蓮花」 田徑總教練讚動線便利 , https://udn.com/news/story/7005/7055855?from=udn-ch1_breaknews-1-0-news
2023-03-25 13:12:09 , udn , 杭州亞運9月登場，中華奧會組成的考察團今天上午造訪為亞運全新打造的杭州奧體中心，這座包辦開幕、田徑賽事和閉幕的主場館外面... , https://udn.com/news/story/7005/7055855?from=udn-ch1_breaknews-1-0-news
2023-03-25 13:12:10 , udn , 影／首梯替代役「實彈射擊」今登場！林右昌成功嶺營區視察 , https://udn.com/news/story/10930/7055824?from=udn-ch1_breaknews-1-0-news
2023-03-25 13:12:20 , udn , 因應戰情變化，內政部將替代役納入全民防衛動員體系，3月起增加實彈射擊訓練4小時、全民防衛動員課程，強化擔任輔助軍事勤務功... , https://udn.com/news/story/10930/7055824?from=udn-ch1_breaknews-1-0-news
2023-03-25 13:12:29 , udn , 6000放大術 高雄各飯店搶商機 五星級飯店連住2晚殺很大 , https://udn.com/news/story/7266/7055854?from=udn-ch1_breaknews-1-0-news
2023-03-25 13:12:40 , udn , 響應政府普發6000元，各業者為搶攻這一波現金消費與即將到來的兒童清明連假商機，紛紛祭出優惠吸客。高雄漢來大飯店即日起至... , https://udn.com/news/story/7266/7055854?from=udn-ch1_breaknews-1-0-news
2023-03-25 13:12:41 , udn , 家長投訴！台南某國小以班級決議逼捐義賣所得 校方：未強迫 , https://udn.com/news/story/6885/7055826?from=udn-ch1_breaknews-1-0-news
2023-03-25 13:12:51 , udn , 台南市某國小家長投訴學校3月29日將舉辦愛心義賣，老師發給通知單及家長同意書，二個選項是依照全班決議，義賣所得捐給學校教... , https://udn.com/news/story/6885/7055826?from=udn-ch1_breaknews-1-0-news
2023-03-25 13:13:00 , udn , 宜蘭新住民下成衣廠做居家管理 月入超過5萬翻轉人生 , https://udn.com/news/story/7328/7055853?from=udn-ch1_breaknews-1-0-news
2023-03-25 13:13:10 , udn , 黃琴20多年前從大陸嫁來宜蘭，輾轉工作於工廠、雞排店，都做不了多久，收入也不穩定；5年前在宜蘭縣家事服務管理中心訓練後，... , https://udn.com/news/story/7328/7055853?from=udn-ch1_breaknews-1-0-news
2023-03-25 13:13:12 , udn , 阿比阿達是額外重要收入 檳榔攤：不能賣生意差很大 , https://udn.com/news/story/7326/7055825?from=udn-ch1_breaknews-1-0-news
2023-03-25 13:13:22 , udn , 常見提神飲料保力達B、維士比是衛生署核准的「指示藥品」，未經合法許可販售，依藥事法可處3萬元以上15萬元以下罰鍰，許多檳... , https://udn.com/news/story/7326/7055825?from=udn-ch1_breaknews-1-0-news
2023-03-25 13:13:31 , udn , 彰化芬園金屬工廠失火 40歲男二度燒燙送醫 , https://udn.com/news/story/7320/7055851?from=udn-ch1_breaknews-1-0-news
