2023-03-29 00:11:30 , udn , 開箱百里侯／周春米首次參選就當上縣長 背後的男人是關鍵 , https://udn.com/news/story/6656/7063184?from=udn-ch1_breaknews-1-0-news
2023-03-29 12:23:16 , udn , 前立委顏寬恒近期爭取再戰台中第2選區立委，去年補選期間被爆出的沙鹿豪宅爭議被迫出售，卻遭檢舉涉嫌假交易，台中檢調依偽造文... , https://udn.com/news/story/7321/7063953?from=udn-ch1_breaknews-1-0-news
2023-03-29 12:23:37 , udn , 影／部分負擔上路就醫漲價？ 薛瑞元：鼓勵開假日門診 , https://udn.com/news/story/7266/7063947?from=udn-ch1_breaknews-1-0-news
2023-03-29 12:23:47 , udn , 健保部分負擔新制七月正式上路，衛福部部長薛瑞元上午前往立法院備詢受訪時表示，針對偏鄉地區醫療資源缺乏，可能僅有一家醫院，... , https://udn.com/news/story/7266/7063947?from=udn-ch1_breaknews-1-0-news
2023-03-29 12:24:01 , udn , 教育及生活壓力大 超七成上海人只希望有1個孩子　 , https://udn.com/news/story/7332/7064004?from=udn-ch1_breaknews-1-0-news
2023-03-29 12:24:08 , udn , 影／詐騙新手法？懷孕外籍女想赴中東打工 匯6.8萬被阻 , https://udn.com/news/story/7321/7063950?from=udn-ch1_breaknews-1-0-news
2023-03-29 12:24:11 , udn , 據最新調查數據顯示，上海70.8％的家庭表示只希望擁有一個孩子。這種趨勢在大陸其他城市和地區也存在，可能與包括教育壓力和... , https://udn.com/news/story/7332/7064004?from=udn-ch1_breaknews-1-0-news
2023-03-29 12:24:18 , udn , 桃園市桃園區一名菲籍女移工懷孕缺錢，經網友推薦前往中東高薪打工邀約，昨天到銀行要匯出「保證金」，遭行員、警方識破是求職詐... , https://udn.com/news/story/7321/7063950?from=udn-ch1_breaknews-1-0-news
2023-03-29 12:24:32 , udn , 台南路口事故1年2.8萬件 指標路口分析「側撞」為大宗 , https://udn.com/news/story/7326/7064001?from=udn-ch1_breaknews-1-0-news
2023-03-29 12:24:39 , udn , 天河青力計畫加碼發1.6萬元 助青年還學貸 , https://udn.com/news/story/7239/7063944?from=udn-ch1_breaknews-1-0-news
2023-03-29 12:24:42 , udn , 2022年台南市24小時交通事故死亡人數166人，相較前一年同期減少8人，但每10萬人口死傷人數仍是偏高，市長黃偉哲指示... , https://udn.com/news/story/7326/7064001?from=udn-ch1_breaknews-1-0-news
2023-03-29 12:24:49 , udn , 近年來疫情、通膨對物價造成衝擊，讓許多甫出社會的青年面臨沈重經濟壓力。為了減輕年輕人的負擔，天河基金會自2019年開辦「... , https://udn.com/news/story/7239/7063944?from=udn-ch1_breaknews-1-0-news
2023-03-29 12:25:03 , udn , 拜登宣揚美國製造業復甦 為競選連任暖身 , https://udn.com/news/story/6813/7063983?from=udn-ch1_breaknews-1-0-news
2023-03-29 12:25:10 , udn , 有劇毒！炸「雞腿魚」當午餐 馬國老夫婦1死1命危 , https://udn.com/news/story/6812/7063876?from=udn-ch1_breaknews-1-0-news
2023-03-29 12:25:13 , udn , 美國總統拜登今天推出一項新的選戰主題，吹捧他所說的美國製造業復甦，為2024年競選連任暖身，同時不忘警告共和黨人可能拖累... , https://udn.com/news/story/6813/7063983?from=udn-ch1_breaknews-1-0-news
2023-03-29 12:25:20 , udn , 料理食材真的要注意，不小心就容易毒從口入！馬來西亞一對老夫婦買了「雞腿魚」回家烹煮，食用後出現麻痹症狀，緊急送醫仍造成一死一命危的悲劇。 , https://udn.com/news/story/6812/7063876?from=udn-ch1_breaknews-1-0-news
2023-03-29 12:25:34 , udn , 只用普通金屬探測器！澳洲男子竟挖出「價值近500萬金礦石」 , https://udn.com/news/story/6811/7064003?from=udn-ch1_breaknews-1-0-news
2023-03-29 12:25:40 , udn , 馬英九：兩岸應該避戰謀和  協商避戰 , https://udn.com/news/story/7331/7063938?from=udn-ch1_breaknews-1-0-news
2023-03-29 12:25:44 , udn , 澳洲一名男子在維多利亞（Victoria）金礦區挖出價值近25萬澳元（約新台幣509萬）的金礦石。 , https://udn.com/news/story/6811/7064003?from=udn-ch1_breaknews-1-0-news
2023-03-29 12:25:51 , udn , 針對外媒預測兩岸可能會開打大陸可能會對台「武統」，兩岸該怎麼做才能夠遠離戰爭的危險？馬英九前總統廿九日上午表示，兩岸都應... , https://udn.com/news/story/7331/7063938?from=udn-ch1_breaknews-1-0-news
2023-03-29 12:26:04 , udn , 前議員林穎孟挨批「假面甜心、慣老闆」 告助理求償法院判敗訴 , https://udn.com/news/story/7321/7063997?from=udn-ch1_breaknews-1-0-news
2023-03-29 12:26:11 , udn , 證交所：創新板2月底合格投資人逾11.2萬戶 , https://udn.com/news/story/7251/7063879?from=udn-ch1_breaknews-1-0-news
2023-03-29 12:26:15 , udn , 台北市前議員林穎孟不滿助理指控她挪用勞健保保費、請生理假需拿出憑證，挨批「議會慣老闆」、「假面甜心」、「台女」等語，提告... , https://udn.com/news/story/7321/7063997?from=udn-ch1_breaknews-1-0-news
2023-03-29 12:26:22 , udn , 台灣證券交易所今天表示，台灣創新板自2021年7月20日開板以來，截至今年2月底，全市場合格投資人戶數已超過11.2萬戶... , https://udn.com/news/story/7251/7063879?from=udn-ch1_breaknews-1-0-news
2023-03-29 12:26:35 , udn , 向鄰長募款辦活動又向中油討補助 高雄里長涉貪9萬被起訴 , https://udn.com/news/story/7321/7063999?from=udn-ch1_breaknews-1-0-news
2023-03-29 12:26:42 , udn , 觀光生技強勢 高價電子股走弱台股開高走低 , https://udn.com/news/story/7251/7063799?from=udn-ch1_breaknews-1-0-news
2023-03-29 12:26:46 , udn , 高雄市前鎮區竹內里長蘇慶忠為里上舉辦中秋活動，不僅向鄰長募款8萬6000元，還向中油浮報餐費補助，檢調當時偵辦時，諭知蘇... , https://udn.com/news/story/7321/7063999?from=udn-ch1_breaknews-1-0-news
2023-03-29 12:26:53 , udn , 台股今天開高，盤中指數最高勁揚109點，突破15,800點，隨後賣壓出籠，漲勢壓縮。觀光及生技類股表現相對強勢。 , https://udn.com/news/story/7251/7063799?from=udn-ch1_breaknews-1-0-news
2023-03-29 12:26:57 , udn , 國台辦：美國有「毀台計畫」 廣大台灣同胞普遍質疑及憂慮 , https://udn.com/news/story/7331/7064014?from=udn-ch1_breaknews-1-0-news
2023-03-29 12:27:06 , udn , 收13元eTag未繳簡訊 老翁點連結遭盜刷3萬8400元 , https://udn.com/news/story/7320/7063998?from=udn-ch1_breaknews-1-0-news
2023-03-29 12:27:08 , udn , 大陸國台辦29日舉行例行新聞發布會，針對提問稱有民調顯示，85％台灣網民認為美國有「毀台計畫」且早已在執行。國台辦發言人... , https://udn.com/news/story/7331/7064014?from=udn-ch1_breaknews-1-0-news
2023-03-29 12:27:13 , udn , 環保署擴編人力缺乏業務整合 陳椒華批僅能稱為環保部 , https://udn.com/news/story/7314/7063929?from=udn-ch1_breaknews-1-0-news
2023-03-29 12:27:17 , udn , 詐騙簡訊盜刷猖獗，台北市一名7旬老翁，手機收到13元eTag未繳納成功的簡訊，心想金額不大，不疑有他，按連結填寫完資料後... , https://udn.com/news/story/7320/7063998?from=udn-ch1_breaknews-1-0-news
2023-03-29 12:27:24 , udn , 環保署未來擬升格為「環境部」，時代力量立委陳椒華今天說，行政院提出的擴編內容欠缺「水土林污廢」的整合，依然只是環保署的擴... , https://udn.com/news/story/7314/7063929?from=udn-ch1_breaknews-1-0-news
2023-03-29 12:27:28 , udn , OpenAI執行長發豪語 AI下一個大商機是證明你是人類 , https://udn.com/news/story/6811/7047029?from=udn-ch1_breaknews-1-0-news
2023-03-29 12:27:37 , udn , 蔡英文總統啟程出訪中美洲 12時30分發表行前談話 , https://udn.com/news/story/6656/7063977?from=udn-ch1_breaknews-1-0-news
2023-03-29 12:27:39 , udn , 在網路世界新創一個假帳號不稀奇。這件事如此輕而易舉，對社群平台而言既是禍害也是福音；一來衝高了用戶數量，相對也造成網軍散播假消息的亂象。但與世界即將面對的情境相比，臉書與推特留言機器人可能都算小巫見大巫。正如ChatGPT所展現的能力，再過幾年，你可能都不知道自己在網上交談的對象是人類還是神經網路。 , https://udn.com/news/story/6811/7047029?from=udn-ch1_breaknews-1-0-news
2023-03-29 12:27:44 , udn , 影／沙鹿違建交重保 顏寬恒出示合法租約呼籲檢：別做政治打手 , https://udn.com/news/story/7321/7063931?from=udn-ch1_breaknews-1-0-news
2023-03-29 12:27:48 , udn , 蔡英文總統今天啟程出訪中美洲邦交國，展開「民主夥伴共榮之旅」，去程過境美國紐約，回程過境洛杉磯。中午12時30分她將在桃... , https://udn.com/news/story/6656/7063977?from=udn-ch1_breaknews-1-0-news
2023-03-29 12:27:55 , udn , 前立委顏寬恒上周登記立委參選，昨檢調大動作帶回顏寛恒夫妻，依偽造文書等罪嫌偵辦沙鹿違建案，今天凌晨夫妻交保候傳。顏寬恒今... , https://udn.com/news/story/7321/7063931?from=udn-ch1_breaknews-1-0-news
2023-03-29 12:27:59 , udn , 在大陸宣示中華民國 馬英九兩度「突襲」之舉事前有推演？ , https://udn.com/news/story/6656/7063747?from=udn-ch1_breaknews-1-0-news
2023-03-29 12:28:08 , udn , 新竹棒球場展開試挖掘、放樣 高虹安：4月大規模挖掘 , https://udn.com/news/story/7324/7063979?from=udn-ch1_breaknews-1-0-news
2023-03-29 12:28:10 , udn , 馬英九前總統登陸訪問，根據幕僚安排，馬英九此行會在相關場合致詞、談話及行程的安排上，宣示中華民國主權的相關意涵，昨天在南京的第一天正式訪問，馬英九就有2次「突破」，不但講出中華民國，而且2度提到他是中華民國「前總統」的身分。... , https://udn.com/news/story/6656/7063747?from=udn-ch1_breaknews-1-0-news
2023-03-29 12:28:15 , udn , 球鞋被海浪沖上岸！他靠近一看「內藏人類斷腳」 嚇壞急報警 , https://udn.com/news/story/6810/7063683?from=udn-ch1_breaknews-1-0-news
2023-03-29 12:28:18 , udn , 新竹市立棒球場改善持續停工，市府成立棒球場工程體檢會日前敲定由市府於3月下旬會同相關單位進取樣及試掘，近日邁入3月最後1... , https://udn.com/news/story/7324/7063979?from=udn-ch1_breaknews-1-0-news
2023-03-29 12:28:26 , udn , 紐西蘭一名男子在海灘散步時，發現一隻球鞋被海浪沖上岸，而且裡面還有一隻「人類斷腳」，現場遊客和商家都被嚇壞。警方獲報後立刻封鎖現場，並進行搜索作業。 , https://udn.com/news/story/6810/7063683?from=udn-ch1_breaknews-1-0-news
2023-03-29 12:28:30 , udn , 庶民的頂級盛宴！來去迺夜市 濃情台灣流動的饗宴 , https://udn.com/news/story/7270/7063503?from=udn-ch1_breaknews-1-0-news
2023-03-29 12:28:39 , udn , 中市男高中生5樓墜落 多處骨折送醫 , https://udn.com/news/story/7320/7063975?from=udn-ch1_breaknews-1-0-news
2023-03-29 12:28:41 , udn , 台灣這座島嶼擁有超過300座夜市，攤開台灣地圖，三分之二以上的鄉鎮，起碼都有一座夜市，夜市的密度之高，反映出台灣人對美食文化的熱忱。 , https://udn.com/news/story/7270/7063503?from=udn-ch1_breaknews-1-0-news
2023-03-29 12:28:46 , udn , 影／霸凌虐童案層出不窮　立委籲加速淘汰不適任教師 , https://udn.com/news/story/6885/7063923?from=udn-ch1_breaknews-1-0-news
2023-03-29 12:28:49 , udn , 台中市一名男高中生今日上午9時許從學校五樓墜下，隨即送醫院搶救。醫院表示，目前學生意識清楚，身體多處骨折，尚在做其他檢查... , https://udn.com/news/story/7320/7063975?from=udn-ch1_breaknews-1-0-news
2023-03-29 12:28:57 , udn , 今年2月初、台中市某高中學生不堪師長長期霸凌，選擇輕生，引發各界關注；高雄某國小露營時，上百人遭委外輔導員罰跪，近來還傳... , https://udn.com/news/story/6885/7063923?from=udn-ch1_breaknews-1-0-news
2023-03-29 12:29:01 , udn , 有片｜這樣訓練打造翹圓美臀！新手超實用的練臀菜單大公開 , https://udn.com/news/story/121721/7062053?from=udn-ch1_breaknews-1-0-news
2023-03-29 12:29:10 , udn , 影／對比學甲槍擊案兇嫌6萬交保 顏寬恒：只因我要參選 , https://udn.com/news/story/7321/7063978?from=udn-ch1_breaknews-1-0-news
2023-03-29 12:29:12 , udn , 久坐不動屁股扁塌又下垂？羨慕別人有個漂亮的翹臀？來做做以臀部為主的全身訓練吧！健身教練Ashlee xiu一週平均上健身房訓練3到4次，在她的訓練中每次都會練到臀部，這次她要跟大家分享、公開自己超實用有效的練臀訓練菜單，趕快點開影片來看看！ , https://udn.com/news/story/121721/7062053?from=udn-ch1_breaknews-1-0-news
2023-03-29 12:29:17 , udn , 高端又來了！這次進軍流感疫苗市場 衛福部挨批開後門 , https://udn.com/news/story/6656/7063913?from=udn-ch1_breaknews-1-0-news
2023-03-29 12:29:20 , udn , 檢調昨天大動作帶回顏寛恒夫妻，依偽造文書等罪嫌偵辦沙鹿違建案，顏寛恒今天上午舉行記者會，控訴台南學甲槍擊案兇嫌6萬交保，... , https://udn.com/news/story/7321/7063978?from=udn-ch1_breaknews-1-0-news
2023-03-29 12:29:28 , udn , 高端疫苗3月8日發布重訊，與韓國GC Pharma合作生產的四價流感疫苗，取得衛福部食藥署藥品查驗登記審核通過核准函，將... , https://udn.com/news/story/6656/7063913?from=udn-ch1_breaknews-1-0-news
2023-03-29 12:29:32 , udn , 被飼養員召喚體檢！無尾熊超不甘願龜速爬下來 坐上「樹枝體重計」畫面萌翻 , https://udn.com/news/story/7470/7060924?from=udn-ch1_breaknews-1-0-news
2023-03-29 12:29:41 , udn , 台灣大賦能智慧農業 助力產銷一條龍效率提升3倍 , https://udn.com/news/story/7086/7063966?from=udn-ch1_breaknews-1-0-news
2023-03-29 12:29:42 , udn , 無尾熊大多數時間都待在樹上，一般人到動物園，幾乎也是看到牠們抱著尤加利樹休息的樣子。而在南京的紅山無尾熊館裡，就難得捕捉到一隻無尾熊被飼養員叫下樹來量體重的畫面，一舉一動都軟綿綿的模樣融化不少網友。 , https://udn.com/news/story/7470/7060924?from=udn-ch1_breaknews-1-0-news
2023-03-29 12:29:48 , udn , 桃園狒狒中槍身亡今解剖 蘇一峰：推測死因是「這個」 , https://udn.com/news/story/7323/7063910?from=udn-ch1_breaknews-1-0-news
2023-03-29 12:29:52 , udn , 台灣大哥大（3045）表示，生物多樣性是全球關注的重要永續議題之一，台灣大接軌國際ESG新趨勢，致力用科技幫助地方創生，... , https://udn.com/news/story/7086/7063966?from=udn-ch1_breaknews-1-0-news
2023-03-29 12:30:01 , udn , 數位部：普發6000元ATM領現地點開放資料上線 , https://udn.com/news/story/123271/7064034?from=udn-ch1_breaknews-1-0-news
2023-03-29 12:30:03 , udn , 陸密集出招穩定民企信心 海南：企業家涉案「能不捕的不捕」 , https://udn.com/news/story/7333/7064005?from=udn-ch1_breaknews-1-0-news
2023-03-29 12:30:12 , udn , 數位發展部今（29）日表示，普發現金6000元的ATM領現管道將於4月10日啟動，全國15家金融機構共超過2萬6000部... , https://udn.com/news/story/123271/7064034?from=udn-ch1_breaknews-1-0-news
2023-03-29 12:30:13 , udn , 大陸各機構及地方政府近日密集出招穩定民企信心，國家網信辦表示將展開專項行動，嚴厲打擊網上惡意損害企業和企業家形象聲譽，甚... , https://udn.com/news/story/7333/7064005?from=udn-ch1_breaknews-1-0-news
2023-03-29 12:30:19 , udn , 影／高端搶公費疫苗市場 藍委質疑政府開後門救高端 , https://udn.com/news/story/6656/7063912?from=udn-ch1_breaknews-1-0-news
2023-03-29 12:30:29 , udn , 高端疫苗日前宣布，與韓國GC Pharma合作的四價流感疫通過衛福部食藥署藥品查驗登記，將搶占國内每年高達600萬劑的公... , https://udn.com/news/story/6656/7063912?from=udn-ch1_breaknews-1-0-news
2023-03-29 12:30:32 , udn , 當公益志工幫你還學貸  天河青力計畫今加碼發1.6萬元　 , https://udn.com/news/story/6885/7064033?from=udn-ch1_breaknews-1-0-news
2023-03-29 12:30:34 , udn , 要顏值也要效果！曾之喬愛上「醉象」15%維他命C夠有用 , https://udn.com/news/story/7270/7064008?from=udn-ch1_breaknews-1-0-news
2023-03-29 12:30:43 , udn , 近年疫情、通膨對物價造成衝擊，讓許多甫出社會的青年面臨沈重經濟壓力。為了減輕年輕人的負擔，天河基金會自2019年開辦「青... , https://udn.com/news/story/6885/7064033?from=udn-ch1_breaknews-1-0-news
