2023-03-26 00:23:28 , udn , 初選暗樁之亂終結 藍剔除徐巧芯、費鴻泰之外4人資格 , https://udn.com/news/story/6656/7056865?from=udn-ch1_breaknews-1-0-news
2023-03-26 13:05:58 , udn , 影／與宏都拉斯斷交 陳建仁：兩國邦交80多年…令人遺憾 , https://udn.com/news/story/6656/7057365?from=udn-ch1_breaknews-1-0-news
2023-03-26 13:06:09 , udn , 行政院長陳建仁今天到台中港，出席台中港37、38號碼頭新建工程動土典禮，被問到今天我國與宏都拉斯斷交問題，陳建仁說，我們... , https://udn.com/news/story/6656/7057365?from=udn-ch1_breaknews-1-0-news
2023-03-26 13:06:29 , udn , 炫彩外觀、隱藏式觸控板太美了 LG gram Style預購現折 , https://udn.com/news/story/7270/7057361?from=udn-ch1_breaknews-1-0-news
2023-03-26 13:06:40 , udn , 以超輕盈機身、軍規認證，以及強大效能受到許多商務人士喜愛的LG gram筆電系列，宣布在台推出全新Style系列機種，擁... , https://udn.com/news/story/7270/7057361?from=udn-ch1_breaknews-1-0-news
2023-03-26 13:07:00 , udn , 台灣去年出口宏國僅占0.01% 進口以白蝦為大宗 , https://udn.com/news/story/7238/7057355?from=udn-ch1_breaknews-1-0-news
2023-03-26 13:07:11 , udn , 外交部今天宣布與宏都拉斯斷交。據統計，民國111年台灣對宏國出口額6316萬美元，僅占總出口比重0.01%；台灣從宏國進... , https://udn.com/news/story/7238/7057355?from=udn-ch1_breaknews-1-0-news
2023-03-26 13:07:31 , udn , 面對2024民調起伏 侯友宜：解決民眾的痛苦比關心民調重要 , https://udn.com/news/story/6656/7057358?from=udn-ch1_breaknews-1-0-news
2023-03-26 13:07:42 , udn , 2024年總統大選，新北市長侯友宜呼聲高。面對民調數據，侯友宜今天說，解決民眾的痛苦，比關心民調還重要，大家一起努力面對... , https://udn.com/news/story/6656/7057358?from=udn-ch1_breaknews-1-0-news
2023-03-26 13:08:57 , udn , 和宏都拉斯斷交 侯友宜：全民都是外交官 讓世界看見中華民國 , https://udn.com/news/story/6656/7057370?from=udn-ch1_breaknews-1-0-news
2023-03-26 13:09:07 , udn , 宏都拉斯宣布與我國終止外交關係，新北市長侯友宜今天受訪時說，兩國82年的情誼曲終人散，令人遺憾。全民一起加油，每一個人都... , https://udn.com/news/story/6656/7057370?from=udn-ch1_breaknews-1-0-news
2023-03-26 13:09:58 , udn , 炫彩外觀、隱藏式觸控板太美了！LG gram Style月底前官網預購現折1,500元 , https://udn.com/news/story/7270/7057361?from=udn-ch1_breaknews-1-0-news
2023-03-26 13:11:57 , udn , NBA／太陽板凳暴徒大爆發 第四節擊潰76人止連敗 , https://udn.com/news/story/7002/7057369?from=udn-ch1_breaknews-1-0-news
2023-03-26 13:12:08 , udn , 近7戰吞下6敗、排名看似面臨跌出西區前6強的太陽，今天主場迎戰來訪的76人，在第四節靠著板凳暴徒的強勢飆分，一口氣打趴對手，領先優勢擴大到20分以上，也讓76人難以翻身。太陽一路摧枯拉朽轟炸，最終以1 , https://udn.com/news/story/7002/7057369?from=udn-ch1_breaknews-1-0-news
2023-03-26 13:12:28 , udn , 法國抗議興建水庫爆新衝突 反政府情勢加劇 , https://udn.com/news/story/6809/7057223?from=udn-ch1_breaknews-1-0-news
2023-03-26 13:12:39 , udn , 法國警方今天再與示威者爆發衝突，這一次對象是尋求阻止在西南部興建水庫的抗議群眾，是全國各地社會緊張所引發一連串暴力對峙的... , https://udn.com/news/story/6809/7057223?from=udn-ch1_breaknews-1-0-news
2023-03-26 13:12:59 , udn , 誇張！詐騙車手直接臨櫃提領700萬 走不出銀行就被逮 , https://udn.com/news/story/7320/7057371?from=udn-ch1_breaknews-1-0-news
2023-03-26 13:13:09 , udn , 大膽狂徒！近年到銀行轉帳，只要金額稍大，幾乎都會被詢問用途，新北市樹林區日前卻有1名林姓男子直接臨櫃提領700萬元現金，... , https://udn.com/news/story/7320/7057371?from=udn-ch1_breaknews-1-0-news
2023-03-26 13:13:30 , udn , 他嘆用載具對發票更難中 網友揭關鍵原因：中獎率越來越低 , https://udn.com/news/story/120911/7057192?from=udn-ch1_breaknews-1-0-news
2023-03-26 13:13:40 , udn , 這期發票又槓龜了嗎？近日有網友覺得用載具對發票難中獎，對此不少網友反應兩極，指出「其實不是載具的問題，人的運氣比較吃重」，還有人推測難中的原因，「因為越來越多人用，中獎機率就會降低」。 , https://udn.com/news/story/120911/7057192?from=udn-ch1_breaknews-1-0-news
2023-03-26 13:14:59 , udn , 台宏斷交 王丹喊話馬英九：應當取消訪中行程 , https://udn.com/news/story/6656/7057386?from=udn-ch1_breaknews-1-0-news
2023-03-26 13:15:09 , udn , 台宏今天斷交，正值蔡英文總統訪美與前總統馬英九訪陸前夕。大陸民運人士王丹在臉書表示，中國特別選在蔡英文總統即將出訪的惡時... , https://udn.com/news/story/6656/7057386?from=udn-ch1_breaknews-1-0-news
2023-03-26 13:15:30 , udn , 台宏斷交 82年邦交大事記 , https://udn.com/news/story/123264/7057303?from=udn-ch1_breaknews-1-0-news
2023-03-26 13:15:40 , udn , 中華民國與宏都拉斯在1941年建交，邦誼長達82年。前總統李登輝、陳水扁、馬英九和總統蔡英文皆訪問過宏國，兩國在經濟、貿... , https://udn.com/news/story/123264/7057303?from=udn-ch1_breaknews-1-0-news
2023-03-26 13:16:01 , udn , 影／歐布萊恩提台灣全民應學用槍 陳建仁：提升自我防衛意識 , https://udn.com/news/story/6656/7057379?from=udn-ch1_breaknews-1-0-news
2023-03-26 13:17:49 , udn , 營養師翻山越嶺推廣營養 竹縣2社區獲中央共餐食力獎 , https://udn.com/news/story/7324/7057390?from=udn-ch1_breaknews-1-0-news
2023-03-26 13:17:59 , udn , 新竹縣推動老中青幼通通照顧政策，落實社區營養推廣，有社區營養師一路翻山越嶺，在大自然戶外教室帶領原鄉長輩們手繪「我的餐盤... , https://udn.com/news/story/7324/7057390?from=udn-ch1_breaknews-1-0-news
2023-03-26 13:18:20 , udn , 民眾提前掃墓又遇雨 彰化市大埔路湧現車潮造成塞車 , https://udn.com/news/story/7325/7057387?from=udn-ch1_breaknews-1-0-news
2023-03-26 13:18:30 , udn , 今年清明節從4月1日至5日為期5天連假，很多民眾打算出遊，因此提前掃墓，今天彰化縣很多公墓及納骨塔湧來掃墓民眾，加上上午... , https://udn.com/news/story/7325/7057387?from=udn-ch1_breaknews-1-0-news
2023-03-26 13:23:49 , udn , 好消息！環頸雉數創新高 台東知本溪口北岸成重要棲地 , https://udn.com/news/story/7328/7057403?from=udn-ch1_breaknews-1-0-news
2023-03-26 13:23:59 , udn , 荒野保護協會和台東縣野鳥學會，調查環頸雉數量已第6年，今上午再次調查知本溪口北岸灌叢，環頸雉、黃鸝和台灣畫眉等保育鳥類數... , https://udn.com/news/story/7328/7057403?from=udn-ch1_breaknews-1-0-news
2023-03-26 13:24:20 , udn , 影／為一坪空間引爆宿怨 台中攤商開貨車衝撞攤位2人傷 , https://udn.com/news/story/7321/7057400?from=udn-ch1_breaknews-1-0-news
2023-03-26 13:24:30 , udn , 台中市許姓、徐姓男子是中清西二街的攤商，雙方攤位緊鄰，但連月來為了攤位後方一塊一坪大空間，起了糾紛，今天上午8時許，雙方... , https://udn.com/news/story/7321/7057400?from=udn-ch1_breaknews-1-0-news
2023-03-26 13:24:50 , udn , 弋果宣布啟動十年造林計畫 每招一新生就種一棵樹 , https://udn.com/news/story/7324/7057398?from=udn-ch1_breaknews-1-0-news
2023-03-26 13:25:01 , udn , 新竹縣竹北市新月沙灣海岸線退縮速度日益加速，弋果國際教育集團與財團法人新竹縣諾克國際教育基金會組成綠色志工攜手植樹，宣布... , https://udn.com/news/story/7324/7057398?from=udn-ch1_breaknews-1-0-news
2023-03-26 13:25:21 , udn , 苗栗市新東街巷弄火災 3間3樓加蓋鐵皮屋付之一炬 , https://udn.com/news/story/7320/7057399?from=udn-ch1_breaknews-1-0-news
2023-03-26 13:25:32 , udn , 苗栗市新東街巷弄相連3間加蓋鐵皮屋今天上午突然起火，消防人員中午1個多小時撲滅，共約30坪的加蓋鐵皮屋內部付之一炬，起火... , https://udn.com/news/story/7320/7057399?from=udn-ch1_breaknews-1-0-news
2023-03-26 13:25:52 , udn , 嘉縣6所托育設施今年將營運 符合資格可申請補助 , https://udn.com/news/story/7326/7057392?from=udn-ch1_breaknews-1-0-news
2023-03-26 13:26:03 , udn , 少子化問題日漸加劇，托育問題是年輕人不敢生育問題之一，嘉義縣3所公托只有36名額供不應求；縣長翁章梁今天出席寶寶爬行比賽... , https://udn.com/news/story/7326/7057392?from=udn-ch1_breaknews-1-0-news
2023-03-26 13:26:49 , udn , 新北國際教育博覽會今登場 4國有雙聯學制、參訪成焦點 , https://udn.com/news/story/7323/7057412?from=udn-ch1_breaknews-1-0-news
2023-03-26 13:26:59 , udn , 新北國際教育博覽會今日登場，分為三大展區，其中國際外語區是今年焦點。教育局說，過去國際區僅提供學生升學方向，但今年已陸續... , https://udn.com/news/story/7323/7057412?from=udn-ch1_breaknews-1-0-news
2023-03-26 13:27:19 , udn , 男投宿飯店吸毒菸遭舉報  警見粉末戳破起獲K菸法辦 , https://udn.com/news/story/7315/7057408?from=udn-ch1_breaknews-1-0-news
2023-03-26 13:27:30 , udn , 台中市35歲李姓男子來台南訪友，投宿中西區忠義路某飯店，其他房客聞到有陣陣惡臭菸味報案，員警會同飯店人員前往敲門多時，李... , https://udn.com/news/story/7315/7057408?from=udn-ch1_breaknews-1-0-news
2023-03-26 13:29:48 , udn , 豐原慈濟宮百年大醮日期今請示媽祖 訂明年11月24日 , https://udn.com/news/story/7325/7057422?from=udn-ch1_breaknews-1-0-news
2023-03-26 13:29:59 , udn , 台中豐原慈濟宮籌辦20年一度的百年大醮，今天舉行擇日大典，擲筊請示媽祖後，訂在明年11月24日起至11月30日舉行。 , https://udn.com/news/story/7325/7057422?from=udn-ch1_breaknews-1-0-news
2023-03-26 13:30:19 , udn , 花蓮出現0.3坪類停車亭有門牌房子 網友笑稱「房價太貴」 , https://udn.com/news/story/7328/7057421?from=udn-ch1_breaknews-1-0-news
2023-03-26 13:30:30 , udn , 花蓮市有間約0.3坪的鐵皮屋，門口旁有戶政事務所發製門牌，特別的景象引起網友討論，有人笑稱「現在房價太貴，只能住小屋」，... , https://udn.com/news/story/7328/7057421?from=udn-ch1_breaknews-1-0-news
2023-03-26 13:31:21 , udn , 川普德州造勢痛斥封口費案：既非犯罪也非外遇 , https://udn.com/news/story/6813/7057375?from=udn-ch1_breaknews-1-0-news
2023-03-26 13:31:31 , udn , 美國前總統川普今天對可能遭到起訴不以為意，把握競選2024年大選首場造勢活動的機會，把矛頭對準政敵 , https://udn.com/news/story/6813/7057375?from=udn-ch1_breaknews-1-0-news
2023-03-26 13:31:52 , udn , 「大學的脊梁」盜版檔案LINE瘋傳 管中閔：有心人刻意變造 , https://udn.com/news/story/6928/7057414?from=udn-ch1_breaknews-1-0-news
2023-03-26 13:32:02 , udn , 作家楊渡和台大前校長管中閔合寫「大學的脊梁：台大校長遴選事件與管中閔心情記事」，記錄2018年台大校長遴選事件過程。傳出... , https://udn.com/news/story/6928/7057414?from=udn-ch1_breaknews-1-0-news
2023-03-26 13:32:22 , udn , 宏都拉斯外交節略曝光 明列三大要求索近25億美元 , https://udn.com/news/story/6656/7057411?from=udn-ch1_breaknews-1-0-news
2023-03-26 13:32:33 , udn , 外交部長吳釗燮今天宣布與宏都拉斯斷交。宏都拉斯副外長對媒體說，曾要求台灣提供金援，但未得到積極回應，遭外交部否認，宏都拉... , https://udn.com/news/story/6656/7057411?from=udn-ch1_breaknews-1-0-news
2023-03-26 13:35:58 , udn , 綠委：國家關係無法挽回應主動斷交 而非都是被動接受 , https://udn.com/news/story/6656/7057429?from=udn-ch1_breaknews-1-0-news
2023-03-26 13:36:09 , udn , 台灣與宏都拉斯今天斷交，民進黨立委蔡適應說，他支持外交部在能力範圍內致力維護邦交國邦誼，但是蔡適應也呼籲，如果有國家關係... , https://udn.com/news/story/6656/7057429?from=udn-ch1_breaknews-1-0-news
2023-03-26 13:36:29 , udn , 與宏都拉斯斷交 盧秀燕：外交部辛苦了，大家一起努力 , https://udn.com/news/story/6656/7057430?from=udn-ch1_breaknews-1-0-news
2023-03-26 13:36:40 , udn , 台灣今正式斷交洪都拉斯，宏國隨後又立即與中國建交；台中目前有共14位宏國籍民眾，市長盧秀燕說，台中是個友善城市，仍將待之... , https://udn.com/news/story/6656/7057430?from=udn-ch1_breaknews-1-0-news
2023-03-26 13:37:00 , udn , 「希望誰擔任下一屆總統？」藍綠對決民調曝光 這1人影響力大 , https://udn.com/news/story/123307/7057273?from=udn-ch1_breaknews-1-0-news
2023-03-26 13:37:11 , udn , 根據《美麗島電子報》對「希望誰擔任下一屆總統？」的最新民調顯示，如果是藍綠對決的情況下，副總統賴清德為43.4%，新北市長侯友宜為41.3%。對此，民眾黨台北市議員林珍羽表示，民眾黨主席柯文哲對於2024總統大選的影響力是大的，而且還在慢慢提升中。 , https://udn.com/news/story/123307/7057273?from=udn-ch1_breaknews-1-0-news
2023-03-26 13:37:31 , udn , 台股登9個月新高 法人：Fed鴿式指引奏效 , https://udn.com/news/story/7251/7057416?from=udn-ch1_breaknews-1-0-news
2023-03-26 13:37:41 , udn , 美國聯準會（Fed）升息循環有望告終，美股回神帶動台股24日收在15914.7點，創9個月來新高，三大法人單週同步買超。... , https://udn.com/news/story/7251/7057416?from=udn-ch1_breaknews-1-0-news
2023-03-26 13:38:02 , udn , 背負咖啡產銷外交任務 台宏斷交台糖將配合政策指示 , https://udn.com/news/story/7241/7057417?from=udn-ch1_breaknews-1-0-news
2023-03-26 13:38:12 , udn , 台灣今天宣布與宏都拉斯斷交，全面停止雙邊合作計畫，由於台糖在宏國設立辦事處，協助當地咖啡與酪梨產銷，對此台糖表示，相關業... , https://udn.com/news/story/7241/7057417?from=udn-ch1_breaknews-1-0-news
2023-03-26 13:38:57 , udn , 北竿機場削山填海延長跑道 預留起降噴射客機空間 , https://udn.com/news/story/7266/7057418?from=udn-ch1_breaknews-1-0-news
2023-03-26 13:39:08 , udn , 交通部改善馬祖空中交通，規劃採取削山填海方式延長北竿機場跑道，並預留未來起降噴射客機的空間 , https://udn.com/news/story/7266/7057418?from=udn-ch1_breaknews-1-0-news
2023-03-26 13:39:28 , udn , 以為女友被前男友帶走 現任醋勁大發起衝突她當街爆哭 , https://udn.com/news/story/7320/7057432?from=udn-ch1_breaknews-1-0-news
2023-03-26 13:39:39 , udn , 高雄林姓男子誤以為張姓女友遭前男友帶走，打翻醋醰，在左營區路邊堵住女友和2名男友人去路，雙方發生口角拉扯衝突，警網趕抵，... , https://udn.com/news/story/7320/7057432?from=udn-ch1_breaknews-1-0-news
2023-03-26 13:41:59 , udn , 桃園表揚優秀青年 張善政憶當年：侯友宜有無想到可能變總統 , https://udn.com/news/story/7324/7057435?from=udn-ch1_breaknews-1-0-news
2023-03-26 13:42:09 , udn , 青年節將至，桃園市青年救國團團委會今天上午表揚桃園市社會及學校優秀青年共45人，市長張善政分享說，他當年與新北市長侯友宜... , https://udn.com/news/story/7324/7057435?from=udn-ch1_breaknews-1-0-news
2023-03-26 13:47:49 , udn , 台灣南部海域規模4.6地震 最大震度台東3級 , https://udn.com/news/story/7266/7057428?from=udn-ch1_breaknews-1-0-news
2023-03-26 13:47:59 , udn , 根據中央氣象局最新資訊，今天中午12時43分發生芮氏規模4.6地震，地震深度54.6公里，震央位於台東縣政府南方134.... , https://udn.com/news/story/7266/7057428?from=udn-ch1_breaknews-1-0-news
2023-03-26 13:56:49 , udn , 我與宏都拉斯斷交 蔡總統：不會進行無意義的金錢競逐 , https://udn.com/news/story/6656/7057448?from=udn-ch1_breaknews-1-0-news
2023-03-26 13:56:59 , udn , 宏都拉斯斷交，蔡英文總統透過影片發表談話表示，非常遺憾終止了跟宏都拉斯的邦交，我們不會和中國大陸進行無意義的金錢外交競逐... , https://udn.com/news/story/6656/7057448?from=udn-ch1_breaknews-1-0-news
2023-03-26 13:57:20 , udn , 冷凍白蝦等9產品來自宏都拉斯 漁業署：斷交不影響 替代國家多 , https://udn.com/news/story/6656/7057443?from=udn-ch1_breaknews-1-0-news
2023-03-26 13:57:30 , udn , 我與宏都拉斯斷交，根據農委會統計，台灣有包含冷凍白蝦、龍蝦、咖啡等9項進口產品來自宏都拉斯，其中又以白蝦進口比重最大，農... , https://udn.com/news/story/6656/7057443?from=udn-ch1_breaknews-1-0-news
