2023-03-31 00:13:41 , udn , 【即時短評】 蔡英文與麥卡錫會晤的變數與選舉考量 , https://udn.com/news/story/123444/7068493?from=udn-ch1_breaknews-1-0-news
2023-03-31 11:36:05 , udn , 事業結合申報鬆綁  這些併購結合案不用向公平會申請許可 , https://udn.com/news/story/7243/7069233?from=udn-ch1_breaknews-1-0-news
2023-03-31 11:36:10 , udn , 國民黨台北市議會員李彥秀今宣布回鍋參選港湖區立委，對上北市議員游淑慧，黨內初選開打。針對初選的民調方式，是否贊成「37制... , https://udn.com/news/story/123307/7069256?from=udn-ch1_breaknews-1-0-news
2023-03-31 11:36:15 , udn , 為減輕事業申報結合負擔，並縮短結合審查所需時間，協助事業掌握及時商機，公平會委員會議通過「不適用公平交易法第11條第1項... , https://udn.com/news/story/7243/7069233?from=udn-ch1_breaknews-1-0-news
2023-03-31 11:36:31 , udn , 影／六福村狒狒逃亡始末 陳吉仲：一個月內說清楚 , https://udn.com/news/story/123439/7069257?from=udn-ch1_breaknews-1-0-news
2023-03-31 11:36:41 , udn , 六福村狒狒逃出事件，引起國人熱議，林務局今天會同新竹縣政府到六福村勘查，農委會主委陳吉仲說，針對事情始末會在一個月內對外... , https://udn.com/news/story/123439/7069257?from=udn-ch1_breaknews-1-0-news
2023-03-31 11:37:02 , udn , 兒童節親子遊 嘉義林管處鰲鼓濕地辦「飛吧！琵嘴鴨！」課程 , https://udn.com/news/story/7326/7069253?from=udn-ch1_breaknews-1-0-news
2023-03-31 11:37:12 , udn , 4月4日兒童節想好去哪了嗎？林務局嘉義林區管理處兒童節當天，在鰲鼓濕地森林園區東石自然生態展示館舉辦「飛吧！琵嘴鴨！」課... , https://udn.com/news/story/7326/7069253?from=udn-ch1_breaknews-1-0-news
2023-03-31 11:37:33 , udn , 7男群聚高雄老社區吸毒 爛尾樓宛如鴉片煙館 , https://udn.com/news/story/7315/7069255?from=udn-ch1_breaknews-1-0-news
2023-03-31 11:37:43 , udn , 高雄市警方追查販毒案，發現何姓男子在老社區，租老舊「爛尾樓」，涉嫌販賣安非他命及海海洛因，供毒蟲聚集吸毒，宛如早年的鴉片... , https://udn.com/news/story/7315/7069255?from=udn-ch1_breaknews-1-0-news
2023-03-31 11:38:04 , udn , 世銀上修亞太今年成長率預測 警告美中脫鉤是立即威脅 , https://udn.com/news/story/6811/7069254?from=udn-ch1_breaknews-1-0-news
2023-03-31 11:38:14 , udn , 世界銀行3月31日上修東亞與太平洋地區（AEP）今年的經濟成長率預估，主要歸功於中國大陸重啟經濟與景氣回升，但部分國家的... , https://udn.com/news/story/6811/7069254?from=udn-ch1_breaknews-1-0-news
2023-03-31 11:38:59 , udn , 4不2要！清明連假明起5天 林務局籲：別讓動物淚紛紛 , https://udn.com/news/story/7266/7069264?from=udn-ch1_breaknews-1-0-news
2023-03-31 11:39:10 , udn , 清明連假明起一連5天，不少民眾返鄉掃墓或出遊，林務局呼籲民眾掃墓或到郊外，只要記得4不2要，包括「不」燃燒雜草、「不」亂... , https://udn.com/news/story/7266/7069264?from=udn-ch1_breaknews-1-0-news
2023-03-31 11:39:30 , udn , 陸三大航空去年虧損4800億元 吐回6至9年獲利 , https://udn.com/news/story/7333/7069261?from=udn-ch1_breaknews-1-0-news
2023-03-31 11:39:41 , udn , 大陸三大航空公司2022年獲利已全數出爐，據統計，三家航空公司總虧損逾千億人民幣，虧掉了疫情前6至9年的總獲利不等。大陸... , https://udn.com/news/story/7333/7069261?from=udn-ch1_breaknews-1-0-news
2023-03-31 11:40:01 , udn , 不丹傳將積極與大陸邊界會談 學者：背後有四個因素 , https://udn.com/news/story/7333/7069259?from=udn-ch1_breaknews-1-0-news
2023-03-31 11:40:12 , udn , 喜馬拉雅山小國不丹與大陸的邊界問題一直尚未劃定，近日傳出該國首相透露短期內將與大陸舉行邊界會談、雙方的邊界問題「再過一兩... , https://udn.com/news/story/7333/7069259?from=udn-ch1_breaknews-1-0-news
2023-03-31 11:40:32 , udn , 影／林務局會同新竹縣政府 勘查六福村狒狒園區 , https://udn.com/news/story/123439/7069260?from=udn-ch1_breaknews-1-0-news
2023-03-31 11:40:43 , udn , 農委會林務局今天會同新竹縣政府、台北市立動物園及專家學者至六福村，對園內狒狒飼養進行場域勘查，評估可能的漏洞與缺失。 , https://udn.com/news/story/123439/7069260?from=udn-ch1_breaknews-1-0-news
2023-03-31 11:41:58 , udn , 菲律賓渡輪起火釀至少31死 外交部：無台灣人傷亡 , https://udn.com/news/story/7314/7069219?from=udn-ch1_breaknews-1-0-news
2023-03-31 11:42:04 , udn , 整窩小薩摩耶犬只有一隻擁有「碧藍寶石眼睛」？老闆揭其身世之謎 , https://udn.com/news/story/7470/7069241?from=udn-ch1_breaknews-1-0-news
2023-03-31 11:42:09 , udn , 菲律賓南部一艘渡輪29日晚間發生火災，至少造成31人死亡。外交部表示，已向菲國表達慰問，根據掌握的訊息，目前無台僑或台灣... , https://udn.com/news/story/7314/7069219?from=udn-ch1_breaknews-1-0-news
2023-03-31 11:42:14 , udn , 一名飼主在狗市挑選要帶回家養的狗狗，發現一隻擁有碧藍雙眼的薩摩耶犬，詢問老闆後得知其特殊身世。 , https://udn.com/news/story/7470/7069241?from=udn-ch1_breaknews-1-0-news
2023-03-31 11:46:49 , udn , 曾經風光好幾年，很少有廚師能像他這樣成功規模化。但最終，規模化的電壓減弱，無以為繼，於是他的餐廳帝國瓦解了。他不得不關閉該集團在英國的25家餐廳，資遣1,000名員工，在別無選擇之下，包括台灣和香港… , https://udn.com/news/story/121591/7069171?from=udn-ch1_breaknews-1-0-news
2023-03-31 11:48:00 , udn , 欠錢不還竟囚打債主關狗籠逼和解 警逮明仁會4成員送辦 , https://udn.com/news/story/7315/7069288?from=udn-ch1_breaknews-1-0-news
2023-03-31 11:48:10 , udn , 明仁會幫派成員陳男，積欠蕭男5萬元債務未還。6日凌晨騙得蕭男及友人林男，來到新北市新莊區幫派據點取錢，卻慘被囚禁24小時... , https://udn.com/news/story/7315/7069288?from=udn-ch1_breaknews-1-0-news
2023-03-31 11:48:30 , udn , 以糧食換取軍需品！白宮最新情資爆料：普亭向北韓求援 , https://udn.com/news/story/6809/7069289?from=udn-ch1_breaknews-1-0-news
2023-03-31 11:48:41 , udn , 白宮獲得的最新情資表明「俄羅斯正向北韓尋求支援以持續在烏克蘭的戰爭」，並以提供糧食作為交換條件。 , https://udn.com/news/story/6809/7069289?from=udn-ch1_breaknews-1-0-news
2023-03-31 11:49:01 , udn , 六福村「3刷狒狒」仍難清點 專家勘查園區後建議AI辨識 , https://udn.com/news/story/123439/7069283?from=udn-ch1_breaknews-1-0-news
2023-03-31 11:49:12 , udn , 農委會林務局今天會同新竹縣政府，並邀請專家學者到六福村野生動物園進行狒狒飼養場域勘查，外界質疑可能有更多狒狒未被清點到，... , https://udn.com/news/story/123439/7069283?from=udn-ch1_breaknews-1-0-news
2023-03-31 11:49:33 , udn , 柯文哲難題／民眾黨組織發展部主任長期懸缺 為何會找不到人？ , https://udn.com/news/story/6656/7069284?from=udn-ch1_breaknews-1-0-news
2023-03-31 11:49:43 , udn , 民眾黨秘書長周台竹日前表示，民眾黨選舉決策委員會成員名單預計會在主席柯文哲訪美前出爐，現任不分區立委多數會轉戰區域立委。換言之，民眾黨也即將啟動2024年大選腳步。奇怪的是，對輔選工作最重要的組織發展部，迭經幾任秘書長更換，除了前立委蔡壁如外，主任職一直懸缺或掛名代理，就算已臨近大選亦是如此。知情人士表示，民進黨中央不是沒找過人，但各種原因找不到合適的人，民眾黨發展也因此受限。 , https://udn.com/news/story/6656/7069284?from=udn-ch1_breaknews-1-0-news
2023-03-31 11:50:34 , udn , 日本宣布管制23類半導體設備出口 強調不是針對中國 , https://udn.com/news/story/6811/7069270?from=udn-ch1_breaknews-1-0-news
2023-03-31 11:50:44 , udn , 日本宣布將對23種先進晶片製造技術擴大實施出口限制措施。此時，美國已加強限制中國大陸取得關鍵半導體製造術的行動。 , https://udn.com/news/story/6811/7069270?from=udn-ch1_breaknews-1-0-news
2023-03-31 11:54:00 , udn , 不會玩到翻臉！放生旅伴必知7事 上網工具、循序漸進最重要 , https://udn.com/news/story/120912/7069226?from=udn-ch1_breaknews-1-0-news
2023-03-31 11:54:11 , udn , 出國旅遊有時會與旅伴意見相左，若雙方可約定集合的時間地點，就可各自到感興趣的地方觀光，達成雙贏局面。臉書粉專「日本自助旅遊中毒者」列出七件「放生旅伴前一定要知道的事」，包括準備上網工具、學會交通知識、循序漸進的放生等。 , https://udn.com/news/story/120912/7069226?from=udn-ch1_breaknews-1-0-news
2023-03-31 11:54:31 , udn , 堅持參選立委到底挑戰羅明才 新北議員劉哲彰：有競爭才會進步 , https://udn.com/news/story/6656/7069306?from=udn-ch1_breaknews-1-0-news
2023-03-31 11:54:41 , udn , 新北市議員劉哲彰上周宣布要挑戰七連霸立委羅明才，國民黨新北黨部今舉辦初選協調會。對於日前喊出1+1大於2是否會作為籌碼，... , https://udn.com/news/story/6656/7069306?from=udn-ch1_breaknews-1-0-news
2023-03-31 11:55:02 , udn , 柯文哲批Youbike免費大撒幣 蔣萬安反擊：不能因噎廢食 , https://udn.com/news/story/7323/7069300?from=udn-ch1_breaknews-1-0-news
2023-03-31 11:55:12 , udn , 台北市蔣萬安要恢復Youbike前30分鐘免費政策，預定明年實施。台北市前市長柯文哲昨在臉書指出，天下沒有白吃的午餐，市... , https://udn.com/news/story/7323/7069300?from=udn-ch1_breaknews-1-0-news
2023-03-31 11:57:00 , udn , AI幫法官寫判決書 美國數州法院認可 台灣會請鬼拿藥單？ , https://udn.com/news/story/7266/7068758?from=udn-ch1_breaknews-1-0-news
2023-03-31 11:57:11 , udn , 人工智慧（AI）運用越來越普及，ChatGPT還成流行風潮。AI 運用也成政府重要輔助，例如找出逃漏稅、查緝走私等，司法院2月6日啟用「AI量刑資訊系統」，不只引來「AI取代法官判案」疑慮，不少執法者更擔憂，當過去法官判決就被質疑有輕判傾向，AI拿過去輕判結果當參考、又難以審酌特殊情形，這樣的司法改革，到底是讓司法更符合人民法律感情，還是「請鬼拿藥單」？ , https://udn.com/news/story/7266/7068758?from=udn-ch1_breaknews-1-0-news
2023-03-31 11:57:31 , udn , 虛擬貨幣漲跌很恐怖？黃天牧：強烈提醒投資人注意風險 , https://udn.com/news/story/6656/7069309?from=udn-ch1_breaknews-1-0-news
2023-03-31 11:57:42 , udn , 立法院今天繼續進行總質詢，民進黨立委吳秉叡質詢時表示，虛擬資產、貨幣的漲跌幅度受中國影響很大，甚至變成中國高官洗錢的工具... , https://udn.com/news/story/6656/7069309?from=udn-ch1_breaknews-1-0-news
2023-03-31 11:58:02 , udn ,  文資專家談桃園神社爭議：忠烈祠算古蹟原貌嗎？ , https://udn.com/news/story/7324/7069310?from=udn-ch1_breaknews-1-0-news
2023-03-31 11:58:12 , udn , 台灣留存下來的神社命運多舛，1985年桃園也開始編列預算擬重建忠烈祠，而公開競圖下，李政隆、李重耀建築師的合作作品脫穎而出，得標之後，李政隆建築師到現場勘查，才赫然發現要拆建一棟做工精緻、環境優美的檜杉木造日本神社。 , https://udn.com/news/story/7324/7069310?from=udn-ch1_breaknews-1-0-news
2023-03-31 12:03:00 , udn , 修杰楷、許路兒美鑽上身 真愛路上遇見Hearts On Fire , https://udn.com/news/story/7270/7069326?from=udn-ch1_breaknews-1-0-news
2023-03-31 12:03:11 , udn , 獲得美國政府認證為「全世界車工最完美的鑽石」的Hearts On Fire，發布由幸福男星修杰楷與知名時尚icon許路兒... , https://udn.com/news/story/7270/7069326?from=udn-ch1_breaknews-1-0-news
2023-03-31 12:03:31 , udn , 汽車行經行人穿越道未停讓行人 加重罰鍰至3600元 , https://udn.com/news/story/7327/7069331?from=udn-ch1_breaknews-1-0-news
2023-03-31 12:03:42 , udn , 交通部宣布自今31日起，汽車轉彎或行經行人穿越道時，不暫停讓行人優先通行，將由現行小型車處罰2000元、大型車處罰280... , https://udn.com/news/story/7327/7069331?from=udn-ch1_breaknews-1-0-news
2023-03-31 12:04:02 , udn , MLB／金鶯狀元捕手拉契曼5支5打爆紅襪 創多項歷史紀錄 , https://udn.com/news/story/6999/7069277?from=udn-ch1_breaknews-1-0-news
2023-03-31 12:04:13 , udn , 金鶯隊超級新星拉契曼（Adley Rutschman）開季繳出超狂表現，單場5打數5安打，4分打點，成為大聯盟史上首位繳出這項數據的球員。

拉契曼開幕戰5支5包含1發全壘打，是1937年後首位達 , https://udn.com/news/story/6999/7069277?from=udn-ch1_breaknews-1-0-news
2023-03-31 12:04:33 , udn , 中寮鄉土地畫設國保分區 鄉民不滿組權益促進會 , https://udn.com/news/story/7325/7069323?from=udn-ch1_breaknews-1-0-news
2023-03-31 12:04:44 , udn , 內政部推動國土計畫法，又引起民眾批評分區畫設不符實情，南投縣中寮鄉民認為中寮鄉以農業為主，土地為丘陵地形，平坦農地不多，... , https://udn.com/news/story/7325/7069323?from=udn-ch1_breaknews-1-0-news
2023-03-31 12:05:04 , udn , 立委初選「不採全民調」 徐弘庭思考一夜今宣布退選 , https://udn.com/news/story/6656/7069324?from=udn-ch1_breaknews-1-0-news
2023-03-31 12:05:15 , udn , 國民黨北市立委初選湧世代交替浪潮，北市議員徐弘庭希望初選採全民調，遭挑戰的立委賴士葆要3成黨員投票、7成民調，北市黨部昨... , https://udn.com/news/story/6656/7069324?from=udn-ch1_breaknews-1-0-news
2023-03-31 12:05:35 , udn , 影／台南男擁槍喬裝香客躲廟宇 偵查隊長一句「好久不見」揪出他 , https://udn.com/news/story/7315/7069322?from=udn-ch1_breaknews-1-0-news
2023-03-31 12:05:45 , udn , 「嗨！好久不見！」台南市警五分局據報，52歲李姓男子涉持有非法槍枝，喬裝香客潛藏在安南區廟宇的香客大樓內居住，偵查隊長王... , https://udn.com/news/story/7315/7069322?from=udn-ch1_breaknews-1-0-news
2023-03-31 12:09:00 , udn , 民進黨新北10議員列6大罪狀 批侯友宜無心市政失民心 , https://udn.com/news/story/123307/7069370?from=udn-ch1_breaknews-1-0-news
2023-03-31 12:09:10 , udn , 新北市長侯友宜連任將滿一百天，民進黨新北黨團今早開「侯友宜連任百日失民心？」記者會，10名民進黨議員列出侯市府的六大罪狀... , https://udn.com/news/story/123307/7069370?from=udn-ch1_breaknews-1-0-news
2023-03-31 12:09:31 , udn , 失聯2移工躲彰化民宅捲菸15萬支 遭嘉縣專勤隊破獲 , https://udn.com/news/story/7321/7069366?from=udn-ch1_breaknews-1-0-news
2023-03-31 12:09:41 , udn , 移民署南區事務大隊嘉義縣專勤隊今天發布破獲私菸案，日前與南投縣警局刑警大隊一同破獲彰化地下製菸廠，起出劣質捲菸成品及半成... , https://udn.com/news/story/7321/7069366?from=udn-ch1_breaknews-1-0-news
2023-03-31 12:10:02 , udn , 出席立委初選協調會 羅明才：世代交替不是抓交替 , https://udn.com/news/story/123307/7069367?from=udn-ch1_breaknews-1-0-news
2023-03-31 12:10:12 , udn , 國民黨新北黨部今天舉辦新北市第11選區立委初選協調會，立委羅明才表示，2024重返執政是最重要的，這是一個戰爭與和平的抉... , https://udn.com/news/story/123307/7069367?from=udn-ch1_breaknews-1-0-news
2023-03-31 12:10:33 , udn , 教師資格考試簡章公告  4/13報名6/18考試 , https://udn.com/news/story/6885/7069292?from=udn-ch1_breaknews-1-0-news
2023-03-31 12:10:43 , udn , 教育部今天公告「112年度高級中等以下學校及幼兒園教師資格考試」簡章，4月13日到20日開放網路報名，6月18日考試，防... , https://udn.com/news/story/6885/7069292?from=udn-ch1_breaknews-1-0-news
2023-03-31 12:11:04 , udn , 家樂福兒童節當天量販消費免費送多多 滿額加碼送韓國乳酸飲 , https://udn.com/news/story/7270/7069358?from=udn-ch1_breaknews-1-0-news
