2023-05-04 00:27:43 , udn , 洩密給詐團首腦 派出所長涉貪汙收賄 檢方聲押禁見 , https://udn.com/news/story/7321/7140803?from=udn-ch1_breaknews-1-0-news
2023-05-04 12:00:44 , udn , 國民黨港湖立委「雙姝鬥」落幕，新北市長侯友宜出手介入，昨（3）日台北市議員游淑慧決定禮讓台北市議員李彥秀。不過，國民黨派... , https://udn.com/news/story/6656/7141494?from=udn-ch1_breaknews-1-0-news
2023-05-04 12:01:04 , udn , 高通展望不如預期盤後重挫 聯發科一度跌逾2% , https://udn.com/news/story/7251/7141482?from=udn-ch1_breaknews-1-0-news
2023-05-04 12:01:15 , udn , 高通（Qualcomm）2023會計年度第3季營運展望保守，預期季營收將約81億至89億美元，以中間值計，將季減8.6%... , https://udn.com/news/story/7251/7141482?from=udn-ch1_breaknews-1-0-news
2023-05-04 12:01:35 , udn , NBA／安比德歸隊76人輸更多 綠軍布朗：他仍值得拿MVP , https://udn.com/news/story/7002/7141492?from=udn-ch1_breaknews-1-0-news
2023-05-04 12:01:46 , udn , 系列賽首站在主場失守後，「綠衫軍」塞爾蒂克隊今天觸底反彈，在球隊一哥泰托姆（Jayson Tatum）全場僅出賽19分鐘... , https://udn.com/news/story/7002/7141492?from=udn-ch1_breaknews-1-0-news
2023-05-04 12:02:07 , udn , 平均地權條例子法公布後 北台灣房市520檔期推案仍偏低 , https://udn.com/news/story/7241/7141489?from=udn-ch1_breaknews-1-0-news
2023-05-04 12:02:17 , udn , 據住展雜誌統計，北台灣2023年房市520檔期新成屋、預售屋預估推案量約1477.6億元，較去年實際推案量增加約258億... , https://udn.com/news/story/7241/7141489?from=udn-ch1_breaknews-1-0-news
2023-05-04 12:02:38 , udn , 影／法務部要調查阿扁？王鴻薇批：睜眼說瞎話 , https://udn.com/news/story/6656/7141490?from=udn-ch1_breaknews-1-0-news
2023-05-04 12:02:48 , udn , 前總統陳水扁2日到總統府、行政院和立法院黨團提出請願，遭質疑有踩保外就醫的紅線，法務部則表示，由台中監獄依法審慎處理調查... , https://udn.com/news/story/6656/7141490?from=udn-ch1_breaknews-1-0-news
2023-05-04 12:03:09 , udn , 克里姆林宮遇襲！圓頂燒焦痕畫面曝 烏方重申「不是我幹的」 , https://udn.com/news/story/6813/7141479?from=udn-ch1_breaknews-1-0-news
2023-05-04 12:03:19 , udn , 俄羅斯聲稱，烏克蘭3日清晨試圖用兩架無人機襲擊克里姆林宮並暗殺總統普亭，對此，基輔當局已向白宮重申，烏方並無發動攻擊，而... , https://udn.com/news/story/6813/7141479?from=udn-ch1_breaknews-1-0-news
2023-05-04 12:03:31 , udn , 影／傳國民黨517徵召參選 侯友宜：尊重黨的規劃 , https://udn.com/news/story/6656/7141497?from=udn-ch1_breaknews-1-0-news
2023-05-04 12:03:40 , udn , 醫院個資外洩恐影響國安 監委申請調查 , https://udn.com/news/story/7314/7141362?from=udn-ch1_breaknews-1-0-news
2023-05-04 12:03:41 , udn , 新北市長侯友宜上午前往新北市議會出席市政總質詢，就媒體詢問5月17日黨內定將徵召主帥候友宜一事，侯友宜會前受訪表示，爭取... , https://udn.com/news/story/6656/7141497?from=udn-ch1_breaknews-1-0-news
2023-05-04 12:03:50 , udn , 監委賴鼎銘、蕭自佑、王麗珍今天說，國內部分醫療院所多次發生資安事件，造成個資外洩，將影響醫療品質、病人安全、民眾隱私及國... , https://udn.com/news/story/7314/7141362?from=udn-ch1_breaknews-1-0-news
2023-05-04 12:04:02 , udn , 美批准全球首支呼吸道融合病毒疫苗 60歲以上接種 , https://udn.com/news/story/6809/7141447?from=udn-ch1_breaknews-1-0-news
2023-05-04 12:04:11 , udn , 立委爆國防部挪特別預算為海巡署採購裝備 邱國正允諾檢討 , https://udn.com/news/story/10930/7141480?from=udn-ch1_breaknews-1-0-news
2023-05-04 12:04:12 , udn , 美國今天批准全球第一支呼吸道融合病毒（Respiratory Syncytial Virus,RSV）疫苗，這是數十年來... , https://udn.com/news/story/6809/7141447?from=udn-ch1_breaknews-1-0-news
2023-05-04 12:04:22 , udn , 海巡署以海威專案名義，在巡防艦配備軍用通訊指管系統，納入作戰區迅指指揮管制系統，遭到立委揭發國防部私自挪用國防特別預算，... , https://udn.com/news/story/10930/7141480?from=udn-ch1_breaknews-1-0-news
2023-05-04 12:04:33 , udn , 小姑奇葩藉口拉她小孩創LINE群 網見「5字群組名」傻眼：退群是真理 , https://udn.com/news/story/7272/7141261?from=udn-ch1_breaknews-1-0-news
2023-05-04 12:04:43 , udn , 吃麵、吃飯哪個好？ 大陸研究：主吃麵食肥胖風險增 , https://udn.com/news/story/7333/7141465?from=udn-ch1_breaknews-1-0-news
2023-05-04 12:04:43 , udn , 婆媳問題一直是道難解之題，但若家中還有小姑來攪和，肯定令人很頭痛。一名人妻分享，小姑近日創立一個賴群組，把孩子們全加入該群組，還取名為「姑姑是老大」，甚至沾沾自喜地說「群組名稱很好吧」，此行徑讓她相當傻眼。 , https://udn.com/news/story/7272/7141261?from=udn-ch1_breaknews-1-0-news
2023-05-04 12:04:53 , udn , 西安交通大學研究團隊日前針對大陸10萬人口的飲食結構與健康和肥胖的關係進行研究發現，以麵食為主的男性，肥胖和腹部肥胖的風... , https://udn.com/news/story/7333/7141465?from=udn-ch1_breaknews-1-0-news
2023-05-04 12:05:14 , udn , 飛航模式／新航空加入聯盟有哪些優勢？星宇只剩寰宇一家可選？ , https://udn.com/news/story/7266/7139813?from=udn-ch1_breaknews-1-0-news
2023-05-04 12:05:24 , udn , 星宇航空開航北美線洛杉磯後，董事長張國煒在機上批評桃機航廈分配不應採用「一航廈、一聯盟」方式，引發熱議，也讓外界開始討論航空公司加入航空聯盟的必要性。外界認為，目前全球最大的三個航空聯盟分別是星空聯盟（Star Alliance）、天合聯盟（SkyTeam）及寰宇一家（oneworld），其中華航屬天合、長榮加入星盟，認為星宇應會加入寰宇一家。其實新航空公司要加入聯盟並不容易，得經過層層關卡、審核後才能入會，加入後也有要求跟義務得盡，過去也有航空公司入盟後又選擇退出的狀況發生。 , https://udn.com/news/story/7266/7139813?from=udn-ch1_breaknews-1-0-news
2023-05-04 12:05:45 , udn , 彭双浪：下半年資通訊復甦 消費電子庫存逐漸健康 , https://udn.com/news/story/7238/7141365?from=udn-ch1_breaknews-1-0-news
2023-05-04 12:05:55 , udn , 台北市電腦公會理事長彭双浪今天預期，下半年資通訊（ICT）產業景氣會比上半年復甦，消費電子產品庫存已回到較為健康的水準 , https://udn.com/news/story/7238/7141365?from=udn-ch1_breaknews-1-0-news
2023-05-04 12:06:16 , udn , MLB／來過台灣的教士捕手敲首轟當功臣 手機訊息也炸裂 , https://udn.com/news/story/6999/7141462?from=udn-ch1_breaknews-1-0-news
2023-05-04 12:06:27 , udn , 曾來台參加經典賽的教士隊捕手蘇利文（Brett Sullivan），4月中才首度升上大聯盟，球隊定位中是替補中的替補，但... , https://udn.com/news/story/6999/7141462?from=udn-ch1_breaknews-1-0-news
2023-05-04 12:06:33 , udn , MLB／孟西再見滿貫砲轟垮費城人 本季12轟暫居全壘打王 , https://udn.com/news/story/6999/7141509?from=udn-ch1_breaknews-1-0-news
2023-05-04 12:06:36 , udn , Fed救不了 ！白宮：美債務違約將失800萬工作 股市腰斬 , https://udn.com/news/story/6811/7141488?from=udn-ch1_breaknews-1-0-news
2023-05-04 12:06:44 , udn , 道奇隊三壘手孟西（Max Muncy）開季至今砲火凶猛，今天對費城人隊之戰9局下轟出再見滿貫砲，本季第12轟幫助道奇10... , https://udn.com/news/story/6999/7141509?from=udn-ch1_breaknews-1-0-news
2023-05-04 12:06:47 , udn , 白宮經濟顧問委員會公布分析報告警告，債務違約曠日持久可能讓美國損失830萬個工作，而且股市會腰斬，清楚表明背後重大的利害... , https://udn.com/news/story/6811/7141488?from=udn-ch1_breaknews-1-0-news
2023-05-04 12:06:47 , udn , 女生進大學會變成的五種人 網見梗圖1亮點笑翻：這是卡到嗎？ , https://udn.com/news/story/6928/7141294?from=udn-ch1_breaknews-1-0-news
2023-05-04 12:06:58 , udn , 大學風氣自由，每個人的發展空間都很大，有人的外表會改變很多，也有人著重在心靈上的成長。一名女網友在網路上發文，分享「女生進到大學會變成的五種人」梗圖，而貼文曝光後也掀起討論。 , https://udn.com/news/story/6928/7141294?from=udn-ch1_breaknews-1-0-news
2023-05-04 12:07:04 , udn , 注意了！近期最容易復合的星座CP 這對根本前世孽緣「被虐還是沉淪」 , https://udn.com/news/story/7268/7123678?from=udn-ch1_breaknews-1-0-news
2023-05-04 12:07:15 , udn , 2023年的第二次水逆來了（4/21-5/15），除了交通、通訊和電子設備會受到水星逆行的影響之外，由於舊人舊事容易在水逆期浮現，所以這段時間其實也是情侶們復合的高峰期喔！想要跟前任破鏡重圓的朋友們趕快看過來，這段時間如果有所行動，復合機率會大大增加。 , https://udn.com/news/story/7268/7123678?from=udn-ch1_breaknews-1-0-news
2023-05-04 12:07:18 , udn , Mister Donut「買6送3」！愛心甜甜圈、芒果冰沙新登場 , https://udn.com/news/story/7270/7141460?from=udn-ch1_breaknews-1-0-news
2023-05-04 12:07:29 , udn , 母親節的腳步越來越近，「Mister Donut」自即日起特別推出2款愛心造型甜團圈「粉嫩雙莓」與「典雅可可」，讓民眾可... , https://udn.com/news/story/7270/7141460?from=udn-ch1_breaknews-1-0-news
2023-05-04 12:07:50 , udn , 退休警犬2年後重逢老搭檔 相逢瞬間撲倒領犬員「眼淚停不下來」爆哭到哽咽 , https://udn.com/news/story/7470/7141431?from=udn-ch1_breaknews-1-0-news
2023-05-04 12:08:00 , udn , 狗狗永遠是人類最好的朋友。一隻德國牧羊犬擔任警犬多年後退休，之後就一直待在新的領養人家中過著安穩舒適的生活，兩年後牠的領犬員決定要去拜訪曾經的搭檔，一人一狗重逢的瞬間狗狗立刻大哭出來，眼淚不停掉落讓網友看了相當感動。 , https://udn.com/news/story/7470/7141431?from=udn-ch1_breaknews-1-0-news
2023-05-04 12:08:21 , udn , 和碩童子賢：升息特效藥吃到一個階段 會和緩下來 , https://udn.com/news/story/7238/7141366?from=udn-ch1_breaknews-1-0-news
2023-05-04 12:08:31 , udn , 美國聯準會（Fed）宣布升息1碼（0.25個百分點），並暗示可能停止升息。代工廠和碩董事長童子賢今天表示，升息是對抗通膨... , https://udn.com/news/story/7238/7141366?from=udn-ch1_breaknews-1-0-news
2023-05-04 12:08:36 , udn , 李彥秀轉戰立委 地方：港湖成藍綠搖擺區 中間選民是關鍵 , https://udn.com/news/story/123475/7141494?from=udn-ch1_breaknews-1-0-news
2023-05-04 12:08:52 , udn , 貓咪睡相太難看顧客以為「掛了」！超ㄎㄧㄤ表情網笑：沒看過這麼離譜的 , https://udn.com/news/story/7470/7136324?from=udn-ch1_breaknews-1-0-news
2023-05-04 12:09:02 , udn , 對不少人來說，毛小孩睡著的樣子就像是天使，但竟然有貓似乎「睡太死」，讓網友懷疑牠是不是真的去當天使了。在微博上有段影片是名女子到市場買菜時在攤販遇到一隻虎斑貓，但似乎是因為貓咪的睡相太過難看，讓女子懷疑貓咪是不是還在呼吸。 , https://udn.com/news/story/7470/7136324?from=udn-ch1_breaknews-1-0-news
2023-05-04 12:09:23 , udn ,  他想練出「布袋戲」那種台語！網：做這件事就對了 , https://udn.com/news/story/120911/7141320?from=udn-ch1_breaknews-1-0-news
2023-05-04 12:09:31 , udn , 中職／悍將心動開球 13日曹佑寧、14日温昇豪加邱凱偉 , https://udn.com/news/story/7001/7141513?from=udn-ch1_breaknews-1-0-news
2023-05-04 12:09:34 , udn , 「你會說台語嗎？」很多人被問到這個問題，都覺得自己會說。但事實上，很多人說的台語，包括本土劇常常是「國語硬翻」或國台語夾雜的那種台語，很多詞彙也說不出來。 , https://udn.com/news/story/120911/7141320?from=udn-ch1_breaknews-1-0-news
2023-05-04 12:09:42 , udn , 富邦悍將隊「心動時刻」主題日將在5月13、14日母親節假期登場，除了帥氣的悍將隊球員，更有「外掛級」的心動男孩，13日將... , https://udn.com/news/story/7001/7141513?from=udn-ch1_breaknews-1-0-news
2023-05-04 12:10:02 , udn , 美方有25家軍備商代表訪台 邱國正：無直接接觸 , https://udn.com/news/story/6656/7141515?from=udn-ch1_breaknews-1-0-news
2023-05-04 12:10:13 , udn , 經外貿協會邀請，美方有25家軍備商代表訪台。國防部長邱國正上午在立法院兩度否認要與之會面，他說，國防部談的是戰訓本務，這... , https://udn.com/news/story/6656/7141515?from=udn-ch1_breaknews-1-0-news
2023-05-04 12:11:35 , udn , 曼赤肯不到2歲就去當天使！盼「專屬按摩師」撫慰飼主：也幫擼擼媽咪受傷的心 , https://udn.com/news/story/7470/7141463?from=udn-ch1_breaknews-1-0-news
2023-05-04 12:11:45 , udn , 以前，我也不懂為什麼毛孩離世後不能馬上溝通，六年前貓兒子離世當下我六神無主，只想知道祂哪裡去了，網路上找了一個溝通師，就急急的請求馬上溝通，對方雖然也幫了我連線，卻跟我說，「抱歉！祂現在很忙，沒空理你」。 , https://udn.com/news/story/7470/7141463?from=udn-ch1_breaknews-1-0-news
2023-05-04 12:12:06 , udn , 被問是否接農業部長？陳時中笑：我沒種過田 , https://udn.com/news/story/6656/7141505?from=udn-ch1_breaknews-1-0-news
2023-05-04 12:12:16 , udn , 疫情方歇，衛福部前部長陳時中上午現身高雄，與高雄市長陳其邁一起到供奉保生大帝（醫神）的苓雅區知名廟宇鼓山亭參加贈匾儀式。... , https://udn.com/news/story/6656/7141505?from=udn-ch1_breaknews-1-0-news
2023-05-04 12:12:33 , udn , 游淑慧稱王世堅很強 但非何志偉 所以國民黨有機會 , https://udn.com/news/story/6656/7141547?from=udn-ch1_breaknews-1-0-news
2023-05-04 12:12:44 , udn , 國民黨議員游淑慧昨天宣布退出港湖初選後，昨晚臉書貼出他與韓國瑜的合照，並透露思考是否參選士林大同對戰扶龍王（王世堅)？游... , https://udn.com/news/story/6656/7141547?from=udn-ch1_breaknews-1-0-news
2023-05-04 12:13:05 , udn , 殺女30刀願當義工彌補 律師辯凶手失控或有間歇性暴怒症 , https://udn.com/news/story/7321/7141533?from=udn-ch1_breaknews-1-0-news
2023-05-04 12:13:15 , udn , 外送員潘秉侑到台北市林森北路找色情按摩，哄誘原拒絕的越南女子黎氏「抱抱吃麵聊天不做愛」並願付費，卻割她喉嚨、砍殺30刀，... , https://udn.com/news/story/7321/7141533?from=udn-ch1_breaknews-1-0-news
2023-05-04 12:13:36 , udn , 澳洲交換生恐吃小吃誤食老鼠藥？ 專家曝不可能原因 , https://udn.com/news/story/7266/7141532?from=udn-ch1_breaknews-1-0-news
2023-05-04 12:13:46 , udn , 24歲澳洲交換生肖雷（Alex Shorey）因不明原因誤食老鼠藥，經醫院證實為超級華法林中毒。有教授表示，超級華法林質... , https://udn.com/news/story/7266/7141532?from=udn-ch1_breaknews-1-0-news
2023-05-04 12:14:07 , udn , 大陸五一連假自駕遊夯 熱門美食搜索關鍵字：燒烤 , https://udn.com/news/story/7333/7141526?from=udn-ch1_breaknews-1-0-news
2023-05-04 12:14:17 , udn , 大陸「五一」連假3日落幕，據統計，5天連假期間，大陸國內出遊達2.74億人次。大陸旅遊網站「攜程平台」在假期最後一天公布... , https://udn.com/news/story/7333/7141526?from=udn-ch1_breaknews-1-0-news
2023-05-04 12:14:38 , udn , 影／全新陣頭匯演 台中港藝中心13日迎媽祖HOT陣頭 , https://udn.com/news/story/7325/7141525?from=udn-ch1_breaknews-1-0-news
2023-05-04 12:14:48 , udn , 農曆3月瘋媽祖，台中市文化局舉辦的媽祖國際觀光文化節系列活動，本月13日下午4點30分，在台中市港區藝術中心安排霹靂HO... , https://udn.com/news/story/7325/7141525?from=udn-ch1_breaknews-1-0-news
2023-05-04 12:15:09 , udn , 賴世葆批法務部為政治服務 蔡清祥：陳水扁是否違規下周五提報 , https://udn.com/news/story/7321/7141524?from=udn-ch1_breaknews-1-0-news
