2023-05-19 00:02:20 , udn , 中職／雨神喊停！兄弟悍將4小時馬拉松大戰言和 , https://udn.com/news/story/7001/7175323?from=udn-ch1_breaknews-1-0-news
2023-05-19 14:19:09 , udn , 520前夕，台股今（19）日再寫今年新高，尾盤拉高收盤上漲73.04點，收盤指數16,174.92點，成交量3,255.... , https://udn.com/news/story/7251/7176454?from=udn-ch1_breaknews-1-0-news
2023-05-19 14:19:30 , udn , 義大利「擬退出一帶一路」：極右梅洛尼的G7抗中包圍網 , https://udn.com/news/story/123512/7176447?from=udn-ch1_breaknews-1-0-news
2023-05-19 14:19:41 , udn , 「G7高峰會的對中國包圍網，極右派的梅洛尼要聯歐美抗中？」G7峰會5月19日至21日在日本廣島召開，當中首度與會的義大利總理梅洛尼（Giorgia Meloni）自去年9月帶領右派聯盟勝選、10月上台以來，其「極右」色彩格外引起國際社會——尤其是歐盟——關注與憂心，在本次的G7峰會中梅洛尼也成為一個特殊的存在，例如加拿大總理杜魯道（Justin Trudeau）關切義大利政府的LGBT家庭領養政策，而法國也因移民問題而與義大利齟齬，不過梅洛尼在對外政策上始終堅定立場，包括支援烏克蘭抗俄；此外《Politico》透露，梅洛尼預備在G7峰會宣布退出中國的「一帶一路」——若消息為真，則義大利將更加確認其在歐美聯手抗中的角色位置。 , https://udn.com/news/story/123512/7176447?from=udn-ch1_breaknews-1-0-news
2023-05-19 14:20:02 , udn , 人口販運防制法修正三讀  林右昌：打擊新型犯罪 , https://udn.com/news/story/6656/7176434?from=udn-ch1_breaknews-1-0-news
2023-05-19 14:20:12 , udn , 立法院院會今天三讀通過「人口販運防制法」修正案，內政部長林右昌表示，修法使防制人口販運法規接軌國際規範，並擴大打擊利用被... , https://udn.com/news/story/6656/7176434?from=udn-ch1_breaknews-1-0-news
2023-05-19 14:20:33 , udn , 養禽場禽舍改建升級補助最高千萬 彰化縣府提醒5月底申請截止 , https://udn.com/news/story/7325/7176445?from=udn-ch1_breaknews-1-0-news
2023-05-19 14:20:44 , udn , 彰化縣養禽場禽舍改建升級補助申請將到5月31日截止，縣長王惠美提醒有意願的農民盡快提出申請，她表示，傳統開放式禽舍改建升... , https://udn.com/news/story/7325/7176445?from=udn-ch1_breaknews-1-0-news
2023-05-19 14:21:05 , udn , 蘇迪曼盃／李洋受傷撐不住棄賽 中華隊連7屆止步八強 , https://udn.com/news/story/7005/7176444?from=udn-ch1_breaknews-1-0-news
2023-05-19 14:21:15 , udn , 2023年蘇迪曼盃混合團體賽8強賽今天開打，中華隊強碰4度奪冠的南韓隊，前2點戰成平手，但最終在女單台灣一姐戴資穎讓出後... , https://udn.com/news/story/7005/7176444?from=udn-ch1_breaknews-1-0-news
2023-05-19 14:21:36 , udn , 新冠第4波疫情來了 何美鄉曝真正威脅是在「這時候」 , https://udn.com/news/story/7266/7176443?from=udn-ch1_breaknews-1-0-news
2023-05-19 14:21:47 , udn , 新冠第四波疫情正式到來。流行病學專家、中研院生醫所兼任研究員何美鄉說，發生原因是開放邊境，旅遊頻繁下，造成病毒傳播。但她... , https://udn.com/news/story/7266/7176443?from=udn-ch1_breaknews-1-0-news
2023-05-19 14:22:08 , udn , 影／詐團女揪男同學當車手 他入行2天被逮身上僅有18元 , https://udn.com/news/story/7320/7176442?from=udn-ch1_breaknews-1-0-news
2023-05-19 14:22:18 , udn , 鍾姓男子誤信加入詐團國中女同學揪當詐團車手，從花蓮一路北上到宜蘭、台北、桃園及新北等地領錢，日前在新北市三重區被逮時，身... , https://udn.com/news/story/7320/7176442?from=udn-ch1_breaknews-1-0-news
2023-05-19 14:22:39 , udn , 520世界蜜蜂日！郭雪芙變蜜蜂女神　號召一起守護生態 , https://udn.com/news/story/7270/7176441?from=udn-ch1_breaknews-1-0-news
2023-05-19 14:22:46 , udn , 防中國偽基地台詐騙  高檢署促擴大處罰獨立刑責 , https://udn.com/news/story/7315/7176322?from=udn-ch1_breaknews-1-0-news
2023-05-19 14:22:50 , udn , 5月20日，不僅代表著520我愛你，也是一年一度的一年一度的世界蜜蜂日World Bee Day，以蜜蜂為Logo，且許... , https://udn.com/news/story/7270/7176441?from=udn-ch1_breaknews-1-0-news
2023-05-19 14:22:56 , udn , 中國偽造基地台詐騙犯罪手法入侵台灣，高檢署今天指出，已建請主管機關國家通訊傳播委員會研議，日後未經許可設偽基地台者將擴大... , https://udn.com/news/story/7315/7176322?from=udn-ch1_breaknews-1-0-news
2023-05-19 14:25:15 , udn , 研究所外送員2天賺1萬6 眼紅者批「外掛」倒楣了 , https://udn.com/news/story/7321/7176426?from=udn-ch1_breaknews-1-0-news
2023-05-19 14:25:46 , udn , 美國去年洗產地避反傾銷稅調查創紀錄 台灣有三件 , https://udn.com/news/story/6811/7176427?from=udn-ch1_breaknews-1-0-news
2023-05-19 14:25:57 , udn , 南韓媒體報導，美國政府正再度執行規避（circumvention）調查，了解企業是否有洗產地以規避美國的反傾銷稅和平衡稅... , https://udn.com/news/story/6811/7176427?from=udn-ch1_breaknews-1-0-news
2023-05-19 14:32:50 , udn , 合法公娼業走入歷史  性專區設置只聞樓梯響 , https://udn.com/news/story/7324/7176517?from=udn-ch1_breaknews-1-0-news
2023-05-19 14:33:00 , udn , 去年6月桃園最後1家公娼「天天樂」熄燈後，台灣合法公娼業走入歷史。2011年3月立法院通過「社會秩序維護法」修正案，規範... , https://udn.com/news/story/7324/7176517?from=udn-ch1_breaknews-1-0-news
2023-05-19 14:33:21 , udn , NBA／莫蘭特代言鞋款被下架！勇士格林建議該遠離直播 , https://udn.com/news/story/7002/7176446?from=udn-ch1_breaknews-1-0-news
2023-05-19 14:33:32 , udn , 灰熊球星莫蘭特（Ja Morant）二度開直播亮槍，遭聯盟調查，恐面臨禁賽處分。值得一提的是，Nike原定在5月25日推出莫蘭特代言鞋「Nike Ja 1」，結果美國Nike官網和App都先將該鞋款下 , https://udn.com/news/story/7002/7176446?from=udn-ch1_breaknews-1-0-news
2023-05-19 14:33:53 , udn , 雨彈轟西部11縣市 桃竹苗彰投豪雨注意雷擊強風 , https://udn.com/news/story/7266/7176515?from=udn-ch1_breaknews-1-0-news
2023-05-19 14:34:03 , udn , 中央氣象局發布豪雨特報，鋒面影響，易有短延時強降雨，新竹縣已有大豪雨發生，今天桃園市至苗栗縣、彰化縣、南投縣山區有局部大... , https://udn.com/news/story/7266/7176515?from=udn-ch1_breaknews-1-0-news
2023-05-19 14:34:24 , udn , 上海市邀親赴雙城論壇 北市府：蔣萬安研議中 , https://udn.com/news/story/6656/7176453?from=udn-ch1_breaknews-1-0-news
2023-05-19 14:34:35 , udn , 台北市政府表示，今年雙城論壇主軸為後疫情時代城市治理所面臨的挑戰，並逐漸恢復游泳等移地訓練；上海方有善意邀請台北市長蔣萬... , https://udn.com/news/story/6656/7176453?from=udn-ch1_breaknews-1-0-news
2023-05-19 14:34:55 , udn , 體育改革急先鋒與友自由潛水魂斷小琉球 協會遺憾：首見雙溺斃 , https://udn.com/news/story/7320/7176511?from=udn-ch1_breaknews-1-0-news
2023-05-19 14:35:06 , udn , 主打輕裝好攜帶，靠一雙蛙鞋、一隻呼吸管和一個面鏡，自主憋氣就能徜徉海底世界的自由潛水，近年成為新興水中休閒運動。小琉球今... , https://udn.com/news/story/7320/7176511?from=udn-ch1_breaknews-1-0-news
2023-05-19 14:35:27 , udn , 年輕人不是買房沒規畫 而是規畫了才驚覺買不起 , https://udn.com/news/story/6656/7176348?from=udn-ch1_breaknews-1-0-news
2023-05-19 14:35:37 , udn , 最近有政治人物說，房價正在降，還說年輕人買不起房，不是真的買不起而是沒規畫，更強調買房要從地點及區段規畫著手。這些話乍聽有理，事實卻正好相反，正是有規畫，才發現房價仍然高不可攀，驚覺自己買不起房。

根據最新統計，從去年第四季房價所得比來看，全國平均房價仍是民眾年薪的9.6倍，台北更是15.7倍，也就是我們常說不吃不喝，要花多少年才買得起房子的年限，在台北就要15.7年。 若光是看整體統計數據無感的話，我們來幫忙政治人物來「規畫」一下怎麼樣買房。 , https://udn.com/news/story/6656/7176348?from=udn-ch1_breaknews-1-0-news
2023-05-19 14:35:58 , udn , 烏克蘭遲不反攻 澤倫斯基的聲明藏玄機 , https://udn.com/news/story/6809/7175451?from=udn-ch1_breaknews-1-0-news
2023-05-19 14:36:08 , udn , 按照烏克蘭總統澤倫斯基的說法，因為「還需要更多的時間」，烏軍推遲大反攻。他強調，新的旅完全準備就緒，部分單位已經在海外受訓，但烏克蘭武裝部隊仍然需要軍援裝備與武器以避免慘重損失。究竟，烏軍為什麼拖到現在還沒發動傳聞許久的春季反攻？ , https://udn.com/news/story/6809/7175451?from=udn-ch1_breaknews-1-0-news
2023-05-19 14:36:29 , udn , 「賣崽青蛙」四處遊走街頭 為何被趕、被扒皮？ , https://udn.com/news/story/7335/7171399?from=udn-ch1_breaknews-1-0-news
2023-05-19 14:36:40 , udn , 「賣崽青蛙」成為街頭新驚喜，綠色的身軀擺動加上滑稽的舞步，逗得民眾開心地掏錢買氣球。有人稱他們「販賣快樂」，為城市帶來煙... , https://udn.com/news/story/7335/7171399?from=udn-ch1_breaknews-1-0-news
2023-05-19 14:38:08 , udn , 王國材參加 APEC 台美商業論壇見證 簽署三項合作備忘錄 , https://udn.com/news/story/7238/7176526?from=udn-ch1_breaknews-1-0-news
2023-05-19 14:38:18 , udn , 交通部長王國材於5月15至17日(美國時間)在底特律參加APEC第11次運輸部長會議，會議期間與各國代表互動良好，有效拓... , https://udn.com/news/story/7238/7176526?from=udn-ch1_breaknews-1-0-news
2023-05-19 14:38:39 , udn , 3名「部落哥哥」否認性侵返鄉女青年 法官裁定再延押2個月 , https://udn.com/news/story/7321/7176527?from=udn-ch1_breaknews-1-0-news
2023-05-19 14:38:49 , udn , 屏東縣原住民鄉1名返鄉女青年去年在臉書陳述自己遭3名「部落哥哥」侵害，其中1名犯嫌是鄉代表當選人，2名為人父，皆遭起訴並... , https://udn.com/news/story/7321/7176527?from=udn-ch1_breaknews-1-0-news
2023-05-19 14:39:10 , udn , 合法公娼業走入歷史 性專區設置只聞樓梯響 , https://udn.com/news/story/7326/7176517?from=udn-ch1_breaknews-1-0-news
2023-05-19 14:41:13 , udn , 店面救星來了！健身中心井噴 疫後狂增8成 , https://udn.com/news/story/7241/7176512?from=udn-ch1_breaknews-1-0-news
2023-05-19 14:41:24 , udn , 疫情趨緩後，國人外出意願大增，除了旅遊消費，健身活動也增加，全台健身中心家數大幅成長，依據財政部資料，今年2月全台共有9... , https://udn.com/news/story/7241/7176512?from=udn-ch1_breaknews-1-0-news
2023-05-19 14:44:04 , udn , 除00878、0050、0056第四名之後竟都是債券！ 7大熱門債券ETF比較 , https://udn.com/news/story/123006/7176225?from=udn-ch1_breaknews-1-0-news
2023-05-19 14:44:15 , udn , 截至2023年4月28日，台灣市值前十大ETF，猜猜看有哪些？前三名不意外，是大家熟悉的0050、0056、00878。有趣的是，從第四大開始的另外七檔ETF通通都是債券型ETF，這可能跌破許多人的眼鏡，而每一檔能躍上檯面的債券ETF，都有他獨到之處。文末有《SK白話財經》主講人心中的偏好排序，SK粉們請一定要看到最後。 , https://udn.com/news/story/123006/7176225?from=udn-ch1_breaknews-1-0-news
2023-05-19 14:44:36 , udn , 影／獼猴來探班...基隆建德國小師生驚喜目迎目送 , https://udn.com/news/story/6898/7176533?from=udn-ch1_breaknews-1-0-news
2023-05-19 14:44:46 , udn , 基隆市建德國小今天上午出現一隻台灣獼猴，在教室外的水管爬行，學生看到猴子出現很興奮，但都保持遠距離看著，有學生說，「這隻... , https://udn.com/news/story/6898/7176533?from=udn-ch1_breaknews-1-0-news
2023-05-19 15:02:26 , udn , 電動腳踏車鑰匙插著停充電站 他騎走半個月被逮稱以為人不要 , https://udn.com/news/story/7320/7176590?from=udn-ch1_breaknews-1-0-news
2023-05-19 15:02:37 , udn , 台南有人上月底將電動腳踏車停放在市府永華市政中心西側腳踏車充電站，忘記拔鑰匙，就離開返家，直到12日女兒要騎時，卻遍尋不... , https://udn.com/news/story/7320/7176590?from=udn-ch1_breaknews-1-0-news
2023-05-19 15:02:58 , udn , 中職／野生李多慧現身桃園球場DJ室 球迷爭相捕捉難得畫面 , https://udn.com/news/story/7001/7176553?from=udn-ch1_breaknews-1-0-news
2023-05-19 15:03:09 , udn , 南韓啦啦隊女神李多慧將於明天再度登場應援，她昨天（18日）已抵台，並現身在桃園球場DJ室，吸引許多球迷爭相卡位拍攝，最終樂天桃猿隊也以9：3擊退味全龍隊，收下6連勝。

李多慧首次來台應援，無緣見 , https://udn.com/news/story/7001/7176553?from=udn-ch1_breaknews-1-0-news
2023-05-19 15:03:29 , udn , 腸病毒自費疫苗7月底前上市 衛福部ACIP下月邀藥廠報告 , https://udn.com/news/story/7266/7176575?from=udn-ch1_breaknews-1-0-news
2023-05-19 15:03:40 , udn , 腸病毒疫情爆發，創6年來同期新高。流行病學專家、小兒科醫師均表示，腸病毒疫情爆發，家長應多注意家中幼兒健康。國光子公司安... , https://udn.com/news/story/7266/7176575?from=udn-ch1_breaknews-1-0-news
2023-05-19 15:04:01 , udn , 大雅塔蓮溝興建護岸 斥資1428萬元拚11月完工 , https://udn.com/news/story/7325/7176571?from=udn-ch1_breaknews-1-0-news
2023-05-19 15:04:12 , udn , 台中市大雅區塔蓮溝下游段護岸潰堤，危及居民安危。立法委員楊瓊瓔、市議員吳呈賢爭取1428萬餘元，進行塔蓮溝楓林街下游段護... , https://udn.com/news/story/7325/7176571?from=udn-ch1_breaknews-1-0-news
2023-05-19 15:04:32 , udn , 中油丙烯外洩太誇張 高雄藍綠議員都抓狂 , https://udn.com/news/story/7327/7176569?from=udn-ch1_breaknews-1-0-news
2023-05-19 15:04:43 , udn , 中油林園廠丙烯外洩隱瞞近3個月才曝光，高雄氣爆禍首也是化工廠丙烯，藍綠議員都氣炸。國民黨邱于軒高分貝怒批「環保局睡著了」... , https://udn.com/news/story/7327/7176569?from=udn-ch1_breaknews-1-0-news
2023-05-19 15:05:04 , udn , 蔡總統接見特拉斯：全球民主國家攜手團結合作 , https://udn.com/news/story/6656/7176568?from=udn-ch1_breaknews-1-0-news
2023-05-19 15:05:14 , udn , 蔡英文總統今天上午接見英國前首相特拉斯時表示，全球民主國家攜手團結合作，必能讓彼此更強大，也能讓民主自由的價值延續與擴大... , https://udn.com/news/story/6656/7176568?from=udn-ch1_breaknews-1-0-news
2023-05-19 15:05:35 , udn , 尹錫悅赴G7之際 中駐韓大使會見韓副總理談合作 , https://udn.com/news/story/7331/7176567?from=udn-ch1_breaknews-1-0-news
2023-05-19 15:05:45 , udn , 七大工業國集團（G7）峰會19至21日於日本廣島舉行，南韓雖非成員國之一，但亦受今年輪值主席國日本邀請，將出席G7擴大會... , https://udn.com/news/story/7331/7176567?from=udn-ch1_breaknews-1-0-news
2023-05-19 15:06:06 , udn , 粿粿9月大女兒確診聽損 醫：先天性聽損大多不可逆 , https://udn.com/news/story/7266/7176562?from=udn-ch1_breaknews-1-0-news
2023-05-19 15:06:17 , udn , 中信兄弟啦啦隊出身的藝人粿粿（江瑋琳），去年8月生下女兒「小粿醬」，和老公范姜彥豐一家三口幸福美滿，不過昨晚她於臉書PO... , https://udn.com/news/story/7266/7176562?from=udn-ch1_breaknews-1-0-news
2023-05-19 15:06:38 , udn , 新店裕隆城將開幕 信義房屋專家揭目前房市狀況 , https://udn.com/news/story/7241/7176563?from=udn-ch1_breaknews-1-0-news
2023-05-19 15:06:48 , udn , 新店裕隆城將於9月開幕，開幕之後將是新北市最大型的商場，更有全台最大誠品旗艦店與威秀影城，裕隆城議題過去談論多年，現終將... , https://udn.com/news/story/7241/7176563?from=udn-ch1_breaknews-1-0-news
2023-05-19 15:07:09 , udn , 戰爭、經濟、地緣政治 G7峰會挑戰多 , https://udn.com/news/story/123512/7176420?from=udn-ch1_breaknews-1-0-news
