2023-03-24 00:08:37 , udn , 王婉諭宣布參選北市大安區立委 , https://udn.com/news/story/123307/7052567?from=udn-ch1_breaknews-1-0-news
2023-03-24 11:59:33 , udn , 高市警查獲詐騙機房 發現用DMT節費器供境外取款 , https://udn.com/news/story/7315/7053391?from=udn-ch1_breaknews-1-0-news
2023-03-24 11:59:43 , udn , 高雄市刑警大隊查獲詐騙集團機房，發現涉嫌主持機房的林姓男子收購人頭電話卡，利用數位式移動節費設備（Digital Mob... , https://udn.com/news/story/7315/7053391?from=udn-ch1_breaknews-1-0-news
2023-03-24 12:00:04 , udn , 新莊塔寮坑溪水流慢飄臭味 議員籲市府提計畫改善 , https://udn.com/news/story/7323/7053388?from=udn-ch1_breaknews-1-0-news
2023-03-24 12:00:14 , udn , 新北市新莊區塔寮坑溪與潭底溝因水流速度慢，時常發出惡臭，周邊居民苦不堪言。新北市議員翁震州表示，市府相關局處應提出改善計... , https://udn.com/news/story/7323/7053388?from=udn-ch1_breaknews-1-0-news
2023-03-24 12:00:35 , udn , 助毒梟議員顏旭懋運毒 同夥上訴船東從無期改判17年半 , https://udn.com/news/story/7321/7053387?from=udn-ch1_breaknews-1-0-news
2023-03-24 12:00:45 , udn , 雲林縣前議員顏旭懋涉嫌以漁船走私安毒來台，協助運毒的船東、船長及其他共犯，因不滿一審量刑過重，提起上訴；今高等法院高雄分... , https://udn.com/news/story/7321/7053387?from=udn-ch1_breaknews-1-0-news
2023-03-24 12:01:06 , udn , 德僑圈性騷案 監院要求外交部通盤檢討制度 , https://udn.com/news/story/6656/7053380?from=udn-ch1_breaknews-1-0-news
2023-03-24 12:01:16 , udn , 去年4月在德國由僑團成立的「海德堡台灣華語文學習中心」，傳出一名王姓前副主任涉權勢性騷擾，監院就通盤制度面立案調查。查院... , https://udn.com/news/story/6656/7053380?from=udn-ch1_breaknews-1-0-news
2023-03-24 12:01:36 , udn , 游錫堃不連任這人角逐國會龍頭呼聲高　柯建銘這樣說 , https://udn.com/news/story/6656/7053377?from=udn-ch1_breaknews-1-0-news
2023-03-24 12:01:47 , udn , 立法院會今天將處理攸關全民普發現金的疫後特別預算案，民進黨立法院黨團總召柯建銘表示，今天特別預算預算就會通過三讀，預計明... , https://udn.com/news/story/6656/7053377?from=udn-ch1_breaknews-1-0-news
2023-03-24 12:02:07 , udn , 閩台青年背神轎  徒步250公里尋根 , https://udn.com/news/story/7332/7053376?from=udn-ch1_breaknews-1-0-news
2023-03-24 12:02:18 , udn , 在「我們同唱一首」的歌聲祝福聲中，60多名閩台青年背著端坐有關公、陳文龍、媽祖神像的轎子，從福州市台江區三通橋頭出發，乘... , https://udn.com/news/story/7332/7053376?from=udn-ch1_breaknews-1-0-news
2023-03-24 12:02:38 , udn , 楊秋興批選總統等於韓國瑜2.0 侯友宜：不一樣的觀點都尊重 , https://udn.com/news/story/123307/7053371?from=udn-ch1_breaknews-1-0-news
2023-03-24 12:02:49 , udn , 前高雄縣長楊秋興日前陪同鴻海創辦人郭台銘至高雄旗山天后宮參拜，並表示新北市長侯友宜兩岸、國際及經濟治國能力無法接受總統大... , https://udn.com/news/story/123307/7053371?from=udn-ch1_breaknews-1-0-news
2023-03-24 12:03:02 , udn , 曾文水庫蓄水持續下跌 南水局：南部乾旱已超越百年大旱 , https://udn.com/news/story/7266/7053435?from=udn-ch1_breaknews-1-0-news
2023-03-24 12:03:09 , udn , NBA／「是我的責任」 莫蘭特父親感性談持槍事件 , https://udn.com/news/story/7002/7053259?from=udn-ch1_breaknews-1-0-news
2023-03-24 12:03:13 , udn , 南部乾旱嚴重，曾文水庫最新蓄水率僅剩11％左右，水利署南區水資源局表示，百年大旱重災區是中部 ，南部目前嚴峻已超越百年大... , https://udn.com/news/story/7266/7053435?from=udn-ch1_breaknews-1-0-news
2023-03-24 12:03:20 , udn , 隨著莫蘭特（Ja Morant）睽違3個星期再度回到場上，他的爸爸老莫蘭特（Tee Morant）也再次出現在場邊為兒子加油。這位莫蘭特鐵粉在日前接受《The Athletic》採訪時表示，兒子出事他 , https://udn.com/news/story/7002/7053259?from=udn-ch1_breaknews-1-0-news
2023-03-24 12:03:33 , udn , 美設施疑遭伊朗無人機襲擊釀1死5傷！拜登下令精準空襲反擊 , https://udn.com/news/story/6809/7053436?from=udn-ch1_breaknews-1-0-news
2023-03-24 12:03:40 , udn , 飲食是降血壓關鍵 降血壓食物這樣挑 , https://udn.com/news/story/7266/7053293?from=udn-ch1_breaknews-1-0-news
2023-03-24 12:03:44 , udn , CNN報導，一架疑似與伊朗有關的無人機襲擊了敘利亞東北部一處美國人員住所。五角大廈發聲明指出，一名美國承包商23日在攻擊... , https://udn.com/news/story/6809/7053436?from=udn-ch1_breaknews-1-0-news
2023-03-24 12:03:51 , udn , 春寒乍暖埋危機！春天的低溫以及溫差過大時，血管容易收縮，促使血壓上升，進而增加中風急性發作及心臟病的機會；要控制血壓，除了做好保暖外，從飲食習慣下手是關鍵。 , https://udn.com/news/story/7266/7053293?from=udn-ch1_breaknews-1-0-news
2023-03-24 12:04:04 , udn , 影／《星戰》曾取景！到卡帕多奇亞搭熱氣球 如在畫中 , https://udn.com/news/story/7270/7053429?from=udn-ch1_breaknews-1-0-news
2023-03-24 12:04:11 , udn , 大陸解封效應帶動2月製造業景氣連四升 服務業、營建業同步上揚 , https://udn.com/news/story/7239/7053368?from=udn-ch1_breaknews-1-0-news
2023-03-24 12:04:15 , udn , 土耳其熱門景點，到卡帕多奇亞搭熱氣球，從天上欣賞這如月球般的地貌。這裡的石柱奇岩鬼斧神工，是數百萬年來形塑出的地貌，但想... , https://udn.com/news/story/7270/7053429?from=udn-ch1_breaknews-1-0-news
2023-03-24 12:04:22 , udn , 台經院今天發布2月景氣動向調查，在大陸解封帶動經濟需求，有助國內傳產拉貨回溫下，2月製造業營業氣候測驗點持續回升到91.... , https://udn.com/news/story/7239/7053368?from=udn-ch1_breaknews-1-0-news
2023-03-24 12:04:35 , udn , 三角戀引殺機！男身中多刀昏迷　情敵謊稱是自殘遭收押 , https://udn.com/news/story/7321/7053428?from=udn-ch1_breaknews-1-0-news
2023-03-24 12:04:42 , udn , 進補養生需講究 中醫調理有撇步 , https://udn.com/news/story/7266/7053340?from=udn-ch1_breaknews-1-0-news
2023-03-24 12:04:45 , udn , 高姓、潘姓男子因與廖姓女子的三角戀情發生爭執，持刀互傷之下，潘男身中多刀陷入昏迷，高男、廖女報警後佯稱潘男是自殘受傷，但... , https://udn.com/news/story/7321/7053428?from=udn-ch1_breaknews-1-0-news
2023-03-24 12:04:52 , udn , 醫師會透過把脈研判體質，因此提醒手腳冰冷的民眾，不要看了文章就自行至藥房拿藥，以免判斷錯誤更加傷身。 , https://udn.com/news/story/7266/7053340?from=udn-ch1_breaknews-1-0-news
2023-03-24 12:05:06 , udn , 台灣昔冒險庇護宏國總統家族 前大使還原一手真相 , https://udn.com/news/story/123264/7053409?from=udn-ch1_breaknews-1-0-news
2023-03-24 12:05:13 , udn , 噪音也可以很療癒？什麼是白噪音？ , https://udn.com/news/story/7266/7053266?from=udn-ch1_breaknews-1-0-news
2023-03-24 12:05:16 , udn , 宏都拉斯擬與中國建交，傳出肇因是台灣曾拒庇護現任宏國總統卡斯楚。當時駐宏大使賴建中透露「實情恰相反」，台灣是卡斯楚家族遭... , https://udn.com/news/story/123264/7053409?from=udn-ch1_breaknews-1-0-news
2023-03-24 12:05:23 , udn , 失眠是現代人普遍的問題，白噪音有點像平常聽到的收音機沙沙聲，或是老舊電風扇的聲音；這種平穩一致的聲音，比較不會干擾睡眠。 , https://udn.com/news/story/7266/7053266?from=udn-ch1_breaknews-1-0-news
2023-03-24 12:05:37 , udn , 高雄4月1日迎五月天、張惠妹及大港開唱3大演唱會 捷運輕軌備戰 , https://udn.com/news/story/7327/7053425?from=udn-ch1_breaknews-1-0-news
2023-03-24 12:05:44 , udn , 童燕珍突宣布「支持」黃柏霖 藍高市第5選區無須初選 , https://udn.com/news/story/123307/7053360?from=udn-ch1_breaknews-1-0-news
2023-03-24 12:05:47 , udn , 今年許多國內、外知名藝人陸續在高雄舉辦大型演唱會，繼BLACKPINK旋風締造捷運兩天50萬人次運量，4月1日高雄更將迎... , https://udn.com/news/story/7327/7053425?from=udn-ch1_breaknews-1-0-news
2023-03-24 12:05:54 , udn , 國民黨高市立委第5選區選情峰迴路轉，原本有意領表參選的前議員童燕珍在登記前一刻宣布支持同黨議員黃柏霖，童、黃兩人與黨部主... , https://udn.com/news/story/123307/7053360?from=udn-ch1_breaknews-1-0-news
2023-03-24 12:05:59 , udn , 余天宣布不競選連任 支持李坤城參選三重立委 , https://udn.com/news/story/123307/7053439?from=udn-ch1_breaknews-1-0-news
2023-03-24 12:06:08 , udn , NBA／小裴頓有望下週一復出 助勇士爭取季後賽門票 , https://udn.com/news/story/7002/7053381?from=udn-ch1_breaknews-1-0-news
2023-03-24 12:06:09 , udn , 民進黨新北市三重立委初選，三強鼎立態勢成形。該選區現任立委余天今天受訪表示，為了明年的大選，他考慮再三，決定放棄區域立委... , https://udn.com/news/story/123307/7053439?from=udn-ch1_breaknews-1-0-news
2023-03-24 12:06:18 , udn , 「小手套」小裴頓（Gary Payton II）回歸勇士隊後，因傷病因素一場未上。但近日外媒傳出好消息，小裴頓有機會在美國時間週日與灰狼隊的比賽中回歸。

作為上季奪冠功臣，小裴頓於休賽季轉投拓荒 , https://udn.com/news/story/7002/7053381?from=udn-ch1_breaknews-1-0-news
2023-03-24 12:06:39 , udn , 央行升息半碼貸款族負擔重　鄭文燦：研議縮小房貸衝擊 , https://udn.com/news/story/7239/7053405?from=udn-ch1_breaknews-1-0-news
2023-03-24 12:06:49 , udn , 中央銀行昨天決議升息半碼，這已經是連續五次升息，重貼現率來到1.875％，創下近八年新高。行政院副院長鄭文燦今天表示，房... , https://udn.com/news/story/7239/7053405?from=udn-ch1_breaknews-1-0-news
2023-03-24 12:07:10 , udn , 台宏邦交生變 鄭文燦：大陸外交暗藏債務陷阱 , https://udn.com/news/story/123264/7053416?from=udn-ch1_breaknews-1-0-news
2023-03-24 12:07:20 , udn , 宏都拉斯外交部長雷依納（Eduardo Enrique Reina）率團前往中國大陸洽談建交事宜，我國外交部昨天召回駐宏... , https://udn.com/news/story/123264/7053416?from=udn-ch1_breaknews-1-0-news
2023-03-24 12:07:40 , udn , 桃機下一步／航空貨運供過於求 桃機數位轉型拚2040處理402萬噸貨郵 , https://udn.com/news/story/7266/7051873?from=udn-ch1_breaknews-1-0-news
2023-03-24 12:07:51 , udn , 桃機在2021年締造貨運量歷史新高紀錄後，2022年的航空貨運量微幅走跌，但仍有253.8萬噸的貨郵總量，隨著疫後各國邊境解封，航空客運復甦，貨運運價也走跌。桃機公司該如何殺出重圍？ , https://udn.com/news/story/7266/7051873?from=udn-ch1_breaknews-1-0-news
2023-03-24 12:10:14 , udn , 159萬勞工受惠！勞動部全額補貼「勞工紓困貸款」升息半碼利息 , https://udn.com/news/story/7238/7053390?from=udn-ch1_breaknews-1-0-news
2023-03-24 12:14:59 , udn , 六福村數百猴子、狒狒從哪來？ 牠們的老家原先竟就在台灣 , https://udn.com/news/story/7324/7053479?from=udn-ch1_breaknews-1-0-news
2023-03-24 12:15:10 , udn , 因桃園逃家狒狒而成為新聞焦點的六福村，雖澄清園內動物沒有脫逃，還清點狒狒數量自清，卻因數量高達上百隻，讓不少人疑惑究竟六... , https://udn.com/news/story/7324/7053479?from=udn-ch1_breaknews-1-0-news
2023-03-24 12:15:30 , udn , 央行升息半碼  教育部：在學生學貸不受影響 , https://udn.com/news/story/6885/7053413?from=udn-ch1_breaknews-1-0-news
2023-03-24 12:15:41 , udn , 中央銀行昨天宣布調升政策利率半碼（0.125個百分點），利率連5升。教育部今天表示，在學生的就學貸款，不會因這次升息增加... , https://udn.com/news/story/6885/7053413?from=udn-ch1_breaknews-1-0-news
2023-03-24 12:16:01 , udn , 掃蕩明仁會一周內緝獲不法案件8件47人 黃明昭：一個都不放過 , https://udn.com/news/story/7315/7053477?from=udn-ch1_breaknews-1-0-news
2023-03-24 12:16:11 , udn , 竹聯幫明仁會高調舉辦春酒，引發社會關注與反感，警政署針對黑幫展開打擊，尤其明仁會更是掃蕩目標；警政署今天在刑事局舉行打擊... , https://udn.com/news/story/7315/7053477?from=udn-ch1_breaknews-1-0-news
2023-03-24 12:16:32 , udn , 沒拉到保險單就落投資陷阱 高雄女業務捧28萬想致富 , https://udn.com/news/story/7320/7053475?from=udn-ch1_breaknews-1-0-news
2023-03-24 12:16:42 , udn , 從事保險業的楊姓女子沒拉到保險單，先加入「夢想啟航」投資Line群組，誤信聲稱是投顧師的詐騙話術，心動捧28萬元匯款給對... , https://udn.com/news/story/7320/7053475?from=udn-ch1_breaknews-1-0-news
2023-03-24 12:17:03 , udn , 陸各省癌譜首公開 陸男癌逝遠高女性肺癌皆奪命首位 , https://udn.com/news/story/7332/7053461?from=udn-ch1_breaknews-1-0-news
2023-03-24 12:17:13 , udn , 大陸各省的癌症病患情況，近年少有公開的統計，而最近揭露的一份研究則呈現各省的「癌譜」狀況，除了肺癌等五大癌症居首之外，不... , https://udn.com/news/story/7332/7053461?from=udn-ch1_breaknews-1-0-news
2023-03-24 12:17:34 , udn , 原民全運會新北825人參賽 侯友宜提高獎金盼更好成績 , https://udn.com/news/story/7323/7053458?from=udn-ch1_breaknews-1-0-news
2023-03-24 12:17:44 , udn , 2023年全國原住民族運動會於今日至27日在北市舉行，本屆增加女子棒球、五人制足球及競舟賽事共17項項目，新北共825位... , https://udn.com/news/story/7323/7053458?from=udn-ch1_breaknews-1-0-news
2023-03-24 12:17:58 , udn , 影／校園驚傳槍擊！記者直播中「兒子突現身報平安」超感人 , https://udn.com/news/story/6813/7053487?from=udn-ch1_breaknews-1-0-news
2023-03-24 12:18:05 , udn , 面試官要求脫口罩下秒說了「3個字」讓她傻眼 問：該報到嗎？ , https://udn.com/news/story/7269/7053375?from=udn-ch1_breaknews-1-0-news
2023-03-24 12:18:09 , udn , 美國丹佛東高中（East High School）22日驚傳槍擊事件，一名男學生被搜身時掏槍射傷2名教職員，案發後一名福... , https://udn.com/news/story/6813/7053487?from=udn-ch1_breaknews-1-0-news
2023-03-24 12:18:15 , udn , 求職面試不只是公司選你，同時也是你在選公司。一位女網友到某大公司面試，中間過程尚稱順利，最後階段時面試官要求她脫口罩「看一下」，突然說了句「還可以」，令她感到不被尊重，讓她猶豫是否要去報到。貼文曝光，有網友批評面試官是「選妃嗎？」，但也有人表示蠻多工作因應特殊需求，對長相確實是有要求的。 , https://udn.com/news/story/7269/7053375?from=udn-ch1_breaknews-1-0-news
2023-03-24 12:18:29 , udn , MLB／第五號先發就是他 菊池雄星春訓防禦率1.00 , https://udn.com/news/story/6999/7053486?from=udn-ch1_breaknews-1-0-news
2023-03-24 12:18:35 , udn , 批鄭文燦濫用公益彩券盈餘2.1億 凌濤：當綁樁小金庫？ , https://udn.com/news/story/6656/7053455?from=udn-ch1_breaknews-1-0-news
2023-03-24 12:18:40 , udn , 效力藍鳥隊的菊池雄星在大聯盟春訓表現優異，加上今天登板5局、9次三振、無失分的表現，防禦率僅1.00，大聯盟官網看好卡位... , https://udn.com/news/story/6999/7053486?from=udn-ch1_breaknews-1-0-news
2023-03-24 12:18:46 , udn , 國民黨今在中央黨部舉行記者會，質疑行政院副院長鄭文燦在桃園市長任內把公益彩券盈餘基金2.1億挪做他用，遭到監察院糾正，監... , https://udn.com/news/story/6656/7053455?from=udn-ch1_breaknews-1-0-news
