2023-04-02 00:26:41 , udn , 殺破狼週運勢／金牛感情感到甜蜜 射手工作身價水漲船高　 , https://udn.com/news/story/7268/7048130?from=udn-ch1_breaknews-1-0-news
2023-04-02 12:32:04 , udn , 聯合報「陽光行動」專題報導身障出遊許多環境不友善，包括號稱一生必訪的台中高美濕地，台中市議員楊典忠今天表示，高美濕地除了... , https://udn.com/news/story/7325/7073162?from=udn-ch1_breaknews-1-0-news
2023-04-02 12:32:25 , udn , 國民黨九二共識的一中難題 重拾主權爭議兩岸仍難避戰 , https://udn.com/news/story/6656/7072918?from=udn-ch1_breaknews-1-0-news
2023-04-02 12:32:35 , udn , 前總統馬英九到中國大陸祭祖、青年交流，一言一行皆受台灣民意嚴格檢視，尤其他在南京謁中山陵、在武漢與大陸國台辦主任宋濤會面時，不時將兩岸中國人、中華民族、九二共識掛在嘴邊，加上宋濤的一句「兩岸都是一家人」，讓民進黨及支持者炸鍋。民進黨中央發言人張志豪以「我們是台灣人，不是中國人」回應，側翼還搬出馬英九曾在競選台北市長、總統時說的「新台灣人」、「會葬在台灣，燒成灰都是台灣人」反譏。... , https://udn.com/news/story/6656/7072918?from=udn-ch1_breaknews-1-0-news
2023-04-02 12:35:51 , udn , 高雄騎士遭右轉轎車撞飛 送醫氣胸喘不過氣3小時不治 , https://udn.com/news/story/7320/7073176?from=udn-ch1_breaknews-1-0-news
2023-04-02 12:36:01 , udn , 高雄小港區昨傍晚發生死亡車禍，黃姓男子駕駛轎車行經中林路，疑未注意來車右轉，造成後方洪姓機車騎士閃避不及撞上噴飛，警消到... , https://udn.com/news/story/7320/7073176?from=udn-ch1_breaknews-1-0-news
2023-04-02 12:36:22 , udn , 監院糾正嘉市府、南興國中管樂旗班自閉生遭霸凌案 , https://udn.com/news/story/6656/7073177?from=udn-ch1_breaknews-1-0-news
2023-04-02 12:36:32 , udn , 監委王幼玲今天表示，嘉義市立南興國中處理管樂旗班自閉症學生遭校園霸凌事件，校方未遵照法規程序，導致相關事件無法查明妥處，... , https://udn.com/news/story/6656/7073177?from=udn-ch1_breaknews-1-0-news
2023-04-02 12:36:53 , udn , 烏克蘭「鐵人部隊」出動！鐵道不誤點的無名英雄 , https://udn.com/news/story/122663/7073175?from=udn-ch1_breaknews-1-0-news
2023-04-02 12:37:23 , udn , NBA／無迷你中產可用 新勞資協議限制高豪華稅球隊  , https://udn.com/news/story/7002/7073158?from=udn-ch1_breaknews-1-0-news
2023-04-02 12:37:34 , udn , NBA聯盟與NBPA（球員工會）傳出已經達成一份為期7年全新勞資協議，除了將在下個賽季新增季中錦標賽，並限制出賽至少65場的年度獎項獲選標準外，包括對於豪華稅球隊也有新的限制，同時為中低團隊薪資球隊提 , https://udn.com/news/story/7002/7073158?from=udn-ch1_breaknews-1-0-news
2023-04-02 12:37:54 , udn , 加油要快  明起汽、柴油各漲0.5、0.6元 , https://udn.com/news/story/7238/7073174?from=udn-ch1_breaknews-1-0-news
2023-04-02 12:38:05 , udn , 台灣中油宣布，自明（3）日凌晨零時起汽、柴油各調漲0.5元及0.6元，參考零售價格分別為92無鉛汽油每公升28.9元、9... , https://udn.com/news/story/7238/7073174?from=udn-ch1_breaknews-1-0-news
2023-04-02 12:47:41 , udn , bossini變身潮牌回歸台灣市場  進駐百貨開雙北市據點 , https://udn.com/news/story/7270/7073209?from=udn-ch1_breaknews-1-0-news
2023-04-02 12:47:52 , udn , 在過去UNIQLO、H&M等平價時尚品牌的夾擊，以及新冠肺炎影響，讓香港連鎖服飾品牌bossini在2020年也撤離台灣... , https://udn.com/news/story/7270/7073209?from=udn-ch1_breaknews-1-0-news
2023-04-02 12:48:12 , udn , 俄羅斯稱台灣是中國一部分 綠委：邪惡軸心國附和北京不奇怪 , https://udn.com/news/story/6656/7073208?from=udn-ch1_breaknews-1-0-news
2023-04-02 12:48:23 , udn , 俄羅斯外交部日前指稱，台灣是中國不可分割的一部分，民進黨立委王定宇今天表示，俄羅斯是被公認為國際賤民階級的國家，而中國被... , https://udn.com/news/story/6656/7073208?from=udn-ch1_breaknews-1-0-news
2023-04-02 12:48:43 , udn , 清明連假第2天車潮湧現 下午起3地雷路段 好走時段看這裡 , https://udn.com/news/story/7266/7073200?from=udn-ch1_breaknews-1-0-news
2023-04-02 12:48:54 , udn , 清明連假第2天，高速公路局表示，預判今天下午重點壅塞路段為國1南向彰化系統-埔鹽系統、國5南向南港系統-石碇、北向宜蘭-... , https://udn.com/news/story/7266/7073200?from=udn-ch1_breaknews-1-0-news
2023-04-02 12:49:14 , udn , 法人：台股觀望氣氛濃 市場等待台積電等法說會展望 , https://udn.com/news/story/7251/7073165?from=udn-ch1_breaknews-1-0-news
2023-04-02 12:49:25 , udn , 清明連假前最後一個交易日，台股小漲18.63點，週線翻黑。展望後市，法人指出，台股觀望氣氛濃，現階段產業仍處庫存去化期，... , https://udn.com/news/story/7251/7073165?from=udn-ch1_breaknews-1-0-news
2023-04-02 12:49:45 , udn , 「粉紅色」大白鷺現身澄清湖 非自然演化竟是人為 , https://udn.com/news/story/7327/7073195?from=udn-ch1_breaknews-1-0-news
2023-04-02 12:49:56 , udn , 鳥友這兩天在高雄澄清湖畔，拍到一隻鳥羽呈現粉紅色的大白鷺，引起民眾關心，懷疑是被噴漆染色？高雄市農業局研判，這次大白鷺羽... , https://udn.com/news/story/7327/7073195?from=udn-ch1_breaknews-1-0-news
2023-04-02 12:50:16 , udn , 半導體節水SOP保生產動能 晶圓雙雄拉升再生水替代率 , https://udn.com/news/story/7238/7073155?from=udn-ch1_breaknews-1-0-news
2023-04-02 12:50:27 , udn , 台灣今年再度因久旱造成水情吃緊，半導體用水大戶台積電與聯電面對缺水已有多年經驗，日前均已展開節水措施因應，包括降低系統排水損失、增加廠務廢水回收，同時增加使用再生水，確保生產營運無虞。 , https://udn.com/news/story/7238/7073155?from=udn-ch1_breaknews-1-0-news
2023-04-02 12:50:47 , udn , 現增總括申報開放特別股適用？金管會：適時研議 , https://udn.com/news/story/7251/7073053?from=udn-ch1_breaknews-1-0-news
2023-04-02 12:50:58 , udn , 升息浪潮墊高企業籌資成本，為方便業界申報特別股增資程序，金融業提案爭取特別股適用總括申報。金管會表示，目前在一定期間內多... , https://udn.com/news/story/7251/7073053?from=udn-ch1_breaknews-1-0-news
2023-04-02 12:51:18 , udn , 工商界盼鬆綁不動產放款緊箍咒 金管會2原因暫不考慮 , https://udn.com/news/story/7251/7073153?from=udn-ch1_breaknews-1-0-news
2023-04-02 12:51:28 , udn , 銀行法第72條之2對銀行設有不動產放款限額規定，工商界提案盼廠區外企業商辦貸款可不計入不動產放款總額。金管會認為，若排除... , https://udn.com/news/story/7251/7073153?from=udn-ch1_breaknews-1-0-news
2023-04-02 12:51:49 , udn , 迎戰極端氣候不看天吃飯 經部突破瓶頸抗旱大攻略 , https://udn.com/news/story/7238/7073154?from=udn-ch1_breaknews-1-0-news
2023-04-02 12:51:59 , udn , 極端氣候日益嚴峻，供水不能只看天吃飯，經濟部水利署啟動珍珠串計畫，力拚打通西部各區供水瓶頸，讓「調度」成為最佳抗旱利器，並持續增鑿累計百口以上抗旱水井與工地地下水，儲備作為乾旱救命水。 , https://udn.com/news/story/7238/7073154?from=udn-ch1_breaknews-1-0-news
2023-04-02 12:54:10 , udn , 讀饗時光 EP86｜辛香料的學問（上） ft. 辛香料女王陳愛玲 , https://udn.com/news/story/7266/7073214?from=udn-ch1_breaknews-1-0-news
2023-04-02 12:54:21 , udn , 辛香料在台灣家常菜裡出現得不頻繁。來自馬來西亞、長年研究世界各國辛香料的陳愛玲，如何拆解辛香料成「辛」、「香」與「調味」三大類？她又要如何在台灣菜肴中加入辛香料元素而不突兀，創造新風味？ , https://udn.com/news/story/7266/7073214?from=udn-ch1_breaknews-1-0-news
2023-04-02 12:54:41 , udn , bossini變身潮牌回歸台灣市場  進駐百貨開出雙北市新據點 , https://udn.com/news/story/7270/7073209?from=udn-ch1_breaknews-1-0-news
2023-04-02 12:54:52 , udn , 在過去UNIQLO、H&M等平價時尚品牌的夾擊，以及新冠肺炎影響，讓香港連鎖服飾品牌bossini在2020年也撤離台灣。然而，在品牌經營權轉售中國李寧後，於2021年推出全新定位的「bossini Ｘ」也在看年11月回歸台灣市場，並於今年3月起陸續開出雙北市的新櫃點，考驗著消費者接受度。 , https://udn.com/news/story/7270/7073209?from=udn-ch1_breaknews-1-0-news
2023-04-02 13:02:50 , udn , 【重磅快評】友邦稱台唯一真中國 蔡政府還有臉打馬？ , https://udn.com/news/story/123444/7073223?from=udn-ch1_breaknews-1-0-news
2023-04-02 13:03:01 , udn , 蔡總統抵達友邦瓜地馬拉，瓜國總統賈麥岱熱情挺台，聯合記者會上強調瓜國為台灣加入聯合國發聲，稱台灣是主權獨立國家，並且是「... , https://udn.com/news/story/123444/7073223?from=udn-ch1_breaknews-1-0-news
2023-04-02 13:03:52 , udn , 這輛救護車可避免兒童二度受傷 療傷玩偶有奇效 , https://udn.com/news/story/7320/7073221?from=udn-ch1_breaknews-1-0-news
2023-04-02 13:04:02 , udn , 兒童節將至，桃園市龜山消防分隊上月獲贈小兒擔架床用固定器、QCPR安妮，創全桃園之先啟用，隨即在兒童救護案件立功，分隊還... , https://udn.com/news/story/7320/7073221?from=udn-ch1_breaknews-1-0-news
2023-04-02 13:08:49 , udn , 林口中山路與竹林路陸橋功成身退 十字路口重現天際線 , https://udn.com/news/story/7323/7073236?from=udn-ch1_breaknews-1-0-news
2023-04-02 13:09:00 , udn , 新北林口中山路與竹林路口是當地要道，交叉口陸橋於今清晨拆除完工，重現路口天際線，也方便民眾通行。新北工務局表示，該橋使用... , https://udn.com/news/story/7323/7073236?from=udn-ch1_breaknews-1-0-news
2023-04-02 13:09:20 , udn , 彰雲交界溪州大橋河床火燒車 發現1具焦屍 , https://udn.com/news/story/7320/7073237?from=udn-ch1_breaknews-1-0-news
2023-04-02 13:09:31 , udn , 彰化縣溪州鄉中山路一段溪州大橋下方河床今天上午11時47分傳出一起汽機車火警，警消到場救援，發現一具焦屍，死者身分待查，... , https://udn.com/news/story/7320/7073237?from=udn-ch1_breaknews-1-0-news
2023-04-02 13:09:51 , udn , 設宴答謝瓜國總統 蔡英文：感受到馬雅文明莊嚴和魅力 , https://udn.com/news/story/6656/7073238?from=udn-ch1_breaknews-1-0-news
2023-04-02 13:10:01 , udn , 蔡英文總統出訪瓜地馬拉，今晚在當地舉辦答謝晚宴，感謝瓜國總統賈麥岱。蔡總統表示，她這次在蒂卡爾（Tikal）公園，感受到... , https://udn.com/news/story/6656/7073238?from=udn-ch1_breaknews-1-0-news
2023-04-02 13:10:22 , udn , 人生首次掃墓「頭痛、收驚」  她怕爆求助：清明節又要到了 , https://udn.com/news/story/120911/7073114?from=udn-ch1_breaknews-1-0-news
2023-04-02 13:10:32 , udn , 清明節不少人返鄉掃墓，日前有女網友發文求助，娘家沒有讓小孩及女性掃墓的習俗，因此去年結婚後是人生第一次跟著夫家祭祖，但回家後卻好幾天頭痛、背痛，最後收驚才解決，因此大嘆「今天清明節又要到了，真的是怕爆」，不少網友建議與老公、長輩嘗試溝通解決。 , https://udn.com/news/story/120911/7073114?from=udn-ch1_breaknews-1-0-news
2023-04-02 13:10:53 , udn , 南下國1楊梅國3大溪大塞車回堵 竟是這個原因 , https://udn.com/news/story/7324/7073234?from=udn-ch1_breaknews-1-0-news
2023-04-02 13:11:03 , udn , 今天清明節連假第二天，國1南下楊梅至新竹、國3南下鶯歌系統至關西路段，今天上午爆大量車潮，造成南下路段大塞車，劉姓民眾平... , https://udn.com/news/story/7324/7073234?from=udn-ch1_breaknews-1-0-news
2023-04-02 13:11:24 , udn , 愛情詐騙灌迷湯 貨到付款詐150萬 男又想房貸300萬警及時攔阻 , https://udn.com/news/story/7321/7073232?from=udn-ch1_breaknews-1-0-news
2023-04-02 13:11:34 , udn , 台北市62歲李姓男子，在網路認識自稱住在香港的女子「倩倩」，李女謊稱打算移民台灣並和李男交往，並寄送玉飾、木雕等藝品包裹... , https://udn.com/news/story/7321/7073232?from=udn-ch1_breaknews-1-0-news
2023-04-02 13:11:55 , udn , 不滿沒讓斑馬線的他先過馬路 柴山背水志工出拳擊倒騎車阿嬤 , https://udn.com/news/story/7321/7073231?from=udn-ch1_breaknews-1-0-news
2023-04-02 13:12:05 , udn , 高雄林姓男子要走斑馬線過馬路，正好陳姓婦人騎機車經過路過，林男不滿陳女沒禮讓行人先走，趁陳女經過時突然出拳，導致陳女摔車... , https://udn.com/news/story/7321/7073231?from=udn-ch1_breaknews-1-0-news
2023-04-02 13:12:26 , udn , 國一清晨7 車追撞釀2死1傷 21歲女與男友身亡 家人不知她有車 , https://udn.com/news/story/7320/7073226?from=udn-ch1_breaknews-1-0-news
2023-04-02 13:12:36 , udn , 國道一號台中南屯路段今天凌晨近2點發生7輛車追撞車禍，造成二死一傷，國道三隊初步調查，二名死者21歲的楊男、張姓女子今天... , https://udn.com/news/story/7320/7073226?from=udn-ch1_breaknews-1-0-news
2023-04-02 13:12:57 , udn , 運研所研究台灣可增飛華盛頓、波士頓 長榮評估中 , https://udn.com/news/story/7266/7073212?from=udn-ch1_breaknews-1-0-news
2023-04-02 13:13:07 , udn , 全球航空市場正逐漸復甦，交通部全力推動桃園國際機場爭取北美往返亞太區的轉機市場。運輸研究所最新公布的研究，建議台灣優先增... , https://udn.com/news/story/7266/7073212?from=udn-ch1_breaknews-1-0-news
2023-04-02 13:14:51 , udn , 桃園連假景點無處去？ 藍綠營議員推薦話題景點在這裡 , https://udn.com/news/story/7324/7073245?from=udn-ch1_breaknews-1-0-news
2023-04-02 13:15:01 , udn , 近日因供奉日本神祇引發熱議的「桃園忠烈祠暨神社文化園區」，傳出人潮不如以往，這次園區特地在兒童節連假期間，連續5天每天舉... , https://udn.com/news/story/7324/7073245?from=udn-ch1_breaknews-1-0-news
2023-04-02 13:15:22 , udn , 太魯閣號事故2周年 家屬獻49朵白色桔梗花追思 , https://udn.com/news/story/7266/7073244?from=udn-ch1_breaknews-1-0-news
2023-04-02 13:15:32 , udn , 台鐵太魯閣號事故二周年，今天約有20名罹難者家屬到事故現場追思，獻上49朵白色桔梗花，408次列車經過事故現場時，特地減... , https://udn.com/news/story/7266/7073244?from=udn-ch1_breaknews-1-0-news
2023-04-02 13:15:53 , udn , 國會執政多數難產 保加利亞兩年內第5次大選 , https://udn.com/news/story/6809/7073166?from=udn-ch1_breaknews-1-0-news
2023-04-02 13:16:03 , udn , 就在保加利亞民眾不滿情緒日益高漲，認為政治精英不願解決貪污、著手經濟改革之際，保加利亞今天舉行兩年內第5次國會選舉 , https://udn.com/news/story/6809/7073166?from=udn-ch1_breaknews-1-0-news
2023-04-02 13:16:23 , udn , 連假疏運高鐵集電弓又異常 車廂一片漆黑 3列車延誤 , https://udn.com/news/story/7314/7073242?from=udn-ch1_breaknews-1-0-news
2023-04-02 13:16:34 , udn , •高鐵609車次上午8時18分行經桃園─新竹路段時，出現列車集電弓異常降弓，車廂一片漆黑。台鐵高鐵表示，上午8時41分重新啟動發車，全線已恢復正常運轉。... , https://udn.com/news/story/7314/7073242?from=udn-ch1_breaknews-1-0-news
2023-04-02 13:16:54 , udn , 中國防長傳4月訪印 邊境衝突後首次高級軍訪 , https://udn.com/news/story/6809/7073097?from=udn-ch1_breaknews-1-0-news
2023-04-02 13:17:05 , udn , 印媒報導，中國國務委員兼國防部長李尚福將於本月對印度進行首次訪問。這將是2020年中印邊境流血衝突以來，中國首次對印度進... , https://udn.com/news/story/6809/7073097?from=udn-ch1_breaknews-1-0-news
2023-04-02 13:17:51 , udn , 今社工日陪伴生命步入正軌 屏縣社會處分享社工日常 , https://udn.com/news/story/7327/7073249?from=udn-ch1_breaknews-1-0-news
2023-04-02 13:18:02 , udn , 今天是台灣社工日，屏東縣政府社會處邀請漫畫家臘腸貓將社工日常真實故事透過插畫方式，跟大眾分享，有溫馨，也有讓人會心一笑日... , https://udn.com/news/story/7327/7073249?from=udn-ch1_breaknews-1-0-news
2023-04-02 13:18:22 , udn , 台中光復新村第1筆標租案 將開辦Longstay , https://udn.com/news/story/7325/7073248?from=udn-ch1_breaknews-1-0-news
