2023-04-13 00:05:42 , udn , 唐永紅：兩岸變敵我矛盾 惠台失去中國人幫中國人基礎 , https://udn.com/news/story/7331/7094392?from=udn-ch1_breaknews-1-0-news
2023-04-13 12:32:42 , udn , 闖立院大樓！綠色和平鬧場施壓排審海保法 莊瑞雄：這樣不好 , https://udn.com/news/story/6656/7095151?from=udn-ch1_breaknews-1-0-news
2023-04-13 12:33:14 , udn , NBA／德羅展女兒影響罰球 范弗利特難解釋、席亞康否認 , https://udn.com/news/story/7002/7095200?from=udn-ch1_breaknews-1-0-news
2023-04-13 12:33:24 , udn , 暴龍隊今天在東區附加賽遭遇公牛隊，在球隊比賽最後12秒還3分落後的情況下，暴龍一哥席亞康（Pascal Siakam）3... , https://udn.com/news/story/7002/7095200?from=udn-ch1_breaknews-1-0-news
2023-04-13 12:33:45 , udn , 阿里山遊樂區姊妹潭步道施工  19日起部分封閉 , https://udn.com/news/story/7266/7095166?from=udn-ch1_breaknews-1-0-news
2023-04-13 12:33:55 , udn , 阿里山國家森林遊樂區姊妹潭步道，因部分石板破裂、鬆動，自19日起至11月15日部分封閉進行改善工程，採分區施工方式，以減... , https://udn.com/news/story/7266/7095166?from=udn-ch1_breaknews-1-0-news
2023-04-13 12:34:16 , udn , PX Pay點數一鍵捐！全聯率先捐百萬助心路基金會早療童 , https://udn.com/news/story/7266/7095197?from=udn-ch1_breaknews-1-0-news
2023-04-13 12:34:26 , udn , 每季都會與不同基金會合作的全聯福利中心「愛從1開始」零錢捐活動，今年第二季與「心路社會福利基金會」時隔3年再度攜手合作，... , https://udn.com/news/story/7266/7095197?from=udn-ch1_breaknews-1-0-news
2023-04-13 12:34:47 , udn , 體育賽事黃牛票猖獗 立委促修法比照藝文活動納管重罰 , https://udn.com/news/story/7266/7095194?from=udn-ch1_breaknews-1-0-news
2023-04-13 12:34:57 , udn , 韓國女子團體「BLACK PINK」日前來台開唱，黃牛票被哄抬到40萬天價，引發社會議論，行政院上周通過文化部文化創意產... , https://udn.com/news/story/7266/7095194?from=udn-ch1_breaknews-1-0-news
2023-04-13 12:35:18 , udn , 新竹城隍廟老字號少一味！百年「翁記滷肉飯」傳熄燈 , https://udn.com/news/story/7266/7095190?from=udn-ch1_breaknews-1-0-news
2023-04-13 12:35:28 , udn , 新竹城隍廟老字號美食，恐怕要少一家了。隱藏在城隍廟裡的百年老店「翁記滷肉飯」，每天凌晨4點開始營業，早上7點多就賣完收工... , https://udn.com/news/story/7266/7095190?from=udn-ch1_breaknews-1-0-news
2023-04-13 12:35:49 , udn , 穿青蛙裝視察桃園防汛工程 張善政：踩不到爛泥很乾淨 , https://udn.com/news/story/7324/7095186?from=udn-ch1_breaknews-1-0-news
2023-04-13 12:36:00 , udn , 颱風季汛期將至，桃園龜山工業區以往逢雨必淹，市長張善政今前往視察防汛工程，聽取水務局簡報，並穿著青蛙裝進入雨水下水道勘察... , https://udn.com/news/story/7324/7095186?from=udn-ch1_breaknews-1-0-news
2023-04-13 12:37:52 , udn , 連台積電劉德音都示警！大學理工科學生驚現3大危機 2030年台灣霸業怎撐下去？ , https://udn.com/news/story/7240/7095043?from=udn-ch1_breaknews-1-0-news
2023-04-13 12:38:02 , udn , 台灣半導體霸業眾所周知，在IC製造及IC封裝都是全球第一，IC設計則是全球第二位，使台灣的全球影響力，遠遠超乎在國際政治地位上的侷限。 , https://udn.com/news/story/7240/7095043?from=udn-ch1_breaknews-1-0-news
2023-04-13 12:39:13 , udn , 到PALLADIUM添購行頭可抽東京來回機票、還送旅遊基金 , https://udn.com/news/story/7270/7095221?from=udn-ch1_breaknews-1-0-news
2023-04-13 12:39:23 , udn , 因應旅遊熱潮，街頭潮履王者的PALLADIUM不僅有能應付突變天氣的橘標防水系列靴款，還延續品牌精神，打造兩款原創BAR... , https://udn.com/news/story/7270/7095221?from=udn-ch1_breaknews-1-0-news
2023-04-13 12:39:44 , udn , 井柏然名「草」有主了！高級「灰」精品細節藏這超低調 , https://udn.com/news/story/7270/7095222?from=udn-ch1_breaknews-1-0-news
2023-04-13 12:39:54 , udn , 於今年三月參加日內瓦舉辦的「鐘表與奇蹟」（Watches & Wonders）展會後，萬寶龍（Montblanc）再度宣... , https://udn.com/news/story/7270/7095222?from=udn-ch1_breaknews-1-0-news
2023-04-13 12:39:55 , udn , 雲品不做傳統飯店！創新「君品Collection」賺管理財 盛治仁：明年觀光客重返疫情前水準 , https://udn.com/news/story/7241/7095110?from=udn-ch1_breaknews-1-0-news
2023-04-13 12:40:05 , udn , 雲品國際（2748）週二（4/11）召開法說會，董事長盛治仁指出，第一季住房較疫情前已回升8成多水準，第二季和2019年差不多打平，預計第三季起會有進步空間。 , https://udn.com/news/story/7241/7095110?from=udn-ch1_breaknews-1-0-news
2023-04-13 12:40:15 , udn , 新北群眾募資加碼推優質獎勵金！4月20日徵件說明會 尋找潛力新秀 , https://udn.com/news/story/7266/7093764?from=udn-ch1_breaknews-1-0-news
2023-04-13 12:40:25 , udn , 新北 市政府109年首創全台推出「新北市群眾募資輔導計畫」，針對科技與設計加值、文化與創意發展、社會與地方創生三大領域進行徵件，並提供專業輔導與諮詢，協助業者將產品推到海內外群眾募資平台，截至去（111）年已扶植 52 組業者，集資金額累計達新臺幣1.6億元。 入選今（112）年度群眾募資輔導計畫的業者，最高可獲得總市價高達 6 萬元的廣告投放及獎勵金，並於 4 月20日辦理徵件說明會，歡迎有興趣的新創業者踴躍報名參加。 , https://udn.com/news/story/7266/7093764?from=udn-ch1_breaknews-1-0-news
2023-04-13 12:40:46 , udn , 1.2億基隆龐物銀行遲無法啟用 浪浪不安全19缺失待改善 , https://udn.com/news/story/7328/7095218?from=udn-ch1_breaknews-1-0-news
2023-04-13 12:40:56 , udn , 耗資1億2千多萬元的基隆寵物銀行工程，農曆年前發生缺水缺電問題，2個月前市府初驗，但至今仍有19項缺失逾期未改善，有10... , https://udn.com/news/story/7328/7095218?from=udn-ch1_breaknews-1-0-news
2023-04-13 12:41:17 , udn , MLB／3A復健賽敲本季首轟 鈴木誠最快本周末回歸 , https://udn.com/news/story/6999/7095202?from=udn-ch1_breaknews-1-0-news
2023-04-13 12:41:27 , udn , 小熊隊日籍強打鈴木誠也在春訓時不慎拉傷左斜肌，不僅錯過了世界棒球經典賽，更是錯過開季，至今仍名列傷兵名單。而他近期展開小聯盟復健賽，今日對戰皇家3A的比賽中繳出四支二、外帶本季首轟的表現，回歸大聯盟的 , https://udn.com/news/story/6999/7095202?from=udn-ch1_breaknews-1-0-news
2023-04-13 12:45:13 , udn , 強化反斬首戰力 憲兵研擬擴編1倍至約10000人 , https://udn.com/news/story/10930/7095096?from=udn-ch1_breaknews-1-0-news
2023-04-13 12:45:24 , udn , 軍方人士今天指出，為強化反斬首戰力及防護關鍵基礎設施，憲兵指揮部研擬將現有5000名官兵的員額提升至約1萬名，全案配合國... , https://udn.com/news/story/10930/7095096?from=udn-ch1_breaknews-1-0-news
2023-04-13 12:45:44 , udn , 最新！台中高中生霸凌輕生案 拔校長職務、學務主任送教評會嚴懲 , https://udn.com/news/story/6885/7095244?from=udn-ch1_breaknews-1-0-news
2023-04-13 12:45:55 , udn , 台中某高中男學生今年2月輕生案，學校調查結果指出前學務主任等人涉有不當管教，查證屬實且情節重大，造成學生身心傷害；中市教... , https://udn.com/news/story/6885/7095244?from=udn-ch1_breaknews-1-0-news
2023-04-13 12:46:15 , udn , 真的假的？在PALLADIUM添購行頭可抽東京來回機票、還送旅遊基金 , https://udn.com/news/story/7270/7095221?from=udn-ch1_breaknews-1-0-news
2023-04-13 12:46:26 , udn , 因應旅遊熱潮，街頭潮履王者的PALLADIUM不僅有能應付突變天氣的橘標防水系列靴款，還延續品牌精神，打造兩款原創BAROUDEUR雙層戰術後背包、金屬色超薄連帽夾克外套、斗篷，為全球旅人備妥一系列機能潮流兼具的旅行裝備。 , https://udn.com/news/story/7270/7095221?from=udn-ch1_breaknews-1-0-news
2023-04-13 12:48:13 , udn , 陪王世堅掃街就被傳小三 陳怡君：知道誰造謠才心寒 , https://udn.com/news/story/6656/7095263?from=udn-ch1_breaknews-1-0-news
2023-04-13 12:48:24 , udn , 民進黨北市立委初選打得火熱，連謠言圖卡、訛語也滿天飛，讓黨內同志心寒。議員陳怡君就因為王世堅缺麥克風手去協助，就被立委何... , https://udn.com/news/story/6656/7095263?from=udn-ch1_breaknews-1-0-news
2023-04-13 12:48:44 , udn , 蔡總統感謝馬紹爾挺台國際參與 柯布雅保證續為台發聲 , https://udn.com/news/story/6656/7095224?from=udn-ch1_breaknews-1-0-news
2023-04-13 12:48:55 , udn , 總統蔡英文今天接見首次訪台的馬紹爾群島共和國外交暨貿易部長柯布雅時表示，感謝馬紹爾持續支持台灣的國際參與，期盼繼續在國際... , https://udn.com/news/story/6656/7095224?from=udn-ch1_breaknews-1-0-news
2023-04-13 12:49:15 , udn , 美參議員何文訪團抵台 蔡總統下午府內接見 , https://udn.com/news/story/6656/7095254?from=udn-ch1_breaknews-1-0-news
2023-04-13 12:49:26 , udn , 美國聯邦參議員何文今天率訪問團抵達台灣訪問。總統府發言人Kolas Yotaka表示，總統府表達誠摯歡迎，蔡英文總統預計... , https://udn.com/news/story/6656/7095254?from=udn-ch1_breaknews-1-0-news
2023-04-13 12:49:46 , udn , 民進黨中六選區初選 國民黨羅廷瑋公開支持何昆霖 黃守達批蹭聲量 , https://udn.com/news/story/6656/7095257?from=udn-ch1_breaknews-1-0-news
2023-04-13 12:49:57 , udn , 民進黨中六選區立委初選，3位參選人「黨內互打」選情激烈。前議員之子何昆霖昨邀24位里長助陣，其中曾任國民黨議員羅廷瑋助理... , https://udn.com/news/story/6656/7095257?from=udn-ch1_breaknews-1-0-news
2023-04-13 12:50:17 , udn , 王世堅提告抹黑網友 指連串假訊息為對手陣營操作 , https://udn.com/news/story/6656/7095261?from=udn-ch1_breaknews-1-0-news
2023-04-13 12:50:28 , udn , 台北市議員王世堅日前投入民進黨立委初選，近日他和競選團隊發現網路流傳許多貼文與哽圖，影射、抹黑他「涉入中泰花園200億拆... , https://udn.com/news/story/6656/7095261?from=udn-ch1_breaknews-1-0-news
2023-04-13 12:50:48 , udn , 南市焚化底渣再利用連續5年優 再生粒料創循環經濟 , https://udn.com/news/story/7326/7095252?from=udn-ch1_breaknews-1-0-news
2023-04-13 12:50:59 , udn , 台南市城西底渣處理廠處理量超過8萬5000噸，經持續精進技術，去年化率100%，再獲環保署考核優等，已連續5年獲評鑑優等... , https://udn.com/news/story/7326/7095252?from=udn-ch1_breaknews-1-0-news
2023-04-13 12:51:14 , udn , 「想踩新絲襪」高雄市府主管性騷女下屬 最終下場出爐 , https://udn.com/news/story/7321/7095267?from=udn-ch1_breaknews-1-0-news
2023-04-13 12:51:19 , udn , 什麼算黃牛？ 消基會：代購蛋黃酥、醫院代掛號試圖營利都該罰 , https://udn.com/news/story/7266/7095243?from=udn-ch1_breaknews-1-0-news
2023-04-13 12:51:24 , udn , 高雄市政府某單位女公務員，指控蘇姓直屬長官以肢體、言語及傳訊息騷擾，不僅要求女部屬「只要你任何事都可以想到我」，還稱要踩... , https://udn.com/news/story/7321/7095267?from=udn-ch1_breaknews-1-0-news
2023-04-13 12:51:50 , udn , 國民黨總統人選定案？ 黃健庭：黨內態勢就是侯友宜了 , https://udn.com/news/story/123307/7095246?from=udn-ch1_breaknews-1-0-news
2023-04-13 12:52:01 , udn , 國民黨秘書長黃健庭上午參加中華民國退休軍公教警消總會擴大理監事大會，懇請大家支持國民黨所提出總統候選人和立委候選人。他表... , https://udn.com/news/story/123307/7095246?from=udn-ch1_breaknews-1-0-news
2023-04-13 12:52:21 , udn , 19歲男車禍無心跳瞳孔放大被救回 10天後忽清醒認出媽 , https://udn.com/news/story/7266/7095249?from=udn-ch1_breaknews-1-0-news
2023-04-13 12:52:31 , udn , 彰化縣19歲陳姓男子今年3月下旬車禍重傷到院時已無呼吸心跳，經搶救後昏迷10天，4月1日忽然甦醒但喪失部分記憶，目前積極... , https://udn.com/news/story/7266/7095249?from=udn-ch1_breaknews-1-0-news
2023-04-13 12:54:15 , udn , 富商愛妻罹子宮癌過世 遺物卻曝小王趁她罹癌搞大肚子 , https://udn.com/news/story/7321/7095280?from=udn-ch1_breaknews-1-0-news
2023-04-13 12:54:25 , udn , 王姓富商和呂姓妻子結婚多年，2020年呂女因子宮頸癌離世，王男整理愛妻遺物時，發現林姓小王不顧呂女罹癌，不僅多次和呂女上... , https://udn.com/news/story/7321/7095280?from=udn-ch1_breaknews-1-0-news
2023-04-13 12:54:46 , udn , 桃園最年輕24歲女消防分隊長上任 愛爬百岳還是摔角高手 , https://udn.com/news/story/7320/7095279?from=udn-ch1_breaknews-1-0-news
2023-04-13 12:54:56 , udn , 桃園市消防局今天舉辦新任分隊長交接布達儀式，其中新任中路分隊長張育瑄是警大86期、年僅24歲，成為全桃園最年輕分隊長，她... , https://udn.com/news/story/7320/7095279?from=udn-ch1_breaknews-1-0-news
2023-04-13 12:55:17 , udn , 費鴻泰揪跑馬拉松？ 徐巧芯秒回願意：頂多跑輸而已 , https://udn.com/news/story/6656/7095281?from=udn-ch1_breaknews-1-0-news
2023-04-13 12:55:27 , udn , 國民黨北市議員徐巧芯參選黨內立委初選，挑戰現任立委費鴻泰，頻邀公開辯論遭拒，今天自辦政見發表會，全程網路直播且開放提問。... , https://udn.com/news/story/6656/7095281?from=udn-ch1_breaknews-1-0-news
2023-04-13 12:55:48 , udn , 60師生手握兵器對打練排陣 北門高中宋江陣初體驗 , https://udn.com/news/story/6885/7095276?from=udn-ch1_breaknews-1-0-news
2023-04-13 12:55:58 , udn , 台南市北門高中與學甲中社宋江陣合作，開設體驗宋江陣民俗文化實練課程，60名師生今手拿宋江陣兵器，動作一致齊聲吶喊展現氣勢... , https://udn.com/news/story/6885/7095276?from=udn-ch1_breaknews-1-0-news
2023-04-13 12:56:19 , udn , 2023西區季後賽賽程與比分表 雷霆淘汰鵜鶘與灰狼搶老8 , https://udn.com/news/story/7002/7084837?from=udn-ch1_breaknews-1-0-news
2023-04-13 12:56:50 , udn , 新北統整春季13大亮點活動 邀民眾從4月玩到6月 , https://udn.com/news/story/7323/7095271?from=udn-ch1_breaknews-1-0-news
2023-04-13 12:57:00 , udn , 新北市今天公布春季新北13大亮點活動，新北市觀旅局表示，隨著天氣逐漸溫暖、疫情也慢慢解禁，正最適合放慢步調，和家人朋友們... , https://udn.com/news/story/7323/7095271?from=udn-ch1_breaknews-1-0-news
2023-04-13 12:57:21 , udn , 藉口要折蓮花塞金雞母求財 嘉義男影印鈔票拿去用被法辦 , https://udn.com/news/story/7320/7095269?from=udn-ch1_breaknews-1-0-news
2023-04-13 12:57:31 , udn , 嘉義市鄭姓男子以影印千元鈔折蓮花塞金雞母求財為由，讓不知情影印店替其彩印出同比例千元鈔，他再涉嫌持偽鈔到攤販購買水果等，... , https://udn.com/news/story/7320/7095269?from=udn-ch1_breaknews-1-0-news
2023-04-13 13:00:15 , udn , NCC、運安會獨立機關陷風暴 殘害台灣穩定與互信 , https://udn.com/news/story/6656/7094922?from=udn-ch1_breaknews-1-0-news
2023-04-13 13:00:25 , udn , 國家通訊傳播委員會（NCC）裁罰電視台，業者提行政訴訟，NCC接連吞敗，NCC主委陳耀祥又因鏡電視執照申設案被列為他字案貪瀆被告；同樣是獨立機關的運安會，也接連爆出前主委疑蹺班而請辭、主任秘書涉濫領加班費等爭議。兩個獨立機關都深陷爭議風暴內，不僅自毀組織的公正性，更摧毀民眾的信心，難道不是重創台灣未來的發展嗎？ , https://udn.com/news/story/6656/7094922?from=udn-ch1_breaknews-1-0-news
2023-04-13 13:00:46 , udn , 又一選區開打！國民黨北市立委初選 第4、6選區17日起登記 , https://udn.com/news/story/123307/7095283?from=udn-ch1_breaknews-1-0-news
