2023-04-15 00:54:02 , udn , 俄油包圍網破口？ 日、印兩面押寶背後都有中國因素 , https://udn.com/news/story/6809/7099342?from=udn-ch1_breaknews-1-0-news
2023-04-15 12:31:34 , udn , 為強化烈嶼地區用水的穩定及安全，縣府積極向中央爭取前瞻計畫全額補助新臺幣1.54億元，辦理金門大橋附掛自來水管線及大、小... , https://udn.com/news/story/7327/7099854?from=udn-ch1_breaknews-1-0-news
2023-04-15 12:31:54 , udn , 重低音、打鼓吵整夜 鄰居崩潰吃安眠藥沒用 他干擾他人作息罰3千 , https://udn.com/news/story/7321/7099855?from=udn-ch1_breaknews-1-0-news
2023-04-15 12:32:05 , udn , 台中柯姓男子在大樓住處深夜打鼓、猛放重低音的音樂，連續1個月深夜噪音吵到鄰居快崩潰，多人失眠連吃安眠藥都無效，甚至引發高... , https://udn.com/news/story/7321/7099855?from=udn-ch1_breaknews-1-0-news
2023-04-15 12:32:25 , udn , 看好高雄亞灣 購物中心暨商業地產協會組團南下找商機 , https://udn.com/news/story/7241/7099849?from=udn-ch1_breaknews-1-0-news
2023-04-15 12:32:36 , udn , 中華民國購物中心暨商業地產協會看好高雄投資潛力，專程參訪高雄亞洲新灣區，高市都發局長吳文彥特別說明亞灣2.0總體發展3大... , https://udn.com/news/story/7241/7099849?from=udn-ch1_breaknews-1-0-news
2023-04-15 12:32:56 , udn , 史上最大廣交會開幕　中國外貿供給能力全面恢復 , https://udn.com/news/story/7333/7099846?from=udn-ch1_breaknews-1-0-news
2023-04-15 12:33:07 , udn , 史上最大規模的「第133屆中國進出口商品交易會（廣交會）」今天正式開幕。澎湃新聞今天報導說，在昨天晚上舉辦的「第133屆... , https://udn.com/news/story/7333/7099846?from=udn-ch1_breaknews-1-0-news
2023-04-15 12:33:12 , udn , 王毅：希德支持中國統一　伯爾伯克：堅持奉行一中政策 , https://udn.com/news/story/7331/7099880?from=udn-ch1_breaknews-1-0-news
2023-04-15 12:33:23 , udn , 據大陸外交部消息，中共中央政治局委員、中央外辦主任王毅在北京會見了德國外長貝爾伯克。王毅在會見中談及台灣問題表示，台灣回... , https://udn.com/news/story/7331/7099880?from=udn-ch1_breaknews-1-0-news
2023-04-15 12:33:43 , udn , MLB／巨人新王牌韋伯情定舊金山 獲5年9千萬美元續約 , https://udn.com/news/story/6999/7099812?from=udn-ch1_breaknews-1-0-news
2023-04-15 12:33:54 , udn , 舊金山巨人隊今宣布與陣中王牌投手韋伯(Logan Webb)達成一筆五年總值9000萬美金的續約，這份新合約將涵蓋兩個仲裁年份，也一路將韋伯綁至31歲。

現年26歲的韋伯小聯盟時期曾因服用禁藥遭 , https://udn.com/news/story/6999/7099812?from=udn-ch1_breaknews-1-0-news
2023-04-15 12:34:14 , udn , 台東縣府辦發言人訓練課程 局處主管真槍實彈上陣受訪 , https://udn.com/news/story/7323/7099879?from=udn-ch1_breaknews-1-0-news
2023-04-15 12:34:25 , udn , 台東縣府為強化局處發言人對外發言制度及應變機制，昨辦理「發言人訓練課程」，由局處正副主管直接面對媒體實務提問，並從中意見... , https://udn.com/news/story/7323/7099879?from=udn-ch1_breaknews-1-0-news
2023-04-15 12:34:45 , udn , 6度酒駕仍不悔改 花蓮無照男酒後撞傷人 逃逸5小時被警查獲 , https://udn.com/news/story/7321/7099878?from=udn-ch1_breaknews-1-0-news
2023-04-15 12:34:56 , udn , 有六次酒駕前科的花蓮縣林姓男子，昨天傍晚酒後開車沿台9線南下玉里途中，在台9線272.9公里處大禹段與一輛機車發生碰撞，... , https://udn.com/news/story/7321/7099878?from=udn-ch1_breaknews-1-0-news
2023-04-15 12:45:13 , udn , 男大生趁女性友人酒醉上下其手挨告 遭判7月徒刑 , https://udn.com/news/story/7321/7099897?from=udn-ch1_breaknews-1-0-news
2023-04-15 12:45:24 , udn , 林姓男子前年底到女性友人家中飲酒聊天，趁女子酒醉躺在床上無力反抗，起色心出手猥褻，女子事後驚覺有異報警，林男到案後坦承犯... , https://udn.com/news/story/7321/7099897?from=udn-ch1_breaknews-1-0-news
2023-04-15 12:45:44 , udn , 惡意的深淵：宮部美幸《模仿犯》的社會眾生相 , https://udn.com/news/story/6812/7099896?from=udn-ch1_breaknews-1-0-news
2023-04-15 12:46:15 , udn , 時裝屋變電影大亨？伊森霍克搭Pedro Pascal五月坎城見 , https://udn.com/news/story/7270/7099895?from=udn-ch1_breaknews-1-0-news
2023-04-15 12:46:25 , udn , 男星Pedro Pascal曾因演出Netflix改編1980年代哥倫比亞真人真事的「毒梟（Narcos）」一片走紅，近... , https://udn.com/news/story/7270/7099895?from=udn-ch1_breaknews-1-0-news
2023-04-15 12:46:46 , udn , 中共軍演讓兩岸觀光又無解 蔡英文拚600萬國際旅客恐跳票 , https://udn.com/news/story/6656/7099889?from=udn-ch1_breaknews-1-0-news
2023-04-15 12:46:56 , udn , 邊境解封已經數個月，台灣民眾到世界各國觀光狀態已幾乎回到疫情前水平，兩岸觀光卻停滯不前，由於蔡政府持續禁止台灣觀光團到大陸，也禁止大陸觀光團來台，兩岸間觀光仍呈現停擺狀態，政府3月恢復兩岸13個定期航點、包機航點後，恢復兩岸觀光似露曙光，但因蔡總統4月過境美國與眾議院議長麥卡錫「蔡麥會」，中共軍演抗議之後，恐再生變數。 , https://udn.com/news/story/6656/7099889?from=udn-ch1_breaknews-1-0-news
2023-04-15 12:47:17 , udn , 金門鐵皮屋火警 疑廢棄鋰電池自燃嚇壞附近民眾 , https://udn.com/news/story/7320/7099888?from=udn-ch1_breaknews-1-0-news
2023-04-15 12:47:27 , udn , 金寧鄉伯玉路一段的一處鐵皮屋外，昨天晚間放置的廢棄鋰電池及電瓶忽然起火燃燒，還竄出火花，怵目驚心，因地點緊鄰汽車美容廠，... , https://udn.com/news/story/7320/7099888?from=udn-ch1_breaknews-1-0-news
2023-04-15 12:47:48 , udn , 台南市立安南醫院小池塘乾涸水族死 院方：那是滯洪池 , https://udn.com/news/story/7326/7099885?from=udn-ch1_breaknews-1-0-news
2023-04-15 12:47:58 , udn , 台南市立安南醫院大門前與左側有兩個小池塘，當年開幕時滿滿的池水、還有許多水生動植物，吸引就醫民眾、家屬在旁納涼；不過門前... , https://udn.com/news/story/7326/7099885?from=udn-ch1_breaknews-1-0-news
2023-04-15 12:48:13 , udn , 影／上千人慶葫蘆墩文化中心40歲 盧秀燕：未來10年更多灌溉耕耘 , https://udn.com/news/story/7325/7099907?from=udn-ch1_breaknews-1-0-news
2023-04-15 12:48:19 , udn , 偷東西被開除會員 台中女2度大鬧健身房脫序行為全都錄 , https://udn.com/news/story/7320/7099886?from=udn-ch1_breaknews-1-0-news
2023-04-15 12:48:23 , udn , 葫蘆墩文化中心是台中縣時期首座文化中心，今天上午湧入上千人歡慶40周年慶，台中市長盧秀燕表示，葫蘆墩文化中心意義非凡，未... , https://udn.com/news/story/7325/7099907?from=udn-ch1_breaknews-1-0-news
2023-04-15 12:48:29 , udn , 台中陳姓女子日前涉嫌在三民路健身房偷別人包包被依現行犯逮捕，業者也取消其會員資格，未料陳女不滿接連在4月10日、13日跑... , https://udn.com/news/story/7320/7099886?from=udn-ch1_breaknews-1-0-news
2023-04-15 12:48:44 , udn , 修法回復檢舉違停項目 檢舉魔人磨刀霍霍 警嘆恐民怨再起 , https://udn.com/news/story/7321/7099905?from=udn-ch1_breaknews-1-0-news
2023-04-15 12:48:50 , udn , 影／侯友宜說守護中華民國捨我其誰 母校嘉中學弟吶喊凍蒜 , https://udn.com/news/story/123307/7099884?from=udn-ch1_breaknews-1-0-news
2023-04-15 12:48:54 , udn , 為避免交通違規浮濫檢舉造成民怨，及減輕警方處理負擔，道路交通管理處罰條例去年4月30日起，限縮違規停車等多項檢舉項目，但... , https://udn.com/news/story/7321/7099905?from=udn-ch1_breaknews-1-0-news
2023-04-15 12:49:00 , udn , 下屆總統熱門人選、新北市長侯友宜上午返鄉嘉義，以傑出校友參加母校嘉義高中99周年校慶說，「以民為天、為國盡忠、榮耀嘉中、... , https://udn.com/news/story/123307/7099884?from=udn-ch1_breaknews-1-0-news
2023-04-15 12:49:15 , udn , 內外夾攻 環保署：沙塵暴襲擊頻繁、今年已第8波影響1周 , https://udn.com/news/story/7266/7099903?from=udn-ch1_breaknews-1-0-news
2023-04-15 12:49:21 , udn , 王毅：希望德支持中國統一 貝爾伯克：堅持奉行一中政策 , https://udn.com/news/story/7331/7099880?from=udn-ch1_breaknews-1-0-news
2023-04-15 12:49:25 , udn , 根據環保署空氣品質監測網，今天白天鋒面通過，從晚間開始到下周二，台灣地區遭到大陸沙塵暴，以及國內自己本身汙染物的內外夾擊... , https://udn.com/news/story/7266/7099903?from=udn-ch1_breaknews-1-0-news
2023-04-15 12:49:46 , udn , 桃園綠捷跨南崁溪「合龍」美麗蝴蝶雙翅 搭飛機看得見 , https://udn.com/news/story/7324/7099904?from=udn-ch1_breaknews-1-0-news
2023-04-15 12:50:01 , udn , 桃園市長張善政今天上午前往大園區，參加桃園捷運綠線GC01標高架段工程跨南崁溪橋鋼構吊裝「合龍」，並表示景觀橋鋼梁節塊吊... , https://udn.com/news/story/7324/7099904?from=udn-ch1_breaknews-1-0-news
2023-04-15 13:09:13 , udn , 台南月老太威 單身聯誼報名搶手 廟方急關表單停止報名 , https://udn.com/news/story/7323/7099938?from=udn-ch1_breaknews-1-0-news
2023-04-15 13:09:23 , udn , 台南市政府和正統鹿耳門聖母廟合辦月老牽線單身聯誼，第1天就有超過200名男性報名後緊急喊卡，女性報名也在昨晚滿100人後... , https://udn.com/news/story/7323/7099938?from=udn-ch1_breaknews-1-0-news
2023-04-15 13:09:44 , udn , 彰化雞蛋小農自銷 北部遊客見價格驚呼「哪a差這多」 , https://udn.com/news/story/7266/7099937?from=udn-ch1_breaknews-1-0-news
2023-04-15 13:09:54 , udn , 農委會預言明年仍缺蛋，彰化縣溪湖鎮的街頭今天卻出現數十箱平價雞蛋，路過遊客驚喜萬分，數百元甚至整箱買回家，白蛋一箱154... , https://udn.com/news/story/7266/7099937?from=udn-ch1_breaknews-1-0-news
2023-04-15 13:10:15 , udn , 父在女兒出生後就入獄 癱瘓聲請每月給1萬扶養法院不准 , https://udn.com/news/story/7321/7099910?from=udn-ch1_breaknews-1-0-news
2023-04-15 13:10:25 , udn , 台東54歲男子在女兒出生後就入獄約20年，出獄後車禍癱瘓，他要求女兒每個月給1萬元扶養費，法院判不准，法院認為李男從未盡... , https://udn.com/news/story/7321/7099910?from=udn-ch1_breaknews-1-0-news
2023-04-15 13:10:46 , udn , 影／綠島垃圾爆滿 環保局：已簽約年底前轉運2000公噸 , https://udn.com/news/story/7328/7099936?from=udn-ch1_breaknews-1-0-news
2023-04-15 13:10:56 , udn , 台東離島蘭嶼、綠島垃圾爆滿，台東縣縣議員要求加速轉運離島垃圾，縣環保局表示，上月底、本月初已完成綠島、蘭嶼垃圾轉運標案，... , https://udn.com/news/story/7328/7099936?from=udn-ch1_breaknews-1-0-news
2023-04-15 13:11:17 , udn , 新竹市環境教育繪本徵件開跑囉 總獎金8萬元 , https://udn.com/news/story/6885/7099934?from=udn-ch1_breaknews-1-0-news
2023-04-15 13:11:27 , udn , 新竹市環保局宣布2023年新竹市環境教育繪本徵選活動開跑，今年以淨零綠生活「低碳飲食」與環境教育為主題，鼓勵民眾輔以簡單... , https://udn.com/news/story/6885/7099934?from=udn-ch1_breaknews-1-0-news
2023-04-15 13:11:48 , udn , 高雄四大演唱會帶動業績成長3成 優惠券兌換明天截止 , https://udn.com/news/story/7270/7099931?from=udn-ch1_breaknews-1-0-news
2023-04-15 13:11:58 , udn , 高雄市針對演唱會商機推出夜chill處及50元商圈夜市優惠券兩大專案，隨著張惠妹高雄演唱會進入尾聲，優惠券的兌換時間只剩... , https://udn.com/news/story/7270/7099931?from=udn-ch1_breaknews-1-0-news
2023-04-15 13:12:19 , udn , 南投1年清除河川垃圾73公噸 就怕水上漂煞風景又釀災 , https://udn.com/news/story/7325/7099930?from=udn-ch1_breaknews-1-0-news
2023-04-15 13:12:30 , udn , 南投縣埔里鎮、草屯鎮都出現大排或疏洪道出現垃圾，除了造成水質優氧化，也影響區域排水，南投縣環保局在河面設垃圾攔除設施，也... , https://udn.com/news/story/7325/7099930?from=udn-ch1_breaknews-1-0-news
2023-04-15 13:12:50 , udn , 台中康橋水畔開放演出惹議 議員籲市府重視 , https://udn.com/news/story/7325/7099933?from=udn-ch1_breaknews-1-0-news
2023-04-15 13:13:01 , udn , 台中市大里旱溪康橋水岸是否開放演出爭議不斷，近日贊成和反對陣營相繼出招，205名街頭藝人聯署陳情要求降低噪音管制以利演出... , https://udn.com/news/story/7325/7099933?from=udn-ch1_breaknews-1-0-news
2023-04-15 13:13:21 , udn , 辜汪會談30週年 國民黨座談會：會談證明九二共識功能 , https://udn.com/news/story/7331/7099929?from=udn-ch1_breaknews-1-0-news
2023-04-15 13:13:32 , udn , 辜汪會談即將迎來30週年，國民黨大陸部、青年部等單位共同舉辦青年座談會，探討辜汪會談的意義，而國民黨副主席夏立言強調，當... , https://udn.com/news/story/7331/7099929?from=udn-ch1_breaknews-1-0-news
2023-04-15 13:13:52 , udn , 注意！民眾可檢舉違規從46項變56項 紅黃線違停「還是不能檢舉」 , https://udn.com/news/story/7266/7099862?from=udn-ch1_breaknews-1-0-news
2023-04-15 13:14:03 , udn , 立法院昨（14）三讀通過《道路交通管理處罰條例》部分條文修正案，包括提高部分違規行為罰則、增加民眾檢舉項目、未禮讓行人罰鍰上調至6,000元等，其中民眾檢舉項目從原先的46項新增到56項... , https://udn.com/news/story/7266/7099862?from=udn-ch1_breaknews-1-0-news
2023-04-15 13:15:15 , udn , 板橋油庫口都更案再邁一步 新北住都中心任全案管理 , https://udn.com/news/story/7323/7099951?from=udn-ch1_breaknews-1-0-news
2023-04-15 13:15:25 , udn , 新北板橋油庫口地區都更討論許久，今正式委任新北住都中心統籌辦理，中心表示，未來將從旁輔導都更事業執行、銀行融資、市府審查... , https://udn.com/news/story/7323/7099951?from=udn-ch1_breaknews-1-0-news
2023-04-15 13:15:46 , udn , 嘉義市桐花祭下周登場 聯外東義路拓寬工程還在做 民憂打結 , https://udn.com/news/story/7326/7099949?from=udn-ch1_breaknews-1-0-news
2023-04-15 13:15:56 , udn , 嘉義市後花園、後庄里圓林仔社區雪白桐花，隨風飛舞，有如4月雪，市府與客家協會下周周休假日，舉辦桐花祭，碰上聯外道路東義路... , https://udn.com/news/story/7326/7099949?from=udn-ch1_breaknews-1-0-news
2023-04-15 13:16:17 , udn , 學童身高低於全國平均 苗縣推高鈣午餐助存「骨本」 , https://udn.com/news/story/6885/7099944?from=udn-ch1_breaknews-1-0-news
2023-04-15 13:16:25 , udn , 大陸調查台灣貿易壁壘 經濟部證實我方WTO收到通知 , https://udn.com/news/story/7238/7099900?from=udn-ch1_breaknews-1-0-news
2023-04-15 13:16:27 , udn , 苗栗縣國小學童平均身高低於全國平均值，引起縣長鍾東錦關切，縣府教育處為此規畫下學年度辦理校園供餐質量升級「推動高鈣午餐」... , https://udn.com/news/story/6885/7099944?from=udn-ch1_breaknews-1-0-news
2023-04-15 13:16:36 , udn , 中國大陸商務部日前宣布將要調查台灣對大陸產品所設貿易壁壘調，總計產品共2,455項。經濟部表示，台灣WTO代表團在台灣時... , https://udn.com/news/story/7238/7099900?from=udn-ch1_breaknews-1-0-news
2023-04-15 13:16:56 , udn , 國立大學男大生趁女友人酒醉上下其手 遭判7月徒刑 , https://udn.com/news/story/7317/7099897?from=udn-ch1_breaknews-1-0-news
2023-04-15 13:18:28 , udn , 努力化解美中對抗 郭台銘：台灣有化解對抗的關鍵條件 , https://udn.com/news/story/7240/7099890?from=udn-ch1_breaknews-1-0-news
2023-04-15 13:18:38 , udn , 鴻海（2317）集團創辦人郭台銘昨（14）日拜會日本自民黨副總裁麻生太郎，郭台銘今（15）日早上在官方臉書粉絲團貼文指出... , https://udn.com/news/story/7240/7099890?from=udn-ch1_breaknews-1-0-news
2023-04-15 13:24:14 , udn , NBA／灰狼雙塔合體痛擊雷霆 季後賽首輪力戰金塊 , https://udn.com/news/story/7002/7099950?from=udn-ch1_breaknews-1-0-news
2023-04-15 13:24:24 , udn , 灰狼在今天爭取季後賽門票的關鍵生死戰中展現旺盛火力，陣中6人得分達雙位數，幾乎整場比賽壓制著雷霆，特別是第三節後段到第四節初，灰狼猛烈攻勢一口氣拉開到29分差，迫使比賽早早分出勝負。
