2023-03-27 00:05:49 , udn , 路跑／紐崔萊日月潭環湖賽 3000跑者浪漫起跑 , https://udn.com/news/story/7879/7058351?from=udn-ch1_breaknews-1-0-news
2023-03-27 12:03:15 , udn , 前總統馬英九赴陸祭祖，總統府發言人林聿禪表示，馬英九是前國家元首，期待中國大陸政府準照國際間接待前任元首的基本原則，給予... , https://udn.com/news/story/123435/7058868?from=udn-ch1_breaknews-1-0-news
2023-03-27 12:06:13 , udn , 7-ELEVEN門市首度限量販售「清明祭祀鮮花花束」 , https://udn.com/news/story/7241/7058815?from=udn-ch1_breaknews-1-0-news
2023-03-27 12:06:23 , udn , 4月即將迎來今年放假天數第2長的5天清明連假，因應民眾祭祖採買需求，7-ELEVEN首度於門市限量販售「清明祭祀鮮花花束... , https://udn.com/news/story/7241/7058815?from=udn-ch1_breaknews-1-0-news
2023-03-27 12:09:00 , udn , 國小露營罰跪風波 顏擇雅驚訝教育產業鏈超出理解「看來不止」 , https://udn.com/news/story/6885/7058905?from=udn-ch1_breaknews-1-0-news
2023-03-27 12:09:10 , udn , 高雄市一所國小委託旅行社辦露營活動，承辦廠商輔導員竟不當管教、命學生罰跪，輿論譁然，高雄市政府教育局決定向廠商究責，並撤... , https://udn.com/news/story/6885/7058905?from=udn-ch1_breaknews-1-0-news
2023-03-27 12:09:31 , udn , 動物園雙峰駱駝傳陣陣鳴吼 原來是這原因造成牠的不安 , https://udn.com/news/story/7470/7058903?from=udn-ch1_breaknews-1-0-news
2023-03-27 12:09:41 , udn , 台北市立動物園沙漠動物區的「雙峰駱駝」戶外活動場，近日傳來一陣陣高頻的嗚吼聲，園方表示，是今年2歲7個月大的雙峰駱駝「煙... , https://udn.com/news/story/7470/7058903?from=udn-ch1_breaknews-1-0-news
2023-03-27 12:10:02 , udn , 左肝有近20公分巨型腫瘤 亞大醫用4招解決它 , https://udn.com/news/story/7266/7058890?from=udn-ch1_breaknews-1-0-news
2023-03-27 12:10:12 , udn , 1名B肝帶原者國中就有飲酒習慣，直到去年中體重3個月內爆瘦10公斤，就醫才發現左肝長出近20公分巨型腫瘤，甚至壓迫肝門靜... , https://udn.com/news/story/7266/7058890?from=udn-ch1_breaknews-1-0-news
2023-03-27 12:10:33 , udn , 00924今起開始募集…美股熱門股全打包！ 專家：台股ETF能簡單參與 , https://udn.com/news/story/123006/7058675?from=udn-ch1_breaknews-1-0-news
2023-03-27 12:10:43 , udn , 近期看到復華投信即將推出的美國標普500成長ETF（00924），一檔就能掌握美國各產業最具成長性企業，從科技、通訊、能源、醫療全方位一把抓，讓老牛帶大家深入仔細看看。 , https://udn.com/news/story/123006/7058675?from=udn-ch1_breaknews-1-0-news
2023-03-27 12:11:59 , udn , 北科大與捷克科大締約 合作研究5大領域 , https://udn.com/news/story/6929/7058928?from=udn-ch1_breaknews-1-0-news
2023-03-27 12:12:09 , udn , 捷克眾議院議長率史上最大訪團來台，捷克學術代表團14人今天參訪國立台北科技大學，在捷克經濟文化辦事處見證下，北科大校長王... , https://udn.com/news/story/6929/7058928?from=udn-ch1_breaknews-1-0-news
2023-03-27 12:12:30 , udn , 中職／女孩出席名額很競爭 峮峮笑曝資深的先來 , https://udn.com/news/story/7001/7058918?from=udn-ch1_breaknews-1-0-news
2023-03-27 12:12:35 , udn , 春雨報到水情仍吃緊 湖山水庫進帳10萬噸「不夠一天用」 , https://udn.com/news/story/7326/7058877?from=udn-ch1_breaknews-1-0-news
2023-03-27 12:12:40 , udn , 中信兄弟隊連兩年以中職冠軍隊身分前進總統府，去年並未帶Passion Sisters同行，今年女孩共享榮耀，有限的名額限... , https://udn.com/news/story/7001/7058918?from=udn-ch1_breaknews-1-0-news
2023-03-27 12:13:36 , udn , 大S討生活費…汪小菲提債務人異議之訴反擊 敗訴理由曝光 , https://udn.com/news/story/7321/7058876?from=udn-ch1_breaknews-1-0-news
2023-03-27 12:21:00 , udn , 缺水草枯省道旁放牧牛隻 未距200公尺遠將開罰 , https://udn.com/news/story/7328/7058895?from=udn-ch1_breaknews-1-0-news
2023-03-27 12:21:08 , udn , 兄弟糾紛路邊車遭殃！弟球棒砸車、兄酒後駕車都送辦 , https://udn.com/news/story/7320/7058854?from=udn-ch1_breaknews-1-0-news
2023-03-27 12:21:11 , udn , 近期缺水導致草木乾枯，放牧牛隻草源不足，有部分飼主將牛隻移至省道附近土地放牧，台東縣政府重申放牧牛隻須離省道200公尺以... , https://udn.com/news/story/7328/7058895?from=udn-ch1_breaknews-1-0-news
2023-03-27 12:21:31 , udn , 姓「關」爸幫女兒改名 取這單字極尷尬 女兒崩潰：感謝爸媽… , https://udn.com/news/story/7332/7058940?from=udn-ch1_breaknews-1-0-news
2023-03-27 12:21:42 , udn , 幫孩子改名取名是一門高深學問，否則隨時「影響終身」！一名女子於「小紅書」發文表示，自己姓關，父母幫她取單字… , https://udn.com/news/story/7332/7058940?from=udn-ch1_breaknews-1-0-news
2023-03-27 12:22:02 , udn , 宏都拉斯與我斷交 陸國台辦：順應大勢的正確選擇 , https://udn.com/news/story/7333/7058953?from=udn-ch1_breaknews-1-0-news
2023-03-27 12:22:13 , udn , 針對宏都拉斯26日宣布與我斷交，轉而與中國大陸建交，大陸國台辦發言人馬曉光27日表示，世界上只有一個中國，台灣是中國的一... , https://udn.com/news/story/7333/7058953?from=udn-ch1_breaknews-1-0-news
2023-03-27 12:22:33 , udn , 加速氣候法推動及碳費徵收 環保署4月22日成立氣候變遷局 , https://udn.com/news/story/7266/7058951?from=udn-ch1_breaknews-1-0-news
2023-03-27 12:22:44 , udn , 為加速氣候變遷因應法（氣候法）推動及規畫碳費徵收，環保署今宣布，將於世界地球日（4月22日）正式成立「氣候變遷局」，並擴... , https://udn.com/news/story/7266/7058951?from=udn-ch1_breaknews-1-0-news
2023-03-27 12:23:04 , udn , 國防部長籲暫緩司法改革竟遭開除！以色列民眾上街舉旗抗議 , https://udn.com/news/story/6809/7058949?from=udn-ch1_breaknews-1-0-news
2023-03-27 12:23:15 , udn , 以色列總理內唐雅胡（Benjamin Netanyahu）26日解雇國防部長葛朗特（Yoav Gallant）的決定引發... , https://udn.com/news/story/6809/7058949?from=udn-ch1_breaknews-1-0-news
2023-03-27 12:23:35 , udn , 流鼻血別用衛生紙塞！醫科學會警告：傷口恐越弄越大 , https://udn.com/news/story/7266/7058906?from=udn-ch1_breaknews-1-0-news
2023-03-27 12:23:46 , udn , 許多人或多或少都有「流鼻血」的經驗，也有人一旦發現鼻子開始出血，就會下意識地使用衛生紙塞住，以免血液繼續流失。然而日本媒體近來報導，其實流鼻血的時候，有其他方式可以防止血液繼續流，反而不該使用衛生紙塞住。 , https://udn.com/news/story/7266/7058906?from=udn-ch1_breaknews-1-0-news
2023-03-27 12:24:06 , udn , 短裙女拿一盒鳳梨餵猴子 牠突發飆爆衝上來「狠甩巴掌」圍觀遊客全看傻 , https://udn.com/news/story/7470/7058939?from=udn-ch1_breaknews-1-0-news
2023-03-27 12:24:16 , udn , 好心被雷親？一名女子到風景區，拿了一盒水果要給野生猴子餵食，竟然遭牠冷不防一個巴掌搧過去，讓她當場愣住相當錯愕。 , https://udn.com/news/story/7470/7058939?from=udn-ch1_breaknews-1-0-news
2023-03-27 12:24:37 , udn , 福壽山農場十里桃花林 紫藤花提早綻放爭豔 , https://udn.com/news/story/7325/7058793?from=udn-ch1_breaknews-1-0-news
2023-03-27 12:24:47 , udn , 台中市福壽山農場3公頃的桃花園，目前桃花綻放5成，猶如進到十里桃花林，原本4月才會開花的紫藤也「想開了」，綻放2成，桃花... , https://udn.com/news/story/7325/7058793?from=udn-ch1_breaknews-1-0-news
2023-03-27 12:25:08 , udn , 蛋價漲不停引爆消費怒火 高雄80早餐店擬不賣蛋製品 , https://udn.com/news/story/7266/7058948?from=udn-ch1_breaknews-1-0-news
2023-03-27 12:25:18 , udn , 「還給我們合理的蛋價！」近日蛋價高漲，高雄早餐及餐飲業者近30名業者不堪沉重負擔發出怒吼，還有人難過落淚，哽咽訴說生意差... , https://udn.com/news/story/7266/7058948?from=udn-ch1_breaknews-1-0-news
2023-03-27 12:25:39 , udn , 台灣邦交剩最後「13國」誰會留到最後？ 網一致認同就是它 , https://udn.com/news/story/120912/7058852?from=udn-ch1_breaknews-1-0-news
2023-03-27 12:25:49 , udn , 前友邦宏都拉斯最近宣布停止和我國邦交，與中國大陸建交，我國的邦交國數量也因此降至13國。有PTT網友便因此好奇發問，在剩下的這幾個國家中，「誰會是真朋友，不會因為錢而倒戈？」他也提出有宗教因素的梵蒂岡、和本身就有錢的帛琉，帛琉也被網友大讚會「留到最後」並點出原因。 , https://udn.com/news/story/120912/7058852?from=udn-ch1_breaknews-1-0-news
2023-03-27 12:26:10 , udn , 保七警被妻刺大腿失血過多身亡 她最終判關8年半徒刑定讞 , https://udn.com/news/story/7321/7058944?from=udn-ch1_breaknews-1-0-news
2023-03-27 12:26:20 , udn , 劉姓保七總隊警員和歐姓妻子一起經營火鍋店，他3年前和歐女吵架，被妻子拿水果刀刺入大腿切斷動脈，導致他失血過多身亡，最高法... , https://udn.com/news/story/7321/7058944?from=udn-ch1_breaknews-1-0-news
2023-03-27 12:26:41 , udn , NBA／唐斯飆逆轉三分球 勇士連續失誤斷送主場9連勝 , https://udn.com/news/story/7002/7058917?from=udn-ch1_breaknews-1-0-news
2023-03-27 12:26:51 , udn , 主場迎戰灰狼好不容易才在第四節後段超前比分的勇士，在最後關頭連續出現2次致命失誤，反被唐斯（Karl-Anthony Towns）轟進關鍵三分球，一舉逆轉局勢；而在最後一擊戰術執行中，柯瑞（Steph , https://udn.com/news/story/7002/7058917?from=udn-ch1_breaknews-1-0-news
2023-03-27 12:26:58 , udn , 中職34年開打專題／融合新舊面孔 王者之獅預告回歸 , https://udn.com/news/story/122629/7044384?from=udn-ch1_breaknews-1-0-news
2023-03-27 12:27:09 , udn , 【撰文・石毓琪】

揮別去年傷兵滿盈與戰績不順遂，統一7-ELEVEn獅今年喊出口號「LIONS UP」，以強勢來襲霸氣視覺宣告王者即將回歸，目標直指2023總冠軍。

統一7-ELEVEn獅 , https://udn.com/news/story/122629/7044384?from=udn-ch1_breaknews-1-0-news
2023-03-27 12:27:12 , udn , 盼徹底改善淹水 南市學甲M幹線抽水站及調節池工程動土 , https://udn.com/news/story/7326/7058937?from=udn-ch1_breaknews-1-0-news
2023-03-27 12:27:23 , udn , 台南市政府及中央汛前超前部署，投入3億餘元辦理學甲區M幹線抽水站及調節池工程，今上午動工，預定2年後完工，希望徹底改善北... , https://udn.com/news/story/7326/7058937?from=udn-ch1_breaknews-1-0-news
2023-03-27 12:27:29 , udn , 有片｜練越久越強？職業健體選手分享重訓新手常犯的五個錯誤 , https://udn.com/news/story/121721/7054134?from=udn-ch1_breaknews-1-0-news
2023-03-27 12:27:39 , udn , 想要肌肥大拚命加重量？練的次數越多越好？重訓新手在初期訓練時常犯哪些錯誤呢？台灣第一位IFBB古典健體職業選手「IFBB PRO超級熱狗王」以過來人的經驗分享自己在健身初期時所犯的五個錯誤，希望能夠幫助新手們破除迷思！ , https://udn.com/news/story/121721/7054134?from=udn-ch1_breaknews-1-0-news
2023-03-27 12:28:00 , udn , 性侵7女信徒卻無法負荷訴訟？ 「少龍」徐浩城聲請停審法官打臉 , https://udn.com/news/story/7321/7058978?from=udn-ch1_breaknews-1-0-news
2023-03-27 12:28:10 , udn , 中華中正黨榮譽主席「少龍」徐浩城被控開道場修煉「仙女」性侵7名女子，徐羈押時稱病，以300萬元保外醫治，後獲停止審判，法... , https://udn.com/news/story/7321/7058978?from=udn-ch1_breaknews-1-0-news
2023-03-27 12:28:14 , udn , 中職／女孩出席名額很競爭 峮峮笑曝「資深的先來」 , https://udn.com/news/story/7001/7058918?from=udn-ch1_breaknews-1-0-news
2023-03-27 12:28:31 , udn , 20黑衣人聚高中大門口？ 媽媽稱邀朋友接小孩吃火鍋 法院裁不罰 , https://udn.com/news/story/7315/7058975?from=udn-ch1_breaknews-1-0-news
2023-03-27 12:28:41 , udn , 台北市南港區育成高中門口，去年在放學時間，聚集20多名黑衣人，一名媽媽因女兒疑和同學有網路言語糾紛，找來朋友一起接女兒去... , https://udn.com/news/story/7315/7058975?from=udn-ch1_breaknews-1-0-news
2023-03-27 12:29:32 , udn , 中職／賴清德喊話幫他加薪 吳哲源：希望啦！ , https://udn.com/news/story/7001/7058972?from=udn-ch1_breaknews-1-0-news
2023-03-27 12:29:43 , udn , 中信兄弟隊連兩年前進總統府，吳哲源的存在感截然不同，今年相繼獲得總統蔡英文、副總總賴清德點名，賴清德甚至主動幫他爭取加薪... , https://udn.com/news/story/7001/7058972?from=udn-ch1_breaknews-1-0-news
2023-03-27 12:30:00 , udn , 影／孫女偷換觀音像變超人力霸王 奶奶拜1個月才知超氣 , https://udn.com/news/story/7332/7058997?from=udn-ch1_breaknews-1-0-news
2023-03-27 12:30:10 , udn , 廣東有一名調皮的孫女捉弄信佛的奶奶，竟然把家裡的觀音菩薩畫像換成《超人力霸王》的假面超人，只見觀音菩薩畫像變成奧特曼坐在... , https://udn.com/news/story/7332/7058997?from=udn-ch1_breaknews-1-0-news
2023-03-27 12:30:31 , udn , 少了牠衝擊農業 台大找解方：無蜂王蜂箱也能瓜果授粉 , https://udn.com/news/story/7266/7058992?from=udn-ch1_breaknews-1-0-news
2023-03-27 12:30:41 , udn , 全球暖化造成區域氣候變異加劇，農作物因氣候變異導致其適栽區域顯著改變，且開花與授粉期亦受影響。台灣大學昆蟲系教授楊恩誠研... , https://udn.com/news/story/7266/7058992?from=udn-ch1_breaknews-1-0-news
2023-03-27 12:31:02 , udn , 海南博鰲年會明登場 陸拓自貿港國際朋友圈 , https://udn.com/news/story/7331/7058993?from=udn-ch1_breaknews-1-0-news
2023-03-27 12:31:12 , udn , 作為每年大陸「全國兩會」後，第一個登場的主場外交活動，博鰲亞洲論壇2023年年會將於28日至31日在海南舉行，據中新社報... , https://udn.com/news/story/7331/7058993?from=udn-ch1_breaknews-1-0-news
2023-03-27 12:31:33 , udn , 迎接兒童節假期 麗寶樂園探索世界12歲以下只要99元 , https://udn.com/news/story/7270/7058991?from=udn-ch1_breaknews-1-0-news
2023-03-27 12:31:43 , udn , 5天的兒童清明節連假將到，麗寶樂園渡假區推出「麗寶童樂會」活動，4月1日到5日，探索世界12歲以下只要99元。麗寶OUT... , https://udn.com/news/story/7270/7058991?from=udn-ch1_breaknews-1-0-news
2023-03-27 12:32:04 , udn , 疫後企業大廠搶人 第一線學校觀察：工作機會變多 , https://udn.com/news/story/7324/7058981?from=udn-ch1_breaknews-1-0-news
2023-03-27 12:32:14 , udn , 畢業季的到來，明新科大連續四年全台大專院校外籍生(正式學位生)人數最多第一，成為海外台商人才培訓的夥年，今年的校園徵才，... , https://udn.com/news/story/7324/7058981?from=udn-ch1_breaknews-1-0-news
2023-03-27 12:32:35 , udn , 「ChatGPT之母」當初沒預料會爆紅 AI狂潮讓她憂心不已 , https://udn.com/news/story/123313/7046360?from=udn-ch1_breaknews-1-0-news
2023-03-27 12:32:45 , udn , OpenAI公司推出的生成式AI工具ChatGPT及Dall-E引發熱潮後，該公司34歲技術長穆拉蒂（Mira Murati）逐漸引人矚目。有志朝AI領域發展的人，尤其好奇她的學經歷。穆拉蒂畢業於長春藤名校，在進入OpenAI前曾任職電動車大廠特斯拉。作為兩個當紅AI工具的催生者，她自稱在產品推出前「誠惶誠恐」，為什麼？ , https://udn.com/news/story/123313/7046360?from=udn-ch1_breaknews-1-0-news
2023-03-27 12:33:00 , udn , 他每天運動堅持20年 為何最後連走路都困難？1日運動量攤開光看嚇死人 , https://udn.com/news/story/7266/7059009?from=udn-ch1_breaknews-1-0-news
2023-03-27 12:33:10 , udn , 運動雖然有益身心健康，不過不是多動就好，一名60歲的男子從40歲開始，就堅持每天運動8小時的習慣，卻沒想到某天竟然痛到無法走路。 , https://udn.com/news/story/7266/7059009?from=udn-ch1_breaknews-1-0-news
