2023-03-11 00:02:54 , udn , 賀中華隊戰勝！7-ELEVEN一日限定指定CITY飲品買1送1 , https://udn.com/news/story/7270/7023916?from=udn-ch1_breaknews-1-0-news
2023-03-11 12:31:37 , udn , 名列全球十大最美花道的「白河林初埤木棉花季」今天開幕，目前當地木棉花開已近五成，綿延兩公里的花道吸引許多遊客來欣賞漂亮盛... , https://udn.com/news/story/7266/7024468?from=udn-ch1_breaknews-1-0-news
2023-03-11 12:31:57 , udn , 大學生夜店搭訕酒醉女OL 撿屍上下其手 3人挨告 , https://udn.com/news/story/7317/7024470?from=udn-ch1_breaknews-1-0-news
2023-03-11 12:32:08 , udn , 3名大學生前年在台北市夜店搭訕一名上班族年輕女子，趁女子已有酒意，以送其返家為由，四人共乘一輛計程車，卻將人帶至新北市土... , https://udn.com/news/story/7317/7024470?from=udn-ch1_breaknews-1-0-news
2023-03-11 12:33:59 , udn , 獨／又要選？昔線民案宣布「三退」 黃國書曝為何2024仍想扛責任 , https://udn.com/news/story/6656/7024464?from=udn-ch1_breaknews-1-0-news
2023-03-11 12:35:54 , udn , NBA／馬刺逆襲擊碎金塊 約柯奇大三元不敗傳說破功 , https://udn.com/news/story/7002/7024486?from=udn-ch1_breaknews-1-0-news
2023-03-11 12:36:04 , udn , 西區戰績倒數第2的馬刺在主場迎戰西區龍頭金塊，雙方之間勝差高達27.5場，然而金塊卻在這場比賽踢到鐵板，以120比128爆冷落敗，吞下2連敗。

全場攻下37分11籃板11助攻的約柯奇（Nikol , https://udn.com/news/story/7002/7024486?from=udn-ch1_breaknews-1-0-news
2023-03-11 12:36:25 , udn , 比利時王室愛用包新貨到！仙子粉、雪酪黃新色都超誘人 , https://udn.com/news/story/7270/7024491?from=udn-ch1_breaknews-1-0-news
2023-03-11 12:36:35 , udn , 經典的存在，意味著將不隨時間、風潮、趨勢的更迭，卻依然保有一份無法替代的優雅。比利時王室愛用品牌Delvaux近日推出新... , https://udn.com/news/story/7270/7024491?from=udn-ch1_breaknews-1-0-news
2023-03-11 12:36:56 , udn , 彰化沿海秧苗寒害黃化多一鄉列救助 今起3鄉鎮受理申請 , https://udn.com/news/story/7325/7024489?from=udn-ch1_breaknews-1-0-news
2023-03-11 12:37:06 , udn , 今年春節起冷氣團接力登台，彰化縣沿海秧苗嚴重寒害黃化，縣政府接到通報寒害面積392.87公頃，換算實際受損面積為126.... , https://udn.com/news/story/7325/7024489?from=udn-ch1_breaknews-1-0-news
2023-03-11 12:37:26 , udn , 竹北市規畫加倍補助社區藝文活動 以提升城市文化涵養 , https://udn.com/news/story/7324/7024490?from=udn-ch1_breaknews-1-0-news
2023-03-11 12:37:37 , udn , 竹北十興社區昨晚舉辦公益音樂會，由新竹出生的音樂家林辰樺進行古箏鋼琴音樂演出，市長鄭朝方認為社區拋磚引玉將藝術文化帶進社... , https://udn.com/news/story/7324/7024490?from=udn-ch1_breaknews-1-0-news
2023-03-11 12:37:57 , udn , 男騎士路上蛇行酒測值超標 辯稱這原因遭警逮捕送辦 , https://udn.com/news/story/7321/7024488?from=udn-ch1_breaknews-1-0-news
2023-03-11 12:38:08 , udn , 高雄市張姓男騎士日前深夜途經鳥松區球場路時，變換車道未打方向燈還蛇行搖晃，遭後方巡邏警攔查，因張渾身酒氣且對答遲鈍，警向... , https://udn.com/news/story/7321/7024488?from=udn-ch1_breaknews-1-0-news
2023-03-11 12:38:28 , udn , 有156年歷史台南安平原英商德記洋行 將重現白階梯迴廊 , https://udn.com/news/story/7326/7024487?from=udn-ch1_breaknews-1-0-news
2023-03-11 12:38:39 , udn , 到過台南安平旅遊的民眾，一定對安平樹屋旁德記洋行純白色階梯、迴廊留下深刻印象，但多年白牆變髒汙，為迎接2024年「台南4... , https://udn.com/news/story/7326/7024487?from=udn-ch1_breaknews-1-0-news
2023-03-11 12:38:44 , udn , 陸最高法院年度報告 首次點名「台諜」李孟居、施正屏 , https://udn.com/news/story/7331/7024492?from=udn-ch1_breaknews-1-0-news
2023-03-11 12:38:54 , udn , 大陸最高法院院長周強日前按慣例在全國人大會議上進行工作報告，在回顧去（2022）年工作時，提及因滲透顛覆破壞、暴力恐怖、... , https://udn.com/news/story/7331/7024492?from=udn-ch1_breaknews-1-0-news
2023-03-11 12:38:59 , udn , 經典賽／311地震12週年 受災戶佐佐木朗希先發戰捷克 , https://udn.com/news/story/10785/7024420?from=udn-ch1_breaknews-1-0-news
2023-03-11 12:39:10 , udn , 世界棒球經典賽預賽B組地主隊日本隊今天將對上捷克隊，推出「令和怪物」佐佐木朗希登板先發，且今天剛好是311大地震12週年... , https://udn.com/news/story/10785/7024420?from=udn-ch1_breaknews-1-0-news
2023-03-11 12:39:15 , udn , 台大杜鵑花節回歸實體活動 蔣萬安：力挺周邊建設 , https://udn.com/news/story/6928/7024493?from=udn-ch1_breaknews-1-0-news
2023-03-11 12:39:25 , udn , 時隔三年，今年2023年「台灣大學杜鵑花節暨學系社團博覽會」再度回歸實體活動，杜鵑花節配合升學季，今年主題為「杜鵑迎風開... , https://udn.com/news/story/6928/7024493?from=udn-ch1_breaknews-1-0-news
2023-03-11 12:39:46 , udn , 賀中華隊首勝！全家便利商店限時2天「霜淇淋、大杯特濃拿鐵」買1送1 , https://udn.com/news/story/7270/7024495?from=udn-ch1_breaknews-1-0-news
2023-03-11 12:39:56 , udn , 賀中華隊昨晚（3月10日）於WBC 世界棒球經典賽擊敗義大利拿下首勝，全家便利商店限時推出買1送1優惠與全民同慶，即日起... , https://udn.com/news/story/7270/7024495?from=udn-ch1_breaknews-1-0-news
2023-03-11 12:41:44 , udn , 桃園這區16、17日將停水 經發局提醒提前儲水 , https://udn.com/news/story/7324/7024507?from=udn-ch1_breaknews-1-0-news
2023-03-11 12:41:54 , udn , 台水公司辦理大溪區美華、三層及員林路小區封閉測試及分段漏水調查，將分別於本月16、17日上午9時至下午5時部分時間停水，... , https://udn.com/news/story/7324/7024507?from=udn-ch1_breaknews-1-0-news
2023-03-11 12:42:15 , udn , 7旬婦酒駕求饒一度不用入獄 檢察官抗告逆轉讓她去坐牢 , https://udn.com/news/story/7321/7024505?from=udn-ch1_breaknews-1-0-news
2023-03-11 12:42:25 , udn , 台中70歲顏姓老婦酒駕遭判6月，檢察官以她5年內第3犯直接發監，她聲明異議稱自己心律不整，怕入監染疫恐喪命，法院一審認為... , https://udn.com/news/story/7321/7024505?from=udn-ch1_breaknews-1-0-news
2023-03-11 12:42:45 , udn , 金門失蹤士兵被陸方救起 王定宇：先把人帶回查明真相 , https://udn.com/news/story/10930/7024506?from=udn-ch1_breaknews-1-0-news
2023-03-11 12:42:56 , udn , 金門二膽守備隊陳姓上兵日前失蹤，昨天傳出身穿救生衣游往中國大陸，因體力不支被大陸海警救起。陸軍司令部今天表示，目前沒有新... , https://udn.com/news/story/10930/7024506?from=udn-ch1_breaknews-1-0-news
2023-03-11 12:43:16 , udn , 郭崇倫會客室EP98｜為什麼美國聯準會一開口 全球央行跟著打噴嚏 , https://udn.com/news/story/6811/7024504?from=udn-ch1_breaknews-1-0-news
2023-03-11 12:43:27 , udn , 告別疫情，全球經濟正瀰漫著持續通膨的局勢，而美國聯準會的一舉一動，都牽動著全球央行的貨幣政策，為什麼美元如此強勢？這又如何影響著我們的生活。本集郭崇倫會客室邀請資深媒體人陳鳳馨，除了談通膨、談AI，也聊她從文字、電視到經營廣播的全方位媒體經驗。 , https://udn.com/news/story/6811/7024504?from=udn-ch1_breaknews-1-0-news
2023-03-11 12:45:34 , udn , 這站單日只2次！YouBike2.0租借率落差大 北市議員要求檢討提高周轉率 , https://udn.com/news/story/7323/7024448?from=udn-ch1_breaknews-1-0-news
2023-03-11 12:47:44 , udn , 東北季風海象不佳影響 13日綠島航班全天取消 , https://udn.com/news/story/7266/7024514?from=udn-ch1_breaknews-1-0-news
2023-03-11 12:47:54 , udn , 受東北季風海象不佳影響，東部航務中心轉船公司通告3月13日台東往返綠島航班全天取消；另明天3月12日上午11點30分加開... , https://udn.com/news/story/7266/7024514?from=udn-ch1_breaknews-1-0-news
2023-03-11 12:48:15 , udn , 經典賽／WBC官網也懂邦村希望 稱范國宸「富邦的驕傲」 , https://udn.com/news/story/7001/7024510?from=udn-ch1_breaknews-1-0-news
2023-03-11 12:48:25 , udn , 中華隊昨天以11：7擊敗義大利隊，第7局兩次代打調度都奏效是重新占得上風的關鍵，范國宸掃回勝利打點，經典賽官方網站報導中... , https://udn.com/news/story/7001/7024510?from=udn-ch1_breaknews-1-0-news
2023-03-11 12:48:45 , udn , 經典賽／「台式應援」引美媒瘋轉 見這幕嘆：美國球迷最沒樂趣  , https://udn.com/news/story/10785/7024444?from=udn-ch1_breaknews-1-0-news
2023-03-11 12:48:51 , udn , 從陶朱隱園得到靈感 桃園建商打造「旋轉大樓」 , https://udn.com/news/story/7241/7024472?from=udn-ch1_breaknews-1-0-news
2023-03-11 12:48:56 , udn , 第5屆世界棒球經典賽A組預賽在台中洲際棒球場登場，昨（10）日台灣以11:7逆轉義大利，其中台灣球迷的熱情的「台式應援」登上許多國際版面，義大利總教練皮亞薩（Mike Piazza）更是用「驚嚇」、「震撼」來形容... , https://udn.com/news/story/10785/7024444?from=udn-ch1_breaknews-1-0-news
2023-03-11 12:49:01 , udn , 桃園德億建築事業在桃園區、八德區交界推出的「億邸」，近日公開，個案訴求擁三大商圈、明星學區、便捷交通，並透過不同的陽台面... , https://udn.com/news/story/7241/7024472?from=udn-ch1_breaknews-1-0-news
2023-03-11 12:50:44 , udn , HBL／「雙20」還不夠 蕭豫玟冠軍賽要拚30分、25籃板 , https://udn.com/news/story/7002/7024525?from=udn-ch1_breaknews-1-0-news
2023-03-11 12:50:54 , udn , HBL女子組衛冕軍淡水商工今天在女子組4強賽出戰南山高中，最終以90：45輕鬆取勝，其中中鋒蕭豫玟更寫下25分、20籃板... , https://udn.com/news/story/7002/7024525?from=udn-ch1_breaknews-1-0-news
2023-03-11 12:51:15 , udn , 台灣精品助陣經典賽 貿協董座黃志芳昨晚開球應援中華隊贏得首勝 , https://udn.com/news/story/7001/7024524?from=udn-ch1_breaknews-1-0-news
2023-03-11 12:51:25 , udn , 睽違10年，棒球界的世界盃「世界棒球經典賽(World Baseball Classic, WBC)」再次重返台灣舉辦預... , https://udn.com/news/story/7001/7024524?from=udn-ch1_breaknews-1-0-news
2023-03-11 12:51:46 , udn , 回家的幸福：311重返福島縣故鄉的人生故事 , https://udn.com/news/story/6812/7024523?from=udn-ch1_breaknews-1-0-news
2023-03-11 12:51:56 , udn , 2023年，311東日本大震災正式邁入了第12週年，這場在2011年突然發生的災難，即使過了12年，對福島縣的人事物帶來的影響依舊強烈。一直以來，每年在接近震災發生日的3月11日前夕，日本媒體便會開啟一系列相關報導，從最一開始的震災如何慘烈、失蹤傷亡人數多少、福島第一核電廠現況等，到後來逐漸聚焦到災區重建復興與人口回流問題，而大部分的報導調性都很一致——悲壯、哀傷、與遙遙無期。 , https://udn.com/news/story/6812/7024523?from=udn-ch1_breaknews-1-0-news
2023-03-11 12:52:16 , udn , 基隆安和一街商圈人行道老舊不友善婦摔傷 市府擬整體改善 , https://udn.com/news/story/7328/7024522?from=udn-ch1_breaknews-1-0-news
2023-03-11 12:52:27 , udn , 基隆市安樂區安樂路二段、安和一街2巷、4巷一帶，人行道老舊，部分破損嚴重，水泥碎塊成為行人通行「陷阱」，路面也有坑洞，一... , https://udn.com/news/story/7328/7024522?from=udn-ch1_breaknews-1-0-news
2023-03-11 12:52:47 , udn , 新任大陸總理李強 不能也不會改變習近平的意志 , https://udn.com/news/story/123410/7024429?from=udn-ch1_breaknews-1-0-news
2023-03-11 12:52:58 , udn , 一如外界預期，李強在今年的人大會議上被選為新任總理。雖然曾主政浙江滬等經濟大省，然而缺乏中央經驗是一大隱憂。且比起政策的... , https://udn.com/news/story/123410/7024429?from=udn-ch1_breaknews-1-0-news
2023-03-11 12:53:18 , udn , 台大13日公布ChatGPT因應措施 建議調整出題方式 , https://udn.com/news/story/6928/7024485?from=udn-ch1_breaknews-1-0-news
2023-03-11 12:53:28 , udn , 聊天機器人ChatGPT掀起熱潮，但也衍生許多疑慮。台灣大學今天表示，預計13日公布因應措施，建議教師調整作業出題方式，... , https://udn.com/news/story/6928/7024485?from=udn-ch1_breaknews-1-0-news
2023-03-11 12:53:45 , udn , 夢想啟航高屏就業博覽會  半導體業年薪上看200萬！ , https://udn.com/news/story/7241/7024527?from=udn-ch1_breaknews-1-0-news
2023-03-11 12:53:49 , udn , 台中通勤月票最低299元 何欣純批沒台鐵、藍營發文反擊 , https://udn.com/news/story/7266/7024521?from=udn-ch1_breaknews-1-0-news
2023-03-11 12:53:56 , udn , 「2023年夢想啟航高屏就業博覽會」今在國立中山大學登場，114家知名企業共釋出8000多個職缺，台積電也設攤，部分半導... , https://udn.com/news/story/7241/7024527?from=udn-ch1_breaknews-1-0-news
2023-03-11 12:53:59 , udn , 台中市長盧秀燕昨公布中台灣生活圈交通月票方案，台中市民在市內通勤，搭捷運、公車和公共自行車套票，最低只要299元，至於中... , https://udn.com/news/story/7266/7024521?from=udn-ch1_breaknews-1-0-news
2023-03-11 12:54:16 , udn , 農民清晨下田車被偷 警獲報放下碗筷找到下午尋獲民讚 , https://udn.com/news/story/7320/7024528?from=udn-ch1_breaknews-1-0-news
2023-03-11 12:54:26 , udn , 台南黃姓農民昨天騎機車到新化區北勢里耕種水芋，因忙於農事、隨手將機車鑰匙放置車前置物籃，忙完發現機車不見了。他到唪口派出... , https://udn.com/news/story/7320/7024528?from=udn-ch1_breaknews-1-0-news
2023-03-11 12:54:47 , udn , 影／金門警方執行威力掃蕩幫派   共查獲33件案件 , https://udn.com/news/story/7315/7024526?from=udn-ch1_breaknews-1-0-news
2023-03-11 12:54:57 , udn , 為穩定治安，內政部警政署於本月9日至12日間，全國同步實施「威力掃蕩」勤務打擊黑道幫派，金門警方也配合，針對轄內卡拉OK... , https://udn.com/news/story/7315/7024526?from=udn-ch1_breaknews-1-0-news
2023-03-11 12:55:18 , udn , 台灣精品助陣經典賽 貿協董座黃志芳開球應援中華隊贏得首勝 , https://udn.com/news/story/10785/7024524?from=udn-ch1_breaknews-1-0-news
2023-03-11 12:55:20 , udn , 經典賽／「台式應援」引美媒瘋轉 見這幕嘆：美國球迷最無聊 , https://udn.com/news/story/10785/7024444?from=udn-ch1_breaknews-1-0-news
2023-03-11 12:58:16 , udn , HBL／「雙20」還不夠 淡商蕭豫玟冠軍賽要拚30分、25籃板 , https://udn.com/news/story/8688/7024525?from=udn-ch1_breaknews-1-0-news
2023-03-11 12:58:47 , udn , 經典賽／台灣精品助陣 貿協董座黃志芳開球應援中華隊贏得首勝 , https://udn.com/news/story/10785/7024524?from=udn-ch1_breaknews-1-0-news
2023-03-11 13:02:55 , udn , 嘉義水上善德堂藏珍稀國寶大師陳玉峰壁畫 地方盼重視 , https://udn.com/news/story/7326/7024540?from=udn-ch1_breaknews-1-0-news
2023-03-11 13:03:05 , udn , 嘉義縣水上鄉苦竹寺旁小徑內，有間不起眼的近200年歷史建築「善德堂」老齋堂，其內部有大量台灣已故國寶級彩繪大師陳玉峰所繪... , https://udn.com/news/story/7326/7024540?from=udn-ch1_breaknews-1-0-news
2023-03-11 13:03:25 , udn , 清明連假台金專船單航次500元 3/13開放訂位 , https://udn.com/news/story/7327/7024451?from=udn-ch1_breaknews-1-0-news
2023-03-11 13:03:36 , udn , 金門縣政府今天表示，台中—金門往返1航次的清明專船，預計31日晚間自台中港啟航，4月5日由金門料羅港返航。每趟次航程約8... , https://udn.com/news/story/7327/7024451?from=udn-ch1_breaknews-1-0-news
2023-03-11 13:03:56 , udn , 盼「鄉鄉有台大」 校長陳文章：繁星推薦占比從10%增至15% , https://udn.com/news/story/6925/7024537?from=udn-ch1_breaknews-1-0-news
2023-03-11 13:04:07 , udn , 睽違三年，台大杜鵑花節今天與學系博覽會、社團博覽會回歸實體辦理，有鑒於112學年個人申請、繁星推薦等管道將開跑，台大校長... , https://udn.com/news/story/6925/7024537?from=udn-ch1_breaknews-1-0-news
2023-03-11 13:04:27 , udn , 經典賽／義大利隊秘密武器引關注 教頭說：想要咖啡師 , https://udn.com/news/story/7001/7024536?from=udn-ch1_breaknews-1-0-news
