2023-03-02 00:05:31 , udn , 大葉大學機械系開發球拍拉線機控制軟體 技轉業界 , https://udn.com/news/story/6885/7002986?from=udn-ch1_breaknews-1-0-news
2023-03-02 13:45:42 , udn , 消費者擺明等降價 建商採龜息大法、送家電技術性讓利 , https://udn.com/news/story/7241/7004073?from=udn-ch1_breaknews-1-0-news
2023-03-02 13:45:53 , udn , 房市整體市況仍低迷，住展雜誌企研室經理成采錡表示，業者多集中火力銷售已進場的建案，並採取緩慢籌備、低調潛銷的「龜式推案法... , https://udn.com/news/story/7241/7004073?from=udn-ch1_breaknews-1-0-news
2023-03-02 13:46:13 , udn , 全動法又是老掉牙戲碼?游淑慧嗆民進黨:黑白臉玩不膩？ , https://udn.com/news/story/6656/7004070?from=udn-ch1_breaknews-1-0-news
2023-03-02 13:46:23 , udn , 國防部預告修正「全民防衛動員準備法」，其中修法內容引爭議，國民黨台北市議員游淑慧今天在臉書表示，全動法修法因「16歲娃娃... , https://udn.com/news/story/6656/7004070?from=udn-ch1_breaknews-1-0-news
2023-03-02 13:47:40 , udn , 台南正副議長被起訴 民進黨：尊重司法 , https://udn.com/news/story/7321/7004083?from=udn-ch1_breaknews-1-0-news
2023-03-02 13:47:51 , udn , 台南市議會正副議長選舉賄選案有了新進度，台南地檢署今天針對議長邱莉莉、副議長林志展、民進黨前中執委郭再欽等10人涉嫌違反... , https://udn.com/news/story/7321/7004083?from=udn-ch1_breaknews-1-0-news
2023-03-02 13:48:11 , udn , 損失率飆高   第三人責任車險、商業火險、寵物險全漲價 , https://udn.com/news/story/7239/7004081?from=udn-ch1_breaknews-1-0-news
2023-03-02 13:48:21 , udn , 近日產險業多險種在漲價，包含車險第三人責任險、商業火險、寵物險皆出現漲價，被認為是產險業因防疫險理賠鉅額虧損轉嫁到其他險... , https://udn.com/news/story/7239/7004081?from=udn-ch1_breaknews-1-0-news
2023-03-02 13:48:42 , udn , 他用「腳」給太太一個家 不一樣的畫有生命故事 , https://udn.com/news/story/7323/7004080?from=udn-ch1_breaknews-1-0-news
2023-03-02 13:48:52 , udn , 口足畫家廖瑞金用腳給太太吳芙妤一個家，不僅在創作，修水管、刷油漆等樣樣都來，甚至搶菜刀做菜，兩人分享愛情故事讓人動容，廖... , https://udn.com/news/story/7323/7004080?from=udn-ch1_breaknews-1-0-news
2023-03-02 13:49:13 , udn , NBA／3主力缺陣湖人照贏 里夫斯：化學效應更進一步 , https://udn.com/news/story/7002/7004074?from=udn-ch1_breaknews-1-0-news
2023-03-02 13:49:23 , udn , 目前仍在為了西區附加賽與季後賽席次卡位的湖人與雷霆今天交鋒，湖人在雙巨頭戴維斯（Anthony Davis）、詹姆斯（L... , https://udn.com/news/story/7002/7004074?from=udn-ch1_breaknews-1-0-news
2023-03-02 13:49:44 , udn , 蔡總統：台加夥伴關係正向前邁進 盼挺台入CPTPP , https://udn.com/news/story/6656/7003949?from=udn-ch1_breaknews-1-0-news
2023-03-02 13:49:54 , udn , 總統蔡英文今天接見加拿大駐台北貿易辦事處代表倪傑民時表示，上個月雙方共同宣布啟動台灣與加拿大「投資促進及保障協議」談判，... , https://udn.com/news/story/6656/7003949?from=udn-ch1_breaknews-1-0-news
2023-03-02 13:51:45 , udn , 全動法又是老掉牙戲碼？游淑慧嗆民進黨：黑白臉玩不膩 , https://udn.com/news/story/6656/7004070?from=udn-ch1_breaknews-1-0-news
2023-03-02 13:53:28 , udn , 2023台灣國際蘭展周末登場 現場開箱驚豔連連 , https://udn.com/news/story/7326/7004099?from=udn-ch1_breaknews-1-0-news
2023-03-02 13:53:38 , udn , 2023年台灣國際蘭展，3月4日至19日將在台南後壁蘭花生技園區登場，台南市政府今上午在現場舉行記者會，由市長黃偉哲帶領... , https://udn.com/news/story/7326/7004099?from=udn-ch1_breaknews-1-0-news
2023-03-02 13:53:59 , udn , 兩岸兵凶戰危？ 廈門公布上千個防空洞疏散點  戰時手機推播信息 , https://udn.com/news/story/7331/7004090?from=udn-ch1_breaknews-1-0-news
2023-03-02 13:54:09 , udn , 兩岸兵凶戰危？台灣忙著軍購，役男兵役延長，還將推出全動法。對岸的廈門也沒閒著，廈門3月1日推出手機「人防導航」平台，公布... , https://udn.com/news/story/7331/7004090?from=udn-ch1_breaknews-1-0-news
2023-03-02 13:54:30 , udn , 立院審國定假日法 全教產籲「這二節」應全國放假 , https://udn.com/news/story/7266/7004095?from=udn-ch1_breaknews-1-0-news
2023-03-02 13:54:40 , udn , 立法院內政委員會今天審查「國定假日法」草案，朝野立委皆拋出國定假日加碼方案。全國教育產業總工會也發布新聞稿表示，有立委提... , https://udn.com/news/story/7266/7004095?from=udn-ch1_breaknews-1-0-news
2023-03-02 13:55:00 , udn , 釐清與汐東線共站權責 基隆捷運第一階段環評初審過關 , https://udn.com/news/story/7266/7004089?from=udn-ch1_breaknews-1-0-news
2023-03-02 13:55:11 , udn , 基隆捷運歷經20多年，行政院去年初終於拍板定案，環保署今審查基隆捷運第一階段環評案，釐清與汐東線共站相關權責、八堵站未來... , https://udn.com/news/story/7266/7004089?from=udn-ch1_breaknews-1-0-news
2023-03-02 13:56:42 , udn , 旅遊住宿留意 觀光局統計全國非法旅館、日租套房近千家 , https://udn.com/news/story/7266/7004105?from=udn-ch1_breaknews-1-0-news
2023-03-02 13:56:52 , udn , 隨著國內旅遊興盛，多元類型民宿、旅館遍地開花，根據交通部觀光局統計，2022年全國合法旅館共有3327家，非法旅館及日租... , https://udn.com/news/story/7266/7004105?from=udn-ch1_breaknews-1-0-news
2023-03-02 13:57:12 , udn , 政治人物吵備戰避戰 是真為國家想 還是忙著發動內戰？ , https://udn.com/news/story/6656/7003705?from=udn-ch1_breaknews-1-0-news
2023-03-02 13:57:23 , udn , 政府計畫改革動員機制，除將「全民防衛動員準備法」更名為「全民防衛動員法」，在動員準備時期，就可對廣電、出版、網路及新聞從業人員實施調查、統計、 編組及規畫，並可要求新聞從業人員所屬事業機構配合辦理，及提供相關動員能量資料；另外教育部更邀集各校商討，整頓恢復停擺多年的各學校「防護團」機制及青年服勤大隊，納入國防部全動署的名冊，必要時動員學生投入保鄉保校，以及軍需生產等服務。前者引發干預新聞自由的質疑，後者被認為要讓孩子上戰場，或到必成敵人重點攻擊目標的兵工廠工作，頓時都引發議論。 , https://udn.com/news/story/6656/7003705?from=udn-ch1_breaknews-1-0-news
2023-03-02 13:58:13 , udn , 台南正副議長遭起訴  謝龍介：請賴清德主張重新改選 , https://udn.com/news/story/7321/7004103?from=udn-ch1_breaknews-1-0-news
2023-03-02 13:58:24 , udn , 台南市正副議長邱莉莉、林志展在正副議長選舉涉嫌賄選，今遭台南地檢署提起公訴，前市議員謝龍介建議副總統賴清德，為展現捍衛清... , https://udn.com/news/story/7321/7004103?from=udn-ch1_breaknews-1-0-news
2023-03-02 13:58:44 , udn , 養老金是否夠用？中國官員稱保險基金運行穩健 , https://udn.com/news/story/7333/7003950?from=udn-ch1_breaknews-1-0-news
2023-03-02 13:58:54 , udn , 前中國央行行長周小川日前說，中國現有的養老金基礎並不太好，未來要靠個人養老金補充。中國人社部官員今天稱，養老保險基金運行... , https://udn.com/news/story/7333/7003950?from=udn-ch1_breaknews-1-0-news
2023-03-02 13:59:52 , udn , 基隆港碼頭出車禍 貨櫃車先撞倒人 再輾過左腳造成骨折 , https://udn.com/news/story/7320/7004116?from=udn-ch1_breaknews-1-0-news
2023-03-02 14:00:02 , udn , 李姓男子今天在基隆港東10碼頭，駕駛貨櫃車行進時，撞倒下車步行的黃姓貨櫃車司機，並輾過黃的左腳，造成骨折。消防人員獲將前... , https://udn.com/news/story/7320/7004116?from=udn-ch1_breaknews-1-0-news
2023-03-02 14:00:22 , udn , 名勝世界郵輪選高雄為母港   為郵輪經濟注入強心針 , https://udn.com/news/story/7327/7004115?from=udn-ch1_breaknews-1-0-news
2023-03-02 14:00:33 , udn , 看好疫後商機，「名勝世界郵輪」今天與高雄市政府共同發布，4月起將以高雄與香港做為雙母港，每周兩次定期開航，全年78航次約... , https://udn.com/news/story/7327/7004115?from=udn-ch1_breaknews-1-0-news
2023-03-02 14:00:53 , udn , 有恐龍！台灣國際蘭展周末登場 現場開箱驚豔連連 , https://udn.com/news/story/7326/7004113?from=udn-ch1_breaknews-1-0-news
2023-03-02 14:01:03 , udn , 2023年台灣國際蘭展3月4日至19日將在台南後壁蘭花生技園區登場，台南市政府今上午在現場舉行記者會，由市長黃偉哲帶領開... , https://udn.com/news/story/7326/7004113?from=udn-ch1_breaknews-1-0-news
2023-03-02 14:01:24 , udn , 林明溱豪宅被指無建物測量圖 投縣府：地政有圖可查 , https://udn.com/news/story/123408/7003979?from=udn-ch1_breaknews-1-0-news
2023-03-02 14:01:34 , udn , 新北議員卓冠廷指出，前南投縣長林明溱和兒子位在「白金漢特區」的豪宅無建物測量圖，質疑南投縣府為何不公開；縣府回應，地政系... , https://udn.com/news/story/123408/7003979?from=udn-ch1_breaknews-1-0-news
2023-03-02 14:01:55 , udn , 宣傳防控勝利鞏固權威 紐時：中共難掩清零創傷 , https://udn.com/news/story/122650/7003857?from=udn-ch1_breaknews-1-0-news
2023-03-02 14:02:05 , udn , 紐約時報報導，中共正展開一場宣傳運動以改寫公眾對疫情「清零」的痛苦記憶，藉此鞏固領導權威，但掩埋這場集體創傷很困難，有學... , https://udn.com/news/story/122650/7003857?from=udn-ch1_breaknews-1-0-news
2023-03-02 14:02:52 , udn , 陳時中低調遊金門 人氣不減民眾頻邀合影 , https://udn.com/news/story/6656/7003909?from=udn-ch1_breaknews-1-0-news
2023-03-02 14:03:03 , udn , 前衛福部長陳時中最近低調走訪金門，參觀金門大橋並體驗模擬步槍射擊；帶領台灣挺過疫情的「阿中」人氣不減，所到之處頻受邀合影... , https://udn.com/news/story/6656/7003909?from=udn-ch1_breaknews-1-0-news
2023-03-02 14:03:23 , udn , 寫祈福卡「祝全家人ㄐㄧㄢˋㄐㄧㄢˋㄎ一ㄤ」 網笑翻：不要馬上ㄎ一ㄤ , https://udn.com/news/story/120911/7003752?from=udn-ch1_breaknews-1-0-news
2023-03-02 14:03:34 , udn , 很多人到廟宇或景點都會寫祈福卡，祈求學業、愛情、健康、事業順利，，有網友在路上觀察學院臉書以「一帆轟順」發文，還分享了一張照片，只見一張祈福卡上用注音寫著「ㄓㄨˋ全家人ㄐㄧㄢˋㄐㄧㄢˋㄎ一ㄤ」，還配上愛心和可愛插圖。 , https://udn.com/news/story/120911/7003752?from=udn-ch1_breaknews-1-0-news
2023-03-02 14:03:54 , udn , 雞蛋荒鵪鶉蛋飆歷史高價 每斤百元比雞蛋貴  業者赴日本參展 , https://udn.com/news/story/7326/7004117?from=udn-ch1_breaknews-1-0-news
2023-03-02 14:04:04 , udn , 嘉義縣溪口鄉是國內飼養鵪鵪大本營，國內產能最高鵪鶉蛋公司科盈食品公司，採高科技密閉禽舍，與自動化環控系統養殖，下周將前進... , https://udn.com/news/story/7326/7004117?from=udn-ch1_breaknews-1-0-news
2023-03-02 14:05:52 , udn , 大家要習慣高物價？龔明鑫：今年通膨高點是6月 , https://udn.com/news/story/7238/7004122?from=udn-ch1_breaknews-1-0-news
2023-03-02 14:06:02 , udn , 台灣去年全年通膨接近3%，主計總處預估今年消費者物價指數（CPI）年增率還會破二，台經院院長張建一日前示警，大家要習慣高... , https://udn.com/news/story/7238/7004122?from=udn-ch1_breaknews-1-0-news
2023-03-02 14:09:24 , udn , 特斯拉推「黑科技」 將減用碳化矽 打造零稀土永磁馬達 , https://udn.com/news/story/6811/7004114?from=udn-ch1_breaknews-1-0-news
2023-03-02 14:09:34 , udn , 特斯拉在投資人日活動上，對下一代電動車提出全新的科技計畫，不僅將大幅減少使用碳化矽（SiC），還會打造無稀土元素的永磁馬... , https://udn.com/news/story/6811/7004114?from=udn-ch1_breaknews-1-0-news
2023-03-02 14:11:51 , udn , 台中10座測站達「橘色提醒」 預計5日空品才能好轉 , https://udn.com/news/story/7325/7004128?from=udn-ch1_breaknews-1-0-news
2023-03-02 14:12:01 , udn , 今日受東北風挾帶境外汙染影響，台中今天中午有10處測站空品已呈現「橘色提醒」等級，指標汙染物為細懸浮微粒。台中市政府已啟... , https://udn.com/news/story/7325/7004128?from=udn-ch1_breaknews-1-0-news
2023-03-02 14:13:28 , udn , 禮來調降最暢銷胰島素價格70% 分析師：有助擴大市占 , https://udn.com/news/story/6811/7004097?from=udn-ch1_breaknews-1-0-news
2023-03-02 14:13:38 , udn , 面對抑制胰島素價格的日增政治壓力，美國藥廠禮來（Eli Lilly）宣布將調降被最常使用的胰島素產品標價70%，並以其他... , https://udn.com/news/story/6811/7004097?from=udn-ch1_breaknews-1-0-news
2023-03-02 14:14:50 , udn , 高雄水情轉黃燈 南水局：抗旱水井位處非地下水管制區 , https://udn.com/news/story/7266/7004139?from=udn-ch1_breaknews-1-0-news
2023-03-02 14:15:01 , udn , 高雄水情將從3月8日起升級為夜間減壓供水「黃燈」，南區水資源局指出，曾文水庫及高屏溪上游集水區的降雨量比2年前百年大旱還... , https://udn.com/news/story/7266/7004139?from=udn-ch1_breaknews-1-0-news
2023-03-02 14:15:21 , udn , 金門飛高雄航班突訊號異常 旅客合掌祈禱、飛機急折返 , https://udn.com/news/story/7320/7004137?from=udn-ch1_breaknews-1-0-news
2023-03-02 14:15:32 , udn , 金門今早一班飛往高雄的立榮班機航班在起飛後突然發生異常訊號，飛機甚至有下降情況，讓旅客相當驚嚇，還有長者合掌祈禱平安降落... , https://udn.com/news/story/7320/7004137?from=udn-ch1_breaknews-1-0-news
2023-03-02 14:15:52 , udn , 花蓮好物推向國際 徐榛蔚率團東京參展 , https://udn.com/news/story/7328/7003788?from=udn-ch1_breaknews-1-0-news
2023-03-02 14:16:02 , udn , 邊境解封，花蓮縣長徐榛蔚將帶著花蓮好物與農友一同參加亞洲最大規模的「東京國際食品展」，協助在地農產品走向國際，拓展銷售通... , https://udn.com/news/story/7328/7003788?from=udn-ch1_breaknews-1-0-news
2023-03-02 14:16:23 , udn , 台灣卡關「逐步廢死」 專家：死刑淪政客廉價操作 , https://udn.com/news/story/7314/7004108?from=udn-ch1_breaknews-1-0-news
2023-03-02 14:16:33 , udn , 「今年，我真的必須要講，會是廢死聯盟非常非常非常可怕的一年……他們以為死刑會有選票。」台灣廢除死刑聯盟執行長林欣怡在2月17日一場廢死活動上說道。

台灣將在2024年1月舉行正副總統以及立委選舉 , https://udn.com/news/story/7314/7004108?from=udn-ch1_breaknews-1-0-news
2023-03-02 14:16:54 , udn , 7-ELEVEN相揪瘋世棒！限時5天「三支付滿額立折優惠」 , https://udn.com/news/story/7270/7004130?from=udn-ch1_breaknews-1-0-news
2023-03-02 14:17:04 , udn , 全球關注的WBC 2023世界棒球經典賽即將於下周開打，為應援民眾觀賽需求，7-ELEVEN取得愛爾達電視台授權，自3月... , https://udn.com/news/story/7270/7004130?from=udn-ch1_breaknews-1-0-news
2023-03-02 14:17:42 , udn , 回顧撼動中國近代史的西安事變 遭「兵諫」的蔣介石 , https://udn.com/news/story/7314/7004150?from=udn-ch1_breaknews-1-0-news
2023-03-02 14:17:53 , udn , 12月5日，蔣介石向西安軍官訓練團的學員們發表了一場歇斯底里的演講，呼籲他們徹底粉碎「赤匪」...... , https://udn.com/news/story/7314/7004150?from=udn-ch1_breaknews-1-0-news
2023-03-02 14:18:13 , udn , AIM-120D先進空對空飛彈首次售台 F-16V戰力升級 , https://udn.com/news/story/10930/7004120?from=udn-ch1_breaknews-1-0-news
2023-03-02 14:18:23 , udn , 美方宣布軍售台灣總數300枚供F-16V掛載飛彈，學者今天表示，此舉是依據未來共軍可能犯台的情境，提高預囤彈藥量；AGM... , https://udn.com/news/story/10930/7004120?from=udn-ch1_breaknews-1-0-news
2023-03-02 14:18:44 , udn , 考試院院會今通過 113年度起 高普考減列考科 , https://udn.com/news/story/7266/7004145?from=udn-ch1_breaknews-1-0-news
