2023-03-04 00:29:37 , udn , 「國民黨誤導人民」蔡總統：不會讓孩子上戰場 , https://udn.com/news/story/6656/7008128?from=udn-ch1_breaknews-1-0-news
2023-03-04 12:37:25 , udn , 疫情後首辦 台大徵才博覽會443攤位搶人才 , https://udn.com/news/story/7266/7008629?from=udn-ch1_breaknews-1-0-news
2023-03-04 12:37:36 , udn , 台大校園徵才博覽會今天上午開幕，過去兩年因疫情影響停辦兩屆，今年再次恢復舉行。共有310家企業、448個攤位進駐搶人才。 , https://udn.com/news/story/7266/7008629?from=udn-ch1_breaknews-1-0-news
2023-03-04 12:37:56 , udn , 美知名律師殺妻兒無期徒刑 情節入Netflix劇集 , https://udn.com/news/story/6813/7008620?from=udn-ch1_breaknews-1-0-news
2023-03-04 12:38:07 , udn , 出身美國南卡羅來納州顯赫司法世家的律師梅鐸克，被控謀殺妻兒今天獲判無期徒刑。由於檢方不求處死刑，他的刑度已是最重，讓這宗... , https://udn.com/news/story/6813/7008620?from=udn-ch1_breaknews-1-0-news
2023-03-04 12:38:52 , udn , 影／禁葬7年台中19甲太平第2公墓傳火警 民代籲快改善 , https://udn.com/news/story/7320/7008640?from=udn-ch1_breaknews-1-0-news
2023-03-04 12:39:03 , udn , 台中市議員江和樹今天說，禁葬七年的十九甲太平市第二公墓今天上午10時50分發生大火，消防隊立即到場灌救，這是近期第二次的... , https://udn.com/news/story/7320/7008640?from=udn-ch1_breaknews-1-0-news
2023-03-04 12:39:58 , udn , 林明溱選前之夜缺席 侯友宜自曝：行程很滿 , https://udn.com/news/story/6656/7008618?from=udn-ch1_breaknews-1-0-news
2023-03-04 12:41:51 , udn , 6成公共化幼兒園調降師生比1比12 基隆提升照顧品質 , https://udn.com/news/story/7328/7008664?from=udn-ch1_breaknews-1-0-news
2023-03-04 12:42:02 , udn , 基隆市政府積極提升幼兒照顧品質，現行已有近6成幼兒園實際師生比已達1比12，並規畫自112學年度起，3年內完成全數公幼及... , https://udn.com/news/story/7328/7008664?from=udn-ch1_breaknews-1-0-news
2023-03-04 12:42:22 , udn , 任環保志工近40年 82歲王阿嬤掃街做環保從不缺席 , https://udn.com/news/story/7325/7008650?from=udn-ch1_breaknews-1-0-news
2023-03-04 12:42:32 , udn , 台中市有621隊環保志工隊，志工人數超過2.5萬人，65歲以上的高齡志工佔76%，其中龍井區忠和里環保志工第一小隊高齡8... , https://udn.com/news/story/7325/7008650?from=udn-ch1_breaknews-1-0-news
2023-03-04 12:47:51 , udn , 火車對撞事故引眾怒 希臘數千人示威批政府無能 , https://udn.com/news/story/6809/7008655?from=udn-ch1_breaknews-1-0-news
2023-03-04 12:48:01 , udn , 希臘數以千計民眾3日在全國各地示威，替希臘最嚴重鐵路事故的57名死者討公道，部分示威者譴責這場悲劇猶如「犯罪」 , https://udn.com/news/story/6809/7008655?from=udn-ch1_breaknews-1-0-news
2023-03-04 12:48:22 , udn , 木棒聯賽／東體「快如閃電」奪季軍 教練球員哭成一片 , https://udn.com/news/story/7001/7008510?from=udn-ch1_breaknews-1-0-news
2023-03-04 12:48:32 , udn , 高中木棒聯賽台東體中打出「快如閃電」球風，今天投打發揮，以10比1、5局擊敗鶯歌工商拿下隊史最佳季軍，賽後球員、教練哭成... , https://udn.com/news/story/7001/7008510?from=udn-ch1_breaknews-1-0-news
2023-03-04 12:48:53 , udn , 企業老闆收到「完美求職信」揪破綻發現用ChatGPT 決定不錄取  , https://udn.com/news/story/7269/7008613?from=udn-ch1_breaknews-1-0-news
2023-03-04 12:49:03 , udn , AI人工智慧「ChatGPT」近期掀起一股和機器人聊天、發問的熱潮，也被應用在廣告、行銷、科技等產業。國外一名企業老闆分享她在求職網上發布徵才訊息，才5分鐘就收到一封看起來相當符合職缺的履歷... , https://udn.com/news/story/7269/7008613?from=udn-ch1_breaknews-1-0-news
2023-03-04 12:50:52 , udn , 藝人陳淑麗帶領屏東300人瑜珈 周春米：療癒自我對話 , https://udn.com/news/story/7327/7008677?from=udn-ch1_breaknews-1-0-news
2023-03-04 12:51:02 , udn , 屏東縣政府因應後疫情時代下女性的自我療癒，縣長周春米在婦女節前夕邀請資深藝人陳淑麗分享精采人生，陳淑麗帶領300名女性以... , https://udn.com/news/story/7327/7008677?from=udn-ch1_breaknews-1-0-news
2023-03-04 12:51:22 , udn , 木棒聯賽／楊俊楓打出代表作 畢業讀空軍官校追夢 , https://udn.com/news/story/7001/7008603?from=udn-ch1_breaknews-1-0-news
2023-03-04 12:51:33 , udn , 高中木棒聯賽台東體中野手楊俊楓今天季軍戰2安3打點，幫助球隊以10比1、5局拿勝；楊俊楓嚮往在天空飛的感覺，高中畢業要就... , https://udn.com/news/story/7001/7008603?from=udn-ch1_breaknews-1-0-news
2023-03-04 12:51:53 , udn , 妙齡女土地公廟誠心參拜 慘遭矇眼襲臀、拉手摸鳥猥褻 , https://udn.com/news/story/7321/7008673?from=udn-ch1_breaknews-1-0-news
2023-03-04 12:52:04 , udn , 台中許姓男子在東區某土地公廟見1名女子參拜，假裝廟方人員替她導覽、治病，竟拿毛巾摀住雙眼偷摸臀部，又拉她手到背部碰自己生... , https://udn.com/news/story/7321/7008673?from=udn-ch1_breaknews-1-0-news
2023-03-04 12:53:50 , udn , 用電競學習！　宜蘭學子電腦桌前PK環保、防災 , https://udn.com/news/story/6898/7008681?from=udn-ch1_breaknews-1-0-news
2023-03-04 12:54:01 , udn , 數十位國小學生聚精會神的坐在電腦前，回答1道道結合環保、防災與時事的問題，答對獲得獎勵經營自己的領地，爭取進入全縣前10... , https://udn.com/news/story/6898/7008681?from=udn-ch1_breaknews-1-0-news
2023-03-04 12:54:21 , udn , 限制媒體、娃娃兵上戰場惹議 柯建銘批藍刻意抹黑攻擊 , https://udn.com/news/story/6656/7008682?from=udn-ch1_breaknews-1-0-news
2023-03-04 12:54:32 , udn , 國防部日前預告全民防衛動員準備法修法草案引發爭議，行政院拍板暫緩推動修法，待國防部整體檢討並與社會溝通凝聚共識，審慎研議... , https://udn.com/news/story/6656/7008682?from=udn-ch1_breaknews-1-0-news
2023-03-04 12:54:52 , udn , 中國兩會代表更替 晶片企業成習近平的新歡 , https://udn.com/news/story/123410/7008675?from=udn-ch1_breaknews-1-0-news
2023-03-04 12:55:02 , udn , 中國全國政協今天開幕，兩會正式登場。外媒報導，會議代表名單呈現出北京政策變化，網路產業的風雲人物幾乎集體缺席，取而代之的... , https://udn.com/news/story/123410/7008675?from=udn-ch1_breaknews-1-0-news
2023-03-04 12:55:23 , udn , 侯友宜兩天沒出現 2024動向再成焦點 , https://udn.com/news/story/6656/7008679?from=udn-ch1_breaknews-1-0-news
2023-03-04 12:55:33 , udn , 新北市長侯友宜今上午出席社團法人新北市護理師護士公會第18屆第1次會員代表大會，面對立委游毓蘭表示侯正努力準備2024總... , https://udn.com/news/story/6656/7008679?from=udn-ch1_breaknews-1-0-news
2023-03-04 12:56:51 , udn , 春季天象精彩 肉眼可見日落奇景「月掩金星」錯過再等40年 , https://udn.com/news/story/7270/7008684?from=udn-ch1_breaknews-1-0-news
2023-03-04 12:57:02 , udn , 時序來到春天，今年3月天象精彩，不只3月21日春分的黃道光、穀神星衝等，3月24日還有肉眼可見數十年難得奇景的「月掩金星... , https://udn.com/news/story/7270/7008684?from=udn-ch1_breaknews-1-0-news
2023-03-04 12:57:22 , udn , 海口魚塭長期占用公有地 魚民盼就地合法使用 , https://udn.com/news/story/7326/7008685?from=udn-ch1_breaknews-1-0-news
2023-03-04 12:57:32 , udn , 雲林縣海口養殖戶長期占用公有地，引流海水飼養文蛤，五河局實施現況管制，但日前有魚民私自合併魚塭，因改變地貌遭檢舉，不得再... , https://udn.com/news/story/7326/7008685?from=udn-ch1_breaknews-1-0-news
2023-03-04 12:59:53 , udn , 新北號召高中生打機器人賽 目標進攻美國休士頓 , https://udn.com/news/story/6885/7008696?from=udn-ch1_breaknews-1-0-news
2023-03-04 13:00:04 , udn , 為集結全國高中生挑戰機器人世界區賽，挺進今年休士頓決賽。新北市FRC(FIRST Robotics Competitio... , https://udn.com/news/story/6885/7008696?from=udn-ch1_breaknews-1-0-news
2023-03-04 13:00:24 , udn , 南投補選投票爆亂象 投票所外造冊登記選民性別、衣帽特徵 , https://udn.com/news/story/123408/7008691?from=udn-ch1_breaknews-1-0-news
2023-03-04 13:00:34 , udn , 南投立委補選今投票，南投市、名間等地投開票所傳出，投票所外放密錄器、有民眾比手勢，民進黨更指出，疑有特定陣營假裝「全民監... , https://udn.com/news/story/123408/7008691?from=udn-ch1_breaknews-1-0-news
2023-03-04 13:02:56 , udn , NBA／藍道轟逆轉致命三分球 尼克滅火勇奪8連勝 , https://udn.com/news/story/7002/7008697?from=udn-ch1_breaknews-1-0-news
2023-03-04 13:03:07 , udn , 近況出色的紐約尼克隊在作客邁阿密的比賽中，儘管丟掉一度領先17分的優勢，第四節最後關頭陷入落後局面，但靠著藍道（Julius Randle）在剩下0.7秒時硬是起身出手命中石破天驚的逆轉致勝三分球，帶 , https://udn.com/news/story/7002/7008697?from=udn-ch1_breaknews-1-0-news
2023-03-04 13:05:51 , udn , 台南古都國際半程馬拉松明登場 安維及交管全攻略 , https://udn.com/news/story/7326/7008707?from=udn-ch1_breaknews-1-0-news
2023-03-04 13:06:01 , udn , 2023台南古都國際半程馬拉松將於明天上午5時30分起在台南市府永華市政中心開跑，賽事區分21K半馬組、10K路跑組及5... , https://udn.com/news/story/7326/7008707?from=udn-ch1_breaknews-1-0-news
2023-03-04 13:06:22 , udn , 中龍鋼鐵廠慶嘉年華今登場 親子閱覽室啟用熱鬧滾滾 , https://udn.com/news/story/7241/7008706?from=udn-ch1_breaknews-1-0-news
2023-03-04 13:06:32 , udn , 中龍鋼鐵公司今在廠區內的樂活中心舉辦「飛龍迎兔親子嘉年華」廠慶活動，現場設計很多闖關體驗遊戲讓親子參與，並啟用親子閱覽室... , https://udn.com/news/story/7241/7008706?from=udn-ch1_breaknews-1-0-news
2023-03-04 13:06:53 , udn , 木棒聯賽／鶯歌奪殿軍隊史最佳 教頭王傳家還看見韋宏亮成長 , https://udn.com/news/story/7001/7008656?from=udn-ch1_breaknews-1-0-news
2023-03-04 13:07:03 , udn , 高中木棒聯賽鶯歌工商昨天4強延長賽輸球、氣力放盡，今天季軍戰不敵台東體中、拿下殿軍，是隊史最佳成績，鶯歌總教練王傳家盼球... , https://udn.com/news/story/7001/7008656?from=udn-ch1_breaknews-1-0-news
2023-03-04 13:07:24 , udn , 經典賽／台灣人有多愛棒球？美記者嘆：鈔票上都有球隊 , https://udn.com/news/story/10785/7008678?from=udn-ch1_breaknews-1-0-news
2023-03-04 13:07:34 , udn , 2023WBC世界棒球經典賽開打在即，與中華隊同屬A組的國家隊也陸續來台備戰，外國媒體也到訪，大聯盟官網記者摩納根（Matt Monagan）來台後發布一張新台幣500元紙鈔的照片，在貼文寫下「台灣有 , https://udn.com/news/story/10785/7008678?from=udn-ch1_breaknews-1-0-news
2023-03-04 13:08:51 , udn , 陸14屆全國人大會議5日開幕 13日閉幕 會期8天半 , https://udn.com/news/story/7331/7008708?from=udn-ch1_breaknews-1-0-news
2023-03-04 13:09:02 , udn , 大陸第14屆全國人大一次會議開幕前記者會於3日在北京舉行，人大第9任發言人、同時也是新發言人的王超亮相，他介紹今年人大會... , https://udn.com/news/story/7331/7008708?from=udn-ch1_breaknews-1-0-news
2023-03-04 13:11:52 , udn , 中市府查公車落實「轉向停看行」 2月違規最多是這路口 , https://udn.com/news/story/7325/7008713?from=udn-ch1_breaknews-1-0-news
2023-03-04 13:12:02 , udn , 去年底台中發生公車未禮讓行人，直撞母嬰雙亡悲劇；中市府加強稽查公車駕駛，是否落實路口轉向停看行，今年2月份共稽查198輛... , https://udn.com/news/story/7325/7008713?from=udn-ch1_breaknews-1-0-news
2023-03-04 13:12:23 , udn , 台積電校園徵才起跑  今年預計招募逾6,000位新血 , https://udn.com/news/story/7240/7008709?from=udn-ch1_breaknews-1-0-news
2023-03-04 13:12:33 , udn , 台積電（2330）2023 年校園徵才活動今（4）日正式啟動。台積電開出今年招募員工數，將召募超過 6,000名新進同仁... , https://udn.com/news/story/7240/7008709?from=udn-ch1_breaknews-1-0-news
2023-03-04 13:13:55 , udn , 用電競學習！宜蘭學子電腦桌前PK環保、防災 , https://udn.com/news/story/6898/7008681?from=udn-ch1_breaknews-1-0-news
2023-03-04 13:14:51 , udn , 新竹縣免費成人健檢及肝炎篩檢 提供禮券鼓勵預防 , https://udn.com/news/story/7324/7008721?from=udn-ch1_breaknews-1-0-news
2023-03-04 13:15:01 , udn , 新竹縣府為落實民眾定期健檢，即日起在11處鄉鎮市衛生所及8所配合社區預防篩檢的醫療院所，辦理成人預防保健及B、C型肝炎篩... , https://udn.com/news/story/7324/7008721?from=udn-ch1_breaknews-1-0-news
2023-03-04 13:17:52 , udn , 拜登罹基底細胞癌 醫：3職業高風險須做好防曬 , https://udn.com/news/story/7266/7008705?from=udn-ch1_breaknews-1-0-news
2023-03-04 13:18:02 , udn , 美國總統拜登從胸口切除的癌性皮膚組織確定是基底細胞癌。皮膚科醫師提醒，紫外線是最主要誘發因子，農夫、漁民、軍人等長期在紫... , https://udn.com/news/story/7266/7008705?from=udn-ch1_breaknews-1-0-news
2023-03-04 13:18:22 , udn , 影／全台史上最久的蛋荒 陳吉仲：3月底再進500萬顆 , https://udn.com/news/story/122475/7008729?from=udn-ch1_breaknews-1-0-news
2023-03-04 13:18:33 , udn , 台灣面臨史上最久的缺蛋荒，農委會主委陳吉仲今南下台中參加大雅區農會小麥季活動。陳吉仲說，我國產量與每天需求還有50萬到8... , https://udn.com/news/story/122475/7008729?from=udn-ch1_breaknews-1-0-news
2023-03-04 13:18:53 , udn , 台中巨蛋6度流標追加34億預算 藍營籲不分黨派支持 , https://udn.com/news/story/7325/7008728?from=udn-ch1_breaknews-1-0-news
2023-03-04 13:19:04 , udn , 台中巨蛋體育館工程，因原物料漲價、缺工衝擊，已6度上網發包流標，中市府追加預算34億餘元，總經費達99.98億元，3月中... , https://udn.com/news/story/7325/7008728?from=udn-ch1_breaknews-1-0-news
2023-03-04 13:20:51 , udn , 20年來都加醬油... 她外送點小米粥見一物傻眼：我錯了嗎？ , https://udn.com/news/story/120912/7008711?from=udn-ch1_breaknews-1-0-news
2023-03-04 13:21:02 , udn , 喝小米粥的時候會加什麼調味料？一名網友分享自己重感冒想喝粥，於是點了小米粥外送，並備註要醬油，沒想到餐點來的時候竟附上一包糖，讓她相當疑惑「難道⋯小米粥是加糖的嗎⋯⋯」 , https://udn.com/news/story/120912/7008711?from=udn-ch1_breaknews-1-0-news
2023-03-04 13:26:52 , udn , 為初春保養做準備！海洋拉娜升級版舒芙乳霜有3層修護 , https://udn.com/news/story/7270/7008757?from=udn-ch1_breaknews-1-0-news
2023-03-04 13:27:03 , udn , 初春時節到來，氣候忽冷忽熱不穩定，常讓許多人肌膚也跟著出現狀況與問題，此時肌膚的穩定性更為重要，海洋拉娜推出全新升級的舒... , https://udn.com/news/story/7270/7008757?from=udn-ch1_breaknews-1-0-news
2023-03-04 13:27:23 , udn , 新北市護理師1人顧190市民 侯友宜：角色非常重要 , https://udn.com/news/story/7323/7008754?from=udn-ch1_breaknews-1-0-news
2023-03-04 13:27:33 , udn , 新北市目前設籍人口已超過400萬人，執業登記之護理師及護士總共有2萬1071位，新北市長侯友宜今出席新北市護理師護士公會... , https://udn.com/news/story/7323/7008754?from=udn-ch1_breaknews-1-0-news
2023-03-04 13:27:54 , udn , 王超：一些國家「長臂管轄」 中方堅決反制是正當和必要的 , https://udn.com/news/story/7331/7008753?from=udn-ch1_breaknews-1-0-news
2023-03-04 13:28:04 , udn , 大陸第14屆全國人大一次會議開幕前記者會3日在北京舉行，針對中國大陸正面臨的外部挑戰，人大會議發言人王超表示，一些國家出... , https://udn.com/news/story/7331/7008753?from=udn-ch1_breaknews-1-0-news
