2023-02-26 00:26:31 , udn , 殺破狼周運勢／白羊感情有關鍵進展 獅子脫離不友善職場 , https://udn.com/news/story/7268/6985016?from=udn-ch1_breaknews-1-0-news
2023-02-26 12:57:04 , udn , 今天是228連假第2天，截至中午11時止，國道全線交通量為34.9百萬車公里，預估今日交通量為113百萬車公里，仍在預期... , https://udn.com/news/story/7266/6996318?from=udn-ch1_breaknews-1-0-news
2023-02-26 13:02:51 , udn , 中市舊官邸電台街文史氛圍濃 廣場堆置雜物煞風景 , https://udn.com/news/story/7325/6996340?from=udn-ch1_breaknews-1-0-news
2023-02-26 13:03:01 , udn , 台中市北區雙十路與電台街周邊有多處歷史建物，串聯毗鄰一中商圈，帶動這一帶成熱門文化空間。民進黨議員陳俞融今指出，15年前... , https://udn.com/news/story/7325/6996340?from=udn-ch1_breaknews-1-0-news
2023-02-26 13:03:21 , udn , NBA／泰托姆致勝三分球氣走76人 安比德砍41分留遺憾 , https://udn.com/news/story/7002/6996322?from=udn-ch1_breaknews-1-0-news
2023-02-26 13:03:32 , udn , 聯盟龍頭塞爾蒂克前往費城踢館，東區雙強相爭也激盪巨大火花，兩隊雖然都一度領先對方雙位數，但仍一路廝殺到最後時刻，綠衫軍才靠著泰托姆（Jayson Tatum）剩下1.3秒轟進致勝三分球，以110比10 , https://udn.com/news/story/7002/6996322?from=udn-ch1_breaknews-1-0-news
2023-02-26 13:03:54 , udn , 加油等一下！明日汽、柴油各降0.1元 , https://udn.com/news/story/7238/6996290?from=udn-ch1_breaknews-1-0-news
2023-02-26 13:04:04 , udn , 台灣中油公司自明(27)日凌晨零時起汽、柴油各調降0.1元，參考零售價格分別為92無鉛汽油每公升29.0元、95無鉛汽油... , https://udn.com/news/story/7238/6996290?from=udn-ch1_breaknews-1-0-news
2023-02-26 13:08:52 , udn , 苗栗後龍大山155戶獨享停電3小時 台電擬縮短桿距改善 , https://udn.com/news/story/7324/6996362?from=udn-ch1_breaknews-1-0-news
2023-02-26 13:09:02 , udn , 苗栗縣後龍鎮東明里12鄰大山一帶155戶住家，昨天疑因風大無預警停電約3個小時，居民跳腳附近唯獨他們停電，台電調查發現4... , https://udn.com/news/story/7324/6996362?from=udn-ch1_breaknews-1-0-news
2023-02-26 13:09:22 , udn , 國道1新竹路段塞得「沒丁沒當」 時速不到40公里如大停車場 , https://udn.com/news/story/7266/6996360?from=udn-ch1_breaknews-1-0-news
2023-02-26 13:09:33 , udn , 228連假湧現車潮，國道1號南下新竹路段幾乎全線「紅通通」，從楊梅一路塞到頭份，國道警方指出，主要壅塞路段大致是75K至... , https://udn.com/news/story/7266/6996360?from=udn-ch1_breaknews-1-0-news
2023-02-26 13:11:53 , udn , 清大附醫憂環評興建期程延宕 桃市府：建窗口全力協助 , https://udn.com/news/story/7266/6996365?from=udn-ch1_breaknews-1-0-news
2023-02-26 13:12:03 , udn , 桃園市醫事審議委員會2020年通過清華大學桃園附設醫院、桃園亞東紀念醫院的設立案，讓桃園可望再增2家醫學中心規模的醫院。... , https://udn.com/news/story/7266/6996365?from=udn-ch1_breaknews-1-0-news
2023-02-26 13:12:23 , udn , 新竹縣祭出12萬元禮券 要鼓勵民眾運動達標抽好禮 , https://udn.com/news/story/7324/6996364?from=udn-ch1_breaknews-1-0-news
2023-02-26 13:12:34 , udn , 新竹縣衛生局為培養民眾每天運動習慣，祭出總價值12萬元的商品禮券，從3月起到7月將舉辦「竹縣愛運動健康抽獎活動」，運動達... , https://udn.com/news/story/7324/6996364?from=udn-ch1_breaknews-1-0-news
2023-02-26 13:14:52 , udn , 傳奇芭蕾明星最美告別！巴黎歌劇院也穿上香奈兒 , https://udn.com/news/story/7270/6996370?from=udn-ch1_breaknews-1-0-news
2023-02-26 13:15:03 , udn , 日前，香奈兒（CHANEL）攜手巴黎歌劇院芭蕾舞團（Opéra national de Paris Ballet）向知名... , https://udn.com/news/story/7270/6996370?from=udn-ch1_breaknews-1-0-news
2023-02-26 13:15:23 , udn , 影／北市文山森林公園太好玩 居民抱怨吵整天快崩潰 , https://udn.com/news/story/7323/6996366?from=udn-ch1_breaknews-1-0-news
2023-02-26 13:15:33 , udn , 文山森林公園有著北市最長50公尺的溜滑梯，人工草皮成滑草天堂，刺激又好玩，每逢好天氣或假日充斥尖叫與喧嘩聲，周遭居民長期... , https://udn.com/news/story/7323/6996366?from=udn-ch1_breaknews-1-0-news
2023-02-26 13:15:54 , udn , 九族櫻花祭1.2萬人大爆滿 園方急公告：去別處玩 , https://udn.com/news/story/7266/6996367?from=udn-ch1_breaknews-1-0-news
2023-02-26 13:16:04 , udn , 228連假第2天，不少民眾把握假期出遊，南投魚池九族文化村正值櫻花祭，而因櫻花盛開，湧進大批人潮，今天上午入園人次已逾1... , https://udn.com/news/story/7266/6996367?from=udn-ch1_breaknews-1-0-news
2023-02-26 13:17:51 , udn , 桃園立委黨內初選開打 五選區藍綠人選表態角逐：不缺席 , https://udn.com/news/story/6656/6996384?from=udn-ch1_breaknews-1-0-news
2023-02-26 13:18:01 , udn , 面對2024年立委選舉，桃園市第五選區（平鎮龍潭區）藍綠爭取黨內初選人選今天上午表態，藍綠國民黨現任立委呂玉玲與市議員黃... , https://udn.com/news/story/6656/6996384?from=udn-ch1_breaknews-1-0-news
2023-02-26 13:18:26 , udn , 年後留學詢問度激增 商業分析師正夯！最想去美加 , https://udn.com/news/story/7238/6996359?from=udn-ch1_breaknews-1-0-news
2023-02-26 13:18:37 , udn , 疫後各國漸解封，不僅觀光旅遊回溫，出國遊留學詢問度也激增。TutorABC表示，統計近期學子來電，可發現以未來職涯考量為... , https://udn.com/news/story/7238/6996359?from=udn-ch1_breaknews-1-0-news
2023-02-26 13:20:51 , udn , 不缺蛋？業者說春節就公告沒蛋 現況換雞肉大漲又沒貨 , https://udn.com/news/story/122475/6996399?from=udn-ch1_breaknews-1-0-news
2023-02-26 13:21:02 , udn , 市面上到底缺不缺蛋？網路上爭論不休。台中市知名商圈餐廳業者指出「當然缺蛋！」業者說，接下來是缺雞肉，這家餐廳一個月用80... , https://udn.com/news/story/122475/6996399?from=udn-ch1_breaknews-1-0-news
2023-02-26 13:21:22 , udn , 這裡沒塞...228連假第2天 蘇花路廊交通順暢 , https://udn.com/news/story/7266/6996390?from=udn-ch1_breaknews-1-0-news
2023-02-26 13:21:33 , udn , 今天是228連假第2天，花蓮天氣陰天寒冷，蘇花路廊上午宜蘭往花蓮南下車流量約3700輛，花蓮往宜蘭北上則有1100輛，公... , https://udn.com/news/story/7266/6996390?from=udn-ch1_breaknews-1-0-news
2023-02-26 13:26:40 , udn , 明後天國道北返增恐塞車更嚴重 高公局籲提早出門 , https://udn.com/news/story/7266/6996409?from=udn-ch1_breaknews-1-0-news
2023-02-26 13:26:50 , udn , 228連假第2天，截至中午11時止，國道全線交通量為34.9百萬車公里，預估今日交通量為113百萬車公里，另上午3起追撞... , https://udn.com/news/story/7266/6996409?from=udn-ch1_breaknews-1-0-news
2023-02-26 13:27:11 , udn , MiLB／李灝宇大聯盟春訓首戰 1保送1得分 , https://udn.com/news/story/6999/6996405?from=udn-ch1_breaknews-1-0-news
2023-02-26 13:27:21 , udn , 旅美小將李灝宇首次體驗大聯盟春訓，美職大聯盟費城人隊今天進行熱身賽雙重賽，對洋基隊之戰李灝宇替補上場，1保送、跑回1分，... , https://udn.com/news/story/6999/6996405?from=udn-ch1_breaknews-1-0-news
2023-02-26 13:29:23 , udn , 香港名媛蔡天鳳的現任夫家 為大陸知名餐飲品牌譚仔米線 , https://udn.com/news/story/123406/6996356?from=udn-ch1_breaknews-1-0-news
2023-02-26 13:29:33 , udn , 香港名媛蔡天鳳遭前夫一家殺害碎屍一事引發香港極大震撼。共同引發關注的還有蔡天鳳的現任夫家，蔡的公公是譚仔米線創始人之一「... , https://udn.com/news/story/123406/6996356?from=udn-ch1_breaknews-1-0-news
2023-02-26 13:29:52 , udn , 花蓮照服員專班訓練下月開跑 培訓210名學員投入長照 , https://udn.com/news/story/7328/6996413?from=udn-ch1_breaknews-1-0-news
2023-02-26 13:30:03 , udn , 台灣推估將於2025年邁入超高齡化社會，家庭中長輩的日常生活照顧、醫療看護照顧需求與日俱增。花蓮縣政府今年辦理「照顧服務... , https://udn.com/news/story/7328/6996413?from=udn-ch1_breaknews-1-0-news
2023-02-26 13:30:23 , udn , 蔣萬安拋成立青年局挨批「蔣空話」 北市府：積極盤點 , https://udn.com/news/story/7323/6996412?from=udn-ch1_breaknews-1-0-news
2023-02-26 13:30:33 , udn , 台北市長蔣萬安競選政見拋出要成立青年事務局，但議員吳沛憶批評，但到目前為止，北市青年局仍只有空話。甚至她詢問市府詢問籌備... , https://udn.com/news/story/7323/6996412?from=udn-ch1_breaknews-1-0-news
2023-02-26 13:30:54 , udn , 郭台銘永齡農場遭控賣高價蛋？ 林楚茵所指「吉品養生」恐是倒果為因 , https://udn.com/news/story/6656/6996411?from=udn-ch1_breaknews-1-0-news
2023-02-26 13:31:04 , udn , 缺蛋問題持續延燒，爭取國民黨2024年總統大選提名的鴻海創辦人郭台銘也參戰，2月21日一則「剩蛋快樂」臉書貼文，引發討論。民進黨不分區立委林楚茵23日在臉書表示，郭台銘成立的永齡農場，雞蛋賣價高，要郭台銘刮別人的鬍子前，先刮自己鬍子。永齡基金會隨即發文澄清，沒有生產蛋。林楚茵25日二度發文，說高價蛋的生產者「吉品養生」和永齡農場是同一批人在運作。此事件在網路熱議，對造兩方說法，到底誰翻車，也成了各說各話。 , https://udn.com/news/story/6656/6996411?from=udn-ch1_breaknews-1-0-news
2023-02-26 13:35:51 , udn , 白髮運動抗議後 中國大陸國家醫保局解釋改革好處 , https://udn.com/news/story/7332/6996327?from=udn-ch1_breaknews-1-0-news
2023-02-26 13:36:02 , udn , 中國醫保改革引發民眾「被剝奪感」進而上街抗議，各地醫保局發文解釋後，中國國家醫保局昨天再闡釋改革的用意，除了安撫民心，也... , https://udn.com/news/story/7332/6996327?from=udn-ch1_breaknews-1-0-news
2023-02-26 13:38:51 , udn , 奈及利亞總統大選開始計票 3候選人選情緊繃 , https://udn.com/news/story/6809/6996402?from=udn-ch1_breaknews-1-0-news
2023-02-26 13:39:01 , udn , 奈及利亞選情緊繃的總統大選今天發生投票作業延誤狀況後，已開始進行計票，3位聲勢領先的候選人將有1人成為這非洲人口最多民主... , https://udn.com/news/story/6809/6996402?from=udn-ch1_breaknews-1-0-news
2023-02-26 13:39:22 , udn , 侯友宜南投輔選 民進黨：他被林明溱又罵又騙 難為他了 , https://udn.com/news/story/6656/6996416?from=udn-ch1_breaknews-1-0-news
2023-02-26 13:39:32 , udn , 南投立委補選將於3月4日登場，新北市長侯友宜今天到南投與國民黨立委參選人林明溱一起掃街拜票，但過去林明溱批評侯友宜的言論... , https://udn.com/news/story/6656/6996416?from=udn-ch1_breaknews-1-0-news
2023-02-26 13:41:50 , udn , 經典賽／古巴4棒戴斯潘盼延續生涯 中職也是選項 , https://udn.com/news/story/10785/6996325?from=udn-ch1_breaknews-1-0-news
2023-02-26 13:42:00 , udn , 世界棒球經典賽古巴代表隊自辦熱身賽首戰由陳冠宇前隊友戴斯潘扛4棒，36歲的戴斯潘4度打經典賽目標要贏，也尋求延續生涯機會... , https://udn.com/news/story/10785/6996325?from=udn-ch1_breaknews-1-0-news
2023-02-26 13:47:51 , udn , 嘉義市資收堆置場大火 環保局：暫不影響資收清運 , https://udn.com/news/story/7326/6996441?from=udn-ch1_breaknews-1-0-news
2023-02-26 13:48:01 , udn , 嘉義市湖子內的環保暫置場，前天大火延燒15小時，殘火才完全熄滅，市府環保局表示，初步釐清應不是人為縱火，燒毀的資源回收物... , https://udn.com/news/story/7326/6996441?from=udn-ch1_breaknews-1-0-news
2023-02-26 13:48:21 , udn , 廢墟花海！ 雲林炮仗花爬滿牆 為古厝穿上橘紅色新衣 , https://udn.com/news/story/7326/6996440?from=udn-ch1_breaknews-1-0-news
2023-02-26 13:48:32 , udn , 春日限定炮仗花大爆開！雲林麥寮鎮東宮對面一間頹屋爬滿橘紅色炮仗花，閃亮又耀眼，成為打卡新景點，鮮豔花海瀑布與古厝形成強烈... , https://udn.com/news/story/7326/6996440?from=udn-ch1_breaknews-1-0-news
2023-02-26 13:48:52 , udn , 桃園口罩盤商遭祝融 15歲少年宣告不治 家屬泛淚無法接受 , https://udn.com/news/story/7320/6996439?from=udn-ch1_breaknews-1-0-news
2023-02-26 13:49:02 , udn , 桃園市龜山區一處民宅今上午發生火警，一名15歲少年疑嗆傷窒息、送醫搶救不治，少年的哥哥及女友則獲救，家屬到場神情悲痛；案... , https://udn.com/news/story/7320/6996439?from=udn-ch1_breaknews-1-0-news
2023-02-26 13:50:51 , udn , 經典賽／記得陳冠宇、林智勝 古巴隊長有意來台打球 , https://udn.com/news/story/7001/6996450?from=udn-ch1_breaknews-1-0-news
2023-02-26 13:51:01 , udn , 古巴隊長迪斯派（Alfredo Despaigne）第四度參加世界棒球經典賽，今天在台灣首場熱身賽，對富邦悍將隊之戰扛起... , https://udn.com/news/story/7001/6996450?from=udn-ch1_breaknews-1-0-news
2023-02-26 13:51:22 , udn , 連假衝高雄曬太陽 壽山動物園紅不讓 4天連假估日湧8千人 , https://udn.com/news/story/7327/6996449?from=udn-ch1_breaknews-1-0-news
2023-02-26 13:51:32 , udn , 228連假期間，高雄湧入大量遊客及返鄉人潮，去年底重新開園的壽山動物園是人氣熱點。動物園統計，昨天有7000多人次入園，... , https://udn.com/news/story/7327/6996449?from=udn-ch1_breaknews-1-0-news
2023-02-26 13:51:52 , udn , 高雄男喝完藥酒騎車遭警攔 以為沒事酒測後直接被上銬 , https://udn.com/news/story/7321/6996448?from=udn-ch1_breaknews-1-0-news
2023-02-26 13:52:03 , udn , 柯姓男子深夜騎機車行經高雄仁武區澄合街，因左轉未打方向燈，被巡邏警網攔查；警方發現他面帶酒容，柯辯稱僅喝了2杯藥酒，警方... , https://udn.com/news/story/7321/6996448?from=udn-ch1_breaknews-1-0-news
2023-02-26 13:53:51 , udn , ChatGPT出現山寨版！受害者慘被盜刷1200元 恐面臨每月續扣 , https://udn.com/news/story/123313/6996288?from=udn-ch1_breaknews-1-0-news
2023-02-26 13:54:01 , udn , 美國人工智慧研究實驗室OpenAI，推出聊天機器人「ChatGPT」，兩個月就達到1億用戶。不過，ChatGPT也在短時間內出現山寨版，專門用來盜取信用卡帳號，還有受害者被盜刷1200元，甚至還可能面臨每個月續扣，因此只能摸摸鼻子換卡。 , https://udn.com/news/story/123313/6996288?from=udn-ch1_breaknews-1-0-news
2023-02-26 13:56:50 , udn , 月底化身「乞丐超人」買超商即期品 網統整：下午開始走起 , https://udn.com/news/story/120915/6996329?from=udn-ch1_breaknews-1-0-news
2023-02-26 13:57:00 , udn , 各大超商為響應不浪費食物，特定時段的即期品會有促銷活動，7-Eleven稱作「i珍食」、全家則為「友善食光」，有網友詢問「怎麼在超商度過月底？」，有人統整出「下午開始走起，四點去全聯，五點去全家，七點有星巴克，八點去小七，九點義美麵包五折」，還有人建議平常要存錢，別當月光族。 , https://udn.com/news/story/120915/6996329?from=udn-ch1_breaknews-1-0-news
2023-02-26 13:59:50 , udn , 影／三重屁孩嬲貼無照騎機車 不爽被按喇叭竟掏槍 , https://udn.com/news/story/7320/6996468?from=udn-ch1_breaknews-1-0-news
2023-02-26 14:00:01 , udn , 新北市三重區日前有機車騎士遇到屁孩亮槍示威，竟然事隔9小時才報案，不過警方只花了1個小時就逮到人，結果3人全都未成年，年... , https://udn.com/news/story/7320/6996468?from=udn-ch1_breaknews-1-0-news
2023-02-26 14:00:21 , udn , 九族文化村「賞櫻人潮滿炸」！網友：塞到晚上看夜櫻 , https://udn.com/news/story/7270/6996458?from=udn-ch1_breaknews-1-0-news
2023-02-26 14:00:31 , udn , 迎來228連假，台灣各個旅遊景點、交通要道紛紛出現大批出遊人潮。「九族文化村」在2月26日中午發布公告、表示10:15遊... , https://udn.com/news/story/7270/6996458?from=udn-ch1_breaknews-1-0-news
2023-02-26 14:02:51 , udn , 台啤應援世界棒球經典賽 登錄發票抽最大獎現金3萬元 , https://udn.com/news/story/7270/6996469?from=udn-ch1_breaknews-1-0-news
