2023-05-07 00:27:01 , udn , 中一中再惹議！匿名版驚見「納粹」符號 校方深夜止火 , https://udn.com/news/story/6898/7147745?from=udn-ch1_breaknews-1-0-news
2023-05-07 12:58:49 , udn , 詹姓男子約女網友夜唱，在ＫＴＶ歡唱3小時就近到女網友家，不料詹男疑為滿足自己性慾，涉嫌強吻女網友，要求打手槍，還企圖脫褲... , https://udn.com/news/story/7317/7148204?from=udn-ch1_breaknews-1-0-news
2023-05-07 12:59:10 , udn , 反嗆高嘉瑜稱藍用喬的 游淑慧點這事：你才完美喬字民代 , https://udn.com/news/story/123475/7148201?from=udn-ch1_breaknews-1-0-news
2023-05-07 12:59:20 , udn , 港湖立委選戰提前開打，已宣布退出黨內初選的國民黨議員游淑慧今天在臉書貼文「致高嘉瑜委員」，表示高近日不斷用「喬」一字來形... , https://udn.com/news/story/123475/7148201?from=udn-ch1_breaknews-1-0-news
2023-05-07 12:59:41 , udn , 婦人登山滑倒受傷 消防員用籃式擔架獨輪車運下山送醫 , https://udn.com/news/story/7320/7148198?from=udn-ch1_breaknews-1-0-news
2023-05-07 12:59:51 , udn , 游姓婦人今早到新北市石門區青山步道健行時，不慎滑倒，無法再行走。消防局獲報到場救護，用籃式擔架獨輪車搬運下山後，由救護車... , https://udn.com/news/story/7320/7148198?from=udn-ch1_breaknews-1-0-news
2023-05-07 13:01:35 , udn , 曾馨瑩分享關懷個案孩子卡片內容 一度落淚無法發言 , https://udn.com/news/story/123495/7148203?from=udn-ch1_breaknews-1-0-news
2023-05-07 13:01:45 , udn , 鴻海創辦人郭台銘的夫人曾馨瑩出席永齡超人媽媽母親節感恩會，曾馨瑩分享過去探視的個案，個案小孩考上大學，沒錢付學費，她透過... , https://udn.com/news/story/123495/7148203?from=udn-ch1_breaknews-1-0-news
2023-05-07 13:02:37 , udn , 反嗆高嘉瑜稱藍用喬的 游淑慧點這事：你才完美「喬」字民代 , https://udn.com/news/story/123475/7148201?from=udn-ch1_breaknews-1-0-news
2023-05-07 13:09:35 , udn , 芝山岩遺址破損無人管挨批 裂縫大到能塞寶特瓶 , https://udn.com/news/story/7323/7148221?from=udn-ch1_breaknews-1-0-news
2023-05-07 13:09:45 , udn , 位於北市士林區的「芝山岩」為考古遺址，卻長年無人維護，議員林延鳳指出，東南側的「東砲台」露台石牆損壞 逾1年，裂損處日益... , https://udn.com/news/story/7323/7148221?from=udn-ch1_breaknews-1-0-news
2023-05-07 13:10:06 , udn , 獨／妻無辜成陸軍士官車下亡魂 死者夫：該負刑責得負 , https://udn.com/news/story/7320/7148220?from=udn-ch1_breaknews-1-0-news
2023-05-07 13:10:16 , udn , 60歲陳姓婦人昨上午和好友呂姓婦人，機車雙載前往高雄田寮廟宇拜拜，不料遭陸軍裝甲564旅陳姓下士駕車撞飛，陳送醫不治，檢... , https://udn.com/news/story/7320/7148220?from=udn-ch1_breaknews-1-0-news
2023-05-07 13:10:37 , udn , NBA／30分慘輸湖人 勇士教頭點出問題 , https://udn.com/news/story/7002/7148212?from=udn-ch1_breaknews-1-0-news
2023-05-07 13:10:47 , udn , NBA衛冕軍勇士隊今天進攻當機，第二節僅拿18分，第三節也只有20分，教頭柯爾（Steve Kerr）第四節開始不到3分... , https://udn.com/news/story/7002/7148212?from=udn-ch1_breaknews-1-0-news
2023-05-07 13:12:09 , udn , 五條通通緝犯躲回故鄉藏匿 南警擴大臨檢落網 , https://udn.com/news/story/7321/7148206?from=udn-ch1_breaknews-1-0-news
2023-05-07 13:12:20 , udn , 台南市42歲陳姓男子因涉竊盜、詐欺案，於今年2月、3月起，分別遭台北地檢署、橋頭地檢署及地院、嘉義地檢署及新北地檢署5處... , https://udn.com/news/story/7321/7148206?from=udn-ch1_breaknews-1-0-news
2023-05-07 13:12:40 , udn , 影／新北毒蟲屢犯機車搶奪 多次入獄獲釋就再搶 , https://udn.com/news/story/7315/7148205?from=udn-ch1_breaknews-1-0-news
2023-05-07 13:12:51 , udn , 新北市1名45歲黃姓男子因為毒癮屢犯搶奪，多次進出監獄仍不悔改，今年3月才剛羈押期滿獲釋，前天又連續在新莊、樹林地區騎機... , https://udn.com/news/story/7315/7148205?from=udn-ch1_breaknews-1-0-news
2023-05-07 13:15:31 , udn , 競選行程深入客家庄 賴清德：侵略者的和平不是真和平 , https://udn.com/news/story/6656/7148236?from=udn-ch1_breaknews-1-0-news
2023-05-07 13:15:41 , udn , 副總統賴清德近日競選行程加溫，繼昨日新竹縣信賴台灣之友會成立，今日又前往中壢仁海宮、平鎮義民廟參香，包括前市長鄭文燦及所... , https://udn.com/news/story/6656/7148236?from=udn-ch1_breaknews-1-0-news
2023-05-07 13:16:02 , udn , 女友穿瑜珈褲「1習慣」 惹怒他 網反嗆：別出一張嘴 , https://udn.com/news/story/120912/7148188?from=udn-ch1_breaknews-1-0-news
2023-05-07 13:16:12 , udn , 許多人會利用休閒時間上健身房運動，而運動服除了機能性外，時尚感也很重要，「瑜珈褲」因此受到不少女性青睞。不過近日有網友就在Dcard發文表示，女友穿瑜珈褲的習慣，實在讓他很煩惱。 , https://udn.com/news/story/120912/7148188?from=udn-ch1_breaknews-1-0-news
2023-05-07 13:16:33 , udn , 擺脫行人地獄 高雄市改善路口號誌並設行人穿越庇護島 , https://udn.com/news/story/7327/7148235?from=udn-ch1_breaknews-1-0-news
2023-05-07 13:16:44 , udn , 高雄市高齡族群是交通事故發生高風險族群，為洗刷行人地獄惡名，高雄市交通局近年來推動路口號誌設施改善，並在無人行道路段設置... , https://udn.com/news/story/7327/7148235?from=udn-ch1_breaknews-1-0-news
2023-05-07 13:17:04 , udn , 桃園15、16日41.3萬戶大停水39小時 關鍵竟是這個原因 , https://udn.com/news/story/7324/7148231?from=udn-ch1_breaknews-1-0-news
2023-05-07 13:17:15 , udn , 台水公司第二區處預定5月15日至16日辦理龍潭三坑原水站原水管改善工程施工，大桃園12區304個里將停水、降壓39小時，... , https://udn.com/news/story/7324/7148231?from=udn-ch1_breaknews-1-0-news
2023-05-07 13:17:35 , udn , 獨／星宇出包張國煒急赴日處理 專家直指3問題：總會跌落神壇 , https://udn.com/news/story/123501/7148222?from=udn-ch1_breaknews-1-0-news
2023-05-07 13:17:46 , udn , 星宇航空日本航線出包，JX801、JX803班機旅客被迫在日本成田國際機場打地舖過夜，又因班機卡在日本無法照常起飛，一架... , https://udn.com/news/story/123501/7148222?from=udn-ch1_breaknews-1-0-news
2023-05-07 13:18:33 , udn , 外交部歡迎巴拉圭衛福部長波爾巴訪問中華民國 , https://udn.com/news/story/6656/7148238?from=udn-ch1_breaknews-1-0-news
2023-05-07 13:18:44 , udn , 巴拉圭衛福部長波爾巴（Julio Borba）夫婦5月7日訪華，為期五天，外交部表示誠摯歡迎。 , https://udn.com/news/story/6656/7148238?from=udn-ch1_breaknews-1-0-news
2023-05-07 13:21:30 , udn , 張國煒曝成田擬為星宇「開特例」？ 專家：想法太天真 , https://udn.com/news/story/7270/7148242?from=udn-ch1_breaknews-1-0-news
2023-05-07 13:21:41 , udn , 星宇航空日本航班昨天出包，導致JX801、JX803班機302名旅客被迫在成田機場管制區打地舖過夜。又因班機卡在日本無法... , https://udn.com/news/story/7270/7148242?from=udn-ch1_breaknews-1-0-news
2023-05-07 13:22:01 , udn , 荔枝農憂無雨果實小 今春雷大作!高雄山區平地終於落雨 , https://udn.com/news/story/7327/7148245?from=udn-ch1_breaknews-1-0-news
2023-05-07 13:22:12 , udn , 高雄大樹是玉荷包的主要產區，近期有果農憂心，今年雖荔枝樹開花情況比去年良好，但著果後連日缺水無雨，果實恐無水源滋潤，嚴重... , https://udn.com/news/story/7327/7148245?from=udn-ch1_breaknews-1-0-news
2023-05-07 13:24:33 , udn , 進口車導航地圖遭控損害中國國家主權 慘遭陸海關扣押 , https://udn.com/news/story/7333/7148250?from=udn-ch1_breaknews-1-0-news
2023-05-07 13:24:43 , udn , 又有企業因地圖標示不符合大陸官方立場而惹上麻煩。大陸海關總署通報，上海外高橋港區海關近日在對進口汽車開展查驗時，查獲20... , https://udn.com/news/story/7333/7148250?from=udn-ch1_breaknews-1-0-news
2023-05-07 13:25:04 , udn , 台灣三大炮北港犁轎明登場  25處炮場公布警消部署保安 , https://udn.com/news/story/7326/7148249?from=udn-ch1_breaknews-1-0-news
2023-05-07 13:25:15 , udn , 雲林縣北港朝天宮媽祖癸卯年出巡遶境將於明天盛大登場，刿屬台灣三大炮之一的北港犁轎，鎮公所核准25處炮場規畫，想觀賞震撼的... , https://udn.com/news/story/7326/7148249?from=udn-ch1_breaknews-1-0-news
2023-05-07 13:26:06 , udn , 外交部歡迎巴拉圭衛福部長波爾巴 訪問中華民國 , https://udn.com/news/story/6656/7148238?from=udn-ch1_breaknews-1-0-news
2023-05-07 13:26:37 , udn , NBA／勇士客場慘輸湖人30分 主帥柯爾點出問題 , https://udn.com/news/story/7002/7148212?from=udn-ch1_breaknews-1-0-news
2023-05-07 13:28:35 , udn , 張國煒曝成田原擬為星宇「開特例」？ 專家：想法太天真 , https://udn.com/news/story/123501/7148242?from=udn-ch1_breaknews-1-0-news
2023-05-07 13:36:32 , udn , NBA／狂勝30分仍保持警戒 詹姆斯：對勇士沒有鬆懈空間 , https://udn.com/news/story/7002/7148259?from=udn-ch1_breaknews-1-0-news
2023-05-07 13:36:42 , udn , 湖人隊今天在主場以127：97大勝勇士隊，不過，身經百戰的詹姆斯（Lebron James）並不以此驕傲，而是提醒隊友別因此鬆懈。

本日，詹姆斯早早抵達球場練投，卻未在比賽初期展現進攻欲望，直到 , https://udn.com/news/story/7002/7148259?from=udn-ch1_breaknews-1-0-news
2023-05-07 13:37:03 , udn , NBA／戴維斯再創恐怖全能數據 歐拉朱萬後聯盟首見 , https://udn.com/news/story/7002/7148255?from=udn-ch1_breaknews-1-0-news
2023-05-07 13:37:13 , udn , 前一場表現低迷的戴維斯（Anthony Davis），再回到主場後又重新展現生龍活虎的攻守威能。出賽33分鐘，10投7中包括12罰11中，繳出25分13籃板3助攻4阻攻3抄截的全能數據。

根據統 , https://udn.com/news/story/7002/7148255?from=udn-ch1_breaknews-1-0-news
2023-05-07 13:37:34 , udn , 又一間變貴了！「老賴茶棧」6月1日起調價 最多漲5元 , https://udn.com/news/story/7270/7148273?from=udn-ch1_breaknews-1-0-news
2023-05-07 13:37:44 , udn , 下次去買手搖飲的時候，記得多帶一點錢了！連鎖手搖飲「老賴茶棧」宣佈，因成本上漲影響，自6月1日起將調漲部份品項價格，漲幅... , https://udn.com/news/story/7270/7148273?from=udn-ch1_breaknews-1-0-news
2023-05-07 13:38:05 , udn , 星宇航空延誤大出包 民航局：立即要求說明改善 , https://udn.com/news/story/7266/7148274?from=udn-ch1_breaknews-1-0-news
2023-05-07 13:38:36 , udn , 全台約200萬人受氣喘所苦 遠離發作注意4件事 , https://udn.com/news/story/7266/7148213?from=udn-ch1_breaknews-1-0-news
2023-05-07 13:38:46 , udn , 依據研究，台灣成人氣喘盛行率約為10%至15%，推估200萬人受其所苦。規律使用氣喘藥物之外，國民健康署提醒，注意保暖、... , https://udn.com/news/story/7266/7148213?from=udn-ch1_breaknews-1-0-news
2023-05-07 13:39:07 , udn , 不只逢甲店 近30年宜蘭麥當勞宜興店也將熄燈走入歷史 , https://udn.com/news/story/7266/7148271?from=udn-ch1_breaknews-1-0-news
2023-05-07 13:39:18 , udn , 台中逢甲商圈地標「麥當勞逢甲店」確定5月底吹熄燈號，這家31年老店是很多情侶約會的地方，充滿青春回憶，關店消息讓人感到不... , https://udn.com/news/story/7266/7148271?from=udn-ch1_breaknews-1-0-news
2023-05-07 13:39:32 , udn , 中國大陸金融監管機構改革 螞蟻集團執照審批受影響 , https://udn.com/news/story/7333/7148239?from=udn-ch1_breaknews-1-0-news
2023-05-07 13:39:38 , udn , 桃園蘆竹多1座親水公園？ 議員驚：竟是籃球場嚴重積水 , https://udn.com/news/story/7324/7148260?from=udn-ch1_breaknews-1-0-news
2023-05-07 13:39:42 , udn , 中國今年啟動機構改革方案，涉及金融監管體系，連帶使得螞蟻集團的執照審批程序因此延誤。外媒報導，螞蟻集團的申請可能要等到今... , https://udn.com/news/story/7333/7148239?from=udn-ch1_breaknews-1-0-news
2023-05-07 13:39:49 , udn , 桃園市蘆竹區停四停車場公園籃球場日前才剛整修完畢並重鋪地坪，不過近期卻被民眾發現大雨過後，周邊竟嚴重積水，還有不少小朋友... , https://udn.com/news/story/7324/7148260?from=udn-ch1_breaknews-1-0-news
2023-05-07 13:40:03 , udn , 美軍援台灣5億美元武器 綠委透露可能撥交項目 , https://udn.com/news/story/6656/7148285?from=udn-ch1_breaknews-1-0-news
2023-05-07 13:40:14 , udn , 美國總統拜登政府打算運送價值5億美元武器援助台灣，民進黨立委王定宇今天表示，這部分會有相當程度是用來支應提升台灣的戰場能... , https://udn.com/news/story/6656/7148285?from=udn-ch1_breaknews-1-0-news
2023-05-07 13:40:34 , udn , 購物節花3.5億抽奬 議員籲中市府編1000將6萬農民納保 , https://udn.com/news/story/7325/7148284?from=udn-ch1_breaknews-1-0-news
2023-05-07 13:40:40 , udn , 台灣三大炮北港犁轎明登場 25處炮場公布警消部署保安 , https://udn.com/news/story/7326/7148249?from=udn-ch1_breaknews-1-0-news
2023-05-07 13:40:45 , udn , 民進黨台中市議員向市府喊話，指購物節「驚喜送」預算花3.5億元抽獎，為何不補助1000萬元讓6萬戶農民全數納入職災保險。 , https://udn.com/news/story/7325/7148284?from=udn-ch1_breaknews-1-0-news
2023-05-07 13:41:05 , udn , 台中大車跨雙黃線超車險釀禍 警直接開罰 , https://udn.com/news/story/7320/7148283?from=udn-ch1_breaknews-1-0-news
2023-05-07 13:41:16 , udn , 台中市一位市民日前騎機車經過太平區光興路近興隆路口時，對向一輛預伴混泥土車竟跨越雙黃線超車，險撞上他。這位市民後來將驚險... , https://udn.com/news/story/7320/7148283?from=udn-ch1_breaknews-1-0-news
2023-05-07 13:42:07 , udn , 不畏風雨展虔誠 萬和宮近千名「契子女」返宮祝壽媽祖 , https://udn.com/news/story/7325/7148281?from=udn-ch1_breaknews-1-0-news
2023-05-07 13:42:18 , udn , 三月媽祖生，台中南屯萬和宮今有上千名「契子女」，回宮為媽祖祝壽；廟方表示，16年前首次舉辦，契子女僅有150人，今年人數... , https://udn.com/news/story/7325/7148281?from=udn-ch1_breaknews-1-0-news
2023-05-07 13:42:31 , udn , 水果王國稱號不是假的！台灣十大自產水果 第一名人氣超爆棚   , https://udn.com/news/story/7266/7148159?from=udn-ch1_breaknews-1-0-news
2023-05-07 13:42:41 , udn , 有「水果王國」美稱的台灣，一年四季都能生產各種美味又富有營養價值的水果，不只台灣人自己相當喜愛，甚至有很多水果都外銷到國外去，成為另類的「台灣之光」。 , https://udn.com/news/story/7266/7148159?from=udn-ch1_breaknews-1-0-news
2023-05-07 13:43:02 , udn , 英外交大臣晤韓正談港台新疆 大陸官媒隻字不提 , https://udn.com/news/story/6809/7148247?from=udn-ch1_breaknews-1-0-news
2023-05-07 13:43:13 , udn , 中國國家副主席韓正出席英國國王查理三世（或譯查爾斯三世，King Charles III）加冕儀式，期間會晤英國外交大臣柯維立，柯維立於會談上闡述英國對於香港、新疆與台灣... , https://udn.com/news/story/6809/7148247?from=udn-ch1_breaknews-1-0-news
2023-05-07 13:43:33 , udn , 詐騙林百里妻投資未許可境外基金 女嫌延押2個月 , https://udn.com/news/story/7321/7148233?from=udn-ch1_breaknews-1-0-news
2023-05-07 13:43:44 , udn , 朱姓女子涉嫌招攬廣達董事長林百里的何姓妻子等投資未經許可境外基金案件，朱女一審遭判刑12年，經上訴，由二審審理中。二審認... , https://udn.com/news/story/7321/7148233?from=udn-ch1_breaknews-1-0-news
2023-05-07 13:44:05 , udn , 整理包／星宇航空遭批空中監獄 延誤總經過、事後處理一次看 , https://udn.com/news/story/123501/7148030?from=udn-ch1_breaknews-1-0-news
2023-05-07 13:44:15 , udn , 星宇航空JX800航班原訂昨（6）日中午12時45分抵達東京成田機場，結果因為遇到怪風不斷延誤，甚至連帶影響後續航班，許多旅客都只能睡在機場。對此，《聯合新聞網》統整星宇航空這次的延誤事件，帶您一起了解事發經過。 , https://udn.com/news/story/123501/7148030?from=udn-ch1_breaknews-1-0-news
