2023-04-04 00:02:29 , udn , 滿額送安妮亞筆記本！壽司郎×間諜家家酒　第二波開跑 , https://udn.com/news/story/7270/7075557?from=udn-ch1_breaknews-1-0-news
2023-04-04 12:36:32 , udn , 回顧去年的3月底、4月初，上海市政府宣布實施「全域靜態管理」，當時沒人能想到，這座常駐人口超過 2,400 萬的巨型城市，會在疫情政策下，實行一刀切的嚴厲封控措施。而面對突如其來的嚴厲措施，整座城市的機能陷入停擺，原先發達的電商、物流、交通等系統一下子陷入停擺，導致沒人能想像到的「缺物資」、「斷糧」等情況，甚至因為嚴厲的管理手段，在各地引發許多「反人道」的事情，而在這段期間許多上海市民紛紛在網上發佈的紀錄，也遭到官方「噤聲」。 , https://udn.com/news/story/7332/7076148?from=udn-ch1_breaknews-1-0-news
2023-04-04 12:36:53 , udn , 兒童節小學生免費入場 北市動物園一早發人潮警告 , https://udn.com/news/story/7266/7076059?from=udn-ch1_breaknews-1-0-news
2023-04-04 12:37:04 , udn , 今天是兒童節，台北市立動物園開放就讀國小以下兒童免費入園，由於昨天入園人數已達3.8萬人，動物園今天一早便發出「好天氣人... , https://udn.com/news/story/7266/7076059?from=udn-ch1_breaknews-1-0-news
2023-04-04 12:37:24 , udn , NBA／陰謀論畫下句點 美媒揭露維金斯缺席真正原因 , https://udn.com/news/story/7002/7076123?from=udn-ch1_breaknews-1-0-news
2023-04-04 12:37:35 , udn , 勇士今日傳來好消息，因「家庭因素」連續缺席22場的主力戰將維金斯（Andrew Wiggins）有望在本周歸隊，而外界猜測多時的缺席真正原因也曝光，原來是父親面臨嚴重的健康問題。

據《The A , https://udn.com/news/story/7002/7076123?from=udn-ch1_breaknews-1-0-news
2023-04-04 12:38:51 , udn , 荷蘭火車相撞出軌起火 客運列車上有50名乘客、數人重傷 , https://udn.com/news/story/6809/7076153?from=udn-ch1_breaknews-1-0-news
2023-04-04 12:39:02 , udn , 路透報導，荷蘭急難部門4日清晨表示，一列至少載著50人的客運列車與一列貨運列車相撞後出軌，並導致後車廂起火，造成數人嚴重... , https://udn.com/news/story/6809/7076153?from=udn-ch1_breaknews-1-0-news
2023-04-04 12:47:52 , udn , 影／蔣萬安變裝出席兒童節活動 送出兒童節三大禮 , https://udn.com/news/story/7323/7076163?from=udn-ch1_breaknews-1-0-news
2023-04-04 12:48:03 , udn , 台北市長蔣萬安上午特別穿上有高聳的帽子與綠色頭髮的造型服裝出席如果兒童劇場歡慶兒童節活動，與孩童進行有獎問答與跳舞互動等... , https://udn.com/news/story/7323/7076163?from=udn-ch1_breaknews-1-0-news
2023-04-04 12:48:23 , udn , 民汐線重啟 多條捷運工期重疊恐交通黑暗 蔣萬安回應了 , https://udn.com/news/story/7323/7076164?from=udn-ch1_breaknews-1-0-news
2023-04-04 12:48:34 , udn , 台北市長蔣萬安上任滿百日，下半年將啟動民生汐止線可行性修正與綜合規畫，媒體問及未來工期是否可能與東環段重疊，反造成交通黑... , https://udn.com/news/story/7323/7076164?from=udn-ch1_breaknews-1-0-news
2023-04-04 12:48:54 , udn , 男網購誤訂60支老花眼鏡 網笑：要再多118隻眼睛才夠戴 , https://udn.com/news/story/6810/7065650?from=udn-ch1_breaknews-1-0-news
2023-04-04 12:49:05 , udn , 國外一名男子不小心在網購時誤觸，物品寄來以後竟然收到60副老花眼鏡，讓網友笑說看樣子得再長出118隻眼睛才夠戴這些眼鏡了。 , https://udn.com/news/story/6810/7065650?from=udn-ch1_breaknews-1-0-news
2023-04-04 12:49:25 , udn , 竹市房屋稅視訊勘查服務破千件 今年擴大推動 , https://udn.com/news/story/7324/7076158?from=udn-ch1_breaknews-1-0-news
2023-04-04 12:49:36 , udn , 房屋稅使用情形變更通常要實地勘察確認，新竹市稅務局近年推出房屋稅視訊勘查服務，經統計勘查件數破千件，使用率達申請案件8成... , https://udn.com/news/story/7324/7076158?from=udn-ch1_breaknews-1-0-news
2023-04-04 12:50:52 , udn , 桃園教團爭取「兒童節禮物」 盼幼教師生比降為1:12 , https://udn.com/news/story/6885/7076169?from=udn-ch1_breaknews-1-0-news
2023-04-04 12:51:02 , udn , 幼兒園師生比自1981年由1:20降為1:15，迄今42年未更動。隨著兒童節到來，桃園市教師會、桃園市各級學校產業工會今... , https://udn.com/news/story/6885/7076169?from=udn-ch1_breaknews-1-0-news
2023-04-04 12:53:51 , udn , 勞保24年往生勞保金充公 家屬只領國保補助遺憾 , https://udn.com/news/story/7324/7076173?from=udn-ch1_breaknews-1-0-news
2023-04-04 12:54:01 , udn , 桃園市羅姓男子繳納勞保費24年因病往生「勞保金全部充公」事件，上月下旬引發網友崩潰和社會質疑不公，羅男家屬今上午受訪表示... , https://udn.com/news/story/7324/7076173?from=udn-ch1_breaknews-1-0-news
2023-04-04 12:54:22 , udn , 一馬公司貪腐案牽連 李奧納多狄卡皮歐出庭作證 , https://udn.com/news/story/6812/7076058?from=udn-ch1_breaknews-1-0-news
2023-04-04 12:54:32 , udn , 美國男星李奧納多狄卡皮歐今天人在華府，不是為了環境議題促請國會議員加把勁，也不是為了拍攝另一部賣座大片，而是就馬來西亞主... , https://udn.com/news/story/6812/7076058?from=udn-ch1_breaknews-1-0-news
2023-04-04 12:54:53 , udn , 白沙屯媽祖臉書帳號被駭 彰化伸港福安宮建議這樣解決 , https://udn.com/news/story/7325/7076171?from=udn-ch1_breaknews-1-0-news
2023-04-04 12:55:03 , udn , 「找立委跟臉書溝通，就好了。」擁有50多萬粉絲的臉書社群白沙屯媽祖婆網站帳號遭駭被停權，網站管理人對外求救。巧合的是，白... , https://udn.com/news/story/7325/7076171?from=udn-ch1_breaknews-1-0-news
2023-04-04 12:55:23 , udn , 兒童節嗨翻 蔣萬安當孩子王 自爆黑眼圈超嚴重因這事 , https://udn.com/news/story/7323/7076172?from=udn-ch1_breaknews-1-0-news
2023-04-04 12:55:34 , udn , 今天兒童節，台北市長蔣萬安今天到兒童新樂園陪孩子歡度兒童節，不僅主辦單位打造一個超大蔣萬安氣球偶，蔣今天也難得變裝成「森... , https://udn.com/news/story/7323/7076172?from=udn-ch1_breaknews-1-0-news
2023-04-04 12:56:51 , udn , 亞洲開發銀行：預測大陸今年經濟成長率上調為5% , https://udn.com/news/story/7333/7076176?from=udn-ch1_breaknews-1-0-news
2023-04-04 12:57:02 , udn , 大陸疫情解封之後，外界對其經濟增長的預期也陸續調整，而亞洲開發銀行4日最新的報告預測，大陸2023年經濟成長率將增至5%... , https://udn.com/news/story/7333/7076176?from=udn-ch1_breaknews-1-0-news
2023-04-04 12:57:03 , udn , 豬源少又逢清明備料 毛豬每公斤批發價飆近百元創新高 , https://udn.com/news/story/7266/7076100?from=udn-ch1_breaknews-1-0-news
2023-04-04 12:57:22 , udn , 北返收假快避開！國道下午13處地雷路段看這邊 , https://udn.com/news/story/7266/7076177?from=udn-ch1_breaknews-1-0-news
2023-04-04 12:57:33 , udn , 今天為清明節連續假期第4天，高速公路局表示，國道上午共3起事故影響車流甚鉅，預計下午起陸續湧現北返車潮，包括國1、國3、... , https://udn.com/news/story/7266/7076177?from=udn-ch1_breaknews-1-0-news
2023-04-04 12:58:24 , udn , 曾接受贊助又斷絕關係…一馬公司貪腐案牽連 李奧納多狄卡皮歐出庭作證 , https://udn.com/news/story/6812/7076058?from=udn-ch1_breaknews-1-0-news
2023-04-04 12:59:51 , udn , 籃球／康乃狄克痛擊聖地牙哥州大 奪NCAA隊史第5冠 , https://udn.com/news/story/7003/7076145?from=udn-ch1_breaknews-1-0-news
2023-04-04 13:00:02 , udn , 康乃狄克今天在紐敦、薩諾戈兩人繳出「雙十」成績的聯手帶領下，76比59擊敗聖地牙哥州大，奪得NCAA一級男籃冠軍 , https://udn.com/news/story/7003/7076145?from=udn-ch1_breaknews-1-0-news
2023-04-04 13:00:22 , udn , 清明節沒買到潤餅皮別擔心 用「高麗菜葉」來包也可行 , https://udn.com/news/story/7326/7076190?from=udn-ch1_breaknews-1-0-news
2023-04-04 13:00:33 , udn , 明天清明節有吃潤餅習俗，但嘉義東石鰲鼓有名6旬尤姓婦人，卻是以大片的高麗菜葉，取代潤餅皮，包成「高麗菜春卷」供祭祖回來的... , https://udn.com/news/story/7326/7076190?from=udn-ch1_breaknews-1-0-news
2023-04-04 13:00:53 , udn , 紐約參展見到蔡總統 台灣插畫家直呼不可思議 , https://udn.com/news/story/123444/7076082?from=udn-ch1_breaknews-1-0-news
2023-04-04 13:01:04 , udn , 插畫家張雅晴、鍾逸婷近期赴紐約參加獨立漫畫節，期間見到總統蔡英文，對蔡總統的親和力印象深刻。在紐約參展之餘和國家元首同台... , https://udn.com/news/story/123444/7076082?from=udn-ch1_breaknews-1-0-news
2023-04-04 13:01:24 , udn , 必勝客員工曝「零傷害披薩」製程…網驚成本太高！ 業者回應了 , https://udn.com/news/story/7270/7076160?from=udn-ch1_breaknews-1-0-news
2023-04-04 13:01:34 , udn , 愚人節當天必勝客推出「零傷害」披薩，讓不少粉絲前往購買這款「無料披薩」，也希望能成為常駐產品。不過日前有員工發文指出「其實這款披薩製作很浪費材料，希望大家不要購買」貼文曝光後，掀起網友討論，甚至最後原文還刪除。 , https://udn.com/news/story/7270/7076160?from=udn-ch1_breaknews-1-0-news
2023-04-04 13:04:28 , udn , 兒童節嗨翻！蔣萬安變身「森林王子」 自爆黑眼圈超深因這事 , https://udn.com/news/story/7323/7076172?from=udn-ch1_breaknews-1-0-news
2023-04-04 13:05:51 , udn , 內湖海砂屋都更案訴訟中 蔣市府核發拆照惹議 , https://udn.com/news/story/7323/7076206?from=udn-ch1_breaknews-1-0-news
2023-04-04 13:06:02 , udn , 內湖明園大廈為海砂屋，北市府已核定實施都更；有住戶陳情，都更計畫審議有瑕疵，去年台北高等行政法院撤銷原處分，柯市府上訴後... , https://udn.com/news/story/7323/7076206?from=udn-ch1_breaknews-1-0-news
2023-04-04 13:06:22 , udn , 三立民調藍營兩強盧贏候5%  綠營總召：起心動念嗎？ , https://udn.com/news/story/123307/7076200?from=udn-ch1_breaknews-1-0-news
2023-04-04 13:06:33 , udn , 六都市長去年12月25日上任後，媒體陸續發布就職百日民調。根據三立電視調查，以台中市長盧秀燕的80.4％滿意度最高，接續... , https://udn.com/news/story/123307/7076200?from=udn-ch1_breaknews-1-0-news
2023-04-04 13:11:51 , udn , 徐巧芯稱從政別來國民黨 除非爸媽特別 蔣萬安尷尬回應 , https://udn.com/news/story/7323/7076211?from=udn-ch1_breaknews-1-0-news
2023-04-04 13:12:01 , udn , 信義南松山國民黨內立委初選費芯大戰打得激烈，議員徐巧芯在「董事長開講」被問若非綠青年要從政，建議去哪一個黨，徐巧芯直言「... , https://udn.com/news/story/7323/7076211?from=udn-ch1_breaknews-1-0-news
2023-04-04 13:12:22 , udn , 危老時程獎勵2025年落日 採預鑄工法可獲容積獎勵 , https://udn.com/news/story/7314/7076044?from=udn-ch1_breaknews-1-0-news
2023-04-04 13:12:32 , udn , 危老條例時程獎勵2025年將落日，為解決缺工問題、縮短工期，營建署擬修正危老容積獎勵辦法，採預鑄工法可獲容積獎勵。內政部... , https://udn.com/news/story/7314/7076044?from=udn-ch1_breaknews-1-0-news
2023-04-04 13:12:53 , udn , 新竹市4隻搜救犬傳捷報 全通過IRO國際評量認證 , https://udn.com/news/story/7324/7076210?from=udn-ch1_breaknews-1-0-news
2023-04-04 13:13:03 , udn , 新竹市消防局擁有4隻搜救犬，參加IRO（International Rescue Dog Organisation）國際... , https://udn.com/news/story/7324/7076210?from=udn-ch1_breaknews-1-0-news
2023-04-04 13:13:24 , udn , 走了狒狒又來獼猴 新北里長急廣播民眾注意 , https://udn.com/news/story/7323/7076208?from=udn-ch1_breaknews-1-0-news
2023-04-04 13:13:34 , udn , 日前從六福村脫逃的東非狒狒在桃園流浪逛大街引發民眾關注，事件才剛落幕不久，今天上午又有民眾發現新北中和區圓通路367巷內... , https://udn.com/news/story/7323/7076208?from=udn-ch1_breaknews-1-0-news
2023-04-04 13:20:00 , udn , 基隆兩所私立國小新生入學15日登記 滿額公開抽籤決定 , https://udn.com/news/story/6898/7076170?from=udn-ch1_breaknews-1-0-news
2023-04-04 13:20:11 , udn , 基隆市112學年度私立國小新生15日辦理登記，教育處表示，民國105年9月2日到106年9月1日出生，設籍基隆市學區的的... , https://udn.com/news/story/6898/7076170?from=udn-ch1_breaknews-1-0-news
2023-04-04 13:21:02 , udn , 民汐線重啟 多條捷運工期重疊恐交通黑暗…蔣萬安回應了 , https://udn.com/news/story/123432/7076164?from=udn-ch1_breaknews-1-0-news
2023-04-04 13:23:50 , udn , 清明吃潤餅 營養師建議「用這個」取代花生糖粉 , https://udn.com/news/story/7266/7076219?from=udn-ch1_breaknews-1-0-news
2023-04-04 13:24:01 , udn , 明天就是清明節，許多家庭都會應景包潤餅、吃潤餅。台北郵政醫院資深營養師黃淑惠表示，潤餅一捲包含澱粉、蛋白質和蔬菜，其實是... , https://udn.com/news/story/7266/7076219?from=udn-ch1_breaknews-1-0-news
2023-04-04 13:24:21 , udn , 蔡英文將晤麥卡錫 白宮：強烈敦促北京勿反應過度 , https://udn.com/news/story/7314/7076214?from=udn-ch1_breaknews-1-0-news
2023-04-04 13:24:32 , udn , 蔡英文總統將於美國時間5日會晤美國聯邦眾議院議長麥卡錫（Kevin McCarthy）與跨黨派議員；白宮國安會戰略溝通協調官柯比（John Kirby）3日重申，蔡總統過境是再平常不過了，強烈敦促北京不要反應過度。 , https://udn.com/news/story/7314/7076214?from=udn-ch1_breaknews-1-0-news
2023-04-04 13:26:24 , udn , 走了狒狒又來獼猴！慵懶躺屋頂 新北中和里長急廣播民眾注意 , https://udn.com/news/story/7323/7076208?from=udn-ch1_breaknews-1-0-news
2023-04-04 13:26:51 , udn , 鞋廠董娘種葡萄 賣到杜拜擦亮台灣品牌 , https://udn.com/news/story/7325/7076246?from=udn-ch1_breaknews-1-0-news
2023-04-04 13:27:02 , udn , 彰化縣今年早春葡萄開始採收和上市，埔心鄉農民李義章和陳麗美夫婦棄商從農，種出的葡萄品質被貿易商看好，主動找上門代理外銷到... , https://udn.com/news/story/7325/7076246?from=udn-ch1_breaknews-1-0-news
2023-04-04 13:29:52 , udn , 預防兒虐事件 台東推「到宅式親職教育」 , https://udn.com/news/story/7328/7076057?from=udn-ch1_breaknews-1-0-news
2023-04-04 13:30:02 , udn , 台東縣政府結合民間基金會辦理「6歲以下兒童親職賦能計畫」，預防兒虐事件發生，推出「到宅式親職教育」，提升家長育兒技能，讓... , https://udn.com/news/story/7328/7076057?from=udn-ch1_breaknews-1-0-news
2023-04-04 13:30:23 , udn , 影音／全球首支Type-C版iPhone賣出238萬還不夠 他再秀神技揭穿AirPods黑暗面：就是消耗品 , https://udn.com/news/story/122659/7076217?from=udn-ch1_breaknews-1-0-news
2023-04-04 13:30:33 , udn , 國外改裝神人凱恩（Ken Pillonel）曾於2021年打造全球首款搭載Type-C接口iPhone，並放上eBay以8萬6,001美元（當時折合台幣約238萬8,585元）高價售出，引起轟動。近日，他再成功挑戰將AirPods耳機... , https://udn.com/news/story/122659/7076217?from=udn-ch1_breaknews-1-0-news
2023-04-04 13:30:54 , udn , 蔡總統將見麥卡錫 柯文哲籲大陸正常看待別氣急敗壞 , https://udn.com/news/story/7331/7076259?from=udn-ch1_breaknews-1-0-news
2023-04-04 13:31:04 , udn , 蔡英文總統正在出訪友邦，預計回程過境美國洛杉磯時將會面美國眾議長麥卡錫，引發大陸國台辦不滿。民眾黨主席柯文哲今天透過影片... , https://udn.com/news/story/7331/7076259?from=udn-ch1_breaknews-1-0-news
2023-04-04 13:31:29 , udn , 影／爸爸們的兒童節 千萬跑車齊聚下場一圓賽車夢 , https://udn.com/news/story/7270/7076174?from=udn-ch1_breaknews-1-0-news
2023-04-04 13:31:39 , udn , 今天是兒童節，麗寶樂園渡假區兒童節推出12歲以下99元優惠，吸引很多家庭攜家帶眷出遊玩樂園；麗寶國際賽車場連假開放民眾報... , https://udn.com/news/story/7270/7076174?from=udn-ch1_breaknews-1-0-news
