2023-03-09 00:14:53 , udn , 北大台研院長李義虎：今年兩岸民間交流回暖可期 , https://udn.com/news/story/7333/7018798?from=udn-ch1_breaknews-1-0-news
2023-03-09 12:49:40 , udn , 1名54歲女性最近突然咳血，診斷為非結核分枝桿菌感染，接受抗生素治療但未改善。經轉診至台中榮總進行分枝桿菌培養及分型、藥... , https://udn.com/news/story/7266/7019668?from=udn-ch1_breaknews-1-0-news
2023-03-09 12:50:00 , udn , 三峽綠茶季又來了！78攤位北大特區逛個夠 , https://udn.com/news/story/7323/7019671?from=udn-ch1_breaknews-1-0-news
2023-03-09 12:50:10 , udn , 時序進入春季品茶季節，新北市農業局與三峽台北大學舉辦「三峽綠茶季」，3月18及19日在北大三峽校區心湖旁草坪辦理野餐派對... , https://udn.com/news/story/7323/7019671?from=udn-ch1_breaknews-1-0-news
2023-03-09 12:50:31 , udn , 影／網友大力推薦買美金穩賺 批發商抱40萬投資險血本無歸 , https://udn.com/news/story/7320/7019665?from=udn-ch1_breaknews-1-0-news
2023-03-09 12:50:41 , udn , 新北市海山警分局文聖派出所本月7 日接獲華南銀行華江分行報案，有民眾疑似遭遇詐騙，行員於關懷提問時發覺該民眾投資方式異常... , https://udn.com/news/story/7320/7019665?from=udn-ch1_breaknews-1-0-news
2023-03-09 12:50:44 , udn , 想要抗老先從防曬做起！專櫃新品強打珍稀成分順便保養 , https://udn.com/news/story/7270/7019686?from=udn-ch1_breaknews-1-0-news
2023-03-09 12:50:55 , udn , 進入春夏季節，讓許多品牌狂推防曬新品，其實想要肌膚抗老，就得先從防曬開始做起！而防曬產品有開架與專櫃，其中專櫃保養品推出... , https://udn.com/news/story/7270/7019686?from=udn-ch1_breaknews-1-0-news
2023-03-09 12:51:02 , udn , 上月兩女鬧分手3歲女童葬火窟 縱火女說出這原因收押 , https://udn.com/news/story/7320/7019667?from=udn-ch1_breaknews-1-0-news
2023-03-09 12:51:12 , udn , 桃園市大溪區2月7日發生兩女感情糾紛爆發縱火命案，26歲鄧姓女子與30歲游姓女子鬧分手爆發爭吵，鄧女拿出預藏汽油潑灑家具... , https://udn.com/news/story/7320/7019667?from=udn-ch1_breaknews-1-0-news
2023-03-09 12:51:15 , udn , 經典賽／巨人教頭看到神鱒變球迷 認證楚奧特史上最強 , https://udn.com/news/story/7001/7019694?from=udn-ch1_breaknews-1-0-news
2023-03-09 12:51:26 , udn , 美國隊備戰12日開打的世界棒球經典賽C組賽事，今天在亞歷桑納州對巨人隊進行官辦熱身賽，巨人總教練凱普勒（Gabe Kap... , https://udn.com/news/story/7001/7019694?from=udn-ch1_breaknews-1-0-news
2023-03-09 12:51:46 , udn , 才說兩岸16直航點解禁有前提 政院：這是我方善意回應 , https://udn.com/news/story/6656/7019684?from=udn-ch1_breaknews-1-0-news
2023-03-09 12:51:56 , udn , 行政院長陳建仁今天在行政院會指示陸委會，評估規畫「恢復兩岸空運客運航點」各層面交流，陸委會將於下午4點說明。不過，陳建仁... , https://udn.com/news/story/6656/7019684?from=udn-ch1_breaknews-1-0-news
2023-03-09 12:52:17 , udn , 天母商圈又倒一家！40年茉莉小吃月底歇業 網解答：茉莉漢堡還在 , https://udn.com/news/story/7323/7019534?from=udn-ch1_breaknews-1-0-news
2023-03-09 12:52:27 , udn , 天母商圈榮景不再！近日繼「天母百柏」營業25年後歇業，在天母商圈擁有40年歷史的「茉莉小吃店」，也宣告將在3月底正式熄燈。 , https://udn.com/news/story/7323/7019534?from=udn-ch1_breaknews-1-0-news
2023-03-09 12:52:48 , udn , 「Joe是要對決」Joeman慘輸！全家「林襄三明治」香爆 網笑翻：不講武德 , https://udn.com/news/story/120915/7019299?from=udn-ch1_breaknews-1-0-news
2023-03-09 12:52:58 , udn , 百萬網紅Joeman（九妹）日前與7-11超商推出聯名食品，討論度超夯，但評價卻正反兩極。而全家則跟上世界棒球經典賽熱潮，推出啦啦隊女神系列食品包裝，包括印有林襄、籃籃等人，掀起網友們暴動... , https://udn.com/news/story/120915/7019299?from=udn-ch1_breaknews-1-0-news
2023-03-09 12:53:49 , udn , 政院通過專利法、商標法 修法重點一次看 , https://udn.com/news/story/7238/7019676?from=udn-ch1_breaknews-1-0-news
2023-03-09 12:53:54 , udn , 防災都更2.0通過第1案 新店海忍街海砂屋將都更 , https://udn.com/news/story/7323/7019696?from=udn-ch1_breaknews-1-0-news
2023-03-09 12:53:59 , udn , 行政院會今（9）日通過經濟部擬具的「專利法部分條文修正草案」、「商標法部分條文修正草案」，其中更有三大亮點，從原本的四級... , https://udn.com/news/story/7238/7019676?from=udn-ch1_breaknews-1-0-news
2023-03-09 12:54:04 , udn , 為加速危險建築物都更速度，新北市都更處推出「防災都更2.0」版本，位於新店百忍街的海砂屋，成為首件核准防災都更2.0案例... , https://udn.com/news/story/7323/7019696?from=udn-ch1_breaknews-1-0-news
2023-03-09 12:54:25 , udn , 回收車輪胎打滑自撞花檯石敢當  兩兄弟天人永隔一死一傷 , https://udn.com/news/story/7320/7019697?from=udn-ch1_breaknews-1-0-news
2023-03-09 12:54:35 , udn , 新北市淡水區張姓兄弟檔，今天上午開著一輛回收車，沿著淡金路4段往淡水方向下坡路段行駛輪胎打滑，失控自撞路旁花檯石敢當，兩... , https://udn.com/news/story/7320/7019697?from=udn-ch1_breaknews-1-0-news
2023-03-09 12:54:56 , udn , 謝國樑批中央選擇性揭露 交通部去年選前已知基捷會漲 , https://udn.com/news/story/6656/7019693?from=udn-ch1_breaknews-1-0-news
2023-03-09 12:55:06 , udn , 基隆捷運基隆分攤額暴增3倍，因市長謝國樑嗆要地方吞53.86億「門都沒有」，連日來引發爭議。今天基隆市議會藍綠交鋒，綠批... , https://udn.com/news/story/6656/7019693?from=udn-ch1_breaknews-1-0-news
2023-03-09 12:55:35 , udn , 地下室店面怎麼算？實價案例這樣拆 專家：CP值高 , https://udn.com/news/story/7241/7019634?from=udn-ch1_breaknews-1-0-news
2023-03-09 12:55:46 , udn , 根據實價登錄，去年12月台北市中山區天津街一樓帶地下室店面，以1.16億元易主，坪數共121.5坪，其中一樓60.8坪，... , https://udn.com/news/story/7241/7019634?from=udn-ch1_breaknews-1-0-news
2023-03-09 12:56:56 , udn , 2020年批韓國瑜 湧蓮寺主委陳宏昌現力挺侯友宜選總統 , https://udn.com/news/story/6656/7019708?from=udn-ch1_breaknews-1-0-news
2023-03-09 12:57:07 , udn , 新北市蘆洲湧蓮寺慈善公益大樓今日舉行動土典禮，市長侯友宜、湧蓮寺主委陳宏昌皆出席參加。陳宏昌致詞時提到，希望新北市府要把... , https://udn.com/news/story/6656/7019708?from=udn-ch1_breaknews-1-0-news
2023-03-09 12:57:22 , udn , 三星今年資本支出會砸多少？去年營業報告透露端倪 , https://udn.com/news/story/6811/7019670?from=udn-ch1_breaknews-1-0-news
2023-03-09 12:57:32 , udn , 南韓三星電子已表示今年整體投資會和往年差不多，引發各界揣測總額會是多少。該公司8日公布的營業報告顯示，去年設施投資總額達... , https://udn.com/news/story/6811/7019670?from=udn-ch1_breaknews-1-0-news
2023-03-09 12:59:28 , udn , 英金融時報：陸AI公司繞過出口管制仍能取得或利用美國高階晶片 , https://udn.com/news/story/6811/7019695?from=udn-ch1_breaknews-1-0-news
2023-03-09 12:59:39 , udn , 英國金融時報（FT）報導，大陸人工智慧（AI）公司透過第三方的管道繞過美國出口管制，仍有辦法取得或利用美國高階晶片，暴露... , https://udn.com/news/story/6811/7019695?from=udn-ch1_breaknews-1-0-news
2023-03-09 12:59:58 , udn , 迎接清明掃墓人潮 北市闢5路免費掃墓公車 , https://udn.com/news/story/7323/7019720?from=udn-ch1_breaknews-1-0-news
2023-03-09 13:00:08 , udn , 清明節即將到來，配合祭祖掃墓，墓區道路將進行交通管制，並由北市公運處闢駛「免費掃墓公車」。交通局表示，從3月18、19、... , https://udn.com/news/story/7323/7019720?from=udn-ch1_breaknews-1-0-news
2023-03-09 13:00:29 , udn , 小三通何時全面開放？  陳雪生透露時間點會在這時 , https://udn.com/news/story/7333/7019718?from=udn-ch1_breaknews-1-0-news
2023-03-09 13:00:39 , udn , 馬祖旅台同鄉會理事長林金官、理事長曹祥祿暨馬祖鄉親陳金才等人今天上午前往立法院拜訪縣籍立法委員陳雪生，籲請清明假期時能全... , https://udn.com/news/story/7333/7019718?from=udn-ch1_breaknews-1-0-news
2023-03-09 13:01:30 , udn , 辦桃園市地重劃暗槓500萬 泛亞工程前總座起訴 , https://udn.com/news/story/7321/7019713?from=udn-ch1_breaknews-1-0-news
2023-03-09 13:01:40 , udn , 泛亞工程建設2020年承辦「桃園市大園區菓林市地重劃工程」時，前總經理張子文、開發部副理陳佳享等涉嫌向包商浮報工程費用，... , https://udn.com/news/story/7321/7019713?from=udn-ch1_breaknews-1-0-news
2023-03-09 13:02:55 , udn , 健身帥教練車禍 鬼門關救回 胸肋斷8根 微創手術重拾生機 , https://udn.com/news/story/7266/7019725?from=udn-ch1_breaknews-1-0-news
2023-03-09 13:03:05 , udn , 彰化縣員林市知名健身教練李政錡日前嚴重車禍，肋骨斷裂插入肺臟，脾臟也破裂，生命垂危，衛福部彰化醫院將他從鬼門關搶救回來，... , https://udn.com/news/story/7266/7019725?from=udn-ch1_breaknews-1-0-news
2023-03-09 13:03:25 , udn , 政府撥補勞保一千億 藍：每年缺口都加大、應改革治本 , https://udn.com/news/story/7266/7019728?from=udn-ch1_breaknews-1-0-news
2023-03-09 13:03:36 , udn , 勞保基金面臨破產，行政院長陳建仁拍板撥補勞保一千億元。國民黨立法院黨團今在立法院舉行記者會表示，勞保財務每年都有缺口，且... , https://udn.com/news/story/7266/7019728?from=udn-ch1_breaknews-1-0-news
2023-03-09 13:03:56 , udn , 客家人掃幕稱「掛紙」還要準備一籃染紅色雞蛋是這用途 , https://udn.com/news/story/7324/7019726?from=udn-ch1_breaknews-1-0-news
2023-03-09 13:04:07 , udn , 台南市政府客家事務委員會邀請客籍市民，分享家鄉的「掛紙」習俗。客家人稱掃墓為「掛紙」（gua ziiˋ），從農曆正月15... , https://udn.com/news/story/7324/7019726?from=udn-ch1_breaknews-1-0-news
2023-03-09 13:04:27 , udn , PLG／破圈計畫攜手LINE 直播首度「豪獸對決」 , https://udn.com/news/story/7003/7019721?from=udn-ch1_breaknews-1-0-news
2023-03-09 13:04:37 , udn , P. LEAGUE+ 今天宣布和國際科技領導品牌LINE正式結盟為「數位策略合作夥伴」，展開PLG的「破圈計畫」，首波合... , https://udn.com/news/story/7003/7019721?from=udn-ch1_breaknews-1-0-news
2023-03-09 13:04:58 , udn , NBA／KD熱身傷退 布克飆44分率太陽輕取雷霆 , https://udn.com/news/story/7002/7019701?from=udn-ch1_breaknews-1-0-news
2023-03-09 13:05:08 , udn , 近況絕佳的太陽隊今天在主場迎戰雷霆隊，杜蘭特（Kevin Durant）卻在賽前暖身時腳一滑，傷到左腳踝，無緣在主場球迷前亮相。不過太陽球星布克（Devin Booker）挺身而出，上場28分鐘就飆進 , https://udn.com/news/story/7002/7019701?from=udn-ch1_breaknews-1-0-news
2023-03-09 13:05:55 , udn , 陳椒華要政府正視農地光電衝擊 莫讓農民成為氣候災民 , https://udn.com/news/story/7266/7019740?from=udn-ch1_breaknews-1-0-news
2023-03-09 13:06:06 , udn , 時代力量立委陳椒華今天表示，我國的再生能源發電稍有成果，但是缺乏與農漁村共同發展的思考，進而帶來農漁村發展的衝擊，希望政... , https://udn.com/news/story/7266/7019740?from=udn-ch1_breaknews-1-0-news
2023-03-09 13:08:56 , udn , 涉外人士：總統過境行之有年 北京無權干涉台美交流 , https://udn.com/news/story/6656/7019576?from=udn-ch1_breaknews-1-0-news
2023-03-09 13:09:02 , udn , 謝國樑批中央「選擇性揭露」 交通部去年選前已知基捷會漲 , https://udn.com/news/story/123413/7019693?from=udn-ch1_breaknews-1-0-news
2023-03-09 13:09:06 , udn , 外媒報導總統蔡英文4月將過境美國，並與美國眾議院議長麥卡錫會面。涉外人士今天指出，總統蔡英文出訪與過境美國的安排行之有年... , https://udn.com/news/story/6656/7019576?from=udn-ch1_breaknews-1-0-news
2023-03-09 13:09:26 , udn , 政院修正專利法、商標法 重建專利商標案件救濟制度 , https://udn.com/news/story/7238/7019742?from=udn-ch1_breaknews-1-0-news
2023-03-09 13:09:37 , udn , 行政院會今通過「專利法」、「商標法」部分條文修正草案，將函請立法院審議。經濟部指出，為回應產業建言，與國際接軌，這次修正... , https://udn.com/news/story/7238/7019742?from=udn-ch1_breaknews-1-0-news
2023-03-09 13:11:58 , udn , 朱立倫：國民黨親美友日和陸是最好的主流路線 , https://udn.com/news/story/6656/7019622?from=udn-ch1_breaknews-1-0-news
2023-03-09 13:12:09 , udn , 國民黨主席朱立倫今天說，他就任黨主席後，讓國民黨回到親美、友日、和陸的角色；國民黨的主流路線才是真正能夠維護兩岸和平，也... , https://udn.com/news/story/6656/7019622?from=udn-ch1_breaknews-1-0-news
2023-03-09 13:14:02 , udn , 經典賽／巨人教頭看到「神鱒」變球迷 認證楚奧特史上最強 , https://udn.com/news/story/10785/7019694?from=udn-ch1_breaknews-1-0-news
2023-03-09 13:18:34 , udn , 通膨壓力持續 法人：TIPS基金有利可圖 , https://udn.com/news/story/7251/7019685?from=udn-ch1_breaknews-1-0-news
2023-03-09 13:18:44 , udn , 美國十年期公債殖利率再度走升，對於債券市場構成壓力，然而觀察美國十年期通膨預期，從2月初以來持續往上升高，本金與通膨掛鉤... , https://udn.com/news/story/7251/7019685?from=udn-ch1_breaknews-1-0-news
2023-03-09 13:20:52 , udn , 猴痘疫情擴散？ 本土第3例在台北 黃立民：看1指標就知 , https://udn.com/news/story/7266/7019786?from=udn-ch1_breaknews-1-0-news
2023-03-09 13:21:02 , udn , 衛福部疾管署日前公布猴痘本土第3例，為繼新竹縣、高雄市，首度現蹤台北。外界擔心，猴痘疫情擴散了嗎？衛福部長薛瑞元昨在立法... , https://udn.com/news/story/7266/7019786?from=udn-ch1_breaknews-1-0-news
2023-03-09 13:21:23 , udn , 電價漲幅超過法規限制能補台電虧損嗎？ 「連七凍」遺毒下難有幫助 , https://udn.com/news/story/7238/7019788?from=udn-ch1_breaknews-1-0-news
2023-03-09 13:21:33 , udn , 電價審議會在即，據傳台電本次電價「應漲」比例恐達三、四成，但是去年上半年「應漲」逾五成，最終決議平均電價漲幅8.4%，業內人士分析，本次平均電價漲幅不會比去年高，但是調漲範圍會比去年廣。

台電今年初估將虧損2700億元，台電內部評估，很有可能高於此數字，這樣的漲幅能補回台電虧損嗎？學者指出，由於過去「連七凍」造成台電營運缺乏彈性，這次漲電價對台電幫助也不大。 , https://udn.com/news/story/7238/7019788?from=udn-ch1_breaknews-1-0-news
2023-03-09 13:21:53 , udn , 美軍：台海若開戰 首要擊沉中國船艦防封鎖 , https://udn.com/news/story/10930/7019581?from=udn-ch1_breaknews-1-0-news
2023-03-09 13:22:04 , udn , 美國太平洋空軍司令維巴赫今天表示，台海若爆發戰爭，擊沉中國船艦勢必將成為美軍首要任務，以防中國封鎖台灣，這也是美國前眾議... , https://udn.com/news/story/10930/7019581?from=udn-ch1_breaknews-1-0-news
2023-03-09 13:22:24 , udn , LaLaport周邊違停亂象頻傳 中市府新闢停車場解套 , https://udn.com/news/story/7323/7019784?from=udn-ch1_breaknews-1-0-news
2023-03-09 13:22:35 , udn , 台中三井LaLaport購物中心南館在農曆春節前試營運，吸引人潮、車潮蜂擁而至，造成周邊交通一度癱瘓，停車位更是一位難求... , https://udn.com/news/story/7323/7019784?from=udn-ch1_breaknews-1-0-news
2023-03-09 13:22:55 , udn , 確診者隔離改0+N 輕症免通報 3月20日上路 , https://udn.com/news/story/7314/7019782?from=udn-ch1_breaknews-1-0-news
