2023-04-01 00:02:40 , udn , 台灣申請加入CPTPP 陸外交部：堅決反對 , https://udn.com/news/story/7331/7071102?from=udn-ch1_breaknews-1-0-news
2023-04-01 12:06:00 , udn , 各國邊境解封，不少人紛紛出國旅遊，而要飛出國護照是最不可或缺的。美國一位男子原先計劃去歐洲玩兩星期，沒想到在出發前一天護照被家裡養的狗啃成碎片... , https://udn.com/news/story/6810/7071553?from=udn-ch1_breaknews-1-0-news
2023-04-01 12:06:20 , udn , 清明連假天氣「1壞4好」 中部以北迎春雨 南部仍盼不到 , https://udn.com/news/story/7266/7071680?from=udn-ch1_breaknews-1-0-news
2023-04-01 12:06:31 , udn , 今天清明連假首日，中部以北溼答答，民眾抱怨安排出遊卻下雨。天氣風險公司天氣分析師吳聖宇在「天氣職人-吳聖宇」臉書粉專表示... , https://udn.com/news/story/7266/7071680?from=udn-ch1_breaknews-1-0-news
2023-04-01 12:11:49 , udn , 挺侯聯盟一波波？ 侯友宜：跟朱立倫都了解黨面對的挑戰 , https://udn.com/news/story/6656/7071694?from=udn-ch1_breaknews-1-0-news
2023-04-01 12:11:59 , udn , 立法院國民黨團傳出藍委組成「挺侯聯盟」，更喊話黨中央應盡速徵召新北市長侯友宜參選2024總統大選。侯今早被問題此事，表示... , https://udn.com/news/story/6656/7071694?from=udn-ch1_breaknews-1-0-news
2023-04-01 12:12:20 , udn , 清明連假首日 彰化市第一、第二納骨塔前大埔周邊上午湧車潮 , https://udn.com/news/story/7325/7071689?from=udn-ch1_breaknews-1-0-news
2023-04-01 12:12:26 , udn , 王道銀搶先發六千 鄭文燦回應了 , https://udn.com/news/story/123271/7071647?from=udn-ch1_breaknews-1-0-news
2023-04-01 12:12:30 , udn , 清明5天連假首日，雖然5日才是清明節，但很多民眾都提前掃墓，又逢下雨，彰化縣各公墓及納骨塔都湧現掃墓人潮，也造成周邊交通... , https://udn.com/news/story/7325/7071689?from=udn-ch1_breaknews-1-0-news
2023-04-01 12:12:36 , udn , 小確幸！連假首日不少人都已經收到普發現金的6,000元，不過，王道銀行的部分用戶則是在昨日就已領到，對此，行政院副院長鄭... , https://udn.com/news/story/123271/7071647?from=udn-ch1_breaknews-1-0-news
2023-04-01 12:12:51 , udn , 國漫館拍板落腳台中刑務所 今年底先策展開館 , https://udn.com/news/story/7325/7071687?from=udn-ch1_breaknews-1-0-news
2023-04-01 12:13:01 , udn , 國家漫畫博物館落腳台中一波多折，選址幾經更換，更一度傳出要出走到台南。行政院副院長鄭文燦與台中市長盧秀燕今到台中刑務所會... , https://udn.com/news/story/7325/7071687?from=udn-ch1_breaknews-1-0-news
2023-04-01 12:13:22 , udn , 台東美少女錄取台大機械工程 不玩手遊愛旅遊頻道 , https://udn.com/news/story/6925/7071686?from=udn-ch1_breaknews-1-0-news
2023-04-01 12:13:32 , udn , 台東女中高三生黃允妍日前透過繁星錄取台大機械工程學系，是東女這屆繁星唯一台大生。她來自一般家庭，從小就跟同學一起上補習班... , https://udn.com/news/story/6925/7071686?from=udn-ch1_breaknews-1-0-news
2023-04-01 12:13:52 , udn , 普發現金6000元 八大行庫、中信銀台新永豐都入帳 , https://udn.com/news/story/123271/7071670?from=udn-ch1_breaknews-1-0-news
2023-04-01 12:14:03 , udn , 全民普發現金6000元，中信銀、台新和永豐等銀行今天陸續入帳，公股行庫也配合今天起陸續發放，許多民眾在連假第一天就收到款... , https://udn.com/news/story/123271/7071670?from=udn-ch1_breaknews-1-0-news
2023-04-01 12:14:23 , udn , 柯文哲批民進黨2016利用他 陳其邁：高雄沒那麼多政治味 , https://udn.com/news/story/6656/7071684?from=udn-ch1_breaknews-1-0-news
2023-04-01 12:14:34 , udn , 民眾黨主席柯文哲今午將到高雄中正公園參加「民眾親手野餐會」活動，但昨天他在一段影片中砲轟民進黨2016年利用他後，就過河... , https://udn.com/news/story/6656/7071684?from=udn-ch1_breaknews-1-0-news
2023-04-01 12:14:49 , udn , 不堪車輛重壓雲林危橋坍塌斷了 縣府盤點仍有71座危橋待修 , https://udn.com/news/story/7326/7071708?from=udn-ch1_breaknews-1-0-news
2023-04-01 12:14:59 , udn , 雲林縣政府日前盤點全縣有71座橋梁需重建與維修，其中一座位於麥寮鄉橋頭的編號N37橋梁，30日晚上斷裂坍塌，已緊急封閉，... , https://udn.com/news/story/7326/7071708?from=udn-ch1_breaknews-1-0-news
2023-04-01 12:15:20 , udn , 投資普洱茶餅也成騙局 老翁遇正妹險遇詐 , https://udn.com/news/story/7320/7071711?from=udn-ch1_breaknews-1-0-news
2023-04-01 12:15:25 , udn , 體壇正妹淪性奴 成績不好被迫用身體「懺悔」 13年後教練被判刑 , https://udn.com/news/story/7317/7071682?from=udn-ch1_breaknews-1-0-news
2023-04-01 12:15:30 , udn , 高雄張姓老翁在網路社群，接獲自稱「香港茶商」的女子加好友，對方1年來一再慫恿老翁投資普洱茶餅，稱短時間就可以獲得高額報酬... , https://udn.com/news/story/7320/7071711?from=udn-ch1_breaknews-1-0-news
2023-04-01 12:15:35 , udn , 北台灣一位知名的N姓體育教練因培養出奧運奪牌選手，在體壇頗具威望，卻未料他私下對女選手伸魔爪，一位同樣是明日之星的體壇正... , https://udn.com/news/story/7317/7071682?from=udn-ch1_breaknews-1-0-news
2023-04-01 12:15:51 , udn , 總統出訪共機持續擾台 24小時內軍方偵獲10架次逾越中線 , https://udn.com/news/story/10930/7071710?from=udn-ch1_breaknews-1-0-news
2023-04-01 12:16:01 , udn , 蔡總統出訪友邦瓜地馬拉、貝里斯期間，共軍持續在台海周邊侵擾。國防部今天指出，自昨天上午6時起至今天上午6時止，偵獲共機1... , https://udn.com/news/story/10930/7071710?from=udn-ch1_breaknews-1-0-news
2023-04-01 12:20:39 , udn , 影／不是愚人假消息！合歡山武嶺亭整修1年今重新開放 網友衝打卡 , https://udn.com/news/story/7266/7071719?from=udn-ch1_breaknews-1-0-news
2023-04-01 12:20:49 , udn , 合歡山武嶺是台灣公路最高點，武嶺亭更是熱門打卡景點，因為老舊破損去年4月封閉整修，今天上午傳出武嶺亭已完工提前開放，遊客... , https://udn.com/news/story/7266/7071719?from=udn-ch1_breaknews-1-0-news
2023-04-01 12:21:10 , udn , 友人買「女神褲」穿著減重失敗 揭藝人梁佑南是詐騙受害人 , https://udn.com/news/story/7320/7071717?from=udn-ch1_breaknews-1-0-news
2023-04-01 12:21:20 , udn , 穿能量褲就能減重10多公斤？藝人梁佑南的朋友看見她「代言」某品牌磁石能量褲，購買穿著後完全無效，梁佑南接到朋友投訴才知被... , https://udn.com/news/story/7320/7071717?from=udn-ch1_breaknews-1-0-news
2023-04-01 12:21:41 , udn , 林佳龍喬選舉、趴趴走成「最高調府秘」 引發黨內質疑 , https://udn.com/news/story/6656/7071718?from=udn-ch1_breaknews-1-0-news
2023-04-01 12:21:51 , udn , 總統府秘書長是個位高卻不一定權重的位置，民進黨前立委林濁水就曾說過，總統府秘書長僅是一個「總統府總管」的角色而已，並無對外發表自己政策的意見或指揮部會首長的權力。然而，現任總統府秘書長林佳龍近來一些作為，被黨內質疑已成為「最高調的總統府秘書長」。 , https://udn.com/news/story/6656/7071718?from=udn-ch1_breaknews-1-0-news
2023-04-01 12:22:12 , udn , 林芳正訪中前一天 陸國防部宣布中日防務熱線建設完成 , https://udn.com/news/story/7331/7071713?from=udn-ch1_breaknews-1-0-news
2023-04-01 12:22:22 , udn , 中共黨報《環球時報》報導，在日本外相林芳正4月1日訪華前一天，中國國防部即發布消息稱，中日防務部門海空聯絡機制直通電話線... , https://udn.com/news/story/7331/7071713?from=udn-ch1_breaknews-1-0-news
2023-04-01 12:23:40 , udn , 馬英九掃祖墓哭了兩次  念祭文痛哭失聲不忘祖澤和孝思 , https://udn.com/news/story/7332/7071724?from=udn-ch1_breaknews-1-0-news
2023-04-01 12:23:50 , udn , 馬英九前總統大陸祭祖行的最重要行程終於實現，一日上午十時許，馬英九一行抵達湘潭茶恩寺鎮雙陽村祭祖，他在祭祖過程中兩度落淚... , https://udn.com/news/story/7332/7071724?from=udn-ch1_breaknews-1-0-news
2023-04-01 12:24:11 , udn , 基隆大華戲院舊址危老重建 將改建為12層樓集合式住宅 , https://udn.com/news/story/7328/7071727?from=udn-ch1_breaknews-1-0-news
2023-04-01 12:24:21 , udn , 基隆市屋齡超過30年房屋占全市六成，但危老重建政策推動6年核准僅10件，其中大華戲院舊址老屋塌陷，因原住戶百分之百同意，... , https://udn.com/news/story/7328/7071727?from=udn-ch1_breaknews-1-0-news
2023-04-01 12:24:42 , udn , 中國人口紅利再拉警訊  6經濟大省出生數降 , https://udn.com/news/story/7332/7071583?from=udn-ch1_breaknews-1-0-news
2023-04-01 12:24:52 , udn , 中國媒體澎湃新聞3月31日報導，廣東、江蘇、浙江、山東、河南、四川號稱中國6個經濟大省向來也被視為人口大省，去年出生數都... , https://udn.com/news/story/7332/7071583?from=udn-ch1_breaknews-1-0-news
2023-04-01 12:25:13 , udn , 連假首日蘇花路廊北段壅塞 花蓮境內車多順暢 , https://udn.com/news/story/7266/7071723?from=udn-ch1_breaknews-1-0-news
2023-04-01 12:25:23 , udn , 清明兒童連假長達5天，蘇花路廊從昨天晚間後就出現南下車潮，今晨開始宜蘭蘇澳端出現回堵，花蓮境內則是車多順暢。因蘇澳段嚴重... , https://udn.com/news/story/7266/7071723?from=udn-ch1_breaknews-1-0-news
2023-04-01 12:25:44 , udn , 找女室友練習按摩 新北按摩師心懷不軌挨告 , https://udn.com/news/story/7321/7071722?from=udn-ch1_breaknews-1-0-news
2023-04-01 12:25:54 , udn , 新北市程姓男子以練習按摩為由，替女室友進行全身按摩，見女室友進入睡眠狀態，竟起色心加以猥褻，女室友驚醒大聲喝斥後報警提告... , https://udn.com/news/story/7321/7071722?from=udn-ch1_breaknews-1-0-news
2023-04-01 12:26:15 , udn , 「友誼不離不棄」蔡總統：中共軍演 瓜國挺身仗義執言 , https://udn.com/news/story/6656/7071721?from=udn-ch1_breaknews-1-0-news
2023-04-01 12:26:25 , udn , 蔡英文總統今天抵達瓜地馬拉之後，下午在國立文化宮見證兩國外長簽署「台瓜基本合作協定」，隨後接受軍禮歡迎儀式，並與瓜地馬拉... , https://udn.com/news/story/6656/7071721?from=udn-ch1_breaknews-1-0-news
2023-04-01 12:26:41 , udn , 疫後跟團旅遊做好心理準備？奧客團員變多了 考驗你的肚量 , https://udn.com/news/story/6812/7064663?from=udn-ch1_breaknews-1-0-news
2023-04-01 12:26:46 , udn , 邁阿密網賽／前球王梅德維夫氣勢如虹 連5場挺進冠軍戰 , https://udn.com/news/story/7005/7071669?from=udn-ch1_breaknews-1-0-news
2023-04-01 12:26:51 , udn , 後疫情時代出國觀光逐漸復甦，但久未與人面對面互動，導致人們該有的社交禮節全忘光。以往跟團出遊最大樂趣之一在於能認識同團的新朋友，現在卻可能是最糟糕的部分。導遊可能還得充當調解者甚至團體心理治療師的角色。一些旅遊達人也分享他們最近跟團出遊的見聞。... , https://udn.com/news/story/6812/7064663?from=udn-ch1_breaknews-1-0-news
2023-04-01 12:26:56 , udn , 俄羅斯男網好手梅迪維夫今天通過同胞好友卡察諾夫的嚴厲考驗，以7比6（5）、3比6、6比3晉級邁阿密公開賽決賽，取得在巡迴... , https://udn.com/news/story/7005/7071669?from=udn-ch1_breaknews-1-0-news
2023-04-01 12:27:12 , udn , 「Z9」妻接新北青年局長是藍白合？ 侯友宜：借重她們的長才 , https://udn.com/news/story/6656/7071731?from=udn-ch1_breaknews-1-0-news
2023-04-01 12:27:22 , udn , 新北市府昨晚發布最新人事異動，其中新北市青年局長改由台灣民眾黨的「Z9」吳達偉的妻子邱兆梅接任，也被外界解讀是「藍白合」... , https://udn.com/news/story/6656/7071731?from=udn-ch1_breaknews-1-0-news
2023-04-01 12:38:41 , udn , 鶯歌民宅火警一人嗆傷 燒毀三坪起火原因待查 , https://udn.com/news/story/7320/7071769?from=udn-ch1_breaknews-1-0-news
2023-04-01 12:38:52 , udn , 今天上午10時49分左右，新北市鶯歌區大湖路590巷一間透天厝，1樓臥房突然竄出火煙，警消獲報派員趕抵，布水線灌救，屋內... , https://udn.com/news/story/7320/7071769?from=udn-ch1_breaknews-1-0-news
2023-04-01 12:39:12 , udn , 6000元小確幸提前領 鄭文燦：八大行庫、3銀行今入帳 , https://udn.com/news/story/123271/7071759?from=udn-ch1_breaknews-1-0-news
2023-04-01 12:39:23 , udn , 政府普發6000元現金，原本於4月6日入帳，王道銀行昨天卻先代墊提前撥款入帳，引發熱議。行政院副院長鄭文燦今到台中刑務所... , https://udn.com/news/story/123271/7071759?from=udn-ch1_breaknews-1-0-news
2023-04-01 12:39:43 , udn , 快看帳戶！他半夜收到入帳通知 14銀行搶先發6000元 , https://udn.com/news/story/123271/7071667?from=udn-ch1_breaknews-1-0-news
2023-04-01 12:39:54 , udn , 全民普發現金6000元原先規劃4月6日陸續入帳，王道銀行昨（31）日偷跑搶先入帳，八大公股銀行和台新、中信銀共10家銀行也宣布將於今（1）日入帳，不過有網友發現玉山和永豐銀行在凌晨就發錢了，大讚效率高！... , https://udn.com/news/story/123271/7071667?from=udn-ch1_breaknews-1-0-news
2023-04-01 12:40:14 , udn , 台南市赤崁樓等古蹟門票漲價了 文化局：20年首度調整 , https://udn.com/news/story/7326/7071755?from=udn-ch1_breaknews-1-0-news
2023-04-01 12:40:24 , udn , 台南市古蹟景點門票變貴了！台南市文化局所轄赤崁樓、安平古堡、億載金城、德記洋行暨安平樹屋等古蹟區，從3月31日起調整門票... , https://udn.com/news/story/7326/7071755?from=udn-ch1_breaknews-1-0-news
2023-04-01 12:40:45 , udn , 雨來了...大阿里山茶區旱災 茶農改製紅茶 今起受理救助金申請 , https://udn.com/news/story/7326/7071751?from=udn-ch1_breaknews-1-0-news
2023-04-01 12:40:55 , udn , 嘉義大阿里山區茶園乾旱災損比百年大旱嚴重，災損平均破36%，有茶農為穩定品質，保守改製作全發酵紅茶；農委會昨天公告嘉縣梅... , https://udn.com/news/story/7326/7071751?from=udn-ch1_breaknews-1-0-news
2023-04-01 12:41:16 , udn , 愚人節不平靜！ 機捷接獲匿名恐嚇放炸彈 台鐵全面巡檢 , https://udn.com/news/story/7320/7071745?from=udn-ch1_breaknews-1-0-news
2023-04-01 12:41:26 , udn , 今天是清明連假首日，也是愚人節，連假疏運不平靜，桃園機場捷運台北車站A1站今天近中午接獲境外匿名恐嚇，揚言放置炸彈，與機... , https://udn.com/news/story/7320/7071745?from=udn-ch1_breaknews-1-0-news
2023-04-01 12:41:40 , udn , 嘉義蛋價漲95元擋不住 店家想調漲又擔心流失客源 , https://udn.com/news/story/7266/7071768?from=udn-ch1_breaknews-1-0-news
2023-04-01 12:41:47 , udn , MLB／投球計時上路還不習慣 費城人捕手像離開水的魚 , https://udn.com/news/story/6999/7071748?from=udn-ch1_breaknews-1-0-news
2023-04-01 12:41:51 , udn , 嘉義市傳統市場上還買得到蛋，但有的蛋價已來到每台斤95元，蛋價飛漲已讓有些店家受不了，紛紛調漲或改變策略，知名的阿娥蛋餅... , https://udn.com/news/story/7266/7071768?from=udn-ch1_breaknews-1-0-news
2023-04-01 12:41:57 , udn , 大聯盟為了加快比賽步調，本季引進多項新規，選手都還在適應中，費城人隊捕手瑞爾穆托（J.T. Realmuto）就坦言自己... , https://udn.com/news/story/6999/7071748?from=udn-ch1_breaknews-1-0-news
2023-04-01 12:42:11 , udn , 驚喜！白海豚現蹤雲林外海 海巡快閃捕捉歷史性一刻 , https://udn.com/news/story/7266/7071770?from=udn-ch1_breaknews-1-0-news
2023-04-01 12:42:18 , udn , 高捷「蜜瑪號」彩繪列車今天啟航 季節限定至6月3日 , https://udn.com/news/story/7327/7071743?from=udn-ch1_breaknews-1-0-news
2023-04-01 12:42:22 , udn , 台灣海域特有物種白海豚目前數量低於65隻，難能可見，海巡人員今天清晨6時許在海上巡邏時，驚見不遠處有生物活動跡象，仔細一... , https://udn.com/news/story/7266/7071770?from=udn-ch1_breaknews-1-0-news
