2023-04-14 00:00:05 , udn , 融合客家精神與法料神髓 「CEO 1950」春季新菜登場 , https://udn.com/news/story/7270/7096920?from=udn-ch1_breaknews-1-0-news
2023-04-14 12:35:37 , udn , 健身健到身體疲累痠痛？太辛苦的動作不想做？練來練去進步緩慢？當你遇到訓練卡關了，先別灰心，不妨讓健身教練Ashlee xiu來為你解惑，並教你如何突破健身的停滯期，趕快點開影片來看看！ , https://udn.com/news/story/121721/7093800?from=udn-ch1_breaknews-1-0-news
2023-04-14 12:35:58 , udn , 觀光族群強漲  台股漲百點攻15900點 , https://udn.com/news/story/7251/7097634?from=udn-ch1_breaknews-1-0-news
2023-04-14 12:36:08 , udn , 受惠美股大漲激勵，無畏國安基金退場，台股今天盤中漲逾百點，一舉收復5日線，並攻上15900點關卡，台積電回神漲逾1%，觀... , https://udn.com/news/story/7251/7097634?from=udn-ch1_breaknews-1-0-news
2023-04-14 12:36:29 , udn , 批賴清德投機 藍委：喊台獨又想擁抱中華民國 , https://udn.com/news/story/123307/7097721?from=udn-ch1_breaknews-1-0-news
2023-04-14 12:37:00 , udn , 影／「HAMA壽司」進化了！全新迴轉方式不怕被惡搞 , https://udn.com/news/story/6812/7097654?from=udn-ch1_breaknews-1-0-news
2023-04-14 12:38:31 , udn , 大甲媽遶境 環團出動三輪車搭配太陽能供充電 , https://udn.com/news/story/7266/7097710?from=udn-ch1_breaknews-1-0-news
2023-04-14 12:38:42 , udn , 綠色和平組織今天說，今年大甲媽祖遶境會遇到4月22日世界地球日，將出動人力三輪車，搭配太陽能設備，沿途提供民眾充電，呼籲... , https://udn.com/news/story/7266/7097710?from=udn-ch1_breaknews-1-0-news
2023-04-14 12:42:16 , udn , 投資0050但「ESG抗跌」他想改買這2支？網看衰狂勸阻 , https://udn.com/news/story/123006/7093251?from=udn-ch1_breaknews-1-0-news
2023-04-14 12:42:26 , udn , 投資標的選擇是一門學問，一名網友平時投資元大台灣5（0050），考慮到ESG（環境、社會和公司治理的簡稱）比較抗跌的特性，目前正打算改投資富邦公司治理（00692）、群益台灣ESG低碳（00923），分配資金為六比四。但其他網友認為，「00692沒有比較抗跌，你去看去年的走勢就知道，00923成立時間太短，待觀察」，反而建議他繼續投資0050。 , https://udn.com/news/story/123006/7093251?from=udn-ch1_breaknews-1-0-news
2023-04-14 12:42:47 , udn , 七旬翁患另類扁平足 醫用「關節融合手術」緩痛治變形 , https://udn.com/news/story/7266/7097772?from=udn-ch1_breaknews-1-0-news
2023-04-14 12:42:57 , udn , 年近70歲的李先生，左腳背長期疼痛約兩年，只能跛腳走路，到他院求診都只被診斷為疑似肌腱炎、韌帶退化，但治療都無法改善。後... , https://udn.com/news/story/7266/7097772?from=udn-ch1_breaknews-1-0-news
2023-04-14 12:43:18 , udn , 台中購物節3.5億預算再闖關 藍綠吵鬧中一讀通過 , https://udn.com/news/story/7325/7097778?from=udn-ch1_breaknews-1-0-news
2023-04-14 12:43:28 , udn , 台中市議會定期會今早開議，中市府送審第二次追加預算3.5億元，再次引發議員爭辯。綠營議員質疑，購物節沒照顧庶民經濟，反而... , https://udn.com/news/story/7325/7097778?from=udn-ch1_breaknews-1-0-news
2023-04-14 12:43:49 , udn , 傑尼斯性醜聞：控訴日本偶像教父喜多川，狼爪下的受害者證詞 , https://udn.com/news/story/6809/7097768?from=udn-ch1_breaknews-1-0-news
2023-04-14 12:43:59 , udn , window.location.href="https://global.udn.com/global_vision/story/8664/7097646"; , https://udn.com/news/story/6809/7097768?from=udn-ch1_breaknews-1-0-news
2023-04-14 12:44:20 , udn , 博雷利：維持台海和平是歐中恢復信任關鍵 , https://udn.com/news/story/7331/7097765?from=udn-ch1_breaknews-1-0-news
2023-04-14 12:44:30 , udn , 歐盟外交與安全政策高級代表兼歐盟委員會副主席博雷利表示，北京能否維持台海和平，及促使俄羅斯撤離烏克蘭，是歐盟對中國恢復信... , https://udn.com/news/story/7331/7097765?from=udn-ch1_breaknews-1-0-news
2023-04-14 12:44:51 , udn , 緝毒英雄疑收賄聲押禁見  昔日長官部屬嘆：挺不住誘惑 , https://udn.com/news/story/7321/7097766?from=udn-ch1_breaknews-1-0-news
2023-04-14 12:45:01 , udn , 澎湖縣調查站組長陳麒元2019年至2020年間，在嘉義市調查站任職調查專員期間，遭控藉職務向毒品受刑人家屬收賄，讓受刑人... , https://udn.com/news/story/7321/7097766?from=udn-ch1_breaknews-1-0-news
2023-04-14 12:45:22 , udn , 美國露營車市場不景氣 是否預示經濟衰退？ , https://udn.com/news/story/6813/7097763?from=udn-ch1_breaknews-1-0-news
2023-04-14 12:45:32 , udn , 美國露營車（RV）產業的景氣，經常用來作為經濟指標；一旦陷入低迷，常被視為經濟衰退的跡象。由於RV並非必要支出，且時常透過貸款購置，因此能比其他的支出項目更早預示消費需求減緩。 , https://udn.com/news/story/6813/7097763?from=udn-ch1_breaknews-1-0-news
2023-04-14 12:46:03 , udn , 近一年來，每回科技業宣布大裁員，蘋果公司（Apple）都好像是局外人。儘管臉書母公司Meta、電商巨頭亞馬遜等大企業，都已相繼公布裁減數萬名員工的計畫，蘋果至今倒尚未傳出類似消息。一項指標可以解釋為何如此。 , https://udn.com/news/story/6811/7097767?from=udn-ch1_breaknews-1-0-news
2023-04-14 12:46:24 , udn , 用路人注意 國5南向14.9K雪山隧道前3車連環撞 , https://udn.com/news/story/7315/7097762?from=udn-ch1_breaknews-1-0-news
2023-04-14 12:46:34 , udn , 高速公路局說，今天上午11時43分，在國道5號南向14.9K雪山隧道前，發生2輛自小客車和1輛小貨車追撞事故，占內、外側... , https://udn.com/news/story/7315/7097762?from=udn-ch1_breaknews-1-0-news
2023-04-14 12:46:55 , udn , SVB倒閉是新雷曼時刻嗎？看克魯曼詳解便瞭 , https://udn.com/news/story/6811/7097760?from=udn-ch1_breaknews-1-0-news
2023-04-14 12:47:05 , udn , 美國矽谷銀行（SVB）10日不堪存款戶擠兌而崩潰，成為2008年金融海嘯以來美國大銀行倒閉首例，此事件預告美國整個銀行體系出問題，是另一個「雷曼時刻」嗎？ , https://udn.com/news/story/6811/7097760?from=udn-ch1_breaknews-1-0-news
2023-04-14 12:47:26 , udn , 表情超銷魂！寵物雞躺大腿「翻肚討摸摸」撒嬌模樣網笑：這是什麼狗？ , https://udn.com/news/story/7470/7097690?from=udn-ch1_breaknews-1-0-news
2023-04-14 12:47:36 , udn , 別人家的毛孩都不會讓人失望！日本一名插畫家飼養了寵物雞，令網友意外的是這隻雞竟然格外親人，甚至會像許多貓貓狗狗一樣躺在主人大腿上撒嬌，討摸摸的模樣讓不少網友感到相當療癒，就連主人也笑說「忘記自己是一隻雞的雞」～ , https://udn.com/news/story/7470/7097690?from=udn-ch1_breaknews-1-0-news
2023-04-14 12:47:57 , udn , 下殺4.9折起 苗栗苑裡「享沐時光」首推一泊二食優惠 , https://udn.com/news/story/7270/7097759?from=udn-ch1_breaknews-1-0-news
2023-04-14 12:48:07 , udn , 2023ATTA台中國際旅展今天起在台中烏日展覽館熱鬧登場，隨著疫後時代邊境解放，國人出國旅遊人潮爆增，加上天氣回溫，溫... , https://udn.com/news/story/7270/7097759?from=udn-ch1_breaknews-1-0-news
2023-04-14 12:48:28 , udn , 台東4.1極淺層地震 暫無災情傳出 , https://udn.com/news/story/7266/7097756?from=udn-ch1_breaknews-1-0-news
2023-04-14 12:48:38 , udn , 台東今天11點54分發生芮氏規模4.1有感地震，震央在台東縣政府北北東方 4.2 公里 ，地震深度5公里，最大震度台東市... , https://udn.com/news/story/7266/7097756?from=udn-ch1_breaknews-1-0-news
2023-04-14 12:48:59 , udn , MLB／經典賽那一局不算數 美專家：大谷還沒投過重要比賽 , https://udn.com/news/story/6999/7097579?from=udn-ch1_breaknews-1-0-news
2023-04-14 12:49:09 , udn , 大谷翔平在投打兩端的能力早已毋庸置疑，然而，天使隊貧弱的戰績，也讓外界無從得知他是否能在季後賽維持高檔，就有國外專家批評他生涯還未在重要比賽證明自己。

剛結束的世界棒球經典賽，大谷與隊友「神鱒」 , https://udn.com/news/story/6999/7097579?from=udn-ch1_breaknews-1-0-news
2023-04-14 12:49:30 , udn , 祕魯巴巴第尤監獄 專押總統級囚犯 , https://udn.com/news/story/6812/7097758?from=udn-ch1_breaknews-1-0-news
2023-04-14 12:49:40 , udn , 祕魯有一座監獄專門關押聲名狼藉的卸任元首，如果前總統托雷多（Alejandro Toledo）一如預期從美國引渡回國審判且判刑定讞，這座監獄的空間恐怕很快就不夠用。 , https://udn.com/news/story/6812/7097758?from=udn-ch1_breaknews-1-0-news
2023-04-14 12:50:01 , udn , 巴菲特再次強調對比特幣看法：這輩子看過很多人做蠢事 , https://udn.com/news/story/6811/7097757?from=udn-ch1_breaknews-1-0-news
2023-04-14 12:50:11 , udn , 有「股神」之稱的巴菲特再次強調他對比特幣和更廣泛加密貨幣的長期觀點，認為與這輩子看到過的賭博行為差不多。 , https://udn.com/news/story/6811/7097757?from=udn-ch1_breaknews-1-0-news
2023-04-14 12:50:32 , udn , 律師對國民法官收費教學爭議鬧上法庭 審判長斥：這非菜市場 , https://udn.com/news/story/7321/7097755?from=udn-ch1_breaknews-1-0-news
2023-04-14 12:50:42 , udn , 全台首件國民法官案今於台中地院開第3次準備程序庭，檢、辯就是否送量刑前調查鑑定再次激辯，檢察官用投影片揭示辯方律師黃致豪... , https://udn.com/news/story/7321/7097755?from=udn-ch1_breaknews-1-0-news
2023-04-14 12:51:03 , udn , 唯一和Rosé十指緊扣的那個男人 演繹COS新廣告帥度破表 , https://udn.com/news/story/7270/7097749?from=udn-ch1_breaknews-1-0-news
2023-04-14 12:51:13 , udn , 百萬股民敲碗期待 中鋼今年贈「傘Q」帶大家花現幸福 , https://udn.com/news/story/7252/7097805?from=udn-ch1_breaknews-1-0-news
2023-04-14 12:51:13 , udn , H&M集團下高端定位的COS在這季推出男士夏日迷你系列，找來了韓裔名模Taemin Park來演繹形象廣告，展現了陽剛且不失質感的魅力，讓人眼睛為之一亮。 , https://udn.com/news/story/7270/7097749?from=udn-ch1_breaknews-1-0-news
2023-04-14 12:51:23 , udn , 百萬股東關注的中鋼股東會紀念品今天亮相，今年能扺抗艷陽的「傘Q（Thank you）」，傘骨採用中鋼線材及冷軋鋼，傘布及... , https://udn.com/news/story/7252/7097805?from=udn-ch1_breaknews-1-0-news
2023-04-14 12:51:44 , udn , 新官上任！英倫時尚老牌新任創意總監駕到 , https://udn.com/news/story/7270/7097798?from=udn-ch1_breaknews-1-0-news
2023-04-14 12:51:54 , udn , 時尚品牌的創意掌舵人、創意總監，常對設計的細節、整體的風格甚至是公關媒體效益，都帶有舉足輕重的影嚮力。歷峯集團（Rich... , https://udn.com/news/story/7270/7097798?from=udn-ch1_breaknews-1-0-news
2023-04-14 12:52:04 , udn , 博客來「寵愛計畫」6000放大回饋 小七取貨送CITY CAFE , https://udn.com/news/story/7270/7097745?from=udn-ch1_breaknews-1-0-news
2023-04-14 12:52:15 , udn , 博客來母親節優惠來了，即日起至4月30日推出「寵愛計畫」，活動主打美妝、家電、美食、保健、家居生活、服飾配件，獨家限定優... , https://udn.com/news/story/7270/7097745?from=udn-ch1_breaknews-1-0-news
2023-04-14 12:52:15 , udn , 赴日玩9天回台像地獄！他回國見「馬路三寶＋醜街景」崩潰罵髒話 , https://udn.com/news/story/120911/7097682?from=udn-ch1_breaknews-1-0-news
2023-04-14 12:52:25 , udn , 日本是台灣人最愛的旅遊目的地之一，日本風景優美、都市規劃整齊，交通秩序也相當優良，有網友近日到日本玩9天，回台後再度感受到兩國交通及都市規劃的優劣，他表示，「我從台中高鐵出站不到3分鐘就遇到臭三寶，再加上這個醜陋的街景，這啥小地獄啊？」 , https://udn.com/news/story/120911/7097682?from=udn-ch1_breaknews-1-0-news
2023-04-14 12:52:46 , udn , 年產8萬公噸平板塑膠容器回收率低 環團籲環保署應重視 , https://udn.com/news/story/7266/7097796?from=udn-ch1_breaknews-1-0-news
2023-04-14 12:52:56 , udn , 用來盛裝生鮮食品托盤、包裝盒，被稱為「平板塑膠容器」，因為分類不容易，回收成本高，回收商也不會主動回收，長年來回收率偏低... , https://udn.com/news/story/7266/7097796?from=udn-ch1_breaknews-1-0-news
2023-04-14 12:53:17 , udn , 案情逆轉！秘魯前總統候選人「35年前參與謀殺記者」被刑12年 , https://udn.com/news/story/6809/7097792?from=udn-ch1_breaknews-1-0-news
2023-04-14 12:53:27 , udn , 秘魯前總統候選人烏雷斯蒂（Daniel Urresti）近期因為1988年、該國內戰最嚴重時期的一起記者謀殺案而被判處1... , https://udn.com/news/story/6809/7097792?from=udn-ch1_breaknews-1-0-news
2023-04-14 12:53:48 , udn , 高教工會與聖約翰科大簽團協 保障教師權益 , https://udn.com/news/story/6885/7097774?from=udn-ch1_breaknews-1-0-news
2023-04-14 12:53:58 , udn , 少子女化趨勢使台灣大專面臨激烈生存競爭。高教工會今天發布新聞稿，宣布正式與聖約翰科技大學締結團體協約，明文保障教師優退、... , https://udn.com/news/story/6885/7097774?from=udn-ch1_breaknews-1-0-news
2023-04-14 12:54:19 , udn , 遺產私生子竟也能繼承！ 她曝二招：不給分財產要「這樣做」 , https://udn.com/news/story/121591/7097637?from=udn-ch1_breaknews-1-0-news
2023-04-14 12:54:29 , udn , 有時候家庭和樂的景象其實背後往往是透過一個細絲支撐著，而父母其中一方過世後才發現他們在外面有私生子，而且還反過來想跟我們爭父母的遺產，這個時候到底該怎麼辦呢？可以不讓父母的私生子繼承遺產嗎？ , https://udn.com/news/story/121591/7097637?from=udn-ch1_breaknews-1-0-news
2023-04-14 12:56:32 , udn , 「我想問，Kauan，你說你是在不知情的狀況下加入（傑尼斯）事務所的，如果當時主流媒體有報導的話，你會改變（當時的）選擇嗎？例如，是否會很猶豫加入傑尼斯事務所。另外，你的家人是怎麼看待這起事件的？」
「如果當時電視台有報導，一定會變成大新聞，我想我父母也不會讓我去（傑尼斯事務所），那時候15歲還是未成年，只有我的判斷是不可能的。從各個角度來看，我想應該不會（加入傑尼斯事務所）吧。」 , https://udn.com/news/story/6809/7097768?from=udn-ch1_breaknews-1-0-news
2023-04-14 13:00:19 , udn , 前台北縣警局偵查隊小隊長涉貪判刑通緝14年 嘉義市落網 , https://udn.com/news/story/7321/7097820?from=udn-ch1_breaknews-1-0-news
2023-04-14 13:00:30 , udn , 前台北縣警察局三重分局偵查隊小隊長陳聖致，被控2005年偵辦某建設公司董事長遭人持槍恐嚇案，向董事長索賄180萬元未遂，... , https://udn.com/news/story/7321/7097820?from=udn-ch1_breaknews-1-0-news
2023-04-14 13:00:51 , udn , 16歲網美無照騎重機載友人自撞雙亡！粉絲曾勸反被嗆「危險你X」 , https://udn.com/news/story/7332/7097342?from=udn-ch1_breaknews-1-0-news
2023-04-14 13:01:01 , udn , 中國大陸網紅「小嬌妻」時常在社群網站上發布騎重機的影片，畫面中她總是穿著角色扮演套裝，為博取觀眾眼球，也常做出危險舉動，有粉絲就曾留言提醒「這樣很危險」，沒想到還被她回嗆，結果昨(13)日她載友人出門，騎車自撞雙雙身亡。 , https://udn.com/news/story/7332/7097342?from=udn-ch1_breaknews-1-0-news
2023-04-14 13:01:22 , udn , 北韓飛彈躲過雷達偵測 日經：防禦網路面臨重大挑戰 , https://udn.com/news/story/6809/7097819?from=udn-ch1_breaknews-1-0-news
2023-04-14 13:01:32 , udn , 日本13日上午未能準確預測北韓試射飛彈的路線，只因「飛彈發射後從雷達上消失」，象徵著「愈來愈先進的飛彈使防禦工作變得更加複雜」。 , https://udn.com/news/story/6809/7097819?from=udn-ch1_breaknews-1-0-news
2023-04-14 13:01:53 , udn , 鄭文燦：賴清德堅持台灣民主自由 會獲多數選民支持 , https://udn.com/news/story/123307/7097799?from=udn-ch1_breaknews-1-0-news
