2023-03-22 00:05:37 , udn , 「海水煉金」5年前台中沒成 今年將在大陸成真？ , https://udn.com/news/story/7331/7047525?from=udn-ch1_breaknews-1-0-news
2023-03-22 11:20:42 , udn , 新華社報導，大陸國家主席習近平與俄羅斯總統普亭在莫斯科會談，兩國元首就中俄新時代全面戰略協作夥伴關係發展，和雙邊務實合作... , https://udn.com/news/story/7331/7048042?from=udn-ch1_breaknews-1-0-news
2023-03-22 11:20:58 , udn , 46歲女作息正常卻長期頭暈及胸悶 竟是顱內藏腫瘤炸彈 , https://udn.com/news/story/7266/7048063?from=udn-ch1_breaknews-1-0-news
2023-03-22 11:21:02 , udn , 懶人祕境！超美落羽松豪華親子露營 , https://udn.com/news/story/7270/7047989?from=udn-ch1_breaknews-1-0-news
2023-03-22 11:21:09 , udn , 北部一名46歲艾小姐長期頭暈、胸悶，有天突發性昏厥，才發現腦部有巨大動脈瘤，台北慈濟醫院影像醫學部神經放射科主任阮郁修醫... , https://udn.com/news/story/7266/7048063?from=udn-ch1_breaknews-1-0-news
2023-03-22 11:21:13 , udn , 露營到底有多流行？臉書上的朋友不是正在露營，就是在前往露營區的路上。 , https://udn.com/news/story/7270/7047989?from=udn-ch1_breaknews-1-0-news
2023-03-22 11:21:29 , udn , 最新總統令 童振源派駐新加坡 , https://udn.com/news/story/6656/7048057?from=udn-ch1_breaknews-1-0-news
2023-03-22 11:21:40 , udn , 總統府今天發布總統令，指駐新加坡代表梁國新已准退職，應予免職，任僑委會前委員長童振源為駐新加坡代表。 , https://udn.com/news/story/6656/7048057?from=udn-ch1_breaknews-1-0-news
2023-03-22 11:22:34 , udn , 不只新生兒可領6千元 今日後死亡仍可由遺屬代領 , https://udn.com/news/story/123271/7048040?from=udn-ch1_breaknews-1-0-news
2023-03-22 11:22:44 , udn , 全民共享普發現金今（22）日開放登記。根據官網指出，除了新生兒可領取6,000元，今日後去世的民眾，仍可由遺屬代領，遺屬... , https://udn.com/news/story/123271/7048040?from=udn-ch1_breaknews-1-0-news
2023-03-22 11:26:57 , udn , NBA／維金斯缺戰謠言四起 格林怒斥：噁心 , https://udn.com/news/story/7002/7048008?from=udn-ch1_breaknews-1-0-news
2023-03-22 11:27:07 , udn , 勇士隊明星前鋒維金斯（Andrew Wiggins）已因個人因素缺陣逾一個月，使得外界開始猜測其中原因，但有部分謠言過於超過，導致隊友格林（Draymond Green）不禁怒斥：「噁心。」

維 , https://udn.com/news/story/7002/7048008?from=udn-ch1_breaknews-1-0-news
2023-03-22 11:27:28 , udn , 六千聰明領／普發6000防詐騙 不要點簡訊、避開2管道領取 , https://udn.com/news/story/7238/7047001?from=udn-ch1_breaknews-1-0-news
2023-03-22 11:27:38 , udn , 政府普發現金6千元即將上路，22日開放上網登記，詐騙集團可能以登記名義廣發手機簡訊，誘使民眾在釣魚網頁填資料後盜刷信用卡、綁定電子支付轉帳，或致電謊稱協助領現，指示操作ATM匯款。刑事局說，民眾應循官方管道領取避免落入詐騙陷阱，尚未接獲相關報案，密切觀察。 , https://udn.com/news/story/7238/7047001?from=udn-ch1_breaknews-1-0-news
2023-03-22 11:27:59 , udn , 台股反彈能持續下去嗎？ 分析師曝「三關鍵」：看這指標就好根本免猜 , https://udn.com/news/story/12806/7047962?from=udn-ch1_breaknews-1-0-news
2023-03-22 11:28:09 , udn , 台股21日開高走高，金融股反彈，加上汽車股、百貨股等上漲，大盤指數終場收在15,513.45點，上漲93.48點，成交量2,201.96億元；三大法人賣超6.38億元。

台股的反彈是否會繼續下去呢？浦惠證券投顧資深分析師王倚隆（老王）於YouTube頻道《老王愛說笑》影音分享，他認為有「三個關鍵」：分別是「美股能否繼續漲」、「外資在期貨市場的態度」、「用技術面判斷」。 , https://udn.com/news/story/12806/7047962?from=udn-ch1_breaknews-1-0-news
2023-03-22 11:28:30 , udn , 拜登特使告訴宏都拉斯 北京常開承諾未兌現 , https://udn.com/news/story/6811/7048089?from=udn-ch1_breaknews-1-0-news
2023-03-22 11:28:40 , udn , 宏都拉斯醞釀與中華民國斷交，轉與北京建交，拜登政府派遣總統別顧問、前聯邦參議員陶德（Christopher Dodd）訪... , https://udn.com/news/story/6811/7048089?from=udn-ch1_breaknews-1-0-news
2023-03-22 11:29:01 , udn , 鄭文燦：普發6000元登記系統順暢 9點半前已有25萬人登記 , https://udn.com/news/story/123271/7048090?from=udn-ch1_breaknews-1-0-news
2023-03-22 11:29:11 , udn , 普發現金6000元今上午8時開放線上登記，登記前5日將採分流方式，由身分證尾數0、1的民眾最先開始登記，23日至26日會... , https://udn.com/news/story/123271/7048090?from=udn-ch1_breaknews-1-0-news
2023-03-22 11:29:32 , udn , 馬英九訪陸賣台？ 柯文哲稱無罪推定：還沒做怎就說他壞人 , https://udn.com/news/story/6656/7048083?from=udn-ch1_breaknews-1-0-news
2023-03-22 11:29:42 , udn , 前總統馬英九計畫下周訪陸赴長沙祭祖，引發各界議論。民眾黨主席柯文哲今天表示，法律上有一個基本原則叫無罪推定，馬英九現在什... , https://udn.com/news/story/6656/7048083?from=udn-ch1_breaknews-1-0-news
2023-03-22 11:29:56 , udn , 專為綠色旅人設計「城市指南」出爐！台北位居亞洲第5 , https://udn.com/news/story/7266/7048104?from=udn-ch1_breaknews-1-0-news
2023-03-22 11:30:02 , udn , 工研院生醫所 今年將成立兩家生技新創公司 , https://udn.com/news/story/7240/7048076?from=udn-ch1_breaknews-1-0-news
2023-03-22 11:30:06 , udn , 全球知名旅宿比價網站HotelsCombined針對63個國家、167個城市為綠色旅人設計推出互動式「城市指南」，其中，... , https://udn.com/news/story/7266/7048104?from=udn-ch1_breaknews-1-0-news
2023-03-22 11:30:13 , udn , 工研院昨（21）日發表2023生醫產業關鍵趨勢，分別從藥物傳輸、異體細胞治療、及腦神經數位治療三領域點出未來發展重點。生... , https://udn.com/news/story/7240/7048076?from=udn-ch1_breaknews-1-0-news
2023-03-22 11:30:26 , udn , 網路社群販售國外藥罰3萬 南投衛生局：自用藥限自用 , https://udn.com/news/story/7321/7048103?from=udn-ch1_breaknews-1-0-news
2023-03-22 11:30:33 , udn , 迎戲水季 消防局訓練救援技能 確保東北角、北海岸安全 , https://udn.com/news/story/7320/7048072?from=udn-ch1_breaknews-1-0-news
2023-03-22 11:30:37 , udn , 南投衛生局日前獲報，有民眾為賺取額外收入，竟將國外代購及自用未用完的藥品，擅自於社群媒體販售，經查明屬實後，已依違反藥事... , https://udn.com/news/story/7321/7048103?from=udn-ch1_breaknews-1-0-news
2023-03-22 11:30:44 , udn , 疫情管制鬆綁加上天氣回暖，新北市消防局預料東北角、北海岸將湧現許多想體驗自然，前往溪、河、海遊憩的民眾。第6消防大隊在清... , https://udn.com/news/story/7320/7048072?from=udn-ch1_breaknews-1-0-news
2023-03-22 11:30:57 , udn , 遲不表態「最強母雞」易主？侯友宜談盧秀燕：合作最重要 , https://udn.com/news/story/6656/7048093?from=udn-ch1_breaknews-1-0-news
2023-03-22 11:31:08 , udn , 最新民調顯示，國民黨認同者台中市長盧秀燕的滿意度94%，新北市長侯友宜今被問及，遲遲不表態恐導致「最強母雞」易主？侯說，... , https://udn.com/news/story/6656/7048093?from=udn-ch1_breaknews-1-0-news
2023-03-22 11:31:28 , udn , 陳偉杰欲初選引討論 洪孟楷：有信心守住新北第一選區 , https://udn.com/news/story/6656/7048094?from=udn-ch1_breaknews-1-0-news
2023-03-22 11:31:39 , udn , 新北市議員陳偉杰昨傳出想在黨內初選挑戰現任新北市第一選區立委洪孟楷，引發討論。洪孟楷今日回應，自己3年來沒有一刻的停頓，... , https://udn.com/news/story/6656/7048094?from=udn-ch1_breaknews-1-0-news
2023-03-22 11:31:59 , udn , 這週六又要補班！他轉念發現「3月小確幸」 上班族嗨了：超棒 , https://udn.com/news/story/120912/7047925?from=udn-ch1_breaknews-1-0-news
2023-03-22 11:32:09 , udn , 4月即將迎來清明節和兒童節的5天連假，但許多上班族都需要在本週六（25日）進行補班，心情難免受到影響。不過，一名男網友眼尖發現了3月的小確幸，甚至激動喊話「想想就興奮」，而貼文曝光後也掀起討論。 , https://udn.com/news/story/120912/7047925?from=udn-ch1_breaknews-1-0-news
2023-03-22 11:32:30 , udn , iPhone 15 Pro像iPod！設計圖曝光、不再用「上下撥動」靜音鍵 網大讚 , https://udn.com/news/story/7098/7047777?from=udn-ch1_breaknews-1-0-news
2023-03-22 11:32:40 , udn , 蘋果（Apple）預計在今（2023）年推出iPhone 15 Pro系列不斷在設計上出現新傳聞。最新的消息顯示，iPhone 15 Pro系列將在音量鍵和靜音鍵出現重大改變，音量鍵改為一長條狀，而靜音鍵則從手動撥動的方式改為按鍵式，一改過去iPhone的傳統。 , https://udn.com/news/story/7098/7047777?from=udn-ch1_breaknews-1-0-news
2023-03-22 11:33:01 , udn , NBA／名人堂中鋒瑞德逝世享壽80歲 安東尼等球星發文哀悼 , https://udn.com/news/story/7002/7048035?from=udn-ch1_breaknews-1-0-news
2023-03-22 11:33:11 , udn , 傳奇中鋒瑞德（Willis Reed）曾率尼克拿下隊史唯二的冠軍金盃，今天傳出瑞德逝世，享壽80歲，聯盟、尼克球團及安東尼（Carmelo Anthony）等球星都表達哀悼。

外號「紐約隊長」的 , https://udn.com/news/story/7002/7048035?from=udn-ch1_breaknews-1-0-news
2023-03-22 11:37:35 , udn , 搶攻海內外旅遊商機 7-ELEVEN首推eSIM卡申辦服務 , https://udn.com/news/story/7241/7048067?from=udn-ch1_breaknews-1-0-news
2023-03-22 11:37:45 , udn , 全球旅遊人潮復甦，今年長達5天的清明、兒童節連續假期即將到來。統一超（2912）旗下7-ELEVEN瞄準海內外旅遊商機，... , https://udn.com/news/story/7241/7048067?from=udn-ch1_breaknews-1-0-news
2023-03-22 11:38:36 , udn , 清明掃墓用火務必留意 避免影響高速公路行車安全 , https://udn.com/news/story/7266/7048062?from=udn-ch1_breaknews-1-0-news
2023-03-22 11:38:36 , udn , 注意！配合立體停車場施工 台南監理站部分不開放停車 , https://udn.com/news/story/7326/7048129?from=udn-ch1_breaknews-1-0-news
2023-03-22 11:38:47 , udn , 台南市交通局表示，配合東區林森圖書館及行政機關辦公廳舍附設之目標立體停車場新建工程」即將施工，22日起，基地內原屬台南監... , https://udn.com/news/story/7326/7048129?from=udn-ch1_breaknews-1-0-news
2023-03-22 11:38:47 , udn , 清明節連假即將來臨，民眾祭祖掃墓燃燒冥紙和雜草，倘稍有不慎，除易引起火災外，如靠近國道沿線，燃燒冥紙或雜草所產生的濃煙更... , https://udn.com/news/story/7266/7048062?from=udn-ch1_breaknews-1-0-news
2023-03-22 11:39:07 , udn , 他2度下藥迷姦女網友都沒成功 賠了45萬元判了4年6月 , https://udn.com/news/story/7317/7048126?from=udn-ch1_breaknews-1-0-news
2023-03-22 11:39:07 , udn , 清明連假讓缺工問題更緊張 智能排班APP搶商機 , https://udn.com/news/story/7241/7048056?from=udn-ch1_breaknews-1-0-news
2023-03-22 11:39:18 , udn , 冉姓男子買迷藥約女網友去夜店，在咖啡中摻入藥劑想著手性侵，幸被害女網友驚覺逃離；冉反覆下藥陷害另名女網友，還強脫對方衣物... , https://udn.com/news/story/7317/7048126?from=udn-ch1_breaknews-1-0-news
2023-03-22 11:39:18 , udn , 走過疫情，零售服務業終於迎來春燕，百貨公司、商圈店面湧現逛街爆滿人潮，但零售服務業卻大缺工，連五星級飯店總經理都要親自下... , https://udn.com/news/story/7241/7048056?from=udn-ch1_breaknews-1-0-news
2023-03-22 11:39:38 , udn , 319名投資人向羅福助求償7203萬元 法院最終判決敗訴確定 , https://udn.com/news/story/7321/7048123?from=udn-ch1_breaknews-1-0-news
2023-03-22 11:39:49 , udn , 通緝犯前立委羅福助在擔任「吉祥企業集團」總裁期間，吉祥全球實業公司未依規定揭露2007年的年度財務報告、2008至201... , https://udn.com/news/story/7321/7048123?from=udn-ch1_breaknews-1-0-news
2023-03-22 11:40:09 , udn , 站也不是坐也不是 下背痛「終極武器」助八旬婦停止痛藥 , https://udn.com/news/story/7266/7048120?from=udn-ch1_breaknews-1-0-news
2023-03-22 11:40:20 , udn , 下背痛痛到站也不是、坐也不是，一直吃藥也不是辦法。新光醫院疼痛科主任陳瑞源表示，只要疼痛持續3至6個月，且藥物治療無法紓... , https://udn.com/news/story/7266/7048120?from=udn-ch1_breaknews-1-0-news
2023-03-22 11:40:40 , udn , 動盪市場裡醫療保健股最耐震 可優先布局 , https://udn.com/news/story/7251/7048121?from=udn-ch1_breaknews-1-0-news
2023-03-22 11:40:51 , udn , 台新醫療保健新趨勢基金經理人黃俊晏表示，美國聯準會2023年Fed將繼續升息，降息時間點將延至2024年，由於較市場預期... , https://udn.com/news/story/7251/7048121?from=udn-ch1_breaknews-1-0-news
2023-03-22 11:41:11 , udn , 科學家解謎：為什麼有時候睡得愈久，反而覺得特別的累？ , https://udn.com/news/story/7266/7047898?from=udn-ch1_breaknews-1-0-news
2023-03-22 11:41:21 , udn , 在人生汲汲營營、為了生活而打拚、忙得不可開交的匆匆歲月裡，睡眠總是現代人最缺乏的事，在一天24小時扣掉工作、休憩的時間中，睡眠的時間往往總是所剩無幾，這也是為什麼每到假日、連續假期時，你我總是會用力補眠、大睡特睡的主因之一。 , https://udn.com/news/story/7266/7047898?from=udn-ch1_breaknews-1-0-news
2023-03-22 11:41:42 , udn , 超市當自家廚房 他天天上門偷卻獨漏雞蛋 , https://udn.com/news/story/7320/7048112?from=udn-ch1_breaknews-1-0-news
2023-03-22 11:41:52 , udn , 雲林縣台西警分局日前破獲一起連續竊盜案，逮捕嫌犯一名，警方調查發現，該名竊嫌將超市當成自家廚房，家中缺什麼日用品、食材，... , https://udn.com/news/story/7320/7048112?from=udn-ch1_breaknews-1-0-news
2023-03-22 11:42:13 , udn , 影／橫行桃園宮廟專偷香油錢 警破竊盜集團抓6嫌法辦 , https://udn.com/news/story/7315/7048114?from=udn-ch1_breaknews-1-0-news
2023-03-22 11:42:23 , udn , 桃園市大溪區一間宮廟廟內香油錢遭竊，黃姓男子為首6人竊盜集團橫行桃園地區行竊宮廟香油錢，黃男同夥3人昨天凌晨潛入大溪一間... , https://udn.com/news/story/7315/7048114?from=udn-ch1_breaknews-1-0-news
2023-03-22 11:42:44 , udn , 台英國會小組主席：英國國會將繼續堅定支持台灣 , https://udn.com/news/story/6656/7048071?from=udn-ch1_breaknews-1-0-news
2023-03-22 11:42:54 , udn , 行政院長陳建仁今天接見「台英國會小組」訪問團，感謝其多年來堅定支持台灣參與國際組織；小組主席史都華則表示，英國國會將繼續... , https://udn.com/news/story/6656/7048071?from=udn-ch1_breaknews-1-0-news
2023-03-22 11:43:15 , udn , 擁愛馬仕山詐貸15億 董座夫婦稱「不會逃」求交保遭駁 , https://udn.com/news/story/7321/7048105?from=udn-ch1_breaknews-1-0-news
2023-03-22 11:43:25 , udn , 台南鋼鐵伸線大廠仙宗興業公司前年底倒閉，積欠廠商及員工薪資等費用近20億元，王姓董事長夫婦涉嫌向銀行及上下游廠商詐貸近1... , https://udn.com/news/story/7321/7048105?from=udn-ch1_breaknews-1-0-news
2023-03-22 11:44:37 , udn , 竹市新納骨塔「永恆之丘」驗收延宕 清明節來不及啟用 , https://udn.com/news/story/7324/7048154?from=udn-ch1_breaknews-1-0-news
2023-03-22 11:44:48 , udn , 新竹市大坪頂永生園新建納骨塔「永恆之丘」去年12月受理民眾登記骨灰櫃位，原訂今年2月15日優先選位，但日期順延讓家屬無所... , https://udn.com/news/story/7324/7048154?from=udn-ch1_breaknews-1-0-news
2023-03-22 11:45:08 , udn , 影／打造宜居城市 蔣萬安推預售屋創新服務 , https://udn.com/news/story/7323/7048155?from=udn-ch1_breaknews-1-0-news
2023-03-22 11:45:17 , udn , 凌華、亞旭及泰雅科技三強結盟 搶攻5G專網商機 , https://udn.com/news/story/7240/7048102?from=udn-ch1_breaknews-1-0-news
