2023-02-09 00:03:19 , udn , 會考生活英語／【交通篇】租借共享單車 , https://udn.com/news/story/6904/6939505?from=udn-ch1_breaknews-1-0-news
2023-02-09 11:45:20 , udn , 台東縣東河鄉是柑橘的故鄉，每年3月起進入晚崙西亞（香丁）產季，鄉公所特別辦理「2023柚見晚崙西亞東河馬拉松嘉年華」記者... , https://udn.com/news/story/7328/6960155?from=udn-ch1_breaknews-1-0-news
2023-02-09 11:45:20 , udn , 助土耳其救災重建 陳建仁、鄭文燦捐一個月薪水 , https://udn.com/news/story/6656/6960142?from=udn-ch1_breaknews-1-0-news
2023-02-09 11:45:20 , udn , 土耳其強震已釀逾萬人喪命，搜救行動持續進行中。行政院發言人陳宗彥今天說，為協助土耳其震後救災、重建，行政院長陳建仁、副院... , https://udn.com/news/story/6656/6960142?from=udn-ch1_breaknews-1-0-news
2023-02-09 11:45:20 , udn , 高雄6成年輕房貸族搬進大樓 一數據揭原因 , https://udn.com/news/story/7241/6960148?from=udn-ch1_breaknews-1-0-news
2023-02-09 11:45:20 , udn , 南部房市早期以透天交易為主，但房價飆漲下，電梯大樓正逐漸成為南部民眾的新寵。 , https://udn.com/news/story/7241/6960148?from=udn-ch1_breaknews-1-0-news
2023-02-09 11:45:21 , udn , 小七攜手Google Pay 「會員生態圈」首度串聯國際支付 , https://udn.com/news/story/7239/6960128?from=udn-ch1_breaknews-1-0-news
2023-02-09 11:45:21 , udn , 為搶攻會員行動支付經濟，統一超（2912）旗下7-ELEVEN今（9）日宣布，OPEN POINT生態圈跨海與Googl... , https://udn.com/news/story/7239/6960128?from=udn-ch1_breaknews-1-0-news
2023-02-09 11:45:21 , udn , 試用期調薪談不攏 調查：六成六面試曾受不平等對待 , https://udn.com/news/story/7269/6960124?from=udn-ch1_breaknews-1-0-news
2023-02-09 11:45:21 , udn , 你的面試經驗如何呢？根據1111人力銀行今（9）日發布的調查顯示，有高達九成的上班族認為，在求職過程中勞雇雙方處於資訊不... , https://udn.com/news/story/7269/6960124?from=udn-ch1_breaknews-1-0-news
2023-02-09 11:48:20 , udn , 郭台銘入國民黨參選總統？ 朱立倫：3月4日之後再討論 , https://udn.com/news/story/123307/6960162?from=udn-ch1_breaknews-1-0-news
2023-02-09 11:48:20 , udn , 鴻海創辦人郭台銘昨受訪透露是否參選2024年總統大選，他說「現在我在等國民黨的一套辦法」，讓外界解讀對參選總統起心動念，... , https://udn.com/news/story/123307/6960162?from=udn-ch1_breaknews-1-0-news
2023-02-09 11:48:20 , udn , 自稱「明太祖後代」朱雪璋斷人腳筋逃大陸　前妻涉藏匿判刑 , https://udn.com/news/story/7321/6960163?from=udn-ch1_breaknews-1-0-news
2023-02-09 11:48:20 , udn , 自稱是「明太祖」朱元璋後代的台北市光信里前里長朱雪璋判刑6年確定，畏罪潛逃大陸，朱的前妻吳佩樺被控陪朱躲在南部等待偷渡船... , https://udn.com/news/story/7321/6960163?from=udn-ch1_breaknews-1-0-news
2023-02-09 11:48:20 , udn , 鶯歌工地成賭場  暗語「找老闆」  警逮賭客16人送辦 , https://udn.com/news/story/7320/6960160?from=udn-ch1_breaknews-1-0-news
2023-02-09 11:48:20 , udn , 新北市三峽警方日前接獲民眾檢舉，鶯歌區一處建築工地出入分子複雜，疑似掛羊頭賣狗肉從事不法。三峽警方派員埋伏監控多日，於昨... , https://udn.com/news/story/7320/6960160?from=udn-ch1_breaknews-1-0-news
2023-02-09 11:48:20 , udn , 抽電子煙、販賣都違法 新菸防法將上路 最高罰5千萬元 , https://udn.com/news/story/7266/6960164?from=udn-ch1_breaknews-1-0-news
2023-02-09 11:48:20 , udn , 新型菸品猖獗，台灣已有7.9萬名國中生、高中生抽電子煙，而有1.6萬名未成年抽加熱菸，菸害防制法已於今年三讀通過修法，未... , https://udn.com/news/story/7266/6960164?from=udn-ch1_breaknews-1-0-news
2023-02-09 11:48:20 , udn , 台灣籃球名人堂名人專題講座2.0 即將於月底開跑由覃素莉先發 , https://udn.com/news/story/7003/6960153?from=udn-ch1_breaknews-1-0-news
2023-02-09 11:48:20 , udn , 台灣籃球名人堂協會鑑於前年九月起的籃球名人專題講座─我的籃球人生，在各校園獲得廣大迴響，故於本月底推岀2.0版，邀請女籃國手覃素莉打先發主講，從桃園永平工商起跑囉！
台灣籃球名人堂協會表示，這一期規 , https://udn.com/news/story/7003/6960153?from=udn-ch1_breaknews-1-0-news
2023-02-09 11:48:20 , udn , 新手定期定額買10年 網勸停利「否則必虧」：買0050或金融股 , https://udn.com/news/story/12806/6958582?from=udn-ch1_breaknews-1-0-news
2023-02-09 11:48:21 , udn , 定期定額適合懶人投資，不需花費時間看盤，許多股市新手偏好以此方式投資。一名網友詢問「每檔股票定期定額10年的投資報酬率」如何計算，其他網友除貼出相關公式外，也建議「新手可以買大盤指數的0050或是一些金融股當起始投資項目」，還有人提醒「一次定期定額10年一定會虧，因為會越攤越平，要適時停利」。 , https://udn.com/news/story/12806/6958582?from=udn-ch1_breaknews-1-0-news
2023-02-09 11:48:21 , udn , 范雲協勞團呼籲許銘春：落實勞權 勿失去改革機會 , https://udn.com/news/story/7266/6960146?from=udn-ch1_breaknews-1-0-news
2023-02-09 11:48:21 , udn , 民進黨立委范雲上午舉行「內閣換新、勞權更新 三大勞權改革最後機會，切勿錯失」記者會，范雲偕同台北市產業總工會、台灣勞工陣... , https://udn.com/news/story/7266/6960146?from=udn-ch1_breaknews-1-0-news
2023-02-09 11:51:19 , udn , 局部霧或低雲影響 桃園濃霧特報「能見度不足200公尺」 , https://udn.com/news/story/7266/6960179?from=udn-ch1_breaknews-1-0-news
2023-02-09 11:51:19 , udn , 中央氣象局今天上午11時40分發布桃園市濃霧特報，今天西半部地區易有局部霧或低雲影響能見度，桃園已觀測到能見度不足200... , https://udn.com/news/story/7266/6960179?from=udn-ch1_breaknews-1-0-news
2023-02-09 11:51:19 , udn , 桃園通緝男遇警上門 戴假髮、穿連身窄裙變裝慘落網 , https://udn.com/news/story/7320/6960176?from=udn-ch1_breaknews-1-0-news
2023-02-09 11:51:19 , udn , 桃園市簡姓男子被通緝，昨為了躲避上門查緝的員警，換上連身窄裙女裝、戴假髮，從自家後門逃出，但他身高170又沒戴口罩，被埋... , https://udn.com/news/story/7320/6960176?from=udn-ch1_breaknews-1-0-news
2023-02-09 11:51:19 , udn , 夏立言會見台商 強調為台商、台青反應並解決問題 , https://udn.com/news/story/7333/6960172?from=udn-ch1_breaknews-1-0-news
2023-02-09 11:51:19 , udn , 中國國民黨副主席夏立言昨晚抵達北京，今天上午和台商、台青座談，下午會見國台辦主任宋濤。對於行前遭綠營砲轟「朝共」、「誤判... , https://udn.com/news/story/7333/6960172?from=udn-ch1_breaknews-1-0-news
2023-02-09 11:51:19 , udn , 部桃醫院、市調處合作資安國安級 院方曝3年前駭客真相 , https://udn.com/news/story/7266/6960169?from=udn-ch1_breaknews-1-0-news
2023-02-09 11:51:20 , udn , 衛福部桃園醫院與調查局桃園市調查處簽訂「災害防護支援協定書（合作備忘錄）」，將資安防護升級為國家安全等級，共同建立資安聯... , https://udn.com/news/story/7266/6960169?from=udn-ch1_breaknews-1-0-news
2023-02-09 11:51:20 , udn , 裁撤逾20年台鐵水上鄉北回歸線車站 配合嘉市鐵路高架化重建復站 , https://udn.com/news/story/7326/6960173?from=udn-ch1_breaknews-1-0-news
2023-02-09 11:51:20 , udn , 嘉義市鐵路高架化預計2025年底通車，裁撤逾20年的嘉義縣水上鄉北回歸線車站將重新復站，將有4軌道，其中2軌供進維修廠列... , https://udn.com/news/story/7326/6960173?from=udn-ch1_breaknews-1-0-news
2023-02-09 11:51:20 , udn , 軍情局少校蒐集別人出國資料記大過 他打官司結果出爐 , https://udn.com/news/story/7321/6960171?from=udn-ch1_breaknews-1-0-news
2023-02-09 11:51:20 , udn , 國防部軍事情報局方姓少校前年私下蒐集他人的入出境資料，被記一大過懲處，他不服提告，台北高等行政法院認為懲罰令是軍方內部管... , https://udn.com/news/story/7321/6960171?from=udn-ch1_breaknews-1-0-news
2023-02-09 11:51:20 , udn , 鶯歌工地成賭場  暗語「找老闆」 警逮賭客16人送辦 , https://udn.com/news/story/7320/6960160?from=udn-ch1_breaknews-1-0-news
2023-02-09 11:51:20 , udn , 小摩戴蒙：美利率可能升破5% 若美債違約將引發大災難 , https://udn.com/news/story/6811/6960156?from=udn-ch1_breaknews-1-0-news
2023-02-09 11:51:21 , udn , 摩根大通執行長戴蒙（Jamie Dimon）表示，美國經濟狀況依然良好，但警告頑固的通膨可能會促使聯準會把利率提高至5%... , https://udn.com/news/story/6811/6960156?from=udn-ch1_breaknews-1-0-news
2023-02-09 11:54:20 , udn , 懷疑員工偷錢 恐怖老闆設局押走人開山刀砍斷手指頭 , https://udn.com/news/story/7321/6960196?from=udn-ch1_breaknews-1-0-news
2023-02-09 11:54:20 , udn , 台中陳姓人力派遣公司老闆認為周姓員工偷錢，竟找其他4名員工佯稱吃宵夜約出對方，實則載往偏僻山區教訓他，眾人拳打腳踢還拿鐵... , https://udn.com/news/story/7321/6960196?from=udn-ch1_breaknews-1-0-news
2023-02-09 11:54:20 , udn , 停車場見「賓士Logo變粽子」？ 內行揭豪車等級：離它遠點 , https://udn.com/news/story/120911/6960100?from=udn-ch1_breaknews-1-0-news
2023-02-09 11:54:20 , udn , 一位網友日前在停車場看到一輛賓士車，Logo卻不是常見的三芒星，形狀相當奇特，他感到相當疑惑，上網詢問網友「為什麼這台賓士是一個粽子的標誌？」，引起熱議... , https://udn.com/news/story/120911/6960100?from=udn-ch1_breaknews-1-0-news
2023-02-09 11:54:20 , udn , 慶祝濟公活佛誕辰 台南普法道濟寺免費供應素食 , https://udn.com/news/story/7326/6960186?from=udn-ch1_breaknews-1-0-news
2023-02-09 11:54:20 , udn , 台南市安南區普法道濟寺平日熱心公益，為慶祝濟公活佛誕辰，2月19日當天上午9點起除舉辦祝壽活動外，還有中醫師免費義診及推... , https://udn.com/news/story/7326/6960186?from=udn-ch1_breaknews-1-0-news
2023-02-09 11:54:20 , udn , 夢中森林的溪頭露營區 今年起更新整建 暫停對外營業 , https://udn.com/news/story/7325/6960181?from=udn-ch1_breaknews-1-0-news
2023-02-09 11:54:20 , udn , 素有夢中森林之稱的溪頭露營區，今年起已暫停對外營業，溪頭營林區表示，配合未來規畫委外經營中，因現有設施及設備較為老舊，後... , https://udn.com/news/story/7325/6960181?from=udn-ch1_breaknews-1-0-news
2023-02-09 11:54:20 , udn , 長榮航勤全面加薪至少5千 有望平息眾怒防「集體休假」再發生嗎 , https://udn.com/news/story/7266/6960189?from=udn-ch1_breaknews-1-0-news
2023-02-09 11:54:20 , udn , 今年1月初因員工集體合法休假導致嚴重缺工，長榮航班大延誤的長榮航勤，在歷經公司高層赴第一線支援盤櫃、勞資協商決議加發4萬激勵獎金、春節連假出勤獎金後，昨（8）再傳出長勤公布全面調薪，員工一律加薪3000元，其餘津貼則加2000元，共加薪5000元，相關規範自2月起生效。 , https://udn.com/news/story/7266/6960189?from=udn-ch1_breaknews-1-0-news
2023-02-09 11:54:20 , udn , NBA／塞爾蒂克傷兵多布朗還傷退 葛里芬化身神射手退76人  , https://udn.com/news/story/7002/6960159?from=udn-ch1_breaknews-1-0-news
2023-02-09 11:54:20 , udn , 東區龍頭塞爾蒂克隊今日在主場迎戰東區第3的76人隊，本場比賽史馬特（Marcus Smart）、霍福德（Al Horford）及R.威廉斯（Robert Williams III）皆因傷缺陣，球星布朗 , https://udn.com/news/story/7002/6960159?from=udn-ch1_breaknews-1-0-news
2023-02-09 11:54:20 , udn , 助中小企業渡過困境 經濟部2大專案低利貸款方案出爐 , https://udn.com/news/story/7238/6960180?from=udn-ch1_breaknews-1-0-news
2023-02-09 11:54:20 , udn , 行政院今（9）日召開院會，會中經濟部陳報「疫後強化經濟與社會韌性及全民共享經濟成果特別條例(草案)」，提出推動產業及中小... , https://udn.com/news/story/7238/6960180?from=udn-ch1_breaknews-1-0-news
2023-02-09 11:54:22 , udn , 長榮航太將轉上市股價大漲逾半根停板 榮運同步強漲 , https://udn.com/news/story/7251/6960158?from=udn-ch1_breaknews-1-0-news
2023-02-09 11:54:22 , udn , 長榮集團小金雞長榮航太（2645）已獲得證交所上市審議通過，最快3月中旬轉上市，董事長黃南宏表示，看好解封後航空業復甦，... , https://udn.com/news/story/7251/6960158?from=udn-ch1_breaknews-1-0-news
2023-02-09 12:00:21 , udn , 大學生進駐偏鄉布袋菜舖社區 活化正義國小廢校空間打造農產賣舖 , https://udn.com/news/story/6928/6960207?from=udn-ch1_breaknews-1-0-news
2023-02-09 12:00:21 , udn , 嘉義縣政府農村再生輔導團隊，2018年起寒暑假帶領大學生進駐農漁，以年輕創意帶領推動農村社區發展，6日團隊進駐沿海袋鎮菜... , https://udn.com/news/story/6928/6960207?from=udn-ch1_breaknews-1-0-news
2023-02-09 12:00:21 , udn , 彰化鹿港小吃宴 新加坡遊客也驚豔 , https://udn.com/news/story/7325/6960208?from=udn-ch1_breaknews-1-0-news
2023-02-09 12:00:21 , udn , 新加坡250人首發旅行團昨天起展開3天2夜精緻彰化之旅，昨晚在鹿港新祖宮廟埕廣場品嚐鹿港辦桌在地小吃宴，帶隊藝人「皓皓」... , https://udn.com/news/story/7325/6960208?from=udn-ch1_breaknews-1-0-news
2023-02-09 12:00:21 , udn , 影／毒販躲社區大樓 遇警攻堅 毒品丟桌上忙躲藏仍被逮 , https://udn.com/news/story/7315/6960206?from=udn-ch1_breaknews-1-0-news
2023-02-09 12:00:21 , udn , 徐姓男子藏身新北市三重區一處社區大樓涉嫌販毒，新北市刑大幹員日前破門攻堅，徐將毒品丟桌上忙躲藏仍被逮，警方當場查扣一大包... , https://udn.com/news/story/7315/6960206?from=udn-ch1_breaknews-1-0-news
2023-02-09 12:00:21 , udn , 土耳其嚴重震災 蔡英文、賴清德捐出1個月所得 , https://udn.com/news/story/6656/6960205?from=udn-ch1_breaknews-1-0-news
2023-02-09 12:00:21 , udn , 對於土耳其發生嚴重震災，總統府發言人林聿禪今天表示，蔡英文總統及副總統賴清德將會分別捐出一個月所得，盼能盡一份心力，幫助... , https://udn.com/news/story/6656/6960205?from=udn-ch1_breaknews-1-0-news
2023-02-09 12:00:21 , udn , 強強聯手！ESG永續也在瘋「跨界合作」 頂尖企業轉型策略一次看   , https://udn.com/news/story/7238/6959897?from=udn-ch1_breaknews-1-0-news
2023-02-09 12:00:21 , udn , 在應對ESG議題方面，有越來越多企業以永續供應鏈為主要發展目標，更重視產品生命周期對環境和社會的影響，不過由於過去幾乎沒有ESG管理的戰略單位，企業大多會面臨減碳的方法有哪些？ , https://udn.com/news/story/7238/6959897?from=udn-ch1_breaknews-1-0-news
2023-02-09 12:00:22 , udn , 兔兔每天睡前超認真鋪床！嚴重強迫症發作「擼到0皺摺」才肯躺下  , https://udn.com/news/story/7470/6960175?from=udn-ch1_breaknews-1-0-news
2023-02-09 12:00:22 , udn , 兔子也有強迫症？一名飼主分享她的寵物兔對著丈夫有樣學樣，每天都非常認真鋪床，弄到完全沒皺摺才願意躺下，非常賢慧又有紀律。 , https://udn.com/news/story/7470/6960175?from=udn-ch1_breaknews-1-0-news
2023-02-09 12:00:22 , udn , 長榮航勤全面加薪至少5千 能留才防員工跳槽星宇嗎 , https://udn.com/news/story/7266/6960189?from=udn-ch1_breaknews-1-0-news
2023-02-09 12:00:22 , udn , SpaceX星艦挑戰發射前最後關卡 9日執行靜態點火測試 , https://udn.com/news/story/6811/6960187?from=udn-ch1_breaknews-1-0-news
2023-02-09 12:00:22 , udn , SpaceX新一代火箭星艦（Starship）預定在美國時間9日執行靜態點火測試，是該公司讓星艦執行任務之前，必須通過的... , https://udn.com/news/story/6811/6960187?from=udn-ch1_breaknews-1-0-news
