2023-02-10 00:12:20 , udn , 想吃蜜芋頭免出門！賈以食日「桂花蜜芋頭」現享86折 , https://udn.com/news/story/7270/6962122?from=udn-ch1_breaknews-1-0-news
2023-02-10 12:24:24 , udn , 國民黨主席朱立倫昨出席新竹縣黨部新春團拜，被問到如何看待鴻海創辦人郭台銘對選總統的發言，朱立倫說「歡迎所有非綠朋友加入國... , https://udn.com/news/story/6656/6962821?from=udn-ch1_breaknews-1-0-news
2023-02-10 12:24:24 , udn , 影／懸缺527天 鄭世忠將成為最年輕體育署長 , https://udn.com/news/story/6656/6962822?from=udn-ch1_breaknews-1-0-news
2023-02-10 12:24:24 , udn , 體育署署長因2021年東京奧運代表隊商務艙風波，請辭下台後懸缺527天。行政院發言人陳宗彥和教育部長潘文忠上午舉行記者會... , https://udn.com/news/story/6656/6962822?from=udn-ch1_breaknews-1-0-news
2023-02-10 12:27:19 , udn , 機車騎士經南港自摔倒地送醫不治 死因有待檢警相驗釐清 , https://udn.com/news/story/7320/6962833?from=udn-ch1_breaknews-1-0-news
2023-02-10 12:27:20 , udn , 李姓男子今凌晨騎乘機車行經台北市南港區市民大道七段，因不明原因自摔倒地，救護人員到場時李男已無呼吸心跳，送醫急救仍不治身... , https://udn.com/news/story/7320/6962833?from=udn-ch1_breaknews-1-0-news
2023-02-10 12:27:20 , udn , 國民黨團抨擊：長照不是把預算花掉就好 , https://udn.com/news/story/6656/6962834?from=udn-ch1_breaknews-1-0-news
2023-02-10 12:27:20 , udn , 國民黨團上午舉行「把錯脈? 抓錯藥? 長照不是把預算花掉就好」記者會，書記長謝衣鳯主持、總召曾銘宗、副書記長洪孟楷、立委... , https://udn.com/news/story/6656/6962834?from=udn-ch1_breaknews-1-0-news
2023-02-10 12:30:22 , udn , NBA／板凳得分多5倍！ 東區13魔術逆襲西區龍頭金塊 , https://udn.com/news/story/7002/6962784?from=udn-ch1_breaknews-1-0-news
2023-02-10 12:30:22 , udn , 賽前僅22勝，排名東部第13名的魔術今日在主場對上已獲38勝的西區龍頭金塊，雖然兩隊戰績差距甚大，魔術最終卻以115：104擊敗金塊。

魔術開場雖失手五次投籃、陷入了0：12的落後，手感卻逐漸加 , https://udn.com/news/story/7002/6962784?from=udn-ch1_breaknews-1-0-news
2023-02-10 12:30:22 , udn , 臨床判死15分鐘 女子復活曝「瀕死經驗」：去了天堂5年 , https://udn.com/news/story/6810/6961756?from=udn-ch1_breaknews-1-0-news
2023-02-10 12:30:22 , udn , 國外一名女子在YouTube上分享自己的瀕死經驗，聲稱自己在「死亡」的15分鐘內去了天堂5年，還能在一念之間切換到任何想去的地方。 , https://udn.com/news/story/6810/6961756?from=udn-ch1_breaknews-1-0-news
2023-02-10 12:30:22 , udn , 內政部下周提住宅政策　林右昌拋三大面向常態推動 , https://udn.com/news/story/6656/6962839?from=udn-ch1_breaknews-1-0-news
2023-02-10 12:30:22 , udn , 行政院日前提出疫後特別條例草案，目前正在立法院審議中，近期各部會陸續公布相關政策規劃，內政部長林右昌今天表示，下周將會提... , https://udn.com/news/story/6656/6962839?from=udn-ch1_breaknews-1-0-news
2023-02-10 12:30:22 , udn , 安坑輕軌國造比例達42% 侯友宜：期待其他輕軌過半 , https://udn.com/news/story/7323/6962836?from=udn-ch1_breaknews-1-0-news
2023-02-10 12:30:22 , udn , 新北市安坑輕軌今日通車，新北市長侯友宜表示，淡海輕軌在國產化達到比例是百分之22，安坑輕軌已經達到百分之42，未來在八里... , https://udn.com/news/story/7323/6962836?from=udn-ch1_breaknews-1-0-news
2023-02-10 12:33:19 , udn , 救出時臍帶還連著亡母！土耳其「奇蹟寶寶」千萬人爭領養 , https://udn.com/news/story/7314/6962852?from=udn-ch1_breaknews-1-0-news
2023-02-10 12:33:19 , udn , 土耳其6日遭規模7.8地震襲擊，房屋倒塌讓大量民眾被壓在廢墟中，其中一名被救出時還連著臍帶、雙親都已死亡的女嬰也聲名大噪，如今在有成千上萬的民眾聯繫相關單位希望能收養該名女嬰。
BBC報導，當這名女嬰獲救時才剛被產下、臍帶甚至還與母親相連，隨後他被命名為「阿雅」（Aya）：在阿拉伯語中意為奇蹟、神蹟的意思。據悉，阿雅的母親、父親和其他四個兄弟姊妹皆在地震襲擊後遇難。 , https://udn.com/news/story/7314/6962852?from=udn-ch1_breaknews-1-0-news
2023-02-10 12:36:26 , udn , 說明會前釋利多  高市府盼順利推進大林蒲遷村案 , https://udn.com/news/story/7327/6962867?from=udn-ch1_breaknews-1-0-news
2023-02-10 12:36:26 , udn , 大林蒲遷村案爭議不休，經濟部與高雄市政府明天召開第4次說明會前夕，高市府釋出利多，私有住商土地協議價購價格由每坪14.0... , https://udn.com/news/story/7327/6962867?from=udn-ch1_breaknews-1-0-news
2023-02-10 12:36:26 , udn , 新用途！三角錐變身洗手台 眾人大讚：生活智慧王 , https://udn.com/news/story/120912/6962736?from=udn-ch1_breaknews-1-0-news
2023-02-10 12:36:26 , udn , 路上常見的三角錐通常作為警示用途，但若把它倒過來還能有不一樣的功用。有一名女網友在路邊看到一個將三角錐改裝的洗手台，相當逗趣又無違和，照片PO上臉書後引發不少人討論。 , https://udn.com/news/story/120912/6962736?from=udn-ch1_breaknews-1-0-news
2023-02-10 12:36:26 , udn , 桃園首推代理教師全年聘期 凌濤：保障權益留優秀老師 , https://udn.com/news/story/6885/6962864?from=udn-ch1_breaknews-1-0-news
2023-02-10 12:36:26 , udn , 桃園市議員凌濤表示，市政府今天上午宣布111學年度起，市立國民中小學及公立幼兒園實施「代理教師全年聘期」，這學年第2學期... , https://udn.com/news/story/6885/6962864?from=udn-ch1_breaknews-1-0-news
2023-02-10 12:36:26 , udn , 城鄉孩子閱讀福利無差距 恆春社福館繪本共讀樂無窮 , https://udn.com/news/story/7327/6962863?from=udn-ch1_breaknews-1-0-news
2023-02-10 12:36:26 , udn , 屏東縣旅遊熱門地的恆春半島雖有山海美景，但人文資源相對缺乏，縣府斥資1.4億元打造的恆春社會福利綜合館，有鑑於生活恆春半... , https://udn.com/news/story/7327/6962863?from=udn-ch1_breaknews-1-0-news
2023-02-10 12:36:26 , udn , 彰化果菜市場整建補助 陳吉仲同意農委會提供6成補助 , https://udn.com/news/story/7325/6962858?from=udn-ch1_breaknews-1-0-news
2023-02-10 12:36:26 , udn , 彰化果菜市場長期面臨停車、卸貨空間及冷鍊設施不足等問題，將新建多功能停車場及整建既有設施解決，共需9800多萬元經費，行... , https://udn.com/news/story/7325/6962858?from=udn-ch1_breaknews-1-0-news
2023-02-10 12:36:26 , udn , 遏止違規套房出租 板橋永和49間套房被強制斷電 , https://udn.com/news/story/7323/6962860?from=udn-ch1_breaknews-1-0-news
2023-02-10 12:36:26 , udn , 出租套房公安事件頻傳，新北市工務局表示，為遏止違規套房出租使用，自2月8日起連續針對板橋及永和兩處重複違規使用的49間套... , https://udn.com/news/story/7323/6962860?from=udn-ch1_breaknews-1-0-news
2023-02-10 12:36:26 , udn , 搖一搖竟搖到少女「獻愛」 誘拍裸照東窗事發 , https://udn.com/news/story/7321/6962862?from=udn-ch1_breaknews-1-0-news
2023-02-10 12:36:26 , udn , 羅姓男子利用通訊軟體的「搖一搖」功能，隨機與1名少女連上線聊天，便邀少女見面，碰面後對少女上下其手，後來2人再聯絡，羅要... , https://udn.com/news/story/7321/6962862?from=udn-ch1_breaknews-1-0-news
2023-02-10 12:39:20 , udn , 搶攻頂級旅遊市場 星宇、星野聯名北海道之旅20800元起 , https://udn.com/news/story/7270/6962881?from=udn-ch1_breaknews-1-0-news
2023-02-10 12:39:20 , udn , 看好赴日旅遊熱潮及高端旅遊商機，星宇航空攜手日本星野集團推出星宇航空COSMILE會員專屬「星星相遇 北海道雪國之旅」機... , https://udn.com/news/story/7270/6962881?from=udn-ch1_breaknews-1-0-news
2023-02-10 12:39:20 , udn , window.location.href="https://udn.com/news/story/120940/6962331"; , https://udn.com/news/story/121461/6962869?from=udn-ch1_breaknews-1-0-news
2023-02-10 12:39:20 , udn , 口罩分解出塑膠微粒是否會傳播病毒？ 國內專家這樣說 , https://udn.com/news/story/7266/6962870?from=udn-ch1_breaknews-1-0-news
2023-02-10 12:39:20 , udn , 塑膠製品充斥人類生活，分解後形成的塑膠顆粒更是無所不在，近年來科學研究發現，塑膠顆粒恐影響人類健康，其中顆粒較小的塑膠微... , https://udn.com/news/story/7266/6962870?from=udn-ch1_breaknews-1-0-news
2023-02-10 12:39:21 , udn , 白沙屯拱天宮9天8夜徒步進香  今啟動媽祖文化系列活動 , https://udn.com/news/story/7324/6962873?from=udn-ch1_breaknews-1-0-news
2023-02-10 12:39:21 , udn , 國內宗教盛事-白沙屯拱天宮徒步進香，今年全程9天8夜，即將於2月12日凌晨1點25分啟程，苗栗縣政府及通霄鎮公所今天上午... , https://udn.com/news/story/7324/6962873?from=udn-ch1_breaknews-1-0-news
2023-02-10 12:39:21 , udn , 平溪天燈節明登場 基北北桃四市首長將同場交流研商 , https://udn.com/news/story/7323/6962872?from=udn-ch1_breaknews-1-0-news
2023-02-10 12:39:21 , udn , 2023新北市平溪天燈節「情定平溪 Yes,I Do」活動明天將在平溪國中登場，新北市長侯友宜邀請基隆市長謝國樑、台北市... , https://udn.com/news/story/7323/6962872?from=udn-ch1_breaknews-1-0-news
2023-02-10 12:39:21 , udn , 到希臘浪漫遊點兩杯Mojito 結帳收2萬6帳單夫妻嚇傻 , https://udn.com/news/story/6810/6961703?from=udn-ch1_breaknews-1-0-news
2023-02-10 12:39:21 , udn , 美國一對夫妻日前開心到希臘旅行，不料在知名的餐廳點了一些餐點就被要求付800歐元（約25900元台幣），夫妻倆怒批餐廳根本是在敲竹槓，欺騙遊客。 , https://udn.com/news/story/6810/6961703?from=udn-ch1_breaknews-1-0-news
2023-02-10 12:42:20 , udn , 中職／3月4日誓「獅」 統一球星簽名+女孩見面會 , https://udn.com/news/story/7001/6962894?from=udn-ch1_breaknews-1-0-news
2023-02-10 12:42:20 , udn , 中華職棒34年例行賽於今年4月初正式開打，統一獅隊配合WBC經典賽事空檔，在3月4日南紡購物中心舉辦「2023年UNIL... , https://udn.com/news/story/7001/6962894?from=udn-ch1_breaknews-1-0-news
2023-02-10 12:45:21 , udn , 失業又遇通膨！為讓孩子吃飽 四寶媽1.5月暴瘦12公斤 , https://udn.com/news/story/6812/6961201?from=udn-ch1_breaknews-1-0-news
2023-02-10 12:45:21 , udn , 英國雖是已開發國家，卻因為通膨導致不少家庭面臨生計壓力。一名獨自養育4個孩子的四寶媽近期接受採訪時表示，由於失業頓失收入，但又要養4個孩子，讓她在短短一個半月內就瘦了12公斤。 , https://udn.com/news/story/6812/6961201?from=udn-ch1_breaknews-1-0-news
2023-02-10 12:48:21 , udn , 美光裁員了！開完會瞬間中年失業 辭退過程不到10分鐘 , https://udn.com/news/story/7240/6962854?from=udn-ch1_breaknews-1-0-news
2023-02-10 12:48:21 , udn , 為因應產業低迷，美國記憶體晶片大廠美光（Micron Technology）大砍高階主管薪資，減幅最高達到20%，並將停發紅利。此外，有員工表示「開始裁員了」，甚至有同事前一小時還在開會，瞬間就中年失業，辭退前後花不到10分鐘。 , https://udn.com/news/story/7240/6962854?from=udn-ch1_breaknews-1-0-news
2023-02-10 12:48:21 , udn , 雲林縣府員工捐1日所得  張麗善捐1月所得土耳其賑災 , https://udn.com/news/story/6809/6962912?from=udn-ch1_breaknews-1-0-news
2023-02-10 12:48:21 , udn , 土耳其大地震重創該國，國內各界發起賑災，雲林縣府昨天也發起捐一日所得，獲熱烈回響，到今天已募得120萬元，縣長張麗善個人... , https://udn.com/news/story/6809/6962912?from=udn-ch1_breaknews-1-0-news
2023-02-10 12:48:21 , udn , 因蛋荒造成高蛋價 農委會將在連鎖超市推出平價蛋 , https://udn.com/news/story/7266/6962906?from=udn-ch1_breaknews-1-0-news
2023-02-10 12:48:21 , udn , 國內外都受禽流感疫情影響，不僅鬧蛋荒，進而蛋價居高不下，農委會主委陳吉仲今天上午在彰化表示，最近農委會召集蛋商、蛋農開會... , https://udn.com/news/story/7266/6962906?from=udn-ch1_breaknews-1-0-news
2023-02-10 12:48:21 , udn , 百年歷史建築台中市役所今開幕 古蹟內用餐超夯、2月已被訂滿 , https://udn.com/news/story/7325/6962909?from=udn-ch1_breaknews-1-0-news
2023-02-10 12:48:21 , udn , 台中市役所是擁有112年歷史的日治時期行政官署建築名作，歷經1年多修復整備，保留歷史建築原始外觀，內部打造經典歐式風格的... , https://udn.com/news/story/7325/6962909?from=udn-ch1_breaknews-1-0-news
2023-02-10 12:48:22 , udn , 想起5年前花蓮0206大地震 傅崐萁宣布捐3個月薪水援助土敘災民 , https://udn.com/news/story/6656/6962905?from=udn-ch1_breaknews-1-0-news
2023-02-10 12:48:22 , udn , 土耳其發生規模7.8強震，至今傷亡人數不斷攀升，立委傅崐萁宣布捐出3個月薪水賑災，同時號召各界共同伸出援手。 , https://udn.com/news/story/6656/6962905?from=udn-ch1_breaknews-1-0-news
2023-02-10 12:51:19 , udn , 影／蛇在游泳？馬路結冰出現扭動物體 網友揭真相「非生物」 , https://udn.com/news/story/6810/6962829?from=udn-ch1_breaknews-1-0-news
2023-02-10 12:51:19 , udn , 大自然無其不有。在極寒的氣候下，除了雪景之外，更會有許多因為結冰，而形成的不可思議現象。近來一位日本網友，就分享一個因為冰層融化，而誕生出的特別景觀。 , https://udn.com/news/story/6810/6962829?from=udn-ch1_breaknews-1-0-news
2023-02-10 12:51:20 , udn , 竹南大埔透天厝4樓火災 1人受困5樓頂陽台被順利救出 , https://udn.com/news/story/7320/6962918?from=udn-ch1_breaknews-1-0-news
2023-02-10 12:51:20 , udn , 苗栗縣竹南鎮大埔重劃區一處社區透天住宅，今天上午發生住宅火警，有1人受困5樓頂陽台來不及下樓逃出，幸最後平安由消防隊員救... , https://udn.com/news/story/7320/6962918?from=udn-ch1_breaknews-1-0-news
2023-02-10 12:51:20 , udn , 百年歷史建築台中市役所今開幕！古蹟內用餐超夯 2月已被訂滿 , https://udn.com/news/story/7325/6962909?from=udn-ch1_breaknews-1-0-news
2023-02-10 12:51:21 , udn , 白沙屯拱天宮9天8夜徒步進香 今啟動媽祖文化系列活動 , https://udn.com/news/story/7324/6962873?from=udn-ch1_breaknews-1-0-news
2023-02-10 12:54:20 , udn , 影／蔡英文帶導盲犬回娘家 細數愛犬習性 , https://udn.com/news/story/6656/6962927?from=udn-ch1_breaknews-1-0-news
2023-02-10 12:54:20 , udn , 惠光導盲犬培訓中心今舉行揭牌儀式，蔡英文總統帶著三隻退役的導盲愛犬Bella、Bunny和Maru一同出席，蔡英文表示，... , https://udn.com/news/story/6656/6962927?from=udn-ch1_breaknews-1-0-news
2023-02-10 12:57:20 , udn , 個資外洩事件頻傳 鄭文燦：個資法未來將提高相關罰則 , https://udn.com/news/story/7238/6962928?from=udn-ch1_breaknews-1-0-news
2023-02-10 12:57:20 , udn , 近來個資外洩事件頻傳，行政院副院長鄭文燦今（10）日出席國家資通安全研究院掛牌典禮時指出，政院已經擬定新的做法，包含iR... , https://udn.com/news/story/7238/6962928?from=udn-ch1_breaknews-1-0-news
2023-02-10 12:57:22 , udn , 說明會前釋利多 高市府盼順利推進大林蒲遷村案 , https://udn.com/news/story/7327/6962867?from=udn-ch1_breaknews-1-0-news
2023-02-10 13:00:20 , udn , 安心即時捐款管道！7-ELEVEN與衛福部合作「土耳其震災專案」 , https://udn.com/news/story/7266/6962939?from=udn-ch1_breaknews-1-0-news
2023-02-10 13:00:21 , udn , 強震重創土耳其及敘利亞，7-ELEVEN提供多元捐款管道，邀請民眾幫助災民渡過最艱難的時刻。即日起就近到7-ELEVEN... , https://udn.com/news/story/7266/6962939?from=udn-ch1_breaknews-1-0-news
2023-02-10 13:00:21 , udn , 迎接晶片大戰 矽品攜手工研院打造AMRA技術標準 , https://udn.com/news/story/7240/6962938?from=udn-ch1_breaknews-1-0-news
