2023-04-26 00:05:59 , udn , 新竹縣派出所下月將增至50所 3年內更將擴編警力近3成 , https://udn.com/news/story/7324/7123236?from=udn-ch1_breaknews-1-0-news
2023-04-26 11:17:22 , udn , 綠營立委黨內初選 桃園第1選區今做民調 , https://udn.com/news/story/123475/7123769?from=udn-ch1_breaknews-1-0-news
2023-04-26 11:17:32 , udn , 民進黨2024立委黨內初選，今日民調區域為桃園第1選區（蘆竹、龜山、桃園），此區參選人有前立委黃適卓、前議員郭麗華、挑戰... , https://udn.com/news/story/123475/7123769?from=udn-ch1_breaknews-1-0-news
2023-04-26 11:17:53 , udn , 勞動部將檢查聯華食品 規劃全台食品廠檢查 , https://udn.com/news/story/123489/7123696?from=udn-ch1_breaknews-1-0-news
2023-04-26 11:18:03 , udn , 勞動部今天表示，本週會針對聯華食品全台各廠進行檢查；今年也會規劃對食品廠進行全面性的檢查，包含製程是否有風險、設備有無缺... , https://udn.com/news/story/123489/7123696?from=udn-ch1_breaknews-1-0-news
2023-04-26 11:18:24 , udn , 與郭台銘餐敘 吳怡玎：所謂團結一致是指徵召之後 , https://udn.com/news/story/123307/7123768?from=udn-ch1_breaknews-1-0-news
2023-04-26 11:18:34 , udn , 國民黨立委陳玉珍昨（25）晚邀請積極爭取總統提名的鴻海創辦人郭台銘，與12名藍委餐敘。參與餐敘的國民黨立委吳怡玎今天受訪... , https://udn.com/news/story/123307/7123768?from=udn-ch1_breaknews-1-0-news
2023-04-26 11:18:55 , udn , 世芯-KY首辦私募增資 早盤股價上漲 , https://udn.com/news/story/7251/7123762?from=udn-ch1_breaknews-1-0-news
2023-04-26 11:19:05 , udn , IC設計服務廠世芯-KY（3661）董事會決議辦理500萬股額度內私募現金增資，此為世芯-KY首度辦理私募增資，盼尋求合... , https://udn.com/news/story/7251/7123762?from=udn-ch1_breaknews-1-0-news
2023-04-26 11:21:17 , udn , 彰化聯華大火釀7死 張善政緊盯桃園災害應變SOP , https://udn.com/news/story/7324/7123810?from=udn-ch1_breaknews-1-0-news
2023-04-26 11:21:27 , udn , 聯華食品公司彰化廠昨清晨發生大火，7人不治。桃園市長張善政今天在市政會議表示，桃園消防局應該趁這個機會特別檢討，並且要跳... , https://udn.com/news/story/7324/7123810?from=udn-ch1_breaknews-1-0-news
2023-04-26 11:21:48 , udn , 中共912秘密警察滲台？ 國安局：查處中 , https://udn.com/news/story/7331/7123807?from=udn-ch1_breaknews-1-0-news
2023-04-26 11:21:58 , udn , 中國大陸在海外建立912警察站監控僑民，有立委關切台灣是否設立相關組織，監控陸配等陸僑。國安局長蔡明彥上午表示，可能性不... , https://udn.com/news/story/7331/7123807?from=udn-ch1_breaknews-1-0-news
2023-04-26 11:22:19 , udn , 高雄情侶毒販轎車音箱藏毒品 警方溯源發現「一條龍」 , https://udn.com/news/story/7315/7123808?from=udn-ch1_breaknews-1-0-news
2023-04-26 11:22:29 , udn , 翁姓女子與邱姓男友涉嫌販毒，高雄警方在汽車旅館查獲這對情侶，發現他們將毒品咖啡包藏在轎車音箱避人耳目，查出翁女批購毒品後... , https://udn.com/news/story/7315/7123808?from=udn-ch1_breaknews-1-0-news
2023-04-26 11:22:50 , udn , 郭台銘現身12藍委餐敘「挖牆角」？侯友宜說話了 , https://udn.com/news/story/6656/7123801?from=udn-ch1_breaknews-1-0-news
2023-04-26 11:23:00 , udn , 表態挺郭的國民黨立委陳玉珍昨晚宴請12名黨籍立委，鴻海集團創辦人郭台銘也到場致意，被解讀是挺郭派。新北市長侯友宜今被問及... , https://udn.com/news/story/6656/7123801?from=udn-ch1_breaknews-1-0-news
2023-04-26 11:23:21 , udn , 傳和碩打進iPhone 15供應鏈 股價翻紅 , https://udn.com/news/story/7251/7123800?from=udn-ch1_breaknews-1-0-news
2023-04-26 11:23:31 , udn , 近期半導體市況迎逆風，供應鏈傳出，蘋果將和碩（4938）及立訊納入iPhone 15 Pro系列高階機種供應商。和碩今（... , https://udn.com/news/story/7251/7123800?from=udn-ch1_breaknews-1-0-news
2023-04-26 11:23:52 , udn , 聯華彰化廠大火釀傷亡  勞動部將啟動全台食品廠檢查 , https://udn.com/news/story/123489/7123777?from=udn-ch1_breaknews-1-0-news
2023-04-26 11:24:02 , udn , 聯華食品彰化北斗廠火警釀7死15傷。勞動部今表示，本周將針對聯華食品全台各廠區進行職安衛檢查，今年也會規畫對同類型食品廠... , https://udn.com/news/story/123489/7123777?from=udn-ch1_breaknews-1-0-news
2023-04-26 11:24:17 , udn , 學甲慈濟宮上白礁周日登場 警公布交通疏導方案 , https://udn.com/news/story/7326/7123816?from=udn-ch1_breaknews-1-0-news
2023-04-26 11:24:28 , udn , 台南學甲慈濟宮上白礁謁祖遶境祭典活動本月30日將登場，因應周日當天湧入大量人車，警方今發布交通疏導指引，籲請用路人配合警... , https://udn.com/news/story/7326/7123816?from=udn-ch1_breaknews-1-0-news
2023-04-26 11:27:17 , udn , 為何錢總不夠用？父母掛嘴邊的一句話 竟成了他的財務魔咒 , https://udn.com/news/story/121484/7107469?from=udn-ch1_breaknews-1-0-news
2023-04-26 11:27:27 , udn , 「我都這麼努力了!為什麼還是存不到錢？」、「我都這麼努力了！為什麼負債總是還不完？」帶著這些「為什麼」的小藍走進諮商室尋求協助。 , https://udn.com/news/story/121484/7107469?from=udn-ch1_breaknews-1-0-news
2023-04-26 11:27:48 , udn , 國小生補習拚私中的亂象未解 教育部長卻還忙著辨認卡通人物？ , https://udn.com/news/story/6656/7123663?from=udn-ch1_breaknews-1-0-news
2023-04-26 11:27:59 , udn , 教育部長潘文忠的四月份很忙，得在兒童節參與「快問快答」，還得自嘲因太資深不認識屁屁偵探、佩佩豬等卡通人物，但在幽默問答的背後，他依舊沒有解決部分私立中學國中部招生形同「小聯考」，導致國小生與家長得到處參加活動、考檢定的「童年」。潘文忠不趕緊解決此問題，難道代表他認為辨認卡通人物比協助孩子快樂成長更重要嗎？ , https://udn.com/news/story/6656/7123663?from=udn-ch1_breaknews-1-0-news
2023-04-26 11:28:19 , udn , 今北涼南熱 吳聖宇：熱力對流南部山區午後恐下雨 , https://udn.com/news/story/7266/7123820?from=udn-ch1_breaknews-1-0-news
2023-04-26 11:28:30 , udn , 北東今有雨偏涼，到上午10時40分，包括新竹及北北基高溫都不到20度，但南部的高雄已28度。天氣風險公司天氣分析師吳聖宇... , https://udn.com/news/story/7266/7123820?from=udn-ch1_breaknews-1-0-news
2023-04-26 11:28:50 , udn , 到底能不能讓喵星人進衣櫃？專家解釋4大原因給解答：那是最好的貓窩 , https://udn.com/news/story/7470/7123803?from=udn-ch1_breaknews-1-0-news
2023-04-26 11:29:01 , udn , 你的衣櫃是衣櫃還是貓櫃呢？我想你不是在禁止的階段就在是妥協的路上，分享一格衣櫃給貓的好處還是大於壞處的。 , https://udn.com/news/story/7470/7123803?from=udn-ch1_breaknews-1-0-news
2023-04-26 11:33:16 , udn , 聯華彰化廠火災7死　大陸國台辦表哀悼、慰問 , https://udn.com/news/story/7333/7123854?from=udn-ch1_breaknews-1-0-news
2023-04-26 11:33:26 , udn , 聯華食品彰化北斗廠昨清晨發生大火，22名員工送醫，其中7人死亡、2人重傷、13人輕傷。大陸國台辦發言人朱鳳蓮26日在主持... , https://udn.com/news/story/7333/7123854?from=udn-ch1_breaknews-1-0-news
2023-04-26 11:33:47 , udn , 強調九二共識　陸國台辦：28日辦辜汪會談30周年座談會 , https://udn.com/news/story/7331/7123852?from=udn-ch1_breaknews-1-0-news
2023-04-26 11:33:57 , udn , 1993年4月，時任海基會董事長辜振甫，和時任大陸海協會會長汪道涵在新加坡舉行「辜汪會談」，我海基會今日上午舉辦座談會紀... , https://udn.com/news/story/7331/7123852?from=udn-ch1_breaknews-1-0-news
2023-04-26 11:34:18 , udn , 評「土豆之亂」　陸國台辦：純屬政治操作 , https://udn.com/news/story/7333/7123851?from=udn-ch1_breaknews-1-0-news
2023-04-26 11:34:28 , udn , 日前因康軒的國中教材內容，將馬鈴薯稱之為「土豆」，引發中國大陸用語入侵的討論。對此，大陸國台辦發言人朱鳳蓮26日評論說，... , https://udn.com/news/story/7333/7123851?from=udn-ch1_breaknews-1-0-news
2023-04-26 11:34:49 , udn , 私法人買住宅狂增2萬多戶 新法上路前豪宅再衝一波 , https://udn.com/news/story/7241/7123847?from=udn-ch1_breaknews-1-0-news
2023-04-26 11:34:59 , udn , 內政部於2021年底提出打炒房五重拳「平均地權條例修正案」，引起市場軒然大波，其中重點包含私法人購買住宅改為許可制，激起... , https://udn.com/news/story/7241/7123847?from=udn-ch1_breaknews-1-0-news
2023-04-26 11:35:20 , udn , 富察赴陸失聯 國台辦：涉嫌危害國家安全 接受調查中 , https://udn.com/news/story/7333/7123848?from=udn-ch1_breaknews-1-0-news
2023-04-26 11:35:30 , udn , 八旗文化總編輯富察（李延賀）20日遭作家貝嶺披露，3月赴陸探親後，迄今音信全無，懷疑在上海已遭警方秘密拘捕。 , https://udn.com/news/story/7333/7123848?from=udn-ch1_breaknews-1-0-news
2023-04-26 11:35:51 , udn , 50歲熟女網戀22歲小鮮肉！約炮她洗澡出來見這景象悲憤報警 , https://udn.com/news/story/7332/7123799?from=udn-ch1_breaknews-1-0-news
2023-04-26 11:36:01 , udn , 網戀以為遇真愛，卻無辜受騙，蒙受雙重打撃。大陸1名中年女子離婚後透過網路交友平台覓良人，配對了1名35歲男子。本來她覺得兩人相差15年不相配，但抵不過「年輕人的甜蜜攻勢」，女子墜入情網。誰知「情網」原來是「騙網」 , https://udn.com/news/story/7332/7123799?from=udn-ch1_breaknews-1-0-news
2023-04-26 11:36:18 , udn , 學者：盧沙野禍從口出 對中歐關係造成致命破壞 , https://udn.com/news/story/6809/7123859?from=udn-ch1_breaknews-1-0-news
2023-04-26 11:36:22 , udn , 陸委會：大陸貿易壁壘調查與ECFA無直接關係 , https://udn.com/news/story/7331/7123841?from=udn-ch1_breaknews-1-0-news
2023-04-26 11:36:29 , udn , 英國廣播公司（BBC）中文網25日報導，學者分析，中國駐法大使盧沙野質疑脫離前蘇聯的國家主權未定，對中歐關係造成致命性破... , https://udn.com/news/story/6809/7123859?from=udn-ch1_breaknews-1-0-news
2023-04-26 11:36:33 , udn , 就大陸對台啟動貿易壁壘調查，陸委會主委邱太三26日赴立院內政委員會報告並備質詢。據陸委會書面報告，陸方調查內容與ECFA... , https://udn.com/news/story/7331/7123841?from=udn-ch1_breaknews-1-0-news
2023-04-26 11:36:53 , udn , 民進黨：國民黨護航侯友宜落跑選總統 堪比韓國瑜 , https://udn.com/news/story/6656/7123840?from=udn-ch1_breaknews-1-0-news
2023-04-26 11:37:04 , udn , 民進黨今天表示，國民黨昨天利用人數優勢，在新北市議會將總質詢將提前至4月27日，改變「先各局處業務質詢、再由市長回答」的... , https://udn.com/news/story/6656/7123840?from=udn-ch1_breaknews-1-0-news
2023-04-26 11:37:24 , udn , 談馬希臘論壇頭銜　邱太三：希望國家重要人士不被矮化 , https://udn.com/news/story/7333/7123837?from=udn-ch1_breaknews-1-0-news
2023-04-26 11:37:35 , udn , 對於前總統馬英九出席希臘「德爾菲經濟論壇」開幕式的頭銜爭議，陸委會主委邱太三26日受訪指出，希望任何一個「我們國家的這個... , https://udn.com/news/story/7333/7123837?from=udn-ch1_breaknews-1-0-news
2023-04-26 11:37:55 , udn , 南橫公路「魔王關」新武雄橋7月達陣 工程英雄感性告別原單位 , https://udn.com/news/story/7327/7123836?from=udn-ch1_breaknews-1-0-news
2023-04-26 11:38:06 , udn , 南橫公路西段132公里武雄橋一帶是工程魔王關，新武雄橋修築過程有段「以路就樹」故事，預計今年7月完工。工程核心人員甲仙工... , https://udn.com/news/story/7327/7123836?from=udn-ch1_breaknews-1-0-news
2023-04-26 11:39:16 , udn , 整理包／新冠降級倒數！6大問題一次搞懂 5月1日起打疫苗「可收掛號費」 , https://udn.com/news/story/123490/7123547?from=udn-ch1_breaknews-1-0-news
2023-04-26 11:39:26 , udn , 中央流行疫情指揮中心25日宣佈防疫降階，新冠肺炎將於5月1日調整為第四類法定傳染病，歷時三年多的疫情指揮中心也將退場。然而新冠病毒並未消失，指揮中心發言人羅一鈞表示，5月1日後防疫團隊和專家小組並未解散，將由衛福部主政成立新冠肺炎防制聯繫會報，持續整備應變，密切監測疫情變化。指揮中心整理出民眾常見的六大問題，包括快篩試劑哪裡買、檢驗陽性怎麼辦、疫苗哪裡打，讓民眾防疫資訊不漏接。 , https://udn.com/news/story/123490/7123547?from=udn-ch1_breaknews-1-0-news
2023-04-26 11:39:27 , udn , 基隆現15.3低溫！今北涼南熱 吳聖宇：南部山區午後恐下雨 , https://udn.com/news/story/7266/7123820?from=udn-ch1_breaknews-1-0-news
2023-04-26 11:39:47 , udn , 楊智淵被捕 國台辦：台獨勢力難逃國家法律制裁 , https://udn.com/news/story/7333/7123877?from=udn-ch1_breaknews-1-0-news
2023-04-26 11:39:57 , udn , 針對25日傳出台灣男子楊智淵涉嫌「分裂國家罪」被捕一案，大陸國台辦發言人朱鳳蓮26日表示，國家司法機關依法追究「台獨分裂... , https://udn.com/news/story/7333/7123877?from=udn-ch1_breaknews-1-0-news
2023-04-26 11:40:18 , udn , 企業、社團聯手捐助聽器 讓基市長者「聽見愛的聲音」 , https://udn.com/news/story/7328/7123875?from=udn-ch1_breaknews-1-0-news
2023-04-26 11:40:28 , udn , 基隆市政府接受民間企業和社團捐贈口袋型、耳掛型助聽器共1000台，有助聽器需求的基隆市民，可在年底前提出申請，經檢測確認... , https://udn.com/news/story/7328/7123875?from=udn-ch1_breaknews-1-0-news
2023-04-26 11:40:29 , udn , 櫃買市場業績發表會 5月8日起八連發 , https://udn.com/news/story/7254/7123817?from=udn-ch1_breaknews-1-0-news
2023-04-26 11:40:39 , udn , 櫃買中心表示，配合上櫃公司2023年第1季及興櫃公司2022年度財務報告陸續公告，為利投資人瞭解上櫃及興櫃公司最新財務及... , https://udn.com/news/story/7254/7123817?from=udn-ch1_breaknews-1-0-news
2023-04-26 11:40:49 , udn , 遭質疑無法秉持改革之心 羅智強：沒有堅持納入黨員投票 , https://udn.com/news/story/6656/7123873?from=udn-ch1_breaknews-1-0-news
2023-04-26 11:40:59 , udn , 國民黨大安區立委初選將採全民調，台北市前議員羅智強曾表示會提出加入黨員投票方式，昨天遭對手台北市議員鍾沛君質疑，指他當初... , https://udn.com/news/story/6656/7123873?from=udn-ch1_breaknews-1-0-news
2023-04-26 11:41:20 , udn , 兩岸何時恢復旅遊？國台辦：民進黨應破除人為障礙 , https://udn.com/news/story/7333/7123872?from=udn-ch1_breaknews-1-0-news
2023-04-26 11:41:30 , udn , 針對台灣旅遊界呼籲儘速通過旅遊「小兩會」協商如何開放兩岸旅遊，大陸國台辦發言人朱鳳蓮指出，台灣禁止大陸居民赴台、單方面關... , https://udn.com/news/story/7333/7123872?from=udn-ch1_breaknews-1-0-news
2023-04-26 11:41:51 , udn , MLB／一甩休賽季「賣我」宣言 海盜主砲破紀錄8年長約留隊 , https://udn.com/news/story/6999/7123780?from=udn-ch1_breaknews-1-0-news
2023-04-26 11:42:02 , udn , 海盜隊今日確定與當家主砲雷諾斯（Bryan Reynolds）簽下一筆八年1.06億美元隊史最大合約，讓這名不到半年前還在高呼「賣我」的球星，將長留匹茲堡。

現年28歲的雷諾斯，在2018年藉由 , https://udn.com/news/story/6999/7123780?from=udn-ch1_breaknews-1-0-news
2023-04-26 11:42:53 , udn , 我國首座國家檔案館上梁 2025落成啟用 , https://udn.com/news/story/7238/7123855?from=udn-ch1_breaknews-1-0-news
2023-04-26 11:43:03 , udn , 我國首座國家檔案館新建工程邁入新的里程碑。國發會檔案管理局已於日前在新北市林口區國家檔案館基地依傳統禮儀舉行上梁典禮，預... , https://udn.com/news/story/7238/7123855?from=udn-ch1_breaknews-1-0-news
