2023-04-24 00:02:57 , udn , 滑冰／世青賽明年2月小巨蛋登場 未來之星蔡玉鳳拚佳績 , https://udn.com/news/story/7005/7118387?from=udn-ch1_breaknews-1-0-news
2023-04-24 12:55:05 , udn , 據報導，中國當局已暫停實施了20年的退耕還林政策，取而代之的是重新砍樹還耕，目的是保障糧食安全；有民眾投訴，地方官員為了... , https://udn.com/news/story/7332/7118916?from=udn-ch1_breaknews-1-0-news
2023-04-24 12:55:19 , udn , 民進黨團：侯友宜總統選情告急 新北治安崩盤甩鍋中央 , https://udn.com/news/story/6656/7119172?from=udn-ch1_breaknews-1-0-news
2023-04-24 12:55:26 , udn , 二胡也能奏爵士？ 30世代國樂家聯手「時光幻影」音樂會 , https://udn.com/news/story/7270/7119146?from=udn-ch1_breaknews-1-0-news
2023-04-24 12:55:29 , udn , 民進黨立法院黨團幹事長鄭運鵬今天表示，新北市連續發生多起槍擊案，新北市長侯友宜選情告急，國民黨只想把責任推給中央政府，請... , https://udn.com/news/story/6656/7119172?from=udn-ch1_breaknews-1-0-news
2023-04-24 12:55:36 , udn , 30世代的國樂音樂家，面對西樂的挑戰與現代生活的轉變，如何重新詮釋中國傳統音樂？「新象．環境．藝之美」5月7日將於國家演... , https://udn.com/news/story/7270/7119146?from=udn-ch1_breaknews-1-0-news
2023-04-24 12:55:50 , udn , MiLB／陳聖平敲雙安本季首轟出爐 陳柏毓先發5局失1分 , https://udn.com/news/story/6999/7119130?from=udn-ch1_breaknews-1-0-news
2023-04-24 12:55:57 , udn , 賴清德：結合全台灣有志之士 推動三大民主行動 , https://udn.com/news/story/123307/7119148?from=udn-ch1_breaknews-1-0-news
2023-04-24 12:56:01 , udn , 旅美小聯盟亞利桑那響尾蛇隊高階1A野手陳聖平本季首轟出爐，單場2安2打點、連5場出賽敲安；匹茲堡海盜隊高階1A投手陳柏毓... , https://udn.com/news/story/6999/7119130?from=udn-ch1_breaknews-1-0-news
2023-04-24 12:56:07 , udn , 副總統賴清德今天出席台灣智庫論壇活動，他表示，希望結合全台灣有志之士，共同推動民主團結、民主治理、民主和平三大民主行動，... , https://udn.com/news/story/123307/7119148?from=udn-ch1_breaknews-1-0-news
2023-04-24 12:56:21 , udn , 財產給結婚的女兒…會被女婿分走？ 律師：除了婚前給還有這「兩招」 , https://udn.com/news/story/121591/7119075?from=udn-ch1_breaknews-1-0-news
2023-04-24 12:56:28 , udn , 藍營嘉市立委黨內選戰 市府建設處長田長沛表態參選 , https://udn.com/news/story/7323/7119142?from=udn-ch1_breaknews-1-0-news
2023-04-24 12:56:32 , udn , 最好的做法就是不給女兒財產，就不會被女婿分走。律師這樣的答案一定會被媽媽給罵慘了，難道要讓我的寶貝女兒餐風露宿？ , https://udn.com/news/story/121591/7119075?from=udn-ch1_breaknews-1-0-news
2023-04-24 12:56:38 , udn , 嘉義市立委選舉被藍營視為艱困選區，市議員張秀華、陳家平及黃思婷等人表態參選；前立委潘維剛的兒子、市府建設處長田長沛深夜發... , https://udn.com/news/story/7323/7119142?from=udn-ch1_breaknews-1-0-news
2023-04-24 13:03:05 , udn , 民宅火警全面燃燒 灌救1小時 入火場搜尋受困者已死亡 , https://udn.com/news/story/7320/7119199?from=udn-ch1_breaknews-1-0-news
2023-04-24 13:03:16 , udn , 基隆市暖暖區金華街今天近午發生民宅火警，2樓全面燃燒。消防人員滅火後，在火場發現一具女性屍體，起火原因由消防局人員鑑識，... , https://udn.com/news/story/7320/7119199?from=udn-ch1_breaknews-1-0-news
2023-04-24 13:03:37 , udn , 民眾靠著嗜糖紓壓 專家：先找出壓力源 , https://udn.com/news/story/6812/7119087?from=udn-ch1_breaknews-1-0-news
2023-04-24 13:03:47 , udn , 壓力導致民眾嗜糖，造成身體嚴重負擔！「游離糖」為額外添加於飲料或食品的糖份，相較自然存在於蔬果或奶類的糖份，更容易造成血糖飆升，對身體造成負面影響。營養學家指出，民眾對糖份的渴望通常來自於生活壓力，與其仰賴甜食紓壓，不如正視生活中的壓力來源。 , https://udn.com/news/story/6812/7119087?from=udn-ch1_breaknews-1-0-news
2023-04-24 13:04:08 , udn , 點出上屆港湖4優勢3敗因 游淑慧：目標戰高嘉瑜贏回港湖 , https://udn.com/news/story/6656/7119195?from=udn-ch1_breaknews-1-0-news
2023-04-24 13:04:18 , udn , 國民黨第二階段大安區、港湖選區初選明天協調。港湖區有北市議員游淑慧、李彥秀登記參選。游淑慧今天在臉書分析2020港湖立委... , https://udn.com/news/story/6656/7119195?from=udn-ch1_breaknews-1-0-news
2023-04-24 13:04:26 , udn , 「填息比填海難？」網友看好長榮填息行情 附上對帳單引發論戰 , https://udn.com/news/story/7251/7119145?from=udn-ch1_breaknews-1-0-news
2023-04-24 13:04:36 , udn , 有網友在批踢踢PO文力挺長榮海運基本面，認為指標大型航商今年將擺脫單季陷入虧損的窘境，填息幅度將衝高，完成填息的機會也會... , https://udn.com/news/story/7251/7119145?from=udn-ch1_breaknews-1-0-news
2023-04-24 13:04:39 , udn , 靜宜大學法律系提供跨領域專業學程 學生畢業出路多元 , https://udn.com/news/story/6928/7119183?from=udn-ch1_breaknews-1-0-news
2023-04-24 13:04:49 , udn , 靜宜大學法律學系提供法學課程和法律實習及服務活動，讓學生更「接地氣」，畢業後參加國考擔任律師、檢察官或法官等；近年更提供... , https://udn.com/news/story/6928/7119183?from=udn-ch1_breaknews-1-0-news
2023-04-24 13:06:05 , udn , 台中購物節3.5億付委表決通過 綠營批：多數暴力 , https://udn.com/news/story/7325/7119212?from=udn-ch1_breaknews-1-0-news
2023-04-24 13:06:16 , udn , 台中市議會財經委員會今審查「台中購物節」3.5億經費， 綠營議員強調市府未提出具體計畫就要審查預算，本末倒置。藍營則建議... , https://udn.com/news/story/7325/7119212?from=udn-ch1_breaknews-1-0-news
2023-04-24 13:06:36 , udn , 能高山難派第三梯次搜救人員 雲層厚直升機無法降落 , https://udn.com/news/story/7320/7119213?from=udn-ch1_breaknews-1-0-news
2023-04-24 13:06:47 , udn , 能高安東軍縱走山難，華裔美籍葉姓女教授仍失聯，警消派第三梯次搜救小組上山，由空勤直升機載送至山區，但山區雲層太厚，直升機... , https://udn.com/news/story/7320/7119213?from=udn-ch1_breaknews-1-0-news
2023-04-24 13:07:07 , udn , 大甲媽進香人潮大爆炸 歷年罕見停駕西螺福興宮5分鐘就走 , https://udn.com/news/story/123477/7119209?from=udn-ch1_breaknews-1-0-news
2023-04-24 13:07:18 , udn , 大甲媽祖遶境進入第三天，今天將通過雲林縣元長鄉進入嘉義縣新港，昨晚媽祖鑾轎抵達雲林縣西螺鎮，因疫後爆炸性的進香人潮，遶境... , https://udn.com/news/story/123477/7119209?from=udn-ch1_breaknews-1-0-news
2023-04-24 13:12:53 , udn , 中風患者主動脈瘤擴大如未爆彈 門諾醫院微創手術救命 , https://udn.com/news/story/7266/7119180?from=udn-ch1_breaknews-1-0-news
2023-04-24 13:13:03 , udn , 花蓮1名50多歲廖先生中風多年，去年因急性主動脈剝離合併心包膜填塞險喪命，術後1年追蹤，降主動脈瘤擴大到超過6.5公分，... , https://udn.com/news/story/7266/7119180?from=udn-ch1_breaknews-1-0-news
2023-04-24 13:14:16 , udn , 崑大視傳系荷蘭湛藍設計獎4金3銀 以設計開啟國際視野 , https://udn.com/news/story/6929/7119164?from=udn-ch1_breaknews-1-0-news
2023-04-24 13:14:27 , udn , 崑山科技大學視覺傳達設計系曾薫誼、蔡銘君老師領軍參加荷蘭湛藍設計獎2023 Indigo Design Award，自4... , https://udn.com/news/story/6929/7119164?from=udn-ch1_breaknews-1-0-news
2023-04-24 13:15:18 , udn , 搶救失業青年 大陸將發動青年前進偏鄉地區工作 , https://udn.com/news/story/7332/7119242?from=udn-ch1_breaknews-1-0-news
2023-04-24 13:15:28 , udn , 大陸日前公布今3月全國城鎮失業率為5.3%，但16到24歲青年失業率卻高達19.6%。為此，大陸人社部24日表示，已啟動... , https://udn.com/news/story/7332/7119242?from=udn-ch1_breaknews-1-0-news
2023-04-24 13:15:49 , udn , 診所禁用手機「上班時間統一保管」 牙助取回見一畫面氣到不幹了 , https://udn.com/news/story/7269/7119121?from=udn-ch1_breaknews-1-0-news
2023-04-24 13:15:59 , udn , 一個職場裡頭，難免會為了工作效率，而產生一些得遵守的規則。但如果公司主管濫用職權，侵犯到員工的個人權益，也會引起糾紛。日本就有因為手機的相關規定，出現了辦公室爭議。 , https://udn.com/news/story/7269/7119121?from=udn-ch1_breaknews-1-0-news
2023-04-24 13:16:20 , udn , 球友+醫院聯手搶回一命 瀕死男慶幸今年還能過父親節 , https://udn.com/news/story/7266/7119241?from=udn-ch1_breaknews-1-0-news
2023-04-24 13:16:30 , udn , 高雄年近七旬的謝先生上月與朋友約打羽球，卻突然倒下意識昏迷瀕死，醫院指他到院前已無呼吸心跳，急救後做心導管赫然發現心臟前... , https://udn.com/news/story/7266/7119241?from=udn-ch1_breaknews-1-0-news
2023-04-24 13:16:51 , udn , 基北北桃「1200月票」7月上路 侯友宜抱怨：中央補貼不夠 , https://udn.com/news/story/7266/7119231?from=udn-ch1_breaknews-1-0-news
2023-04-24 13:17:01 , udn , 基隆市、台北市、新北市、桃園市今日共開「2023基北北桃公共運輸合作發展論壇」，宣布「1200元月票」7月上路。新北市長... , https://udn.com/news/story/7266/7119231?from=udn-ch1_breaknews-1-0-news
2023-04-24 13:17:22 , udn , 監委調查幻象戰機墜海案 扯出空軍航管離譜缺失 , https://udn.com/news/story/7314/7119222?from=udn-ch1_breaknews-1-0-news
2023-04-24 13:17:32 , udn , 2022年3月14日幻象戰機發動機故障失事，監院調查後糾正空軍司令部，發現氣象及各級管制單位未能密切合作，導致飛機因已逾留空時限而彈跳棄機，通過糾正空軍。空軍表示，尊重監院糾正違失事項。

台東志航基地進行勇鷹高級教練機換裝，東部防空任務由幻象、經國號戰機輪訓進駐。機號2017幻象2000戰機去年3月14日執行任務時墜海，飛行員黃重凱中校跳傘獲救。 , https://udn.com/news/story/7314/7119222?from=udn-ch1_breaknews-1-0-news
2023-04-24 13:17:53 , udn , 影／藍綠較勁兩岸論述 林佳龍：不該唱和中國 影響投票 , https://udn.com/news/story/6656/7119219?from=udn-ch1_breaknews-1-0-news
2023-04-24 13:18:03 , udn , 副總統賴清德昨天(23日)在演講當中，直指國民黨的國家認同像是「精神分裂」一樣；國民黨也反擊賴清德「庸醫害國」，如果要和... , https://udn.com/news/story/6656/7119219?from=udn-ch1_breaknews-1-0-news
2023-04-24 13:18:18 , udn , 歐洲環保署：空污每年導致1200名未成年人早死 , https://udn.com/news/story/6812/7119234?from=udn-ch1_breaknews-1-0-news
2023-04-24 13:18:24 , udn , 影／漲電價讓台積電毛利降 王美花：台灣電費有競爭力 , https://udn.com/news/story/7238/7119218?from=udn-ch1_breaknews-1-0-news
2023-04-24 13:18:28 , udn , 歐洲環保署（EEA）今天表示，空氣污染每年導致歐洲1200多名18歲以下民眾過早死亡，同時也增加日後罹患慢性病的風險 , https://udn.com/news/story/6812/7119234?from=udn-ch1_breaknews-1-0-news
2023-04-24 13:18:34 , udn , 立法院經濟委員會今天邀請經濟部長王美花率台灣電力股份有限公司董事長就「台電強化電網韌性相關計畫執行現狀、經費編列與具體成... , https://udn.com/news/story/7238/7119218?from=udn-ch1_breaknews-1-0-news
2023-04-24 13:18:49 , udn , 好市多小鮑魚「20顆賣197元」 網回頭想加購被秒殺搶光 , https://udn.com/news/story/120915/7118860?from=udn-ch1_breaknews-1-0-news
2023-04-24 13:18:59 , udn , 日前有好市多會員於臉書社團推薦一款「磯煮鮑魚」，採用精選鮮嫩活鮑，主打清香甘醇的醬汁配上鮮嫩Ｑ彈的鮑魚，清爽而不膩口，且打開包裝就能食用，是大宴小酌的上選料理。一盒20入原價470元，重量高達700克，近日因是即期品而降價至197元，平均一顆不到10元，CP值超高！ , https://udn.com/news/story/120915/7118860?from=udn-ch1_breaknews-1-0-news
2023-04-24 13:19:20 , udn , 自駕車撞工程車近九成 法規跟不上 運安會：與交通部盤點各國作法 , https://udn.com/news/story/7270/7119245?from=udn-ch1_breaknews-1-0-news
2023-04-24 13:19:30 , udn , 不少新車標配駕駛輔助系統，減輕駕駛人負擔，但若稍有不慎操作，自動駕駛系統反藏道安隱憂。立委指出，近兩年自駕輔助系統車輛追... , https://udn.com/news/story/7270/7119245?from=udn-ch1_breaknews-1-0-news
2023-04-24 13:19:51 , udn , NBA／愛德華致勝三分球灰狼續命 約柯奇錯失罰球無緣橫掃 , https://udn.com/news/story/7002/7119228?from=udn-ch1_breaknews-1-0-news
2023-04-24 13:20:01 , udn , 不想被橫掃提前放暑假的灰狼，在今天第4戰的第四節結束前剩下2分52秒還握有12分領先，沒想到隨後球隊頻頻出現亂流，反而被波特（Michael Porter Jr.）和約柯奇（Nikola Jokic） , https://udn.com/news/story/7002/7119228?from=udn-ch1_breaknews-1-0-news
2023-04-24 13:25:27 , udn , 用交友app 想破冰開場白想破頭？AI工具助你變聊天達人 , https://udn.com/news/story/6812/7119207?from=udn-ch1_breaknews-1-0-news
2023-04-24 13:25:38 , udn , 使用Tinder和之類交友app找約會對象看來很輕鬆，但不少不擅於聊天的人覺得，要找到吸引人的破冰開場白，其實很辛苦；一... , https://udn.com/news/story/6812/7119207?from=udn-ch1_breaknews-1-0-news
2023-04-24 13:28:26 , udn , 房屋稅綜所稅悠遊付 抽中就幫你付 , https://udn.com/news/story/7243/7119204?from=udn-ch1_breaknews-1-0-news
2023-04-24 13:28:37 , udn , 繳稅旺季到，包括房屋稅及個人綜合所得稅5月接踵而來，民眾荷包準備大失血，悠遊付特地規劃繳稅優惠，不但有回饋還有抽獎活動，... , https://udn.com/news/story/7243/7119204?from=udn-ch1_breaknews-1-0-news
2023-04-24 13:30:17 , udn , 全中運田徑／破12年紀錄！ 湖口高中徐立紘高男1萬公尺奪冠 , https://udn.com/news/story/7005/7119268?from=udn-ch1_breaknews-1-0-news
2023-04-24 13:30:28 , udn , 湖口高中徐立紘在全中運高男10000公尺決賽以31分27.35秒，破懸12年大會紀錄，為地主再添一金，對他來說，這場賽事... , https://udn.com/news/story/7005/7119268?from=udn-ch1_breaknews-1-0-news
2023-04-24 13:30:49 , udn , 國民黨團：治安全面惡化 林右昌、陳建仁只甩鍋不負責 , https://udn.com/news/story/6656/7119262?from=udn-ch1_breaknews-1-0-news
2023-04-24 13:30:59 , udn , 國民黨立法院團今天舉行記者會指出，民進黨政府對於黑槍氾濫問題，一直拿不出具體對策，行政院長陳建仁、內政部長林右昌，對國內... , https://udn.com/news/story/6656/7119262?from=udn-ch1_breaknews-1-0-news
2023-04-24 13:31:20 , udn , 馬克宏親美還是親中？法國維繫南太平洋利益才是答案 , https://udn.com/news/story/6656/7118720?from=udn-ch1_breaknews-1-0-news
2023-04-24 13:31:30 , udn , 法國總統馬克宏訪問中國大陸後，他表達出避免捲入美中之間因台灣所爆發的衝突惹議。馬克宏的言論內涵，凸顯歐洲自主的想法正在法國出現。
政府涉外人士不感到意外，法國的印太戰略一直都涵括戰略自主的主張，甚至歐盟國家現階段也都在尋求符合自身利益的戰略自主。中國大陸當然見機行事，頻頻鼓勵來訪的歐洲國家，尋求歐洲自主，目的就在於要分化歐洲與美國之間的關係，自主的想法可以說是歐洲一貫的立場。

他表示，儘管歐洲很重視跨大西洋聯盟的團結，但不願依附美國，有意與美國拉開距離，尤其不願在俄烏戰爭的前車之鑑後，再度被拖入另一場戰爭，眼下最有可能將法國拖入戰火的，莫過於中美對立下可能引爆的台海衝突。 , https://udn.com/news/story/6656/7118720?from=udn-ch1_breaknews-1-0-news
2023-04-24 13:31:51 , udn , 他想定期定額選不定標的 網全推00692！老手卻勸：晚點再進場 , https://udn.com/news/story/123006/7109686?from=udn-ch1_breaknews-1-0-news
2023-04-24 13:32:01 , udn , 有股票新手正在思考投資標的，目前考慮0050、006208、0056、00878、00713，不過反而有許多人推薦他投資00692，另外也有人建議定期定額選006208，然而有網友認為，現在台股處在相對高點，建議等一個月後再進場。 , https://udn.com/news/story/123006/7109686?from=udn-ch1_breaknews-1-0-news
