2023-05-09 00:06:04 , udn , 擺脫行人地獄 蔣萬安2改革 李四川留言也做這事…網讚 , https://udn.com/news/story/7323/7151531?from=udn-ch1_breaknews-1-0-news
2023-05-09 12:24:37 , udn , 大陸海關總署9日公布4月進出口數據顯示，以美元計價，4月出口2,954.2億美元，年增8.5%，略優於外界預期；進口2,... , https://udn.com/news/story/7333/7152301?from=udn-ch1_breaknews-1-0-news
2023-05-09 12:24:43 , udn , 西門美食「雪王冰淇淋」首進百貨 SOGO限定「月老冰」掀話題 , https://udn.com/news/story/7270/7152218?from=udn-ch1_breaknews-1-0-news
2023-05-09 12:24:57 , udn , 中一中園遊會歧視風波 陳建仁：將研議族群平等法 , https://udn.com/news/story/7314/7152251?from=udn-ch1_breaknews-1-0-news
2023-05-09 12:25:08 , udn , 中一中園遊會海報引起的歧視風波餘波盪漾，行政院長陳建仁今天說，校園不該有族群歧視的情形，教育單位已經在做相關處理，政府也... , https://udn.com/news/story/7314/7152251?from=udn-ch1_breaknews-1-0-news
2023-05-09 12:25:28 , udn , 科技校院繁星放榜錄取率57.7% 一普通大學搶招技職生 , https://udn.com/news/story/6925/7152297?from=udn-ch1_breaknews-1-0-news
2023-05-09 12:25:39 , udn , 技專招聯會今天表示，112學年度科技校院繁星計畫聯合推薦甄選入學招生今天上午放榜，今年共有49所科技校院和1所大學參與，... , https://udn.com/news/story/6925/7152297?from=udn-ch1_breaknews-1-0-news
2023-05-09 12:26:00 , udn , 貳樓首度插旗淡水 內用打卡抽1萬元餐券、買一送一券 , https://udn.com/news/story/7270/7152296?from=udn-ch1_breaknews-1-0-news
2023-05-09 12:26:10 , udn , 早午餐名店貳樓首度插旗淡水，以「Second Floor Hotel貳樓大飯店」為概念，將門市打造成異國風度假飯店。即日... , https://udn.com/news/story/7270/7152296?from=udn-ch1_breaknews-1-0-news
2023-05-09 12:26:31 , udn , 24歲正妹與男友赴峇里島魂斷異鄉！網曝她「紅顏薄命」跟錯人 , https://udn.com/news/story/7332/7152120?from=udn-ch1_breaknews-1-0-news
2023-05-09 12:26:41 , udn , 微博曝光的死者照片長相十分清秀，與男友同赴峇里島渡假飯店的程姓女死者，現為南昌某學院學生。 , https://udn.com/news/story/7332/7152120?from=udn-ch1_breaknews-1-0-news
2023-05-09 12:27:02 , udn , Live／柯瑞21分還送13助攻 勇士三節領先湖人7分 , https://udn.com/news/story/7002/7151995?from=udn-ch1_breaknews-1-0-news
2023-05-09 12:27:25 , udn , 竹聯幫大老程大川公祭低調 情蒐曝黃少岑「靜安會」是下波掃黑目標 , https://udn.com/news/story/7320/7152112?from=udn-ch1_breaknews-1-0-news
2023-05-09 12:27:35 , udn , 竹聯幫八大長老程大川，上月25日心肌梗塞猝逝，享壽72歲，今天上午八點於第一殯儀館舉辦告別式，由於程大川與幫主「么哥」黃少岑情同手足，竹聯高層原本有意比照中部黑道教父「憨面」李照雄的萬人告別式，替程大川風光送葬，但近來警方掃黑雷厲風行，目標又是竹聯體系的「弘仁會」與「明仁會」，加上竹聯內部已掌握可靠消息，指警方下個掃蕩對象可能是直屬么哥的「靜安會」，竹聯因此未對外廣發「武林帖」，並將人數控制在千人左右，四海幫與天道盟也承諾不會動堂口或分會壯聲勢。 , https://udn.com/news/story/7320/7152112?from=udn-ch1_breaknews-1-0-news
2023-05-09 12:27:56 , udn , 當不發文只潛水的「社群小白」？人力專家：好工作可能與你無緣 , https://udn.com/news/story/6811/7150795?from=udn-ch1_breaknews-1-0-news
2023-05-09 12:28:06 , udn , 為工作與陌生人約見面，許多人習慣事先上網搜尋對方的名字。要是網路上沒有任何的相關訊息，會不會令你不太安心？反過來，你曾在網路留下蹤跡嗎？別人檢索你的名字，能不能找到最低限度的基本資料呢？
有人在社群只潛水、不發文，甚至不開社群帳號避免個資外洩。人力專家表示，這代表你的職涯與生活將錯過3種機會。不碰社群，在商場上等於背負「三不」：不信任感、不足與不明。... , https://udn.com/news/story/6811/7150795?from=udn-ch1_breaknews-1-0-news
2023-05-09 12:30:29 , udn , 陳致中將報到入監服刑 高雄警增警力防備 , https://udn.com/news/story/7321/7152337?from=udn-ch1_breaknews-1-0-news
2023-05-09 12:30:38 , udn , 共負上限65%、免收專管費 士林海光公辦都更案公開徵求出資者 , https://udn.com/news/story/7323/7152276?from=udn-ch1_breaknews-1-0-news
2023-05-09 12:30:39 , udn , 高雄市議員陳致中將在5月11日入監服刑，警方擔心可能有支持者要送行，正規畫增加警力戒備。不過，高雄警方表示，到今天上午，... , https://udn.com/news/story/7321/7152337?from=udn-ch1_breaknews-1-0-news
2023-05-09 12:30:49 , udn , 由台北市政府擔任實施者的「士林海光公辦都市更新案」於今年4月26日正式上網公告招商，並預訂於5月12日(星期五)14時3... , https://udn.com/news/story/7323/7152276?from=udn-ch1_breaknews-1-0-news
2023-05-09 12:31:00 , udn , 好市多綜合莓不合格食藥署今公告 藍莓公告得等到23日 , https://udn.com/news/story/7266/7152323?from=udn-ch1_breaknews-1-0-news
2023-05-09 12:31:11 , udn , 好市多販售「科克蘭冷凍三種綜合莓」4月11日時檢出A肝病毒陽性燒出食安風暴，目前同牌藍莓也同樣檢出汙染。食藥署今例行公布... , https://udn.com/news/story/7266/7152323?from=udn-ch1_breaknews-1-0-news
2023-05-09 12:31:31 , udn , 書記官涉偷拍  3年偷拍82次 被害人多達21人 士檢起訴求重刑 , https://udn.com/news/story/7321/7152322?from=udn-ch1_breaknews-1-0-news
2023-05-09 12:31:40 , udn , 緊抓盛夏旅遊商機！易飛網線上旅展祭「自由行2.0」+「海島遊」搶市 , https://udn.com/news/story/7270/7152266?from=udn-ch1_breaknews-1-0-news
2023-05-09 12:31:42 , udn , 士林地檢署林姓書記官遭檢舉偷拍同事，日前搜索查扣影像，及199張截圖彩色照片。士檢經1個多月偵查，發現林男涉長達3年多，... , https://udn.com/news/story/7321/7152322?from=udn-ch1_breaknews-1-0-news
2023-05-09 12:31:51 , udn , 盛夏將至，旅遊電商易飛網線上旅展即日起開跑，面對蓄勢待發準備出國旅遊的親子及學生族群，易飛網首波強打「自由行2.0」及「... , https://udn.com/news/story/7270/7152266?from=udn-ch1_breaknews-1-0-news
2023-05-09 12:32:03 , udn , 中職／金安大聯盟初登板歷史留名 當年所穿球衣撞衫兄弟 , https://udn.com/news/story/7001/7152280?from=udn-ch1_breaknews-1-0-news
2023-05-09 12:32:11 , udn , 蔡天鳳案！檢方發現前婆婆DNA外套 村屋內人體下肢與蔡吻合 , https://udn.com/news/story/7332/7152242?from=udn-ch1_breaknews-1-0-news
2023-05-09 12:32:13 , udn , 中信兄弟隊因象魔力受傷，加上泰樂狀態不佳，洋投戰力出現缺口，因此近日抵台的新洋投金安（Nick Kingham）被受期待。金安曾是大聯盟百大新秀，初登板表現至今仍歷史留名，值得一提的是，兄弟捕手福來喜 , https://udn.com/news/story/7001/7152280?from=udn-ch1_breaknews-1-0-news
2023-05-09 12:33:13 , udn , 台南為資收個體戶保險 黃偉哲：後續會提供補助與裝備 , https://udn.com/news/story/7326/7152261?from=udn-ch1_breaknews-1-0-news
2023-05-09 12:33:24 , udn , 資源回收個體戶以撿收、變賣回收物維生，為避免過程中發生意外致生活陷困，台南市環保局持續與保險公司辦理「微型保險」，提供資... , https://udn.com/news/story/7326/7152261?from=udn-ch1_breaknews-1-0-news
2023-05-09 12:33:24 , udn , 美軍援台灣 陳建仁：感謝加強台灣防禦能力 , https://udn.com/news/story/6656/7152126?from=udn-ch1_breaknews-1-0-news
2023-05-09 12:33:35 , udn , 外媒報導，美國預計提供台灣5億美元軍援，行政院長陳建仁今天說，感謝加強台灣防禦能力，台灣將持續與理念相同國家團結，促進台... , https://udn.com/news/story/6656/7152126?from=udn-ch1_breaknews-1-0-news
2023-05-09 12:36:27 , udn , NBA／季後賽加例行賽累積4000顆三分球 柯瑞史上第一人 , https://udn.com/news/story/7002/7152347?from=udn-ch1_breaknews-1-0-news
2023-05-09 12:36:38 , udn , 分別佔據NBA例行賽和季後賽三分球王的柯瑞（Stephen Curry），在今天西區第二輪對湖人第四戰又創下生涯合計4000顆三分球的全新里程碑。

柯瑞生涯例行賽累積投進3390顆三分球，季後賽 , https://udn.com/news/story/7002/7152347?from=udn-ch1_breaknews-1-0-news
2023-05-09 12:36:59 , udn , 只有3天！星巴克母親節「買一送一」 快揪媽媽喝咖啡 , https://udn.com/news/story/7270/7152367?from=udn-ch1_breaknews-1-0-news
2023-05-09 12:37:09 , udn , 迎接母親節到來，星巴克宣布5月12至14日連續3天，推出「LOVE MOM」優惠活動，活動期間於上午11點至晚上8點，至... , https://udn.com/news/story/7270/7152367?from=udn-ch1_breaknews-1-0-news
2023-05-09 12:37:30 , udn , 爭取竹市黨內支持？郭台銘：台灣要改變 新竹是關鍵 , https://udn.com/news/story/123307/7152362?from=udn-ch1_breaknews-1-0-news
2023-05-09 12:37:40 , udn , 鴻海董事長郭台銘今天上午拜會新竹市議會，包括黨籍正副議長許修睿、余邦彥親自接待，已被提名參選連任立委的國民黨籍立委鄭正鈐... , https://udn.com/news/story/123307/7152362?from=udn-ch1_breaknews-1-0-news
2023-05-09 12:38:01 , udn , 國中小自學生學費零補助 民團連署籲向下延伸 , https://udn.com/news/story/6885/7152355?from=udn-ch1_breaknews-1-0-news
2023-05-09 12:38:12 , udn , 全國有超過1萬名國中小學生，是在非學校型態接受教育的自學生，政府卻只補助學校型態的國中小自學生，並以公立高中校數不足為由... , https://udn.com/news/story/6885/7152355?from=udn-ch1_breaknews-1-0-news
2023-05-09 12:38:32 , udn , 撞死行人基隆首宗國民法官案 檢依酒駕致死、肇逃起訴 , https://udn.com/news/story/7321/7152350?from=udn-ch1_breaknews-1-0-news
2023-05-09 12:38:43 , udn , 高姓男子今年1月在基隆市中正路涉嫌酒後駕車撞死行人，肇事後未下車查也沒有停留即駕車逃逸，基隆地檢署今天依公共危險罪嫌酒後... , https://udn.com/news/story/7321/7152350?from=udn-ch1_breaknews-1-0-news
2023-05-09 12:39:28 , udn , 綠議員問不排斥參訪對岸？ 侯友宜：我樂意做這件事 , https://udn.com/news/story/6656/7152380?from=udn-ch1_breaknews-1-0-news
2023-05-09 12:39:38 , udn , 新北市議會今總質詢，民進黨議員輪番問新北市長侯友宜國家認同及和平相關議題，議員許昭興連問「什麼是和平？」、「該如何用新北... , https://udn.com/news/story/6656/7152380?from=udn-ch1_breaknews-1-0-news
2023-05-09 12:39:59 , udn , 你給我記者EP113｜要證明不缺電 台電請公開「需量競價」次數、金額 , https://udn.com/news/story/6656/7152386?from=udn-ch1_breaknews-1-0-news
2023-05-09 12:40:09 , udn , 台電在核二除役後，1個月內啟動2次「需量競價」，用最高每度10元的高價向民間買電，台電與經濟部長仍宣稱只是「買保險」，不是缺電。不過近年來竹科與附近居民應該很有感，廠區不時集體傳出陣陣黑煙，是科技廠們自己用柴油發電，大概就不言而喻某些事了吧...

聯合報最新總統大選民調，居然高達44%的選民，不支持蔡總統「2025非核家園」政策，只有33%支持，連綠營基本盤也沒有完全埋單，那麼，郭台銘近期拋出的「一縣市一小核電廠」可行嗎？台灣還有發展核電的空間？ , https://udn.com/news/story/6656/7152386?from=udn-ch1_breaknews-1-0-news
2023-05-09 12:40:30 , udn , 教鄭南榕扯侯友宜.. 游淑慧：扁貪汙致中洗錢列補充教材 , https://udn.com/news/story/6656/7152376?from=udn-ch1_breaknews-1-0-news
2023-05-09 12:40:41 , udn , 國民黨高雄市議員邱于軒昨天在議會質詢提到，有老師在課堂上教鄭南榕事件時，跟國一學生說抓他的人是侯友宜，她問20幾個校長都... , https://udn.com/news/story/6656/7152376?from=udn-ch1_breaknews-1-0-news
2023-05-09 12:41:01 , udn , 拾荒嬤睡門口「好可憐」 鄰曝真相他大傻眼：小丑竟是我自己 , https://udn.com/news/story/120911/7152205?from=udn-ch1_breaknews-1-0-news
2023-05-09 12:41:12 , udn , 台灣街頭巷尾常有不少拾荒老人出沒，有網友在Dcard分享，住家附近有一位阿嬤，常常駝著背撿回收，他看著阿嬤佝僂身影，在心裡默默同情起：「年紀那麼大...還不能好好休息」。 , https://udn.com/news/story/120911/7152205?from=udn-ch1_breaknews-1-0-news
2023-05-09 12:42:28 , udn , NBA／生涯第3次！柯瑞勇湖大戰G4大三元 , https://udn.com/news/story/7002/7152391?from=udn-ch1_breaknews-1-0-news
2023-05-09 12:42:39 , udn , 勇士隊當家球星柯瑞（Stephen Curry）今天不只飆外線，助攻、籃板都有貢獻，三節沒打完就只差1籃板完成大三元，第... , https://udn.com/news/story/7002/7152391?from=udn-ch1_breaknews-1-0-news
2023-05-09 12:42:59 , udn , 影／直擊大巨蛋！議員現場玩棒球測試 草皮鋪設進度曝光 , https://udn.com/news/story/7323/7152388?from=udn-ch1_breaknews-1-0-news
2023-05-09 12:43:10 , udn , 台北市議會教育委員會今天前往大巨蛋進行考察，大巨蛋草皮目前都已鋪設完成，民眾黨議員陳宥丞和國民黨議員詹為元還特地帶了球跟... , https://udn.com/news/story/7323/7152388?from=udn-ch1_breaknews-1-0-news
2023-05-09 12:43:30 , udn , 不需要理工背景 ChatGPT創造哪些高薪好工作 , https://udn.com/news/story/7269/7152366?from=udn-ch1_breaknews-1-0-news
2023-05-09 12:43:41 , udn , 歷史經驗告訴我們，新科技擊垮一些工作的同時，往往也創造了新的職缺需求。生成式AI創造了許多高薪好工作，許多甚至不需要理工背景。 , https://udn.com/news/story/7269/7152366?from=udn-ch1_breaknews-1-0-news
2023-05-09 12:44:02 , udn , 夫拿帳戶從事詐欺還家暴 女子申請離婚法院裁准 , https://udn.com/news/story/7321/7152379?from=udn-ch1_breaknews-1-0-news
2023-05-09 12:44:12 , udn , 屏東男子阿強（化名）4年前與女子小芬（化名）結婚，他不時對小芬口出惡言、拳腳相向施行家庭暴力，造成對方身體多處挫傷，遭小... , https://udn.com/news/story/7321/7152379?from=udn-ch1_breaknews-1-0-news
2023-05-09 12:45:24 , udn , SPA館驚見天花板有攝頭 畫面一看她裸半身按摩怒提告 , https://udn.com/news/story/7320/7152394?from=udn-ch1_breaknews-1-0-news
2023-05-09 12:45:35 , udn , 新北市新莊區一名R姓女子，前天下午前往復興路一家越南式洗頭SPA館消費，吹髮時卻發現天花板上有支監視鏡頭，她向店家要求調... , https://udn.com/news/story/7320/7152394?from=udn-ch1_breaknews-1-0-news
2023-05-09 12:48:27 , udn , 宜蘭男「被騙去柬埔寨」怒告友人 檢認自願前往不起訴 , https://udn.com/news/story/7315/7152416?from=udn-ch1_breaknews-1-0-news
2023-05-09 12:48:37 , udn , 宜蘭男子小黑（化名）去年5月間赴柬埔寨，從事電信詐騙，被民間團體營救回國後，怒告當初介紹他出國的陳姓男子違反人口販運防制... , https://udn.com/news/story/7315/7152416?from=udn-ch1_breaknews-1-0-news
2023-05-09 12:48:58 , udn , 傘兵秦良丰5年前跳傘高空墜地 今返醫院站著感謝醫護 , https://udn.com/news/story/10930/7152415?from=udn-ch1_breaknews-1-0-news
2023-05-09 12:49:09 , udn , 陸軍航特部下士秦良丰5年前跳傘意外，從約400公尺高空墜地，經台中童綜合醫院搶救奇蹟生還，清醒後還向醫護承諾「好一點就回... , https://udn.com/news/story/10930/7152415?from=udn-ch1_breaknews-1-0-news
2023-05-09 12:49:29 , udn , 年逾百作物報災損 農委會3年投2.15億建置農業氣象站 , https://udn.com/news/story/7266/7152413?from=udn-ch1_breaknews-1-0-news
2023-05-09 12:49:40 , udn , 即使沒有颱風侵襲，光是今年，就有54項作物公告為天然災害救助，去年更有175項，氣候變遷帶來的乾旱、高溫與低溫，讓農業天... , https://udn.com/news/story/7266/7152413?from=udn-ch1_breaknews-1-0-news
2023-05-09 12:50:00 , udn , 塵封逾60年 學甲慈濟宮珍貴影片重現周六晚首映 , https://udn.com/news/story/7326/7152398?from=udn-ch1_breaknews-1-0-news
