2023-04-16 00:20:53 , udn , 2023台灣盃極限射擊大賽盛大登場 全民國防議題受重視 , https://udn.com/news/story/7241/7100778?from=udn-ch1_breaknews-1-0-news
2023-04-16 13:10:47 , udn , 曝朱立倫下的棋 她分析2024 柯文哲只對國民黨有影響力 , https://udn.com/news/story/6656/7101336?from=udn-ch1_breaknews-1-0-news
2023-04-16 13:10:57 , udn , 2024大選布局，民進黨已經確定提名黨主席賴清德；國民黨目前確定提名誰尚未定案。曾幫民眾黨主席柯文哲操刀Line帳號的民... , https://udn.com/news/story/6656/7101336?from=udn-ch1_breaknews-1-0-news
2023-04-16 13:12:12 , udn , 四月來嘉賞桐花  體驗獨嘉鞦韆節 , https://udn.com/news/story/7326/7101345?from=udn-ch1_breaknews-1-0-news
2023-04-16 13:12:23 , udn , 嘉義市牛稠溪畔圓林仔社區桐花盛開浪漫飛雪、獨嘉鞦韆節都在四月登場，市長黃敏惠邀請全國民眾4月22、23日周休二日來嘉義市... , https://udn.com/news/story/7326/7101345?from=udn-ch1_breaknews-1-0-news
2023-04-16 13:12:43 , udn , 達到2050淨零目標 張子敬：減少畜牧排碳為重要一環 , https://udn.com/news/story/7266/7101342?from=udn-ch1_breaknews-1-0-news
2023-04-16 13:12:54 , udn , 環保署因應4月22日世界地球日主題，今天在大安森林公園舉辦投資我們的星球（Invest In Our Plant）活動，... , https://udn.com/news/story/7266/7101342?from=udn-ch1_breaknews-1-0-news
2023-04-16 13:13:00 , udn , 民進黨台中市第六選區（中西東南區）立委初選明起將抽籤決定民調時間，戰況激烈，周日三位參選人尬陣，同黨民代論流登場。立委... , https://udn.com/news/story/123307/7101316?from=udn-ch1_breaknews-1-0-news
2023-04-16 13:13:14 , udn , 中職／龍隊這一手⋯高國輝延續生涯 葉君璋看到他價值 , https://udn.com/news/story/7001/7101340?from=udn-ch1_breaknews-1-0-news
2023-04-16 13:13:25 , udn , 去年味全龍隊伸出的橄欖枝，成為高國輝今年延續選手生涯的關鍵，龍隊總教練葉君璋還原當時想找他的念頭，看好他的打擊對龍隊會有... , https://udn.com/news/story/7001/7101340?from=udn-ch1_breaknews-1-0-news
2023-04-16 13:13:45 , udn , 螢火蟲來了！ 新竹北埔推出多條喝茶賞螢輕旅行 , https://udn.com/news/story/7324/7101341?from=udn-ch1_breaknews-1-0-news
2023-04-16 13:13:56 , udn , 新竹北埔因有豐富自然的農村環境，每年入春便能開始看到螢火蟲出沒，今年鄉公所與各村社區合作，推出「坵城四祭茶城尋春」遶山花... , https://udn.com/news/story/7324/7101341?from=udn-ch1_breaknews-1-0-news
2023-04-16 13:15:17 , udn , 8旬翁車禍半年後亡被列自然死 法院「1理由」還相驗醫師清白 , https://udn.com/news/story/7321/7101337?from=udn-ch1_breaknews-1-0-news
2023-04-16 13:21:14 , udn , 日本黑鷹直升機墜海10天後 尋獲機體殘骸與5名隊員遺體 , https://udn.com/news/story/6809/7101349?from=udn-ch1_breaknews-1-0-news
2023-04-16 13:21:24 , udn , 日本NHK報導，日本陸上自衛隊一架黑鷹直升機6日失蹤，經過連日搜索與水下探測，自衛隊潛水人員16日上午在海底發現失事黑鷹... , https://udn.com/news/story/6809/7101349?from=udn-ch1_breaknews-1-0-news
2023-04-16 13:21:45 , udn , 影／批馬英九大陸行 賴清德：蔡英文總統路線是台灣民主的選擇 , https://udn.com/news/story/6656/7101351?from=udn-ch1_breaknews-1-0-news
2023-04-16 13:21:55 , udn , 副總統賴清德上午出席宜蘭縣信賴台灣之友會成立大會，進場時受到民眾熱烈歡迎，並與民眾擊掌打氣。 , https://udn.com/news/story/6656/7101351?from=udn-ch1_breaknews-1-0-news
2023-04-16 13:27:14 , udn , 男偷路邊貨車內工具變賣 苗警逮人搜出毒品送辦 , https://udn.com/news/story/7320/7101328?from=udn-ch1_breaknews-1-0-news
2023-04-16 13:27:24 , udn , 苗栗縣苗栗市一輛停在路邊大貨車車內工具日前遭人偷走，警方獲報追查，昨天逮捕陳姓嫌犯，並查扣到毒品，但偷來工具已遭變賣，全... , https://udn.com/news/story/7320/7101328?from=udn-ch1_breaknews-1-0-news
2023-04-16 13:27:45 , udn , 陸飛航安全警告被操弄成「禁航區」 特定勢力玩火自焚恐是台灣付代價 , https://udn.com/news/story/6656/7101226?from=udn-ch1_breaknews-1-0-news
2023-04-16 13:27:55 , udn , 中國大陸太空探測活動的火箭發射過程，可能造成民航飛行安全顧慮，事先發布飛航安全警告，卻莫名其妙變成了禁航區，國際媒體遭到特定勢力操弄而不自知，任意使用禁航區名稱，扭曲一個正常的安全警告，國際媒體不經查證，而敢於使用禁航區一詞，自然是因為提供訊息者的背景權威，加上資訊不對等，就成為台灣特定政治勢力發動認知作戰的工具，藉國際媒體升高兩岸敵意，讓台灣特定勢力獲取政治利益。 , https://udn.com/news/story/6656/7101226?from=udn-ch1_breaknews-1-0-news
2023-04-16 13:28:16 , udn , MLB／張育成關鍵超前安 隊友重現經典「敬禮」 , https://udn.com/news/story/6999/7101347?from=udn-ch1_breaknews-1-0-news
2023-04-16 13:28:26 , udn , 「國防部長」張育成今天終於谷底反彈，不僅敲出全壘打，還打回球隊超前分，讓隊友赫南德茲（ Enrique Hernandez）都對他「肅然起敬」。

甩開前面九場比賽一安難求的陰霾，張育成不僅在四局 , https://udn.com/news/story/6999/7101347?from=udn-ch1_breaknews-1-0-news
2023-04-16 13:28:47 , udn , 氣象局發布台南高雄高溫資訊 月眉34.6度 , https://udn.com/news/story/7266/7101357?from=udn-ch1_breaknews-1-0-news
2023-04-16 13:28:57 , udn , 中央氣象局發布高溫資訊（黃色），天氣高溫炎熱，今天中午前後台南市、高雄市近山區或河谷為黃色燈號。上午11時50分，高雄市... , https://udn.com/news/story/7266/7101357?from=udn-ch1_breaknews-1-0-news
2023-04-16 13:33:15 , udn , 中六選區傳落選頭補議員 何昆霖闢謠初選若沒過仍失業 , https://udn.com/news/story/7325/7101370?from=udn-ch1_breaknews-1-0-news
2023-04-16 13:33:26 , udn , 民進黨內立委初選，台中市第六選區列為17到23日抽籤作民調，戰況激烈、狀況百出。3位參選人之一的何昆霖，去年議員選舉是東... , https://udn.com/news/story/7325/7101370?from=udn-ch1_breaknews-1-0-news
2023-04-16 13:33:46 , udn , 中橫關原段明天增1時段放行 目標11月底前解除夜間管制 , https://udn.com/news/story/7328/7101367?from=udn-ch1_breaknews-1-0-news
2023-04-16 13:33:57 , udn , 台8線中橫公路117.4公里關原災害路段邊坡坍方，至今修繕約1年，公路總局考量用路人與施工需求，原先開放4個時段通行，不... , https://udn.com/news/story/7328/7101367?from=udn-ch1_breaknews-1-0-news
2023-04-16 13:34:17 , udn , 評雙英訪外行程 賴清德：馬英九走回過去 蔡英文走向世界 , https://udn.com/news/story/6656/7101362?from=udn-ch1_breaknews-1-0-news
2023-04-16 13:34:28 , udn , 副總統賴清德表示，台灣目前的關鍵是選擇正確的道路，上月總統蔡英文訪外，前總統馬英九赴中，恰恰顯示了台灣2條不同的道路，馬... , https://udn.com/news/story/6656/7101362?from=udn-ch1_breaknews-1-0-news
2023-04-16 13:36:20 , udn , 氣象局發布台南高雄高溫資訊 月眉測得34.6度 , https://udn.com/news/story/7266/7101357?from=udn-ch1_breaknews-1-0-news
2023-04-16 13:39:14 , udn , 台65開車途中金剛鸚鵡飛走了！交通違規還要受罰 損失至少4萬 , https://udn.com/news/story/7320/7101374?from=udn-ch1_breaknews-1-0-news
2023-04-16 13:39:25 , udn , 有民眾前天在新北市台65線高架快速道路，看見竟然有人在路肩追逐逃脫的寵物鳥，於是將行車記錄器畫面貼上網當作趣聞，但警方表... , https://udn.com/news/story/7320/7101374?from=udn-ch1_breaknews-1-0-news
2023-04-16 13:39:45 , udn , 日相岸田遇襲 警搜犯嫌住處扣押疑似火藥等物品 , https://udn.com/news/story/123470/7101321?from=udn-ch1_breaknews-1-0-news
2023-04-16 13:39:56 , udn , 日本首相岸田文雄昨天遇襲，警方今天凌晨前往24歲犯嫌位於兵庫縣川西市住處搜索，扣押10多箱資料及疑似火藥等物品。犯嫌面對... , https://udn.com/news/story/123470/7101321?from=udn-ch1_breaknews-1-0-news
2023-04-16 13:51:16 , udn , 墨西哥水上樂園傳槍響 7人死亡 , https://udn.com/news/story/6809/7101371?from=udn-ch1_breaknews-1-0-news
2023-04-16 13:51:26 , udn , 墨西哥地方當局稱，一群槍手今天闖進中部一座水上樂園，造成6名成人和1名兒童死亡，嚇壞現場民眾 , https://udn.com/news/story/6809/7101371?from=udn-ch1_breaknews-1-0-news
2023-04-16 13:51:47 , udn , 《不夠善良的我們》：情愛面前的善良，究竟是成全？還是畏懼？ , https://udn.com/news/story/7272/7101368?from=udn-ch1_breaknews-1-0-news
2023-04-16 13:51:57 , udn , 《不夠善良的我們》由徐譽庭編導，林依晨、許瑋甯、賀軍翔、柯震東主演，備受各界期待。 , https://udn.com/news/story/7272/7101368?from=udn-ch1_breaknews-1-0-news
2023-04-16 13:52:18 , udn , 中職／龍隊大變陣單純輪休 拚史上第9次桃園清盤桃猿 , https://udn.com/news/story/7001/7101398?from=udn-ch1_breaknews-1-0-news
2023-04-16 13:52:28 , udn , 味全龍隊今天在桃園球場挑戰3連戰橫掃樂天桃猿隊，先發打線大變陣，林智勝、李凱威、劉時豪、陳品捷都輪休，在板凳上待命，總教... , https://udn.com/news/story/7001/7101398?from=udn-ch1_breaknews-1-0-news
2023-04-16 13:52:49 , udn , 中和緬甸浴佛節登場！警藉機宣導識詐 正確駕駛觀念 , https://udn.com/news/story/7320/7101392?from=udn-ch1_breaknews-1-0-news
2023-04-16 13:52:59 , udn , 2023年中和緬甸浴佛祈福在新北市中和華新街登場！中和警分局趁此場合，派出正妹女警賴君瑜向民眾宣導打詐、識詐，同時也宣導... , https://udn.com/news/story/7320/7101392?from=udn-ch1_breaknews-1-0-news
2023-04-16 13:53:20 , udn , 中職／象魔力去向？吳哲源薪資？兄弟球團本周揭曉 , https://udn.com/news/story/7001/7101390?from=udn-ch1_breaknews-1-0-news
2023-04-16 13:53:30 , udn , 中信兄弟隊洋投戰力拉警報，泰樂18日能否準時歸隊還是問號，德保拉前一場登板指甲裂開，至於象魔力手肘受傷狀況？兄弟球團表示... , https://udn.com/news/story/7001/7101390?from=udn-ch1_breaknews-1-0-news
2023-04-16 13:53:51 , udn , 戰機遙滾區賞花旗木 嘉義水上辦文創市集憶夜市榮景 , https://udn.com/news/story/7326/7101387?from=udn-ch1_breaknews-1-0-news
2023-04-16 13:54:01 , udn , 嘉義縣水上鄉粗溪村花旗木步道粉花盛開，地點因位在水上空軍基地的起降搖滾區，成為能獨家賞花又能看海鷗、黑鷹直升機及F16V... , https://udn.com/news/story/7326/7101387?from=udn-ch1_breaknews-1-0-news
2023-04-16 13:57:14 , udn , 中國劃禁航區管制飛航  旅客：未感覺到有不同 , https://udn.com/news/story/7266/7101271?from=udn-ch1_breaknews-1-0-news
2023-04-16 13:57:24 , udn , 中國民航部門今天上午9時30分起進行27分鐘的航太活動時間，劃設警示區管制飛航，桃機多家航空公司都表示，航班運作正常，而... , https://udn.com/news/story/7266/7101271?from=udn-ch1_breaknews-1-0-news
2023-04-16 13:57:45 , udn , 水墨與陶作對語 台南傑出藝術家巡迴展開幕 , https://udn.com/news/story/7326/7101405?from=udn-ch1_breaknews-1-0-news
2023-04-16 13:57:56 , udn , 台南市政府文化局舉辦第8屆台南傑出藝術家全國巡迴展「清風←→懸念：林文嶽、楊慧華水墨陶作對語」，今天在台南文化中心開幕，... , https://udn.com/news/story/7326/7101405?from=udn-ch1_breaknews-1-0-news
2023-04-16 14:09:15 , udn , 29歲女移工全裸陳屍床上 三重警方鎖定1男追緝中 , https://udn.com/news/story/7320/7101436?from=udn-ch1_breaknews-1-0-news
2023-04-16 14:09:26 , udn , 新北市三重區長壽街某出租套房，昨日凌晨發生命案，29歲女性印尼籍失聯移工裸體趴臥床上，疑似窒息死亡，警方調查發現1名男子... , https://udn.com/news/story/7320/7101436?from=udn-ch1_breaknews-1-0-news
2023-04-16 14:09:46 , udn , NBA／回歸首戰錯過逆轉三分球 維金斯：相信自己 , https://udn.com/news/story/7002/7101435?from=udn-ch1_breaknews-1-0-news
2023-04-16 14:09:57 , udn , 衛冕軍勇士隊和重返季後賽的國王隊，今天進行系列賽首戰就殺得難分難捨，缺席兩個月回歸的勇士大將維金斯（Andrew Wig... , https://udn.com/news/story/7002/7101435?from=udn-ch1_breaknews-1-0-news
2023-04-16 14:10:17 , udn , 大陸「五一」出境遊「火得一塌糊塗」 台灣業者吃不到 , https://udn.com/news/story/7333/7101433?from=udn-ch1_breaknews-1-0-news
2023-04-16 14:10:28 , udn , 中國大陸今年「五一」小長假即將到來，民眾的旅遊意願已提前噴發。據北京青年報報報導，各線上旅遊平台的數據顯示，國內遊方面，... , https://udn.com/news/story/7333/7101433?from=udn-ch1_breaknews-1-0-news
2023-04-16 14:10:48 , udn , 爸拿相機認真抓拍！女兒突暴衝「臉埋鏡頭」 成品萌翻12萬人 , https://udn.com/news/story/6812/7101373?from=udn-ch1_breaknews-1-0-news
2023-04-16 14:10:59 , udn , 孩子的成長速度相當快，許多父母就喜歡用拍照的方式，記錄下孩子每個喜怒哀樂的瞬間。一名日本攝影師拿相機想拍下女兒身影時，女兒卻突然暴衝，跑過來把臉埋到鏡頭前面，父女的可愛互動也被一旁的妻子拍下。 , https://udn.com/news/story/6812/7101373?from=udn-ch1_breaknews-1-0-news
2023-04-16 14:11:19 , udn , 趣味英文／不只是人名 Nick和Peter還可以當動詞用！ , https://udn.com/news/story/6904/7096187?from=udn-ch1_breaknews-1-0-news
2023-04-16 14:11:30 , udn , 小編記得有次在追一部英劇時，聽到有個角色用了 nick 這個字。當時小編覺得非常納悶，劇中明明沒有 Nick 這個角色，難道這個字不是名字嗎？查了一下才發現，原來 nick 竟然也可以當動詞！今天就讓我們來認識一下這個字的用法吧～ , https://udn.com/news/story/6904/7096187?from=udn-ch1_breaknews-1-0-news
2023-04-16 14:12:14 , udn , 三重驚傳命案！29歲女移工全裸陳屍床上 警方鎖定1男追緝中 , https://udn.com/news/story/7320/7101436?from=udn-ch1_breaknews-1-0-news
2023-04-16 14:21:15 , udn , 南投盤點排水系統 許淑華下令汛期前完成大排清疏 , https://udn.com/news/story/7325/7101443?from=udn-ch1_breaknews-1-0-news
2023-04-16 14:21:25 , udn , 南投埔里珠格、枇杷及福興等3里反應4處野溪、排水溝渠受損，縣府派員會勘將籌措347萬元改善，並考量極端氣候加劇旱澇，暴雨... , https://udn.com/news/story/7325/7101443?from=udn-ch1_breaknews-1-0-news
2023-04-16 14:21:46 , udn , 影／疑換車道不當！台74三車連環撞5人傷「揪出有人酒駕」 , https://udn.com/news/story/7320/7101444?from=udn-ch1_breaknews-1-0-news
2023-04-16 14:21:56 , udn , 台74線北屯段在今早9時許，發生3車連環撞的交通事故，疑因一輛轎車變換車道時，壓到掉落物後，碰撞其他車輛，導致3車車禍，... , https://udn.com/news/story/7320/7101444?from=udn-ch1_breaknews-1-0-news
2023-04-16 14:22:17 , udn , 中職／回顧受傷「想哭」 蘇緯達加入兄弟一壘爭奪戰 , https://udn.com/news/story/7001/7101442?from=udn-ch1_breaknews-1-0-news
2023-04-16 14:22:27 , udn , 中信兄弟隊競爭激烈的一壘位置今天再添1人，蘇緯達昨天新註冊、今天一軍隨隊，從去年9月受傷的「想哭」心情，到今天拎著行李報... , https://udn.com/news/story/7001/7101442?from=udn-ch1_breaknews-1-0-news
2023-04-16 14:22:48 , udn , 敬老卡使用範圍再擴大 免費運動搭台鐵 張善政：明年起實施 , https://udn.com/news/story/7324/7101441?from=udn-ch1_breaknews-1-0-news
2023-04-16 14:22:58 , udn , 桃園市政府擴大老人敬老卡使用範圍，鼓勵長者多使用或運動，市長張善政指示老人敬老卡系統修改明年起實施，市政府今天下午表示，... , https://udn.com/news/story/7324/7101441?from=udn-ch1_breaknews-1-0-news
2023-04-16 14:24:14 , udn , 宣傳車開上「最美圖書館」人行道拜票惹怨 綠選將道歉 , https://udn.com/news/story/7324/7101462?from=udn-ch1_breaknews-1-0-news
