2023-02-12 00:03:20 , udn , 殺破狼周運勢／獅子職場脫離豬隊友 單身魔羯有意外驚喜  , https://udn.com/news/story/7268/6958539?from=udn-ch1_breaknews-1-0-news
2023-02-12 12:33:25 , udn , 南投立委補選／蔡培慧提醫療政策3主張 醫師力挺 , https://udn.com/news/story/6656/6966288?from=udn-ch1_breaknews-1-0-news
2023-02-12 12:33:25 , udn , 南投立委補選倒數20天，民進黨候選人蔡培慧今一早由南投縣醫師公會榮譽理事長許鵬飛、在地醫師蔡祺仁陪同前往菜市場站路口掃街... , https://udn.com/news/story/6656/6966288?from=udn-ch1_breaknews-1-0-news
2023-02-12 12:33:25 , udn , 新竹寶山擬試設垃圾子車 居民多認為便民但也憂心髒亂 , https://udn.com/news/story/7324/6966287?from=udn-ch1_breaknews-1-0-news
2023-02-12 12:33:25 , udn , 新竹縣寶山鄉近年移入大量科技業從業人口，因上班時間難以配合垃圾車清運時間，多向鄉公所反映希望設置垃圾子車，鄉公所近日開始... , https://udn.com/news/story/7324/6966287?from=udn-ch1_breaknews-1-0-news
2023-02-12 12:33:25 , udn , 春節後捐款驟降 新北牙醫公會捐錢救助植物人 , https://udn.com/news/story/7323/6966286?from=udn-ch1_breaknews-1-0-news
2023-02-12 12:33:25 , udn , 農曆春節後，本土疫情上升，對脆弱的植物人來說，再次面臨挑戰，募款金額在開春後驟降近5成，服務經費緊縮，全員咬牙苦撐。新北... , https://udn.com/news/story/7323/6966286?from=udn-ch1_breaknews-1-0-news
2023-02-12 12:36:21 , udn , 大甲鎮瀾宮重修慶成祈安七朝清醮 預告上蒼儀式隆重 , https://udn.com/news/story/7325/6966302?from=udn-ch1_breaknews-1-0-news
2023-02-12 12:36:21 , udn , 大甲鎮瀾宮預計於2024年底，舉辦甲辰年重修慶成祈安七朝清醮，昨晚子時依照古例，舉行「預告上蒼典禮」，儀式隆重。 , https://udn.com/news/story/7325/6966302?from=udn-ch1_breaknews-1-0-news
2023-02-12 12:36:21 , udn , 桃園龜山2歲娃「想阿嬤」 開大門翹幼兒園 警護送返家 , https://udn.com/news/story/7320/6966299?from=udn-ch1_breaknews-1-0-news
2023-02-12 12:36:21 , udn , 桃園市龜山區一名2歲男童昨因想家，自己打開幼兒園大門離開並隨手關上，未引起師長注意；坪頂派出所員警發現男童獨自在大街遊蕩... , https://udn.com/news/story/7320/6966299?from=udn-ch1_breaknews-1-0-news
2023-02-12 12:36:21 , udn , 台北市長蔣萬安上午到高雄佛光山弔唁星雲大師，感念大師一生奉獻社會、國家及世界。關於大陸弔唁代表團取消來台，引起一些對立看法，蔣表示，「我們應該抱持開放的態度」。

佛光山表示，故總統蔣經國先生於佛光山開山初期曾四次造訪，並於1978年在大悲殿和星雲大師共同留下歷史畫面。 , https://udn.com/news/story/7314/6966298?from=udn-ch1_breaknews-1-0-news
2023-02-12 12:39:20 , udn , 白沙屯媽祖婆起駕15萬人跟隨 林茂賢：第一次不夠吃 , https://udn.com/news/story/7324/6966306?from=udn-ch1_breaknews-1-0-news
2023-02-12 12:39:20 , udn , 台中教育大學台灣語文學系主任林茂賢今早在臉書貼文，指今年白沙屯媽祖進香，疫情後人數暴增，以致估計有15萬人隨行，第一次遇... , https://udn.com/news/story/7324/6966306?from=udn-ch1_breaknews-1-0-news
2023-02-12 12:39:20 , udn , 喝到肝癌仍屢犯酒駕 他憂死在監獄求易科罰金 法院打槍 , https://udn.com/news/story/7321/6966303?from=udn-ch1_breaknews-1-0-news
2023-02-12 12:39:20 , udn , 高雄蔡姓男子去年7月酒駕逆向騎車，被法院依法判刑4月，得易科罰金，檢方發現蔡男曾有3次酒駕紀錄，不准他再易科罰金，讓他入... , https://udn.com/news/story/7321/6966303?from=udn-ch1_breaknews-1-0-news
2023-02-12 12:45:22 , udn , 影／突跨越分隔島遭撞 三峽男拋飛送醫命危肇因待查 , https://udn.com/news/story/7320/6966284?from=udn-ch1_breaknews-1-0-news
2023-02-12 12:48:20 , udn , 批政府一言不合就抹紅 邱臣遠：為選舉把在野黨扭曲中共同路人 , https://udn.com/news/story/6656/6966337?from=udn-ch1_breaknews-1-0-news
2023-02-12 12:48:20 , udn , 中共中央政治局常委王滬寧前天會見國民黨副主席夏立言，台灣民眾黨立委邱臣遠今天說，民進黨政府不應將不同意見的人一律抹紅，那... , https://udn.com/news/story/6656/6966337?from=udn-ch1_breaknews-1-0-news
2023-02-12 12:48:20 , udn , NBA／湖人新陣展現強勢防守 詹皇缺陣力退勇士止敗 , https://udn.com/news/story/7002/6966319?from=udn-ch1_breaknews-1-0-news
2023-02-12 12:48:20 , udn , 詹姆斯（LeBron James）因左腳踝傷勢連續兩場比賽休兵，但湖人隊此役全新陣型正式出擊，靠著八村壘（Rui Hachimura）和施羅德（Dennis Schroder）在第四節最後時刻拿下重要 , https://udn.com/news/story/7002/6966319?from=udn-ch1_breaknews-1-0-news
2023-02-12 12:48:20 , udn , 想阿嬤了！桃園龜山2歲娃開大門翹幼兒園 警護送返家 , https://udn.com/news/story/7320/6966299?from=udn-ch1_breaknews-1-0-news
2023-02-12 12:48:21 , udn , 2024藍營提名規則 朱立倫被問「是對的人」？柯志恩笑出聲 , https://udn.com/news/story/6656/6966285?from=udn-ch1_breaknews-1-0-news
2023-02-12 12:51:20 , udn , 民主黨拜登VS.保守派媒體福斯 超級盃賽前專訪飛了 , https://udn.com/news/story/6813/6966307?from=udn-ch1_breaknews-1-0-news
2023-02-12 12:51:20 , udn , 白宮表示，美國總統拜登將不會在職業美式足球聯盟NFL年度冠軍賽超級盃（Super Bowl）之前，坐下來接受福斯（Fox... , https://udn.com/news/story/6813/6966307?from=udn-ch1_breaknews-1-0-news
2023-02-12 12:51:21 , udn , 喝到肝癌仍屢犯酒駕！他憂死在監獄求易科罰金 法院打槍 , https://udn.com/news/story/7321/6966303?from=udn-ch1_breaknews-1-0-news
2023-02-12 12:57:21 , udn , 日經：美眾院中國特別委員會考慮派代表團訪問台灣 , https://udn.com/news/story/6813/6966345?from=udn-ch1_breaknews-1-0-news
2023-02-12 12:57:21 , udn , 日本經濟新聞報導，美國眾院的中國特別委員會正在討論派代表團訪問台灣，以展示對台灣的支持。 , https://udn.com/news/story/6813/6966345?from=udn-ch1_breaknews-1-0-news
2023-02-12 13:00:20 , udn , 客委會前組長報出差費被控貪污 懲戒法院認「順路」不受懲戒 , https://udn.com/news/story/7321/6966241?from=udn-ch1_breaknews-1-0-news
2023-02-12 13:00:20 , udn , 已退休的客委會姚姓前組長，被控詐取自住家到出差地的出差旅費新台幣3萬餘元，涉嫌貪污，法院判決無罪確定。監察院彈劾姚女並移... , https://udn.com/news/story/7321/6966241?from=udn-ch1_breaknews-1-0-news
2023-02-12 13:00:20 , udn , NBA／湖人新陣容展現強勢防守 缺詹皇仍力退勇士止敗 , https://udn.com/news/story/7002/6966319?from=udn-ch1_breaknews-1-0-news
2023-02-12 13:03:21 , udn , 沙鹿網球場風強圍籬未加設帆布無法打球 民眾建議改善 , https://udn.com/news/story/7325/6966364?from=udn-ch1_breaknews-1-0-news
2023-02-12 13:03:21 , udn , 台中市沙鹿區公所後方的公有網球場，靠近國稅局一側的圍籬，去年暑假被風吹倒，運動局重建後上月重新開放，民眾反映圍籬未加設帆... , https://udn.com/news/story/7325/6966364?from=udn-ch1_breaknews-1-0-news
2023-02-12 13:03:21 , udn , 讀饗時光 EP79｜為什麼現在還有人買書？聯經出版總經理一句話突破盲點 , https://udn.com/news/story/7266/6966363?from=udn-ch1_breaknews-1-0-news
2023-02-12 13:03:21 , udn , 台北國際書展上周落幕，後疫情時代，台北第一場正常規模的書展，有吸引超過50萬參觀人次的熱潮，也有參展出版社觀察，「提袋率」買氣不如以往。聯經出版總經理陳芝宇在一場書展論壇裡談「出版經營的挑戰與創新」，她怎麼看今年的書展跟書市，又怎麼看出版的未來？ , https://udn.com/news/story/7266/6966363?from=udn-ch1_breaknews-1-0-news
2023-02-12 13:06:20 , udn , 師生走光！北巿私立立人高中槓教育局 建校70年確定停辦 , https://udn.com/news/story/6885/6966368?from=udn-ch1_breaknews-1-0-news
2023-02-12 13:06:20 , udn , 台北市私立立人高中2018年間傳出財務不佳並停招新生，當時校內僅剩4名學生，台北市教育局組成專案小組前往輔導後認未改善，... , https://udn.com/news/story/6885/6966368?from=udn-ch1_breaknews-1-0-news
2023-02-12 13:06:20 , udn , 天然氣被鑿破起火 竟要3小時才能滅掉 謝國樑「發火」 , https://udn.com/news/story/7328/6966366?from=udn-ch1_breaknews-1-0-news
2023-02-12 13:06:20 , udn , 基隆市一條天然氣舊管被人鑿破起火，欣隆天然氣公司短時間難以找出問題根源，3小時後關閉「大開關」才化解危機，但也造成2千多... , https://udn.com/news/story/7328/6966366?from=udn-ch1_breaknews-1-0-news
2023-02-12 13:06:21 , udn , 高雄鳳山資源回收場起火 離加油站僅60公尺幸未延燒 , https://udn.com/news/story/7320/6966367?from=udn-ch1_breaknews-1-0-news
2023-02-12 13:06:21 , udn , 高雄市鳳山區光復路二段一處資源回收場，今天上午10時16分許，突然失火，由於火災地點60公尺遠處是加油站，消防局獲報，派... , https://udn.com/news/story/7320/6966367?from=udn-ch1_breaknews-1-0-news
2023-02-12 13:09:20 , udn , 台灣夜市已成為「高消費」地區？ 網嘆：玩遊戲是去撒錢 , https://udn.com/news/story/120911/6966236?from=udn-ch1_breaknews-1-0-news
2023-02-12 13:09:20 , udn , 夜市是台灣飲食的特殊的文化，每個夜市充斥不同的特產與小吃美食，日前有男網友帶一家四口逛夜市，他列出各項消費，總計1630元，讓他直呼「夜市是不是算高消費地方？」，許多網友認為夜市價格早已漲價、玩遊戲也相當不划算。 , https://udn.com/news/story/120911/6966236?from=udn-ch1_breaknews-1-0-news
2023-02-12 13:09:21 , udn , 阿里山公路35K轎車翻覆 熱褲女脫困驚嚇喝泡沫綠壓驚 , https://udn.com/news/story/7320/6966375?from=udn-ch1_breaknews-1-0-news
2023-02-12 13:09:21 , udn , 嘉義縣阿里山公路台18線35公里處，一輛白色轎車不明原因翻覆在下山的車道上，副駕前輪噴飛到護欄旁，男駕駛及女乘客自行脫困... , https://udn.com/news/story/7320/6966375?from=udn-ch1_breaknews-1-0-news
2023-02-12 13:09:21 , udn , 今年死亡數上升快 新北殯儀館已用掉2貨櫃、剩140空位 , https://udn.com/news/story/7323/6966370?from=udn-ch1_breaknews-1-0-news
2023-02-12 13:09:21 , udn , 受年關、氣候因素影響，春節期間的冰櫃通常都會爆滿。新北市殯葬處過去每年春節會調2個40呎的貨櫃，以備不時之需，然而過往不... , https://udn.com/news/story/7323/6966370?from=udn-ch1_breaknews-1-0-news
2023-02-12 13:12:20 , udn , T1聯盟／雲豹為土耳其強震默哀 艾夫伯掛心罹難小球迷 , https://udn.com/news/story/7003/6966362?from=udn-ch1_breaknews-1-0-news
2023-02-12 13:12:20 , udn , 職業籃球T1聯盟桃園雲豹今天作客高雄全家海神。賽前練球時，全隊特別為土耳其和敘利亞的震災默哀，其中雲豹洋將艾夫伯心情特別... , https://udn.com/news/story/7003/6966362?from=udn-ch1_breaknews-1-0-news
2023-02-12 13:12:20 , udn , 邊開車邊吵架 三峽男撞號誌箱 車內毒品全都露遭逮 , https://udn.com/news/story/7315/6966379?from=udn-ch1_breaknews-1-0-news
2023-02-12 13:12:20 , udn , 新北市三峽區姚姓男子，昨天晚上開車外出買東西，卻因家中瑣事與妻子在電話中大吵，兩人隔空愈吵愈兇，姚男亂按手機洩氣憤，沒想... , https://udn.com/news/story/7315/6966379?from=udn-ch1_breaknews-1-0-news
2023-02-12 13:12:20 , udn , PLG／和林書豪11年前結緣 吳永盛談今對決：讓他不舒服 , https://udn.com/news/story/7002/6966380?from=udn-ch1_breaknews-1-0-news
2023-02-12 13:12:20 , udn , NBA球星林書豪2012年來台舉辦記者會，當時還是金華國中球員的吳永盛受邀出席，這是準備赴美就讀高中的他第一次和「哈佛小... , https://udn.com/news/story/7002/6966380?from=udn-ch1_breaknews-1-0-news
2023-02-12 13:15:22 , udn , 烈酒也能又潮又輕便！路易十三珍萃裝快閃店來了 , https://udn.com/news/story/7270/6966393?from=udn-ch1_breaknews-1-0-news
2023-02-12 13:15:22 , udn , 烈酒之王路易十三近日發表全新系列——路易十三珍萃裝（THE DROP），並自即日起至2月19日（每天11:00～21:3... , https://udn.com/news/story/7270/6966393?from=udn-ch1_breaknews-1-0-news
2023-02-12 13:15:22 , udn , 京站攜手臺灣雷伊漢勒世界公民中心「送愛土耳其」 , https://udn.com/news/story/7266/6966388?from=udn-ch1_breaknews-1-0-news
2023-02-12 13:15:22 , udn , 土耳其與敘利亞邊境於2月6日發生世紀強震，地震已造成兩國超過2萬人死亡，傷亡超過日本311大地震。台灣人紛紛捐助物資善款... , https://udn.com/news/story/7266/6966388?from=udn-ch1_breaknews-1-0-news
2023-02-12 13:15:22 , udn , 影／南投草屯市區驚傳火警 火勢猛烈延燒5店家 , https://udn.com/news/story/7320/6966389?from=udn-ch1_breaknews-1-0-news
2023-02-12 13:15:22 , udn , 南投草屯中正路今近午傳出火警，然因火災現場為街區鬧市，消防局獲報調派大批人車前往，但因一整排的連棟店家，火勢及濃煙竄出後... , https://udn.com/news/story/7320/6966389?from=udn-ch1_breaknews-1-0-news
2023-02-12 13:15:23 , udn , 談兩岸稱國民黨促成交流對話 朱立倫批綠「交惡對抗」 , https://udn.com/news/story/6656/6966387?from=udn-ch1_breaknews-1-0-news
2023-02-12 13:15:23 , udn , 國民黨副主席夏立言到對岸訪問，民進黨近期火力全開批評，指國共兩黨不要一再背離台灣主流民意，立法院長游錫堃酸「國民黨被共產... , https://udn.com/news/story/6656/6966387?from=udn-ch1_breaknews-1-0-news
2023-02-12 13:15:23 , udn , 屏東市公園遊戲場逾6成不符法規拆除 居民盼恢復遊戲場 , https://udn.com/news/story/7327/6966383?from=udn-ch1_breaknews-1-0-news
2023-02-12 13:15:23 , udn , 衛福部頒布「兒童遊戲場設施安全規範」，屏東市公所管理17座鄰里公園，有11座公園的遊戲場在今年1月中旬前，因不符法規標準... , https://udn.com/news/story/7327/6966383?from=udn-ch1_breaknews-1-0-news
2023-02-12 13:15:23 , udn , T1聯盟／雲豹為土敘強震默哀 艾夫伯掛心罹難小球迷 , https://udn.com/news/story/7003/6966362?from=udn-ch1_breaknews-1-0-news
2023-02-12 13:18:23 , udn , 阿里山公路35K轎車翻覆 熱褲女脫困喝泡沫綠壓驚 , https://udn.com/news/story/7320/6966375?from=udn-ch1_breaknews-1-0-news
2023-02-12 13:21:20 , udn , 開學前夕 嘉大課業輔導社至民雄松山國小辦2日營隊收心 , https://udn.com/news/story/6885/6966404?from=udn-ch1_breaknews-1-0-news
2023-02-12 13:21:20 , udn , 嘉義大學幼教系助理教授吳光名帶領16名嘉義大學課業輔導社員，以「探索松山，翻越新大陸」為主題，在開學前夕，2月9日至10... , https://udn.com/news/story/6885/6966404?from=udn-ch1_breaknews-1-0-news
2023-02-12 13:21:20 , udn , 物價頻漲！雲林家扶募款遇難 明天開學還差150萬學費 , https://udn.com/news/story/7326/6966405?from=udn-ch1_breaknews-1-0-news
2023-02-12 13:21:20 , udn , 明天就要開學了！雲林家扶助弱勢兒童上學，學費還差150萬元，今天早上在虎尾布袋戲館義賣加緊籌措學費，有腳底按摩機等家用小... , https://udn.com/news/story/7326/6966405?from=udn-ch1_breaknews-1-0-news
2023-02-12 13:21:20 , udn , 趁白沙屯媽祖遶境 民眾黨宣揚理念並感謝媽祖庇佑 , https://udn.com/news/story/7324/6966407?from=udn-ch1_breaknews-1-0-news
2023-02-12 13:21:20 , udn , 民眾黨台中市黨部這次利用白沙屯媽祖遶境，在白沙屯和北港都設站，同時也有6輛廂型車沿途提供信眾餐點和飲水，積極與民眾互動。... , https://udn.com/news/story/7324/6966407?from=udn-ch1_breaknews-1-0-news
2023-02-12 13:21:20 , udn , 影／新店翁沒兩段式左轉 遭黃牌大重機「越野輾過」...一度命危 , https://udn.com/news/story/7320/6966406?from=udn-ch1_breaknews-1-0-news
